Mass (u)	P1_2000μC-N	P1_500μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_2000μC-N	P2_500μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_2000μC-N	P3_500μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
39	-3.2079328103778963	15.29345374821377	-3.9328947626515744	-3.8815069932852873	-3.8843460896733726	-4.097761743691287	14.831137634437631	-3.8396303571463983	-4.006964262520604	-4.88574826446146	-3.7376493206712222	16.299417546620294	-3.784213593364277	-3.6109325300343866	-3.554428201393911
40	-5.118113463720662	26.31170477185937	-6.68388091583407	-7.4315342930002215	-7.825754981592336	-6.555892380407665	29.1123508486076	-6.71458722577421	-7.5604679440557705	-8.623842398370202	-6.291423820420667	29.05111470139856	-6.739983394221398	-7.276172838855634	-7.653516665612703
41	-5.219605707074576	26.404379296225812	-6.653763206127411	-7.0832364883113135	-7.3809706609415535	-6.957848982700324	27.822192368457284	-6.7356707775891485	-7.234287255510302	-9.288886681674317	-6.480379871544561	28.905044831316783	-6.519946224155939	-6.678319810286357	-6.898700830083967
42	-1.7798280197854055	23.998198028191638	-5.44027277887902	-6.24977376613871	-6.748035363729257	-5.458711126196355	22.936634935774848	-5.605473550669727	-6.56601204802451	-7.244588142110979	-5.432493926713184	22.56524680920647	-5.672666803995831	-6.389156872359525	-6.913067374570518
43	2.943688659262179	13.715967446203825	-2.706932760147614	-5.561482456356048	-6.7895712702087385	-1.3489455585800658	15.537971305346234	-2.5935845856700603	-5.665315371090638	-8.88911108220934	-0.3546097300753586	15.006788660458383	-2.3224591449952623	-4.784646335069326	-6.187757776868163
44	-1.8024635426613096	13.74501879665976	-3.314657563631329	-4.174144203398152	-4.6124527341782064	-2.7561246137243725	14.920772472569995	-3.3890230244379227	-4.216425299922872	-5.221592999492621	-2.4959274020926228	14.865740147309356	-3.2057995772650165	-3.976138118923705	-4.366782336810975
45	-3.924562828904207	17.28343652284486	-4.606978334507195	-4.046306015491532	-3.982113191901965	-5.6135418407700355	17.928718759216306	-4.6470448152919035	-4.067151434761352	-6.1958436725795485	-5.128085372990135	18.44288481616837	-4.636490327152834	-3.527991683005154	-3.2789305808736913
46	-0.9297334885512649	7.039913319605371	-2.5536020755116344	-2.5201875171284764	-2.7068950781975354	-1.8537924156538537	9.92903137076128	-2.0431055064205927	-2.4412641850123276	-2.731170925575258	-1.4918298497041926	9.163012270213295	-2.282085824053997	-2.178413000421503	-2.3998770943492866
47	-1.7826491187277294	11.95894961471867	-2.7428030607989378	-3.4387052030085594	-3.6897893705950753	-2.534038218532749	12.17797516127774	-2.818646461655556	-3.4262188909683755	-3.679480471750738	-2.5625186204083485	12.388027621487208	-2.7959182544671233	-3.508291573587373	-3.5458931529830835
48	-8.519884058109993	36.51472657075588	-9.775018781579389	-9.886120742245039	-10.115268721259511	-10.026793859814699	41.7540639435028	-9.843282483532874	-10.08809806960186	-10.845119702672275	-9.833980864885142	40.20017999084632	-9.76894880847302	-9.84674225492523	-9.91971215800599
