Mass (u)	log2FC	p_value	mean_2000	mean_10000	std_2000	std_10000	n_2000	n_10000	t_statistic	q_value	significant
34	1.8025729878712498	0.17617077348786658	-0.6933644093536574	-2.4187449971146173	1.4540520316892949	0.017034146755958643	3	3	2.055113385955393	0.28848782796061423	False
35		0.0011304440702874137	13.269806787077547	-6.254886618297725	2.2495210555890313	1.0562861934897794	3	3	13.607808859759913	0.044481448978775234	True
36	0.13327774241123083	0.10027986227000545	-8.384282086735292	-9.195735686259937	0.5040011465312282	0.12700695612558102	3	3	2.7041046957286206	0.20245680732410115	False
37	3.08503072864784	0.003116361863104215	-1.032993255486075	-8.765652965155686	1.0551612871870868	0.35222549645515244	3	3	12.040084408755193	0.05627199072729995	False
38	0.3949264154351272	0.017348381493843067	-4.365460306280756	-5.74003764696904	0.4521199509376219	0.25668324989465985	3	3	4.57939174118555	0.08776686094325051	False
39	0.05838198330611337	0.6317801135773402	-3.681114624913469	-3.8331345952800926	0.44760028095246784	0.20239861647399812	3	3	0.5360095418579255	0.7145682433225775	False
40	0.3097598915470928	0.07857582932311272	-5.988476554849665	-7.422725025303875	0.7652678208347218	0.14235213067670782	3	3	3.1914270140387475	0.17135415001489557	False
41	0.17032219686564265	0.26844979786237777	-6.219278187106487	-6.99861451803599	0.8980551144149406	0.2874814923211026	3	3	1.4315231516797633	0.3895327654047691	False
42	0.5999435058555536	0.21608325839305015	-4.223677690898315	-6.401647562174248	2.116476493286942	0.15848872430414868	3	3	1.7773984303353765	0.33223272363748196	False
43		0.04206579059876486	0.4133777902022515	-5.337148054172004	2.2470048410103924	0.4812888225942207	3	3	4.334347084710227	0.12271510436262201	False
44	0.8098425441753282	0.019446203677641397	-2.3515051861594345	-4.122235874081577	0.49296114649795303	0.12827836266284431	3	3	6.021059066334003	0.08776686094325051	False
45	-0.33322348207648306	0.1731309527244841	-4.888730014221459	-3.8804830444193463	0.8695577993780974	0.3054443530004387	3	3	-1.894804978664571	0.28724739990634746	False
46	0.7398522639156943	0.05628950091001632	-1.4251185846364371	-2.3799549008541026	0.46562755487052326	0.17894573565907293	3	3	3.315413228047292	0.14425635493256142	False
47	0.5925492404144252	0.04362651131319688	-2.2930686525562756	-3.4577385558547693	0.4422655974729007	0.044223101411998644	3	3	4.538579752502295	0.12439945641201605	False
48	0.07141867521269658	0.4177083145835013	-9.460219594269946	-9.940320355590712	0.8200410984684521	0.1294849639327675	3	3	1.0016355990571888	0.530236792793949	False
49	-0.0790030240910471	0.2756179109616157	-10.029071550782513	-9.494638843664601	0.6271844774862556	0.23827774471987145	3	3	-1.379689845494476	0.39547130221039645	False
50	0.06277015377628978	0.5231501880010441	-6.103922416350021	-6.375359864072139	0.609602158075002	0.117512595348286	3	3	0.7572878911357893	0.6194713786192831	False
51	0.46788688352497043	0.10096809071392321	-2.7228564113284914	-3.76593418746447	0.6803740165583322	0.30441935333752274	3	3	2.423840509331661	0.20308878520311952	False
52	0.13213692516157952	0.11990786151345403	-4.496101863525329	-4.927348954186665	0.2959707020094221	0.07564954483388238	3	3	2.4450960648539497	0.2271802709534473	False
53	-0.08102601000385695	0.30670984030222326	-3.9525257904867637	-3.7366588809069725	0.2315551351783482	0.21978558318998181	3	3	-1.1711420451707097	0.42822720967711364	False
54	0.23514120190603222	0.05010106385995173	-2.0930405368969627	-2.4635546145419944	0.09517301485361714	0.17968581493519337	3	3	3.156126451793004	0.13539581981784501	False
55	-1.3791920247241525	0.00922666420949923	-3.0469546601998343	-1.1713530766930222	0.1434391381755452	0.4101610972737058	3	3	-7.476395602419122	0.07386241132533951	False
56	0.5835814561974992	0.18457204451788528	-2.035229262216087	-3.049922904505723	0.8877954421475187	0.11096657090152814	3	3	1.9643389916961183	0.29672987448952	False
57	1.3370572015541533	0.08638024956663862	-1.2114319178449604	-3.0605067063661497	1.0552784597936185	0.25082423171914064	3	3	2.952666838606508	0.181722351929809	False
58		0.000516251915758837	2.4359737393741945	-3.079447322416888	0.603894727582561	0.6868881173800713	3	3	10.444923329409558	0.03982176533971527	True
59		0.037072609391310206	1.4963567028385014	-6.237526796621348	2.7985968411232953	0.5247526513933649	3	3	4.704511306681305	0.11419919186623878	False
60	0.06799506297192275	0.07963803706513346	-12.74460957007517	-13.35965025945398	0.3390451090304592	0.08885843900322066	3	3	3.039355333443562	0.17277507295395458	False
61	0.04313565825542698	0.1653545103860265	-9.66599801073859	-9.959369113020085	0.24747468986091503	0.12202275469488981	3	3	1.8415804867039458	0.27642755910832895	False
62	-0.06581567833775709	0.25643155609786666	-6.676026316985589	-6.378308877163171	0.3317504192941849	0.11751759575385151	3	3	-1.4651566736097188	0.3768492934523616	False
63	0.05604434350384557	0.7337174218851955	-5.747455350295998	-5.975120038652666	1.003284119875927	0.1594866971189567	3	3	0.38816224498354757	0.7980309242973546	False
64	1.7022340649263907	0.28428994348803005	-1.5396597689744855	-5.010121696355924	4.149503642320405	0.2165262800856079	3	3	1.446642762531224	0.4046194510710089	False
65	-0.4309532392637255	0.01241712564357126	-5.180623042264627	-3.842838571039796	0.39507571609502534	0.23218966373975222	3	3	-5.056387812522435	0.08027454691357618	False
66	0.13898529218088965	0.6668605975098695	-2.973124811123526	-3.27379803035076	1.0394236386208053	0.11819413445340356	3	3	0.4978207750149376	0.7436761853242975	False
67	0.10394562457670597	0.8907827838845386	-1.474755714726421	-1.5849327470461105	1.1667773386658808	0.4917391782824206	3	3	0.15071656618552023	0.9200230159463991	False
68	0.08243589490375348	0.5213389980792117	-3.5481789617598682	-3.75682697494246	0.4640069288737608	0.11983537555714188	3	3	0.7541008216792112	0.6181754983058041	False
69	-0.434311257898335	0.010020269891227545	-4.597253309936389	-3.4021833753162003	0.27478917996224506	0.3393770317203948	3	3	-4.740178537394795	0.07386241132533951	False
70	0.16746274988420987	0.22253628640756098	-2.2747147314073626	-2.5546902531912927	0.2819160303194323	0.13467508202257486	3	3	1.5521174362838788	0.3397824407713366	False
71		0.0068290570395658405	3.5882572035506004	-1.4865217802614437	0.2295767988648245	0.8793116328499658	3	3	9.671982121420976	0.06723159828707305	False
72	-0.0503056644444074	0.32483360861243427	-7.958322264143592	-7.685604067343441	0.3658341813945071	0.09223700284250856	3	3	-1.2520098187077375	0.44715376435555404	False
73	-0.22062480831148618	0.021887192542633625	-8.555026042183599	-7.341869332016057	0.39286661129211786	0.15178288504247078	3	3	-4.989103240648761	0.08947236883084576	False
74	-0.11390543541685817	0.17549881795984812	-5.2625424073901135	-4.863026720107591	0.34630283129331846	0.11044091752442343	3	3	-1.9037306504732712	0.28848782796061423	False
75	0.6375866216701842	0.15166031712083491	-2.4312061476250215	-3.782287027543774	1.0619499407805295	0.2667026915640993	3	3	2.137254749348098	0.262743044876147	False
76	0.09569077360032492	0.07164784643136514	-11.821478234925246	-12.632158902812138	0.4082987754675291	0.06554856524213924	3	3	3.395522939353445	0.16395260443125373	False
77	0.13615201612679997	0.006509267189730348	-11.629071150832202	-12.780000432530281	0.2670376062370921	0.1467784816638901	3	3	6.542011198091815	0.06713562447291505	False
78	0.15232972094664265	0.025610737589318106	-6.341844544643425	-7.048089451881357	0.2126522883155636	0.039685240591188845	3	3	5.654731509863375	0.0952027840345538	False
79	0.20176942313839472	0.11466084919425082	-6.639363259529589	-7.635985225477673	0.6529531367611726	0.1063306123177894	3	3	2.6093097213546312	0.22055940641950866	False
80		0.2775174294700819	1.3591512414963633	-4.656582377967392	7.054375308713872	0.38153118383547974	3	3	1.4748790599886679	0.3962607056128722	False
81	1.5172675816408425	0.14989407658528214	-1.4381080675128548	-4.116561197593608	2.0421475728167646	0.19278505694205103	3	3	2.2616787835959107	0.2614983791517496	False
82	0.6280800875650984	0.517639679862087	-1.473946943393651	-2.2779951591367094	1.7856076777126157	0.19717372688832444	3	3	0.7752199088971675	0.6162710242682414	False
83		0.20751614364069781	0.8690020238763818	-1.401036358109512	2.168500002684192	0.4690647636439279	3	3	1.7721674621590182	0.32299520886292127	False
84	-0.10064202653190978	0.14807745711887305	-6.386147799355155	-5.95583553653304	0.3356370854733455	0.0973162974026756	3	3	-2.1327803200893745	0.25987298749348037	False
85	-0.1223509726992829	0.10214141682367954	-5.709540486980224	-5.245294104221796	0.29515085175304895	0.08879464668938093	3	3	-2.608859847284274	0.20451497323104928	False
86	-0.246148005567859	0.0846143211048685	-5.129969551789694	-4.325306166347228	0.45489267123692473	0.11025102784884626	3	3	-2.9776311085975906	0.1798060489036869	False
87	-0.027453046246760093	0.8212653458814623	-3.338269274211342	-3.275345925805278	0.40029691509414045	0.18134846032730373	3	3	-0.24800094414838722	0.8669832359860571	False
88	-0.1682945116405723	0.26882624445641273	-3.1920546115717983	-2.840590411915233	0.40377513320344577	0.07343791808166344	3	3	-1.483321317902516	0.3895327654047691	False
89	-0.47648983675230866	0.0035765676250759048	-4.141521668144534	-2.9766118366055743	0.24255702016235897	0.21646512340806995	3	3	-6.206315023406895	0.05627199072729995	False
90	-0.0961785842913528	0.3265149542619328	-2.3796003365865297	-2.226134410819419	0.2067455247210793	0.03929218363730245	3	3	-1.2630820936459266	0.44753451824121787	False
91	-1.0452840527050302	0.019366234809078176	-2.37046888753169	-1.1486095047033533	0.4195650756432281	0.24300333505774552	3	3	-4.3648463315911	0.08776686094325051	False
92	0.813781097504989	0.03231973313257369	-1.5369575111358305	-2.701682949476494	0.4716092386227077	0.2394722501181549	3	3	3.8140786615123	0.10704392815713316	False
93	0.03857167026728477	0.8686478455200539	-2.0512061454236323	-2.106786557859268	0.46256808215676876	0.27565019021721526	3	3	0.17878008726486208	0.9031878589379817	False
94		0.06540929965619874	0.1095282643650362	-2.1886994677437315	1.1212382219376535	0.23364154430576675	3	3	3.4755689881268332	0.15533369027474805	False
95		0.0009468128152388516	1.7217081357437882	-2.583077701989565	0.0818492869264058	0.3112914717786826	3	3	23.16481124126649	0.04314642199275959	True
96	0.09973784997127368	0.6907196196102738	-5.7684795316074995	-6.181379969487343	1.5546502602968328	0.043442234757768095	3	3	0.4598368559302591	0.7615278619175379	False
97	0.10569425272499684	0.7456828523782728	-5.953098212176947	-6.405605492582428	2.1072073869207615	0.05481461716841379	3	3	0.3718193869770579	0.8031131943096067	False
98	-0.14688618421492214	0.26418032113363016	-4.44880550793323	-4.018151176558091	0.4876715466502105	0.07849021422423261	3	3	-1.5101098830878628	0.3851484438606453	False
99	-0.025910125389265903	0.9177046858306882	-3.013659562463816	-2.960018775513518	0.7771328985258144	0.22451368538539593	3	3	-0.11485592146239694	0.943404700369704	False
100	0.034112009832501775	0.832275490483859	-3.057786769887652	-3.130948581736911	0.523910022691605	0.0743812055280613	3	3	0.2394721388282984	0.8760271291711825	False
101	-0.013901703819186413	0.8693567586599416	-3.9812572295101347	-3.943078366025722	0.32702882847066056	0.17266585977508803	3	3	-0.17881416863645724	0.9031878589379817	False
102	1.82423894523631	0.093767858703124	-0.906569650751584	-3.210345823594426	1.3549192968806423	0.2555028790857421	3	3	2.894008462778832	0.19078402659919685	False
103	0.8267488599188793	0.027656817452835103	-2.3334880824279916	-4.138870069422549	0.6531227985663216	0.26519134093629637	3	3	4.436056338640825	0.10027019002447624	False
104	-0.005937090510608903	0.9471667279253401	-2.831355311068588	-2.819727440494177	0.26150441909643085	0.08325355017528206	3	3	-0.07338681089040654	0.9680439527868034	False
105	0.1446827678348296	0.17083361284403356	-2.9010484371253678	-3.207072907437206	0.26310455108602127	0.11511187206376147	3	3	1.8456794804345336	0.28450739681586684	False
106	-0.3722041349662837	0.18585500787668582	-1.847141240102791	-1.4271035798098304	0.37891370101628985	0.14492418416119135	3	3	-1.7933380386256121	0.2971656296540113	False
107	-0.4546214997546916	0.3608490627301162	-2.0176652124752543	-1.472293511388188	0.798751392447902	0.2849483937305206	3	3	-1.113854787848843	0.4846158906482201	False
108	-0.15981185035454334	0.024586361051000857	-5.128822433299914	-4.591023363242157	0.17070534617609015	0.049618839030518246	3	3	-5.239876166265885	0.09434151605217231	False
109	-0.29726876004222874	0.032730217348616475	-5.157179196111977	-4.196868952220812	0.3475435696779597	0.10082926003511555	3	3	-4.5963632403675625	0.1075108469945592	False
110	-0.3221159126341548	0.0395427011912361	-4.425245949917583	-3.5397359082281032	0.326780108644374	0.05242420551373012	3	3	-4.634261778315248	0.11941240003227839	False
111	-0.3735516523994781	0.07832405627195847	-3.250475948213048	-2.5089771410922546	0.43406136802467354	0.22861749587227884	3	3	-2.6179140609263074	0.17135415001489557	False
112	0.05056547271329348	0.691512246917174	-2.5404504126291734	-2.631070264166071	0.34111430005830096	0.04152053882002866	3	3	0.4567624882352554	0.7615278619175379	False
113	0.4398963801488332	0.03425992390373105	-1.9348780353756752	-2.6246753948875705	0.26858885306836394	0.1009676183004993	3	3	4.163814835446692	0.10857191711937791	False
114	-0.011828247991383819	0.9632486552767263	-1.7917317731884588	-1.7771019268290837	0.4856832502918432	0.05205121283861156	3	3	-0.05187611020023482	0.9781023925959057	False
115	0.5026874674501974	0.03382272116336672	-1.1739004282538488	-1.6632413258680998	0.18714844078962523	0.06641594758922467	3	3	4.2680335208638684	0.10796310632219595	False
116	-0.1414424691440775	0.41328383392163826	-1.8958550676189494	-1.7188053938948669	0.2988951533853433	0.05188466441293734	3	3	-1.0108582638156944	0.530236792793949	False
117	-0.007589293583127582	0.9284752238107519	-3.0270732608845417	-3.0111911602167116	0.2485952322249414	0.13465454554671957	3	3	-0.09729931075009647	0.9511472932293865	False
118	1.1264121810095982	0.1015635896903488	-1.4469158644941302	-3.158836389297979	1.0384534532898384	0.1333681586459309	3	3	2.832074979195886	0.20382123580227174	False
119	1.379204541490853	0.02186975960632518	-2.4374971496696554	-6.340537181781715	1.2286365580809584	0.4282591754642768	3	3	5.195664396438092	0.08947236883084576	False
120	0.048089740663210506	0.0951520023814391	-5.861144360655291	-6.059808119104904	0.12450080935598563	0.08979131591244716	3	3	2.2416335108800483	0.19271014735183414	False
121	0.11000598348051702	0.0075146500659310275	-5.535691028218193	-5.974298844160082	0.09123489422796126	0.11461186033696509	3	3	5.185914209491387	0.06968849166405511	False
122	0.08554072262406735	0.013983923956406267	-3.769959929937629	-4.00024929708107	0.01291981929393253	0.054054560200476734	3	3	7.1769250285251776	0.08270458287039814	False
123	0.12262159719919831	0.5791580844271966	-3.070206977014738	-3.3425694008051146	0.7177465136866997	0.07464714109767505	3	3	0.6537332562012635	0.6690793997909127	False
124	0.32514144299147696	0.4456143634893797	-1.7973738493396427	-2.251727054280002	0.8344467774425403	0.1080779205833519	3	3	0.9352829880226109	0.5513851885311005	False
125	-0.22130559201799266	0.3713220258940537	-2.471329674237514	-2.1198789506432973	0.5323825019676128	0.10613428514935788	3	3	-1.1213423702508114	0.4931046888950981	False
126	0.11761149784951727	0.6281722996624685	-1.4179313718464905	-1.5383664508232961	0.3668273115817236	0.051810102036431736	3	3	0.563070649644607	0.7140900593582383	False
127	0.9771172205665379	0.022664421134099076	-1.8883743840709843	-3.7173178166552443	0.5284502363494327	0.11314261449981984	3	3	5.861708110805335	0.0911751370737045	False
128	-0.043065832929370544	0.8407466475101835	-1.66905477124787	-1.6199681689821297	0.3638000103754902	0.10814300214841373	3	3	-0.22401338452271	0.8828340839767242	False
129	-0.08691918309713433	0.7415826456951744	-1.790943064069639	-1.6862287825792397	0.4746576980311052	0.09621442806577164	3	3	-0.37449171120195207	0.8031131943096067	False
130	-0.48740194348716215	0.44911780366001985	-1.640272435687191	-1.1700202594842088	0.8590288287119371	0.30283737601144967	3	3	-0.8942240314727185	0.5533885105237448	False
131	0.7710174309296116	0.2546334301482542	-1.0655569267327734	-1.818343927216093	0.8345022732865511	0.30552459689288164	3	3	1.4672051966738404	0.37513721063647476	False
132	-0.053848286764100146	0.3803049053269362	-3.4183318852481968	-3.293095128541663	0.1894972002740364	0.08936575654753084	3	3	-1.0353395362330162	0.5030760083979442	False
133	0.20231808851810187	0.0003616446108634846	-3.172939442203724	-3.6506113243866096	0.054045022721275156	0.04872276955939061	3	3	11.3701617320232	0.03978578115985807	True
134	-0.038895695935978324	0.521344375983215	-2.922973459938976	-2.8452216250366114	0.14494198840418485	0.12506714716212688	3	3	-0.7034519775158299	0.6181754983058041	False
135	0.6560575077576396	0.08384433600056804	-2.391668724308982	-3.768721220405571	0.751089693320732	0.10322474192304197	3	3	3.1459811507167617	0.1792848092925818	False
136	0.10382976478156941	0.06774572754440401	-6.937270874740396	-7.454946413365906	0.2584045406716965	0.05697778202283182	3	3	3.3885130197434425	0.15775604213128117	False
137	0.18514914633341023	0.0025696919349090237	-7.81354289110321	-8.883486510268419	0.09263897776980128	0.1767955989323045	3	3	9.284726975591992	0.05390234749178214	False
138	0.06287146077384394	0.004596443049311184	-5.319285361909878	-5.556220659491106	0.046437018694302674	0.022986341755148156	3	3	7.920214822529103	0.06277429424078107	False
139	0.49463063051498996	0.2454610101138488	-4.18815593913771	-5.900944093862203	1.8247975992085192	0.04735028388072844	3	3	1.6251872960742062	0.3640591749331663	False
140	0.5565915674455975	0.2461275073283217	-2.4723059022384715	-3.6362435407813805	1.2430857016880401	0.05894855041936023	3	3	1.6199496025024864	0.36443417471638895	False
141	0.4809691450786707	0.32009221538325977	-2.2616746672280486	-3.1565761675311745	1.1825057207556637	0.06928940491485368	3	3	1.308544004673137	0.44270210636209084	False
142	0.17610590062908538	0.6430433155801439	-1.6659323541205933	-1.8822205955266325	0.6914599822953323	0.07797263572130328	3	3	0.5383722316265993	0.7216830076765692	False
143	0.1919637630919981	0.7430088165030717	-1.2567244410935823	-1.4355783899835608	0.8203963810817859	0.10717439441252703	3	3	0.37442154633577085	0.8031131943096067	False
144	0.005261858986281029	0.9492241369304693	-3.400555493869072	-3.4129807904028877	0.29677184043780386	0.0522085286144316	3	3	0.07142105236970492	0.9690225546184744	False
145	0.2814413328310831	0.100424091714679	-3.289788287418286	-3.9984367759284596	0.4586255449058785	0.19048523386275207	3	3	2.471585119491018	0.20245680732410115	False
146	0.02412126972895276	0.8813268265560268	-2.6378081108209988	-2.682281937249425	0.44289033328071886	0.1415233431790181	3	3	0.16567487849764223	0.9123959273746882	False
147	0.26182715524911737	0.013752843388059157	-2.998774531009049	-3.595519438903395	0.1875277209086519	0.14263659290637826	3	3	4.386887761701198	0.08270458287039814	False
148	0.2000611922776432	0.42129572404011023	-1.565942336907434	-1.7988716843935004	0.3989897723528689	0.11857311541127875	3	3	0.9692709126590544	0.530236792793949	False
149	0.28686178340408824	0.46658090844394656	-1.2428000471029614	-1.5161957063699647	0.17176333432879443	0.523500235546547	3	3	0.8594753926173917	0.5661952897233016	False
150	0.8482002769389684	0.14190552310898857	-0.7565386190114155	-1.3619614903391506	0.4567063396920551	0.32242987410462404	3	3	1.875709002028081	0.2510416985120862	False
151	-0.09326600957030987	0.7376559985473536	-1.1407124891015916	-1.0693018790513746	0.3078170168889493	0.12587199560980333	3	3	-0.3719250897655586	0.8003385895569194	False
152	2.5237035363307245	0.004833478645278865	-0.2507519810310241	-1.4419653921789903	0.27393556470894215	0.210321523397166	3	3	5.974120325078785	0.06451961646198	False
153	0.20095069478229174	0.6481099243892936	-1.128109797506223	-1.2967120833412806	0.5229587033703631	0.2343408305743481	3	3	0.5095907846358053	0.7246000550596037	False
154	3.861571158865063	0.031547322976153036	-0.12203993798695618	-1.7739882018352102	0.5385811865212208	0.07577921934585703	3	3	5.260766667963822	0.10581596056152147	False
155		0.007428330280892126	3.445625806185278	-1.365979846362138	0.9975649006763593	0.3805372236214019	3	3	7.805645728710436	0.06968849166405511	False
156	0.6285535180044498	0.36523162599015724	-1.7719839298347555	-2.7395122182501446	1.4426933857348376	0.09842026522048404	3	3	1.1588894573076682	0.48853535870201675	False
157	2.5822002563420763	0.12152466736734456	-0.5362065768487058	-3.2110854923107124	1.7850855190490356	0.09091746561668966	3	3	2.592048770497527	0.2287243678847684	False
158	-0.1469374582524124	0.18383812256929458	-2.627085878826905	-2.3726937571777413	0.2281568375869394	0.10642601662735962	3	3	-1.7501738060025034	0.29672987448952	False
159	0.1056898124561701	0.7265477404673183	-1.799497173849402	-1.9362747082195317	0.58590678586975	0.09125658373179676	3	3	0.39952319112314516	0.7931704576848915	False
160	0.197460300761373	0.4320667173478687	-1.751653830129128	-2.0085828791878306	0.4455406135954453	0.18633369250145296	3	3	0.9214774646098999	0.5383874711521315	False
161		0.04279542877355443	1.199830511242555	-2.813252759278507	1.6482466532708264	0.4805087047188416	3	3	4.048592897471973	0.12321167565196554	False
162	1.3857338951468077	0.06352391377388496	-0.9852719606428199	-2.574563405867638	0.7929656186047942	0.23813914920060222	3	3	3.324749628927403	0.15332758365696614	False
163	0.5110591946186734	0.011744840098582739	-2.4012959380019248	-3.4220774412650283	0.28873594172362077	0.15600288869467255	3	3	5.387345029316906	0.07809023464010756	False
164	0.5005816545366866	0.057071951822300154	-1.6133584097737017	-2.282553420631232	0.34033137230597954	0.16983128278595183	3	3	3.0473821656188873	0.14448387803289206	False
165	0.35993665246189993	0.03990137523019797	-1.6043854080162359	-2.0590193704805073	0.07793693677620214	0.19210492014658853	3	3	3.798368060831447	0.11941240003227839	False
166	0.22727792080011439	0.337552189012349	-1.3993268858147825	-1.6380858166094205	0.33068280361288765	0.10036750058039096	3	3	1.1966663504388906	0.45892512117265355	False
167	-0.0034263442773709847	0.9893866364100641	-1.4284047885776252	-1.425016408318568	0.35891798741793746	0.1921030348333665	3	3	-0.014416433805237784	0.996171001916876	False
168	0.223065250378448	0.27167612162504146	-1.9413205349254563	-2.2659304719964477	0.3771690909906563	0.1012726219364956	3	3	1.4396916299523437	0.3917293995935541	False
169	-0.092359362942819	0.18250632398027533	-3.0112007912700762	-2.8244687707535223	0.15740485384915084	0.11994122838119706	3	3	-1.6343533569274642	0.29665695835170214	False
170	0.13819604538617028	0.7203345449847389	-1.7855348965660438	-1.9650314130973598	0.754124558878863	0.043934956085358155	3	3	0.4115643795767635	0.7879778063827513	False
171	-0.5314569405974318	0.024941304490217142	-1.6728790174478447	-1.1573908734270908	0.18513030189280832	0.0863792815665429	3	3	-4.370500096764618	0.09434151605217231	False
172	0.0019581028999406487	0.9974279736998013	-1.001766198594491	-1.00312677239084	0.6374989392438388	0.1527484390199032	3	3	0.003594854891705928	1.0	False
