mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
234	6.377978990020857	-0.19189871765073635	-3.729064133156157	0.9785430151639467	-1.1942924209585886	2.52402913124835	-2.365101049037097	-2.0930679406125132	0.6955394112489248	0.26428945443742946	1.0513839932668034	0.24247399460508773	0.5971784778288091	-0.9198021562476832	-2.238190050157459
235	-1.5679537889063802	-1.9996633188959607	-1.554984407523486	-1.414086360299643	-1.5358060710232757	1.6281046531946184	-0.6071235305763687	1.196947564101807	1.6965238018999373	5.512907159172056	-2.2428119641461195	0.40373954992806094	3.1988978538990827	-0.19412357150509588	-2.5205675693192555
236	-2.616324365502623	0.3070654790698185	-1.8191876815141195	-0.7865894944890488	-1.2484296906848888	-3.391619804308255	3.7810711203278236	1.2458893657673888	-0.6357008660708592	0.5719384397113293	-1.2056070116459479	1.895800031649966	-0.26548318136557525	1.037296846188212	3.129880812866815
237	-2.181648104271394	0.6382303216933066	-1.7055215811320803	1.4950611587158926	0.39144747544555414	-0.2725113984650956	-2.630458420807244	0.6363538412567181	-0.1729538646227403	5.9270684502916895	-2.7140336294423024	-1.8733095464032303	2.29300881928225	-1.0870606091969277	1.2563270876556178
238	4.395593390080019	1.849916074614674	-2.12756929534404	-2.9155175147020578	-2.663253741055681	7.276873022180527	-0.4624427645646253	-1.710942448695441	-2.6015158806589747	-2.4401017257374047	6.5808668799507215	-0.1963436665136925	-1.3013789780437965	-0.8804450451831984	-2.8037383063270216
239	10.336059444062686	-0.7009626746308316	-5.173677006168718	-6.76243435364371	-6.192971752156723	11.710299911987699	-2.1401311607789046	-2.6597257755853723	-2.232769826711483	-4.511142242006883	17.44935234715512	-2.6883867568402855	0.854921429057187	-0.8181099094924881	-6.470321674247335
240	10.686832701073653	-2.107367956058001	-3.53225539533943	-3.0661857183828487	-3.20490311006602	11.988917351207352	-3.1056700199514347	-2.673721746437023	-3.0085150972340227	-2.5132150554387516	11.57086665038768	-1.9389636736424518	-1.5556777060043119	-3.422651335132404	-4.117489888981971
241	6.944788354587735	-4.189953904253236	-2.0008889386744304	-0.7057703246175785	-3.225517643733598	11.351861418870541	-1.710294126404266	-1.6841340081542577	-1.350187121617267	-3.9852017677847096	10.02965565917664	0.05666045857508656	-2.4458796695469633	-3.363370435281077	-3.721767951142633
242	7.514988306928101	-1.9050300591475344	-1.6249961174291765	-1.847193201567345	-1.278892271241501	7.251047380639359	-1.520022139838186	-1.7011432795869073	-1.8958578066507632	0.06215585326841058	5.688267315130277	-2.567540899641713	-2.442445541777764	-2.786602357285296	-0.9467351817999564
243	1.089272814455649	-2.6467794848144712	2.3087757254095522	-3.4132724218584043	-0.42379105128403505	3.6369023004326153	-4.045963285867492	2.3904144221801595	-0.14725334049798153	1.6392639654910217	6.8448169551339335	-0.7539789371996639	-3.1149531191886415	-1.7071783938138059	-1.6562761485784678
244	2.7301833089072693	-0.16005760938567248	-1.1087238397247938	-2.4020322409976793	0.2821410040499247	2.4757301319519556	-0.0673985532577582	-1.8636612222515512	-0.5317911473105712	0.7172332160299635	3.473981751145866	-0.866058995700223	-0.15160996300747065	-0.9832233808712323	-1.544712459578048
245	-5.709571795493269	0.5148708324723185	-1.2549599159093774	-0.5006722775449466	2.0439704821507134	-0.9839438271438081	0.8693312766665134	4.092582518218472	3.2354936983130287	-1.2803254371523083	-4.213928377432007	0.770196223416237	-0.38537257969066757	3.6901722154649357	-0.8878430363358488
246	3.509883318047361	0.5327708624853672	-2.743515464713164	-1.4209584157881125	-0.1292464702253771	4.234887527599833	-1.634885161402479	0.11614518043561925	-1.1911583661653944	-2.4162808947556225	1.0806438263817641	-0.4738173108547637	-1.0508982386446095	-0.6252114588683526	2.2116410664679287
247	-5.254942723614855	1.7660720253847002	0.5127915831567686	0.2785078070393838	3.0199267929212046	-2.6417565521536	1.3718320706357112	3.566160620329505	2.761811410859536	0.0401758264254858	-6.139100145191579	1.0655520857102148	-0.6692168572500694	2.2064696062492772	-1.884283550501698
248	1.9063380505703327	0.41836878288695645	0.35747960259813305	1.2096749180282649	-0.36111869999794494	-3.4972072869864337	-1.1847324949917464	1.1284244775187104	2.430999430510395	-2.1834542772582552	0.7410514557187906	1.7040335366335106	-0.37528222524847193	-1.2755428399755444	-1.0190324300066576
249	-4.958870191378765	4.076311802974639	-0.7561542524173723	1.0775315129845167	-0.059616471606772914	-2.0921333489243032	-0.279441410826585	1.0933206285366648	4.120811236211625	3.1840621643527856	-2.248178784382645	1.5444628003275565	-2.328723360422516	-1.0542186978053785	-1.3191636276233938
250	3.4485717885421523	-1.0798196444765549	0.9736708349477848	-0.4665670715759006	-0.3260267613006487	4.000601226258608	-1.6677551603874714	1.500343103688921	-0.49030858986312337	-0.8146850250897534	-1.183141187952549	-1.1451173046975733	-0.48567022983204683	-1.2093951900650755	-1.0547007881967698
251	0.9766706232676815	-2.6477083013962797	-2.318188384232903	-0.5371606867168791	-1.7624382783416503	5.936691996645609	-2.2435736144897	-0.164494108211483	0.024022028619960556	0.06184804613693344	4.233599501953973	-0.4155301297336045	-0.27150121301865726	-0.6772440784312868	-0.1949934020517397
252	4.278947692284655	-1.6960459063207796	-0.44073274759939035	-0.10501576026225978	0.4593791667700412	3.316488752551121	-0.7921931232269265	-1.8533883743276536	-1.6026716852797394	-1.609604720360688	2.99531260056164	-0.41067079398205475	-1.9826488704687726	0.12478825242738065	-0.6819444827665685
253	-0.7147175243318554	2.491006537332088	-2.8339813850658113	1.769707408066228	1.0191236637420507	-0.22090744778792581	0.17492240785647545	-1.7966133984271797	3.9409216708143258	-2.2761673612301943	-3.4190476084649544	-0.9781862654692512	-1.5072018337884412	4.3228429423377	0.02829819441670377
254	4.518426499750196	-1.4508606739386076	1.7598586134583947	-2.494225393673297	-1.0906552499321207	-0.3722122016431199	0.046389612126775476	-0.8137919779284105	-2.812490516692189	-0.8557247628047345	4.583278567339337	1.01421391016694	-0.6138514164647546	0.8525163294066966	-2.270871339171098
255	3.4585779742859013	0.7273071527936891	-0.9494457667084966	-1.350749900697629	-1.567103492729688	1.1509584260547794	1.3192959694450568	2.7061364461299404	-1.8110357479697525	-2.4822404465863435	-0.6670116304804502	2.0101649392915117	-1.2438759339001404	-3.444890239521057	2.1439122505926083
256	13.511591745642564	-2.1329768974329806	-3.3972771186041606	-3.0210865196539696	-3.4690695102342013	13.834811704257222	-2.8739162210632	-3.1699865555993494	-2.583445327086447	-3.272862328596399	10.038167755289628	-3.236282902672113	-3.8030945376133922	-3.5422392966867275	-2.8823339899464564
257	16.516334496597768	-5.29869738428518	-4.425316691916187	-3.7627300703866524	-6.120215768273635	20.331791473811464	-1.1742531329862849	-4.174705864576404	-4.274638162161778	-6.080286983535499	12.321754607792748	-1.887935609556763	-3.105126342738415	-3.907922276164201	-4.958052291620991
258	13.053571733696241	-2.9007742273702166	-3.392783260726272	-3.335677045274243	-3.3626064453384794	13.541974929930644	-2.5594151967361025	-3.5669921361115073	-3.1988282934951067	-3.407612322417414	12.91038101357651	-3.4265691655769364	-3.9747950856992356	-3.236629785259	-3.1432447131988686
259	13.340412478756202	-0.5824945007960834	-3.4859032103875656	-1.9305315162534957	-3.9264966377124972	12.668286726461137	-3.3525512267496898	-2.9504250635537845	-4.754892806476722	-2.0582233234031992	9.024067421667063	-1.5887372202433225	-2.452721379913881	-3.5485969410742513	-4.401192800319893
260	8.075632945501903	-1.9266151351098906	-1.0086244038418126	-2.269962934814529	-2.2633350912157235	9.636825358016194	-2.4269469144292253	-1.7958908090071806	-1.1309346464702186	-1.6337947587301296	6.51760780968328	-2.36448354312814	-2.660998409005072	-2.1016294079872386	-2.646850059462217
261	7.917743010579638	-3.34052998580145	-2.493932461742483	-2.734836248599288	-1.2892856880114805	5.340165923788109	0.025985525530396028	-0.8204879200517451	-1.2974031142727198	-2.597261503004961	5.433504923573126	-0.8308561411448807	-0.4120496371206382	-0.22579265159631004	-2.674964032125294
262	0.0946616737743707	3.4036533627007493	-0.15832989128947225	-2.4963829699395172	-0.38890152887622953	3.3509389192983963	-0.6127633476534405	-3.091700089895967	-0.8676536681958453	-1.819585935179565	0.40197667657178354	-0.007119155364563344	5.46425117511304	-0.4438805465622438	-2.8291646745014924
263	-1.1768308403562366	2.0986142224522197	-2.7007328096258374	0.8140924855419865	-2.1148552289021354	4.434649831749318	-2.5235652064328753	2.2469635700301005	-3.2575871323856602	-1.9053838705388066	8.558788399343287	0.21285263904278573	-0.5301220463725077	-0.2546972751612653	-3.902186738384332
264	-5.7523467616088855	4.091639817621956	0.7595114472487667	0.6997124276195749	-0.09449760165052483	-5.024031148123195	-1.7139362399377893	1.157931143139794	-0.13194220174462268	-0.5203508685833873	-5.322460479469693	2.342421847259715	4.07359832703762	2.3516714531889376	3.08307883800171
265	-4.779101987587779	-1.221774884212135	3.72095529597396	0.9481319023889175	1.1398124805368859	-4.900314037388516	4.4339307167684066	2.5054095478498315	1.250060602730511	-2.0429288626809163	-5.8988023754588905	5.139469515057306	2.658265595385568	-1.3748427478068976	-1.5782707615562908
266	5.8927937006840265	-1.2455935911084295	-1.1895362625860704	0.43935565396955056	-1.5652257018551414	3.294119049294636	-1.270023732468133	-2.1956418585223534	0.6248770148536475	0.626382636733916	3.1748069584469	-0.8593138275152085	-4.0267660698471515	0.40934904740578276	-2.109583017485944
267	-4.98716289445111	-0.004079922002572661	-3.059714558939428	-1.1202261262440922	1.805893903648893	0.07312209098233256	0.7297734327013871	0.7935968812956596	-1.7434214672258008	3.526880519715694	2.098578253441451	-1.3955225707888848	0.7115814211363966	-1.243033018458378	3.8137340551884975
268	1.1202729248283863	0.7804943797654093	0.26744613975828546	-0.33942340542713734	-1.8876130130590583	2.411761503001663	-1.52086618493148	0.9590233512902846	-1.5310175427180703	-0.03665160067288131	3.7981367776496855	-2.178821136675087	-0.6130431843016853	0.4739580299465738	-1.703657038454884
269	0.7698731931759807	-0.6023471100614761	-2.629943100124293	0.0482917110529559	-1.9294590464640893	4.9067126492857565	-2.150881301816747	-0.8715127342763526	1.637972301555451	0.6475824834243888	-1.393736834223824	1.0649802508631807	0.2185547655173924	-1.075934600956083	1.3598473730477616
270	-3.724075200568182	2.617498877517913	0.929479812346841	-0.9333944536192462	0.15975402299526006	3.3374429436212774	-0.296351693262129	-0.5695340374133983	0.28951126622330625	-1.7672027620067574	-0.05887191881295973	-0.612042713517327	-0.24337969488294192	0.6177919707283716	0.2533735806499681
271	-4.17726914175207	0.3494254104607144	0.9858924927195359	0.37750874590973676	0.9872750378465402	-3.408048880474985	5.08254857682868	-0.9655122861208376	1.803353366360559	-1.374767181102125	-5.217084401178332	2.0452983108647467	0.6216627875081858	0.3417109065064738	2.5480062556231773
272	0.8061044967048591	1.95228967122673	4.46926618435238	0.34707346444244774	2.1928335441949858	-6.462878566062957	-0.6754020660554895	-0.8904815924383791	0.0800807694017124	0.7877396428963412	-0.6670960190991277	-0.7584796650542212	-2.199536832035243	1.694880754500538	-0.6763937869745519
273	-1.4856243988619418	-0.4340997286965674	-1.1062645585687578	2.469033396274778	3.57188260228257	-6.447408217698016	-1.2814077960262857	1.1104245577485146	-1.6411915386844784	2.565765827638071	-0.48566955343247437	2.913708276674882	-2.8566702570487186	3.1862875792492673	-0.07876619085083815
274	6.2787474725325	-0.6142776022630632	-1.9796148565333946	-1.3288201161848494	-0.9698714214758433	5.167907943268997	-0.7097199295206243	-0.5745288931028273	-0.34026310304752433	-2.128207428113888	3.1770501597438354	-2.500998773620925	-0.6006531789944257	-0.6300057455653768	-2.2467445271226034
275	7.395279936525175	-2.0698327159187313	-1.5861661374194802	-2.6386866524340507	-3.2981058965932664	3.8979500066326844	2.426860920683998	-0.32786879089126286	-2.68763162120378	0.5981288069441504	5.748843251124207	-1.4937447033126647	0.972178443328626	-2.517898855562812	-4.419305991902786
276	4.272375538066737	-0.5666959649953868	-1.6192939723213318	-2.9574640052620946	-1.8738060108525065	3.8101785446470235	-1.4785724150441886	-0.4175898926678197	-1.0509943431697497	-1.5580136723200158	7.776332552359141	-1.4238589222813898	0.6392690447518594	-1.5448021675376098	-2.0070643133726844
277	1.6388473008225528	-1.351901916777055	-0.32621252507551757	-1.8795244116055487	-3.6443843926426434	3.768116599750679	-2.204123597783432	1.9973585124780935	2.2634032719227624	2.632013321411422	3.251995163391118	0.3415794698864134	-1.6720913785877478	-1.8926717548582042	-2.922403662332894
278	5.850607888845507	0.9764247547614128	-1.454315939914543	-0.4932176674967485	-1.311035944476469	2.3175461798885695	-1.6023754256441547	-1.6628677094624593	-1.8406809083693036	-1.3987488666737193	5.510395945007924	-0.7428359224761955	-1.0574548089024949	-0.26260687755956863	-2.8288346975277654
279	-0.9099443798109423	-1.193111563342451	-3.680089641007925	1.627173896820081	1.2978190752507908	-1.1035217681399885	-0.7577151922927123	4.559308647626469	-0.8142208317279241	-0.8116557869500051	-0.47348282120130347	-1.1784745992610657	0.6483303871121188	2.9998360954588055	-0.2102515185339181
280	-4.87548656711445	6.305300139221946	0.9313886691180111	0.9834683590225036	-1.5881397380302624	-2.3448012295773157	0.4426034612080304	-1.160840821369068	0.20883132329906884	-2.5575931423018385	-3.1525955299849704	3.058148198303426	3.7449908216272467	0.6462698801569209	-0.6415438235792472
281	-10.52242313121672	7.116916778162745	0.4763411543815686	4.520316247626814	1.1021535804696971	-9.438874968588037	-0.07124599373334732	10.194878414342453	0.9027916112896319	-4.153493311373415	-12.195455045429698	6.261608371722952	1.9912260372755852	2.166950110287234	1.6483101447825166
282	3.6406689901516076	-2.0857620625224893	-2.7184328796660764	-1.340340013956647	-2.67418081900959	1.6721228170727513	0.010482123967622508	5.84212213321975	-0.8371964294670008	-2.24761278407044	1.7671576945340868	2.106629206463467	2.160797016114741	-2.381215240922676	-2.915239751909066
283	1.5318308042041755	-1.4874675180254813	-3.039335986611197	0.959952139097175	-5.017900450985955	4.951095525981469	2.25116833534586	2.5406449735996626	1.100812272424614	-5.194139689388763	7.579265549361378	-1.1989581270643175	-2.213269432732362	-2.4392689589810637	-0.32442943622517
284	-0.9357468381150746	-2.763411734859035	1.0785169408040935	-0.963299193718004	-0.7483327438009727	5.930436610425541	0.8542041783602887	-1.062388454076324	1.2778573105048345	-2.544988727680896	3.2042995172738578	1.1586456971481378	-2.1038978287922765	-0.5708661732496284	-1.8110285602245126
285	1.3515920602472409	0.6893118260160166	-0.33653215196340897	-0.05998485127806367	-1.4525963971951623	2.7098118314911215	1.0776260193463747	-1.4891631008031208	-3.7395922330628855	0.26210117524973797	4.143375402832191	-0.29680795426608714	-0.7994456158689948	-0.4329175850380551	-1.6267784257069051
286	1.294488831963931	-1.1560670388462007	0.7498923178409639	1.5406707111245947	-1.5536320280029587	1.243874980916802	-2.73818046233979	-1.7660065556791946	0.7070424889651079	1.1084610418024472	4.317889256611992	-1.954721691655517	0.5457293539962444	-0.9337770274523031	-1.4056641792461069
287	-2.6004776119446706	-0.9261702435506383	0.13745787715647048	2.573982287476624	0.7365620146700557	-5.103884787383089	0.189614061049231	2.079073077007895	5.149261373920931	0.24837580002887302	-0.8765858525545803	-1.0097341990643447	-2.776079357041341	2.6399555841652536	-0.4613500239366714
288	-1.3995298488245624	-1.1906104123322683	0.42163564578442975	0.8315749673521273	-2.538778940746846	0.2981381419406022	-1.700618664163164	-0.048571144309181996	0.1505936874190728	-1.1153211182880818	1.9624742265830712	0.08755023623169936	3.5103082387056173	0.734899335978432	-0.003744351330904776
289	-6.391125266435163	0.33978862943635624	5.094803167563604	0.742995708593223	2.7607461303857725	-7.83248259896186	-0.7695916293427839	1.607614392291269	2.0862797380364606	-0.31207626139962524	-6.392108992052414	2.849063270917948	1.9232453619391248	0.5308796038594848	3.7619687451686357
290	-3.9988894129386057	2.9483024128953637	0.895403863098162	1.714453218328814	1.2895500524501486	-1.714872178616487	-0.6905028232922484	-1.4093253427947623	-2.79804480753838	-0.6515257880540137	-2.696182177797666	1.088641584477558	4.527603873583718	1.1051598468430204	0.39022767935537905
291	-5.523747889783884	0.008995488719860703	0.38976274500265784	1.1319634374585514	0.2490651438697432	0.6300993593881521	-1.3979007788183366	2.063637818616831	-0.1812181146062162	2.4381595613418994	-4.556697654460049	1.0132765217711048	0.9872479896352421	1.8603639252087714	0.8869924466556923
292	-0.5470889356497802	1.7464043458047538	3.251473132953248	-1.815050272262603	-0.042233701043254065	-0.3817129261547138	-2.5965561323727417	-1.6412016133720735	-0.999199904327075	1.5378706736273686	0.8831559814957971	-0.43359856808458097	-0.12874599683517363	-0.803507363087082	1.9699912793078995
293	-1.0871991914003223	2.667676683614427	-0.35333103289468887	0.3456103080323688	-0.22408196999928012	-3.821805351486186	1.7479936084590768	-0.33702635747267906	-0.7267229593063259	3.0126818467444987	-5.640005411494921	2.3755704530589674	0.5265401373966613	0.9651804059225708	0.5489188308258711
294	-2.1446393989829824	-0.7241633573096614	-0.5545543155373013	1.8001711801396159	-0.7593012815764912	-1.9226253285049357	-0.04691783880243107	0.5125757943793676	-0.22511798748349776	2.230157382195587	-2.616836066102193	-0.20079486343041378	0.3789115859360705	4.356654780557909	-0.08352028547863867
295	-2.620987048031695	-1.0916376413497038	0.6109884047914081	2.6042867853201463	0.7337390021454772	-0.14559974488049096	-0.5746468804258559	2.5539634634002897	-0.9553233416292195	0.125157158340045	-6.488164526800105	2.2088011615334437	0.38735882098559205	0.7398350011911909	1.9122293854094528
296	-2.061696857514676	0.013323827692069011	2.0615463360805637	-2.971532317012824	-0.6657595593285244	-1.1040234403646014	-0.4419583021330591	-1.1040234403646014	0.8322493292075342	1.6530286360550641	2.763437338725435	-0.6126833933393132	-1.5111202825289178	2.8791844422066086	0.27002768261924937
297	-4.0890222498578215	2.739435117244642	1.427533847813782	0.28965737317160284	2.431890272421643	-2.419454713432111	2.0494358535407167	-0.3782430953804009	0.3223925099704811	1.653192846391368	-5.4802771289754135	-0.3415999444918506	0.5168344921384037	0.2934141458415489	0.9848106736033855
298	4.97443870491353	-0.8833500887771176	-1.569507809459508	-1.5439797368713284	0.9576392915793438	7.270679195106552	-1.2087361165976844	-1.2294641933629322	-1.7283599521553512	-4.719699187213769	3.0602657482424647	-0.7015126606668609	-0.08280976438153552	0.2074975666659427	-2.8031009970217116
299	11.407844960429316	-0.32025814746393494	-4.669745938562372	-3.9825213930720498	-5.692466944511705	6.4092694632102285	0.00048420339525942973	-0.1782368676614448	-4.482468192336174	-1.798288178591146	13.180682526186532	-1.0129852621992903	0.7935140283323369	-4.666334253970429	-4.9884900031851105
300	6.483277644852793	-1.5078413941645397	-2.7037739443701216	-2.3328321040009588	-2.499559153583736	10.905992258164508	-0.23533117034662984	-1.473681247805004	-2.3055656173494925	-2.2568120325165095	9.405234384979	-1.6223984354721583	-3.172971939477346	-2.97689726265114	-3.7068399862586636
301	5.545608760495802	-1.272002204741767	-1.3465313805133623	-0.47733898149975773	-3.027051336016251	4.543861334516089	2.09691203797306	-1.2531896296514475	-0.07175963228243167	-2.8547182242420925	8.471589340862774	-1.6429330234478676	-0.40935340573867923	-2.5717015964302656	-5.731392059283793
302	6.371092635761391	-0.3160786817960569	-0.72919297636084	-2.006032216780548	-1.028821512590714	4.240376709659525	-2.260065809492804	-0.18490019467662902	-0.6126903463935625	-2.98177534648384	4.929814989140401	-1.1826939982177755	-2.2649353513857178	-1.9416093380119017	-0.032488562370951796
303	0.6459327073294551	-1.962449611910961	3.356862852514661	-0.7702787535312511	0.12018005678460651	-1.4395682084236767	-2.0307559626485654	0.5591783042373698	0.7576458477684468	2.5928836402778366	0.34055577481674865	-2.705355715754107	0.2663202323754707	-2.0550599354500374	2.3239087716140148
304	-1.2359070591644798	-0.7295970246500725	-0.31217045157598666	2.2309949753348106	-1.2136311741678794	3.321534370432302	-0.21961441831071857	0.897919940737297	-1.5628947265627564	-0.1801094713431593	0.2491218168692597	0.3353652878456503	0.9113515881598354	-2.1671143046197914	-0.3252493489843231
305	-6.234409856899144	1.9623324992596693	1.5354385115201112	-0.28133659127903915	3.161167330715897	-3.411438223664355	1.7086931060518713	0.5891456267419106	1.7977334965559104	0.28233640280612415	-4.286579695402928	0.34203760558082474	-0.876888546075879	1.513499786093276	2.1982685479957436
306	-0.8874781951666029	2.277862784861374	1.712586687670829	-0.23028035340353115	1.7296299289956256	-2.5036483158689737	-0.6273134661898362	-0.4728112094215336	-1.18202429732645	0.0282133965599459	-6.218011429137982	3.4175654796074064	0.5561016804957062	1.389292023922879	1.010315284401151
307	-7.3457178133166385	1.2701881701913438	2.669519074208794	1.6792213469075878	-1.125546478677209	-3.6292385270810135	1.8997005094938912	3.9989085764202543	1.1682763257631215	-2.3161177918003553	-3.9989052187622223	0.5197554786161134	3.62746527341435	1.3422816548032903	0.24020941981868063
308	2.813439737395596	-0.20637449869393648	0.49143421798652376	-1.7022761840599026	-0.9629562282865862	2.0621419003677914	-1.219171876544341	2.5738012511612482	2.9834648321064487	-0.5772420475584933	-1.558704616315292	-2.095611374289105	-0.6148659197994902	-1.203375655960008	-0.7837035375104111
309	-3.85397031329642	-1.5213854187044067	2.6805622003009413	0.338766834486524	0.05269864425233224	-3.135371915296903	4.008963145558422	2.1772856085828147	1.1381624412055709	-1.977634257367695	-4.225522996903745	0.6255608673543674	2.431765348866864	1.6304108082748328	-0.37029099731347603
310	0.6451171895764041	-3.50330044317178	2.0977769958194177	-0.8541132153944017	0.5727927315771437	3.1457442194734906	-0.8958080131277273	-1.2280657149205212	0.2776337873658425	-0.24944239556192227	1.6366639216207792	-0.33892838246492785	-2.506819671738696	0.9839493116739081	0.21679967927296967
311	-3.8351021908651814	1.8763180911218396	-1.840611827569822	-0.8142489918681706	0.8475261609493474	-1.9599998813677049	2.067820831107707	0.5444099319336926	2.448193181671661	0.3300144122732637	0.006072864590907389	-0.3822068216622811	-0.7112381392655623	-0.29536752664363164	1.7184199055939313
312	-3.0483776631409407	2.3947260960526524	-0.265156411469918	-1.3044973065049166	1.0693805517394788	0.8237536205372442	-1.4530931788708072	-0.3028938364094194	-0.25502444695862475	0.2163698157106449	3.6904740142993373	-0.3846344869095738	-1.7810587382149075	-0.010891834583398562	0.6109238047231624
313	-1.7928504825067606	-1.954500577429895	-0.7313496404343174	0.20933076192830025	-0.7668823839047312	5.240298980621929	-2.3607325472985856	3.2449007652272437	-2.349620638638472	-0.428754968755606	3.2626569966033787	-0.20572285817429886	-2.6647802993881893	0.19755560878809375	1.1004512833618973
314	-2.513533249610351	1.7266518335368377	-0.4724770801114566	1.0550871404389164	0.209364294548046	4.440817592687807	-0.12218105645621381	-0.2108763753867986	-3.7402048993228845	-0.455167095914378	-0.017420280331660123	-1.8786303067120596	-0.2321136772621523	0.9381408843698588	1.2725422755264701
315	-1.234147424195054	-1.7423420561354974	-2.402912217739482	0.6182419340235362	4.188010108178859	-0.6004188652366046	-1.1884279092212167	2.2153835736797145	0.284457445327213	0.15915641144035908	-3.174288201390713	0.01443003924313912	0.47935531628204286	2.5925878431264433	-0.20908599738274833
316	8.103377292109883	-2.796827773554871	-1.110557117576816	-2.404644613223087	-2.7821085921260833	11.383486624162748	-1.7568514727910312	-3.601792445949557	-2.291326000565991	-0.9668776816849592	7.589189015161262	-1.7230202625463762	-2.0732644075812563	-2.814820292334494	-2.7539622714993657
317	10.61341181598765	-3.1254120839031407	-1.4425867965523977	-2.5155595896889205	-4.102769878979539	15.616515462114592	-2.207284550872676	-2.384476636755786	-3.0705136945188456	-3.2456890591069465	9.022880223890835	-2.140608855307221	-1.9155952251714365	-4.362736400999864	-4.73957473013632
318	12.398255447881816	-2.0940599663879444	-3.2706790170129674	-2.6011286409077665	-3.013093907107395	8.645648230883186	-1.5097685369257117	-2.1408592031030627	-2.8447438584016815	-2.588949032728075	8.617807686425687	-2.6201564964846185	-2.1196180244917615	-2.751506951489456	-2.107147730150252
319	9.471808525630932	-1.7064923809264756	-2.5343494120749837	-3.4505813378351093	-3.657802846337245	8.11606972872491	-0.298154261901593	-1.7862241121926985	-2.1848058808200097	0.603727647937132	9.9883855894985	-1.9106062860879665	-3.553733485731289	-2.7593495070861502	-4.3378919807979806
320	6.822199748832557	-1.839224348521993	-2.981159025893969	-1.4823661154172412	-1.0438816431320832	6.503869409608133	-1.774026903472432	-2.0067477303027164	-1.5556874331269428	-1.660444414067389	8.01419071879725	-1.9245237937745816	-0.9453094440417037	-2.0543847924153344	-2.07250423307155
321	8.27521519517679	-1.2941738064576185	-1.1071517257906038	0.8892386909712647	-0.03588132883579974	1.4037685417162484	-2.52146885836014	-0.18646501529079187	-2.4780418367506867	-1.9519487646426803	1.0840887606043528	0.13811855742677343	-0.048921086642364824	-1.3505638385708219	-0.8158134845538833
322	-7.97581534969369	1.9665768243874528	3.3912338197133773	-0.21089581315306813	2.9582324237899473	-7.529275631377742	1.7260016878530102	0.4194053612289574	0.2793368045361617	2.1429331243726115	-8.202504382368142	2.772392490485929	1.8215392106212838	4.342176174103161	2.098663255500786
323	-9.842781857899139	9.150899403666719	2.005605342510203	2.4743211075765688	4.809527870632385	-10.414204759810389	0.7583363909378085	3.3656595897338133	-2.2967878514434497	-3.8576850260023745	-9.807480421074827	4.455804756059084	-0.0717581517171886	7.205437849522333	2.0651057573084435
324	-0.3766020931230524	0.07099272292540318	-2.2487285429922195	2.8939345794866527	1.8749810973767038	-0.8212994667304857	0.6211439434412735	0.5777487910839542	-0.1958269705550042	-2.9824143107793035	-4.617704152892618	3.0457841184154106	-0.5519455252732051	0.7188641730900922	1.9910716365264018
325	-1.5407108883062688	3.421951748306699	3.0704583146854283	-1.089379584474656	2.5746566654360312	-4.533828305206903	3.1208506992573484	1.260781083632742	-0.03067716887422887	-1.4717740498124892	-5.474165433794871	2.1407835267219717	-2.269677087560645	1.388515677405864	-0.5677851974160534
326	2.846077835282445	0.729567717420574	-1.2392431044402912	-0.46194369038745975	1.1001012121163134	-2.6948761980833034	-1.0320743940468426	-0.3493463799858182	0.9679407995165015	-1.9543550844782909	-0.9705812000471578	0.6617281078069593	-0.7849928165042737	1.9116802878468375	1.270316907983774
327	-2.8053275569446456	1.915062214682728	0.7454737792566861	0.04392455133791801	0.43013864161113996	-1.6881625816571304	3.0558988214956195	3.119705246498487	0.8004653970836216	-3.125941870357688	-2.6441131681241177	0.38059661168203934	1.433813280815313	0.873520862478985	-2.5350542298589596
328	0.271233273981225	0.550887964530679	0.40318712893341757	0.21992887440201292	3.076886233449031	-1.0772906018333133	-0.37565512182440003	0.7999603511712093	-0.2602030153573054	0.07595221776508027	-5.319108774169439	1.891260898289425	0.28805167282114247	-0.06932800829637403	-0.47576309386237264
329	-2.1100422342516576	-2.0260361852363853	-0.7350725728357289	-1.0426997329185856	-0.18375286012182604	3.818719660642089	-0.012938296676716383	-0.8259184428154204	-0.4518086156540919	0.8279986884136851	3.9300729292878733	-1.2130367049556576	-1.8987543801365412	0.6087240576383307	1.3145446896206308
330	-2.6957951711128674	0.6910778356212423	-2.663863398729528	1.4329031835175827	0.43602769653519413	-6.18599809292	-0.8518232187518144	-1.7280204218024258	3.2587222011835446	0.3538238557902803	-1.72397505679403	0.7679206997770927	3.184181336069591	0.7605852315948686	4.964233320021281
331	-5.749975816437165	0.11874670960344404	3.667061671697753	0.1915565839914062	3.663787205246857	-5.135696233151624	0.2941128522141549	1.3687227850997796	3.3855203069526487	-0.05760367159149874	-9.828692312514143	1.8474787512744237	2.781639090107628	0.1456417922666141	3.307700285239744
