Mass (u)	log2FC	p_value	mean_2000	mean_10000	std_2000	std_10000	n_2000	n_10000	t_statistic	q_value	significant
644	0.03389907183178165	0.5799822250243813	0.0062712226776492005	0.0064203227336532	0.00038873880380561063	0.00010878586262208865	3	3	-0.6397470489006825	0.7622367013091328	False
645	-0.08226222596557081	0.40073967220602863	0.006118686981526366	0.0057795608197210675	0.0005546426176397215	7.488685111285001e-05	3	3	1.049508013126246	0.6152404732421669	False
646	0.07848268679929575	0.31598499961688237	0.0055700904192682	0.0058814971161785	0.00038044861093252253	0.00026364658791146834	3	3	-1.1652724590616483	0.5354715861771121	False
647	-0.22746788128898704	0.07812930664298626	0.0060376822057009	0.005156981739304833	0.0004570037209061303	4.014616378781157e-05	3	3	3.3250625884987457	0.2126018632688953	False
648	0.11904836951369117	0.20858580483961908	0.0070330196337202	0.0076379878019712	0.00057410677052416	5.5519421675053803e-05	3	3	-1.8166830265311598	0.4147291529480951	False
649	-0.06462697461730027	0.3945730285097483	0.006233176382283	0.0059601166294379	0.0004396195431266473	3.9872325271677405e-05	3	3	1.0714264941934282	0.6124177352920955	False
650	-0.006317354950024521	0.9234646782625009	0.0063510457165527	0.0063232961964952	0.0004168848450430687	0.00018903904388785752	3	3	0.1050012112455526	0.9763655191094188	False
651	-0.08706717909336176	0.49391497332592815	0.005802001135083466	0.005462204760585901	0.0006095820542793973	0.00048481596099302977	3	3	0.7556400937112525	0.6919699873823647	False
652	0.11888713427342833	0.11025039415821249	0.006720451990939499	0.0072977179955408	0.0003710178543678146	0.0003122229416995327	3	3	-2.0619386600099325	0.2705277012726081	False
653	0.062422548279300646	0.44222885525673644	0.0069872634345805665	0.007296224308528	0.000500082316760515	0.0003706315553833635	3	3	-0.8597184331901325	0.6451070414312187	False
654	0.15286442944812603	0.260359510175537	0.037349064157524134	0.0415237438167916	0.004655655384632406	0.002302823089266107	3	3	-1.392124036776643	0.46931045464762405	False
655	-0.25241529905473153	0.04809688235547646	0.04828409877926507	0.0405340084015135	0.0035565346197585523	0.003131826911632478	3	3	2.832623369895142	0.15950880124921687	False
656	0.04458059107060165	0.48126270772125124	0.011522812436134101	0.011884436319855902	0.0006933239070412048	0.00036026280087296156	3	3	-0.8016400517308715	0.6821236040990689	False
657	-0.13670151453041984	0.10732288148906938	0.011572207355882934	0.010526038404677867	0.0006531626398846571	7.26924822241349e-05	3	3	2.7571984192484527	0.2641076127078838	False
658	-0.013565008510952119	0.8539642771488789	0.007613352469379934	0.0075421030488894	0.0005120994890207932	0.0003565327103543866	3	3	0.1977723084329513	0.932493017387267	False
659	0.0013557108931115927	0.9852487496197978	0.0066353842242238	0.006641622473141266	0.0005013698188975894	0.0001683276177848507	3	3	-0.02043019573233298	0.9922611962363088	False
660	0.07152308769748329	0.3153267729752347	0.0058693446799211665	0.0061676569447539	0.000304169530203849	0.00033163964521753327	3	3	-1.1481932233834915	0.5354248605119486	False
661	0.04541403127534823	0.7421564567253502	0.005485670160051533	0.005661098049437901	0.0007481669299783534	0.00038637488777096545	3	3	-0.36084783928817105	0.8690908024273413	False
662	0.3921907049521581	0.030894558841845207	0.008416980456535399	0.011046316594509267	0.0010792180466805167	0.0007021732152634725	3	3	-3.537089627331619	0.11976931715400266	False
663	0.19761831789844903	0.06481919424223741	0.009093331707803234	0.010428265403916134	0.0007236049668467377	0.0004578290927658405	3	3	-2.7002604255755944	0.18998429646406018	False
664	0.16518540326522185	0.007112223744499755	0.005697730461428334	0.0063889231261726005	0.00015550251088724705	0.00017440156508332448	3	3	-5.123604630122351	0.03780181406962037	True
665	0.02231692466189742	0.8341161787923076	0.005825083598526966	0.0059158918556231335	0.0004970256223258099	0.0004983214161440407	3	3	-0.2234735195142809	0.9220893695243088	False
666	0.08642774172696553	0.20703370020115858	0.007965766420076834	0.008457556553611032	0.0003527937287226863	0.0004369946020500732	3	3	-1.5166680084883106	0.41260941659808364	False
667	0.02297629319790232	0.6069689491911193	0.006134780930161634	0.0062332653108037	0.0002590579821755441	0.00015153368732823532	3	3	-0.5683678115588734	0.7819675840110172	False
668	-0.002258856597524928	0.9823143256987938	0.006063544445842134	0.0060540580608291665	0.000650836653220299	0.00011831167801313099	3	3	0.024838745841920664	0.9912973873740649	False
669	-0.18295748401759568	0.12151256191480371	0.005967161545655767	0.0052564447483944	0.0004769775470485438	0.0004010323805890858	3	3	1.9753960959585033	0.291424195100758	False
670	0.02683886443769397	0.561163291530023	0.007487224411506434	0.0076278150385748	0.0003106181419498172	0.00022090667185610947	3	3	-0.6388648824145293	0.7455831525962276	False
671	-0.21920443498049194	0.14647779171118475	0.007485713024958866	0.0064305195478565995	0.0008210206458662171	0.000257659933938294	3	3	2.123933353633476	0.33520119989971925	False
672	0.08339989780897877	0.18395062182952027	0.011472007657670267	0.012154729531328434	0.0005423602759288359	0.0004976147215459104	3	3	-1.6065525369789317	0.3848968080861217	False
673	-0.0798890807687805	0.3923213624671829	0.008978910865784567	0.0084952203943725	0.0007717765640725614	0.00020145554379423028	3	3	1.0503241224386906	0.6100381625176525	False
674	-0.0316885589800081	0.7500783564092717	0.0092838692269135	0.009082173778731066	0.0009555923788903976	7.640253442903867e-05	3	3	0.36441844710435806	0.8740254898993496	False
675	-0.09316963552889986	0.1126021317538494	0.007478821016831401	0.007011101984116266	0.00020814686123876215	0.0003202916999221518	3	3	2.1208030066028427	0.2747103731580981	False
676	-0.01759657067885022	0.7707654400526915	0.0069137692154716	0.006829954065136967	0.00043258878287270067	7.54744407168047e-05	3	3	0.33059515049918886	0.8826672336182076	False
677	-0.0891128744788889	0.6067301452543042	0.005856853100291134	0.005506031385601767	0.000959596766684169	0.00042765413497180546	3	3	0.5783873899454328	0.7819675840110172	False
678	0.12859915066231875	0.12003165744629049	0.006652454073995566	0.0072726734430031996	0.00021498273674879937	0.0004421584465123275	3	3	-2.1849834919926665	0.2886880373141661	False
679	0.08134899164163624	0.3775948756467049	0.005624458346002867	0.0059507155604229004	0.0001345607219998588	0.0005012957050298198	3	3	-1.088726400228308	0.5986341963925937	False
680	-0.016563254416343702	0.7862370684417783	0.005826666616449133	0.005760154513698867	0.00033272755306877524	0.00020769688973439247	3	3	0.2937100002313831	0.8937716361263419	False
681	0.014529107584974478	0.7198770662650474	0.005321291429065133	0.005375151898850867	0.00017618711427286316	0.00016632529493891928	3	3	-0.3850255131729872	0.8583378955940764	False
682	-0.013660419503128228	0.706754510926984	0.006137016128574567	0.006079180921670167	0.00017931380271280203	0.00017103208422426097	3	3	0.4042495919701884	0.8499073367946309	False
683	-0.04419978577365136	0.6784805945278778	0.005520615637489133	0.005354045402373434	0.000554079471444148	0.0003063175456126742	3	3	0.45569627572355054	0.8333208455874367	False
684	0.0504988415689055	0.24095802655658743	0.007051388963977466	0.007302580243590734	0.00015463522405679165	0.0002615265692161647	3	3	-1.4320066903961646	0.45159683122857114	False
685	-0.12709863184344075	0.21695830995971213	0.0066074310315946	0.0060502335211532	0.000552239147176664	0.00016505593993433303	3	3	1.67441242543056	0.4215048172901501	False
686	0.09217449693887692	0.5573768649099197	0.0068118871624438665	0.007261305921956801	0.001102685269791317	0.00028051684860287614	3	3	-0.6841372959772358	0.7432426776492111	False
687	-0.018064958590543786	0.8906402749765899	0.005841395365820633	0.0057687073472036	0.0007713521432015292	0.0003147032844518301	3	3	0.15112515169788818	0.9547393856756627	False
688	0.09031627735116143	0.4280957256869122	0.0061120475254909335	0.006506907478185099	0.0006324912086558573	0.0004301321508311679	3	3	-0.8941367802019199	0.6331938521048579	False
689	-0.12167379428815409	0.1619769215929577	0.005883098343022901	0.0054072773476242335	0.00031623289445181486	0.000360410233965659	3	3	1.7188417539067828	0.35812085008442995	False
690	0.07378075930691232	0.5208397347757988	0.0087145611645495	0.009171824674627967	0.0010213358841641223	0.00018372421833039783	3	3	-0.7632085018430858	0.7109207972643542	False
