Mass (u)	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
493	0.0225491251674712	0.012578109153163108	0.02307700646520838	0.02060402254612275	0.019242199043075964	0.022827108150066822	0.01486395857668626	0.02336367290140884	0.020892113781795257	0.018914278668813855	0.023239685745862885	0.011846591390445079	0.02388034904038573	0.021178863627110495	0.01995385296268214
494	0.023789705306298512	0.015789479674600513	0.025833438940092286	0.024782802448337776	0.02418187495402178	0.02580208564707895	0.018478611328728	0.02640412182582306	0.025354883569375274	0.02201625016145214	0.025903415316141005	0.017846112855167916	0.02611623478244551	0.02505584516255843	0.02438800037166032
495	0.012757124275192948	0.01331871647121299	0.01470759870910301	0.0153952808255321	0.015143650461134238	0.014957947685600402	0.01533900828985233	0.015325396526451469	0.01544487836336766	0.014775985216241499	0.014617484283787861	0.013842780007438577	0.01486422050812719	0.015220648445526631	0.014788214851968752
496	0.008527688628584907	0.016090183659422507	0.009961313491656446	0.009879990060952916	0.009971101516446772	0.008797130373793859	0.015432242528962933	0.009773597380006981	0.009874790273064791	0.009523724413077053	0.009475514905315537	0.01799660379655832	0.009833611005214724	0.009512378186146071	0.00959427136776122
497	0.008061956944045448	0.014020168904497332	0.009024492055835175	0.008891922967549483	0.009600683981528782	0.008881975922663553	0.013229754087197296	0.008938893159349237	0.009042179624020373	0.009810468660777779	0.009393536862535516	0.014132167464713689	0.009161809710649725	0.00920070983148524	0.008778479272551569
498	0.007415806243952424	0.015011082990435534	0.007751590584181547	0.00747995623808002	0.007126179583416057	0.007610264540823206	0.012331745325959344	0.0073186428175154835	0.007045855815971596	0.008294869160956418	0.007568003976220678	0.0158429670776945	0.007706600338122326	0.007270570573477077	0.00696922475966374
499	0.007507227519940174	0.013408345308100336	0.00792818682361723	0.00750036149562337	0.00765349721990755	0.007836620370328732	0.013229828559786478	0.008017303387277953	0.007749312948094528	0.008424565439619376	0.00803114940910123	0.01324490426023863	0.008580664524765282	0.008193514316529054	0.006904521701913773
500	0.006431079957338577	0.011689017540312392	0.00714106882486917	0.007168579154796671	0.006896189994344479	0.007065931989074061	0.011977602060042914	0.0072265671203093716	0.006787975283263785	0.008192685920215489	0.007111013153568419	0.011262608849881575	0.006646442591788902	0.007270600184741088	0.007097100567443584
501	0.007774875672164342	0.012386049162472929	0.007878129779669658	0.00779845962746644	0.008390440838669813	0.008209961302178501	0.01376134161461607	0.00784844580458668	0.007652720576519757	0.009070876591626344	0.008377056712395883	0.012618835690679836	0.00801877831974114	0.0077458328558745165	0.00744761905820321
502	0.0082843755997949	0.011482136827579837	0.009133124105040588	0.009210932314385563	0.009067762040185471	0.008596191236654546	0.01209680607234924	0.008450969767110275	0.009859796147821684	0.009409390565458113	0.008709329462572779	0.009992869020752106	0.00831923077287504	0.008730129144765777	0.009244092042091378
503	0.007006139227165852	0.013408356222247732	0.008197816703923355	0.007876127948366608	0.007895522782444086	0.007030580387398663	0.014472702573159793	0.007499433507223465	0.007957520382606505	0.008309470676544067	0.007602057563229986	0.015146241693088935	0.00764269224491059	0.0069514203013437	0.007547684760062201
504	0.006395638744233004	0.01105674729544897	0.00926213692083386	0.00845346108416932	0.008163204435080704	0.008087427155139888	0.013229795457301609	0.008888634627270265	0.00797608173025027	0.009992303633662651	0.008914271609771231	0.012072238589253945	0.008289657687594276	0.00793195651359323	0.00785896198831639
505	0.008474365153362294	0.014441305694871977	0.010707939176640495	0.008684509605558268	0.008781973824163453	0.010481023870371753	0.014960228333066115	0.010285904859557344	0.009845136398628341	0.011023823521819336	0.00961097000615475	0.015411263321661118	0.00978385257061252	0.008292077349378604	0.007547752980390523
506	0.007260971169545442	0.013408337124242569	0.007465853700530956	0.007147313403575976	0.0070693968836138266	0.0076102890705934765	0.01233174177364826	0.007409584069411449	0.007375691241749561	0.011482960227618511	0.007465009818278626	0.012618785101719434	0.007075675072363473	0.0064428485102088215	0.006794966879498148
507	0.008554424384077717	0.016238550694360063	0.009389378172812903	0.007700449546748408	0.00798012909225762	0.00932096600560549	0.015150830255285911	0.009682011400270378	0.008689759923153365	0.015131551840685487	0.009171186219248275	0.01691421533865517	0.007864310655834613	0.008272312874781106	0.007097197270824778
508	0.006741619406956671	0.01493096307718287	0.008149438213257936	0.007895326020817892	0.007929383705843026	0.008025422689327438	0.013444910518707156	0.00831782950001763	0.008160312201878643	0.009280581877410326	0.008346212538368373	0.012618780205687987	0.007480350975902766	0.007932030146543185	0.007507773124695743
509	0.010045037913219599	0.014606375969588558	0.010157911213318624	0.009802887216793845	0.009971287230288835	0.009942988897737067	0.01417220666101779	0.009773779644985648	0.010544831594236139	0.010724500901151646	0.010005306444085562	0.017617740136788473	0.00975847210388307	0.01018769228240079	0.009594491021182558
510	0.020487220122315863	0.011992752638104027	0.02220227302853632	0.021888053751892428	0.021887706567684583	0.02093050793664292	0.013011097428801924	0.02193245371687142	0.022293001813828917	0.02091902051487383	0.021495845412268108	0.013142614824715125	0.02234939529324817	0.022322576189612194	0.021713551131347226
511	0.04360242777693926	0.012092275683787476	0.0478453889687571	0.04492123567584072	0.04335710605026486	0.04695692000186977	0.01209678616513939	0.04779263731318572	0.04647478698836051	0.04071643356557668	0.046776868850181966	0.013939910509701	0.04835077396445852	0.04644456964070107	0.04417142738503315
