Dose,AI_sim_RSD%,OI_RSD%,AOI_pos_RSD%,Metal_Oxide_RSD%,HC_Degrad_RSD%,Chain_Scission_RSD%
2000,0.7386912523813032,0.5932992708586564,0.39073660670753024,0.23409785614418982,2.136790477002665,0.9547213347031234
500,2.456108004100004,6.225552439774776,1.390308349790518,1.413194002457419,3.147536613845741,2.4172265891638114
5000,0.6883614159573453,1.3622874087763326,0.906107917811175,0.8310980273513856,0.6157868702815632,0.49842142258203226
10000,0.8659822050992843,1.0126567826349135,0.42592452279959436,0.49448996168261217,0.5971650366628891,0.548716516909864
15000,1.1357253957188123,1.0879247999999586,3.02131778157741,3.721859920509492,3.063952588981466,2.581580901163057
