component_id,rank,mz,weight
Comp_1,1,27,0.6997298348597951
Comp_1,2,41,0.5131538187836702
Comp_1,3,43,0.42299465129789887
Comp_1,4,29,0.40857249191021894
Comp_1,5,39,0.3808200245360242
Comp_1,6,55,0.3647706794019252
Comp_1,7,53,0.25854737625450497
Comp_1,8,57,0.25227282373862264
Comp_1,9,77,0.24600922639499412
Comp_1,10,51,0.20137955284193437
Comp_1,11,42,0.19131688850083442
Comp_1,12,28,0.18368895057144388
Comp_1,13,65,0.1823018050409408
Comp_1,14,69,0.18010565644336204
Comp_1,15,91,0.17957720302306268
Comp_1,16,67,0.17219344526212033
Comp_1,17,61,0.1624384560970869
Comp_1,18,79,0.15943833772545896
Comp_1,19,45,0.15530053157746815
Comp_1,20,63,0.15291281382564087
Comp_2,1,45,0.2765238845951321
Comp_2,2,63,0.22251069018152075
Comp_2,3,39,0.2146031630506672
Comp_2,4,51,0.20768595553779864
Comp_2,5,28,0.1985039850200557
Comp_2,6,27,0.19287603321600774
Comp_2,7,74,0.17296620607681268
Comp_2,8,50,0.16379630573901044
Comp_2,9,62,0.16244831687084277
Comp_2,10,75,0.1621291283874637
Comp_2,11,53,0.14675168191825402
Comp_2,12,86,0.146396868312299
Comp_2,13,98,0.14212480574384462
Comp_2,14,87,0.14208659239720373
Comp_2,15,77,0.13260120303186923
Comp_2,16,110,0.11252743688188088
Comp_2,17,89,0.112398034266712
Comp_2,18,99,0.10765270253952851
Comp_2,19,122,0.10547874354903841
Comp_2,20,1,0.10189270959394323
