component_id,rank,mz,weight
Comp_1,1,27,0.7107217292984974
Comp_1,2,41,0.49683749027490615
Comp_1,3,29,0.41086058667445635
Comp_1,4,43,0.4091979616871571
Comp_1,5,39,0.35961075949753013
Comp_1,6,55,0.3403874636816033
Comp_1,7,57,0.24805392417866276
Comp_1,8,53,0.23815971533771507
Comp_1,9,77,0.2183697369438821
Comp_1,10,28,0.19195324954872484
Comp_1,11,42,0.18859680236293305
Comp_1,12,51,0.18352170658349848
Comp_1,13,45,0.16706735750942153
Comp_1,14,69,0.16415760945229124
Comp_1,15,61,0.15721851000969547
Comp_1,16,67,0.1571633778282734
Comp_1,17,65,0.1567030145226707
Comp_1,18,91,0.14727337645472113
Comp_1,19,163,0.1426868001017553
Comp_1,20,40,0.14063686940490355
Comp_2,1,45,0.2579917514792143
Comp_2,2,27,0.2185716179169867
Comp_2,3,39,0.20986530545550766
Comp_2,4,63,0.20227694158609252
Comp_2,5,51,0.19181210818331443
Comp_2,6,28,0.19163080269996224
Comp_2,7,74,0.1570590695549201
Comp_2,8,50,0.15111457335786294
Comp_2,9,62,0.14794095821987766
Comp_2,10,75,0.147080980447213
Comp_2,11,53,0.14096830825779777
Comp_2,12,86,0.13254755614227742
Comp_2,13,87,0.13193841508255938
Comp_2,14,98,0.12789073913498467
Comp_2,15,77,0.12562849495685519
Comp_2,16,89,0.10231808868156313
Comp_2,17,110,0.10119851947780709
Comp_2,18,99,0.09737947847326439
Comp_2,19,1,0.09714277400211437
Comp_2,20,122,0.09531406556175478
Comp_3,1,91,0.14811683906251935
Comp_3,2,115,0.14401259477365436
Comp_3,3,77,0.1421418338094864
Comp_3,4,128,0.12804873670498088
Comp_3,5,65,0.1266681393824837
Comp_3,6,39,0.11655272206397226
Comp_3,7,51,0.11607466525420253
Comp_3,8,53,0.11487471586262553
Comp_3,9,63,0.11100155518857431
Comp_3,10,55,0.10161303722138157
Comp_3,11,79,0.09576317804257373
Comp_3,12,152,0.09477346818333669
Comp_3,13,23,0.09401482346858764
Comp_3,14,31,0.09047619327223481
Comp_3,15,127,0.08735507787559947
Comp_3,16,129,0.08657877407274289
Comp_3,17,165,0.08528213837386059
Comp_3,18,78,0.08239568795822409
Comp_3,19,141,0.08162961093846385
Comp_3,20,41,0.07996171357687565
Comp_4,1,23,0.49963972054025796
Comp_4,2,27,0.0805868973686757
Comp_4,3,24,0.08038947773125064
Comp_4,4,39,0.06717449952407424
Comp_4,5,41,0.055097324301865716
Comp_4,6,57,0.049571074917095594
Comp_4,7,29,0.04480043363143927
Comp_4,8,43,0.042764261835538685
Comp_4,9,28,0.03428759499108107
Comp_4,10,40,0.033521898647959965
Comp_4,11,55,0.03296941536314135
Comp_4,12,83,0.032054338596231184
Comp_4,13,42,0.030256418885385133
Comp_4,14,73,0.024995990483008827
Comp_4,15,56,0.024894885331195618
Comp_4,16,45,0.02386664443176021
Comp_4,17,18,0.02245330068278638
Comp_4,18,44,0.02241083162809382
Comp_4,19,30,0.020884436733809148
Comp_4,20,53,0.01942705923743843
