Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5	Comp_6
49	0.4698460582805497	0.12939384706107906	0.17852768226084106	0.025313534039341418	0.00503764598776268	0.022110497717740367
50	0.18232713993241345	0.03520421167403144	0.049947117054374705	0.0767948777297684	0.03036342584504353	0.029531688851783196
51	0.0809912973710556	0.07155966104421843	0.05895624584260618	0.030435124190544022	0.0036081665903368644	0.020156572647811594
52	0.11077493367380395	0.03439338571055954	0.03351232907629318	0.026536273230395268	0.0182963834798872	0.009710635193744918
53	0.09668800366497608	0.07662861903213299	0.07506650536224531	0.026003877578352822	0.019474933372573926	0.005978949648154046
54	0.034715157896802996	0.026628324023387103	0.022014088887307014	0.013246254392967697	0.0003095382575362839	0.0013503176861341015
55	0.032643150800169315	0.04297703067288214	0.05578117770143887	0.03580932740866112	0.01342541890805536	0.007705402511788081
56	0.03643347359836657	0.012843977995206233	0.008729760236954879	0.010930854673169255	0.008774940431073444	0.016310646967517026
57	0.0396621662070164	0.03236399265337673	0.021979201918020688	0.0021851293353725523	0.009734914914461733	0.02100566401768201
58	0.02905111837565433	0.057478846599269426	0.01728605786148229	0.021373517644494647	0.0003280632578973586	0.015179571853128262
59	0.12774878824322167	0.16311414283141262	0.03521932372375819	0.0001641215192306622	0.02188101647296421	0.08444208618463839
60	0.7442167632422091	8.845667953203239e-05	0.0644078795058927	0.022232557519530106	0.023865960875683562	1.6490499813479405e-05
61	0.43412659957164046	0.04382915733715858	0.06817077631189	0.07336376248933271	0.0003687657945701233	0.001326685725610418
62	0.20181992828226378	0.04543499074735946	0.06815509422307221	0.037843481695595295	0.002411931834403389	0.00854271043714791
63	0.17094234886620985	0.038906838060652205	0.05395849751018425	0.023604443345096593	0.005627240616118306	0.033134234955087494
64	0.08867950511743787	0.044034013887005855	0.023980581947867743	0.03102207289526995	0.03159613784132898	0.11105046635708259
65	0.12081814047660383	0.08432575765748233	0.10983098026024436	0.036877857768831894	0.019159550675264595	0.015331807784572897
66	0.05686451578756317	0.0314899648151678	0.03710417792230207	0.04603762712811229	0.022005977506034412	0.02853665993433014
67	0.052705311021675555	0.08671902722624146	0.08110429584089113	0.011931804633815777	0.0005507066370091014	0.01970367946542737
68	0.0677006578608771	0.01991830871450732	0.022896577179083066	0.011277312045247163	0.0011653805192446036	0.009074194192484137
69	0.09693620624615289	0.0682833196107765	0.08653718265388156	0.0020545555488211843	0.005216866693712015	0.004902050583466108
70	0.034900879588845864	0.018888723659799815	0.019560469537440027	6.37640809039316e-05	0.00557409000508893	0.0054675229584815405
71	0.025686943432803384	0.07633134051188162	0.04699838545700142	0.0340994375958606	0.023511990370161377	0.014994670315317888
72	0.2705430076592724	0.023539859624561538	0.05575704339840367	0.011377601566946007	0.043517683321701806	0.009402990837425662
73	0.2936944190480085	0.06662600152321252	0.12266642475986472	0.019003185044036027	0.03014179398376346	0.0053235047281098725
74	0.1160284035006305	0.02213251298895714	0.04213548828997754	0.046255094718095476	0.01495129978355577	0.012506794948474266
75	0.07373624301026423	0.05495009595028796	0.04538853874377105	0.035856353780286475	0.0038823989475040063	0.031065528506207318
76	0.6447530215735986	4.902832198043169e-58	5.1607996376373756e-45	0.0011386522502898064	0.015820466336521448	2.5201762026882365e-30
77	0.672469960641664	0.05478392667888144	0.05450933913191187	0.08793676879614698	0.0023657972930222863	0.0006131466019979036
78	0.20160088336911577	0.016168111356624548	0.014999008468468952	0.026126054262085256	0.0076060154222794725	0.0014095133362963782
79	0.24015972932769478	0.03427772302782283	0.03254959427748948	0.046957619227144025	0.0286561602902156	0.027875028762719526
80	0.05661715535608536	0.037388293857678084	0.00684994063381238	0.0455389552560032	0.022443583500153335	0.15421762304945105
81	0.06201044482710303	0.042168175136524856	0.020834097293202947	0.02620751985426701	0.01698283849831306	0.04707146982815235
82	0.026435359699583515	0.017326363088058586	0.01989155519243321	0.024010757031324634	0.023195946731787136	0.03057374611860035
83	0.028308746866010724	0.05783120401685432	0.04619574656053308	0.01135323386860036	0.009811498962117327	0.023400827214550037
84	0.17018024025303058	0.018818731223219788	0.04414971465718332	0.011833812114028825	0.018520810328021695	0.007340365282364048
85	0.1470453899888701	0.043158894947293205	0.06258144527174837	0.01158778780022089	0.016695284621092175	0.007324853320724669
86	0.10478316806375486	0.029606843360189084	0.0539230428130682	0.04201274659386951	0.008108659616400907	0.013830452691256214
87	0.06598607120811763	0.04351011134360865	0.04634461006044141	0.02851202386946958	0.0017647298623599194	0.010553515808912228
88	0.046480056491774946	0.01803660787512691	0.027375443911491555	0.01897022438250976	0.003101068092635027	0.00898205845130421
89	0.06978917607105987	0.039915111424107474	0.05788546381838372	0.010497382855929044	2.288188976467118e-06	0.004058139339219512
90	0.0328381519779738	0.019095973418984283	0.023628704214415874	2.2285708574360668e-08	1.4863342634626492e-05	0.0036534629939954824
91	0.027948972246702414	0.03669295380636288	0.045359822072967265	0.02842990788503815	0.0003361728253238218	0.009033222086378844
92	0.03431327744588115	0.025568315209887296	0.019128857502641018	5.023775970303431e-14	0.008333013809431807	0.008928718638741338
93	0.03846729977964873	0.042272512442592496	0.04564022591916274	0.029374969117043737	2.4125507582654937e-05	0.012035205063807694
94	0.019313044745966613	0.024954463627253228	0.012796719927194618	0.008810324318228918	0.007876002950804048	0.014815091508559012
95	0.02777744400357886	0.0644564474372455	0.03360939268755771	0.019917816430317536	0.01059082872557259	0.0029794840306193236
96	0.16753844301675005	0.01236688687001628	0.03285182683505101	0.017493958677969473	0.018020008260466434	0.05183363121321691
97	0.19071257545531822	0.04017975015985537	0.06689107667951906	0.0314513585323207	0.031849787414164325	0.07701564276110613
98	0.0835068243985996	0.01439517372890318	0.030056908404995124	0.003515284049192948	0.0030216791740927573	0.00895407215609362
99	0.0524708556677746	0.03091855402475669	0.0372711832308679	0.012544219379621219	3.1188193765048673e-07	0.013915338203933847
