component_id,rank,mz,weight
Comp_1,1,1,0.6334095583766638
Comp_1,2,27,0.5600077567673595
Comp_1,3,41,0.40859991473561325
Comp_1,4,16,0.3659704601882236
Comp_1,5,17,0.35468393635282747
Comp_1,6,25,0.3531191855478592
Comp_1,7,43,0.3353958101348583
Comp_1,8,29,0.3261928710211779
Comp_1,9,39,0.31099068967781374
Comp_1,10,35,0.30770163232068987
Comp_1,11,55,0.2897233903144554
Comp_1,12,13,0.22454845372248391
Comp_1,13,53,0.21187255906925156
Comp_1,14,41,0.20638026361369127
Comp_1,15,57,0.2026472618688415
Comp_1,16,77,0.20208431334628
Comp_1,17,37,0.20057155933110338
Comp_1,18,49,0.19041916693872762
Comp_1,19,24,0.17696142457214728
Comp_1,20,51,0.16873463444733486
Comp_2,1,16,0.5009079280519633
Comp_2,2,1,0.3821589181969037
Comp_2,3,25,0.3325799545939111
Comp_2,4,17,0.3082719983566517
Comp_2,5,24,0.2688312128969975
Comp_2,6,45,0.24453713497658297
Comp_2,7,27,0.24049690616273733
Comp_2,8,60,0.2389416419460923
Comp_2,9,39,0.21567550999035937
Comp_2,10,77,0.21446125472024455
Comp_2,11,76,0.20895796672164169
Comp_2,12,19,0.20220844651810133
Comp_2,13,63,0.1955433455065263
Comp_2,14,51,0.18889029337688443
Comp_2,15,28,0.1859350871736172
Comp_2,16,13,0.1837125431968155
Comp_2,17,26,0.18033448551746983
Comp_2,18,12,0.16902133154230828
Comp_2,19,74,0.14894999562710012
Comp_2,20,53,0.14574221869475115
