component_id,rank,mz,weight
Comp_1,1,39,0.5599100702502323
Comp_1,2,27,0.5264540285549838
Comp_1,3,53,0.4396998932786505
Comp_1,4,35,0.39764835936456283
Comp_1,5,52,0.38007204510959197
Comp_1,6,29,0.3710027594654543
Comp_1,7,41,0.3613815694898382
Comp_1,8,77,0.34752211321319204
Comp_1,9,249,0.325837680736429
Comp_1,10,43,0.3172667178315998
Comp_1,11,265,0.3068179420496384
Comp_1,12,163,0.30141785925469705
Comp_1,13,61,0.30047251929806656
Comp_1,14,146,0.3003167868035973
Comp_1,15,15,0.29614292317788715
Comp_1,16,55,0.28059974461319376
Comp_1,17,28,0.2781352688307337
Comp_1,18,66,0.273850111478031
Comp_1,19,26,0.26866938599333556
Comp_1,20,51,0.2645059949040274
Comp_2,1,16,0.986452023660643
Comp_2,2,1,0.9408569619094315
Comp_2,3,25,0.8284104630593498
Comp_2,4,17,0.8129376290610817
Comp_2,5,24,0.7048148759932658
Comp_2,6,60,0.6512196487654504
Comp_2,7,13,0.6283009936010245
Comp_2,8,77,0.6281728376593828
Comp_2,9,76,0.613884409404654
Comp_2,10,19,0.612188312099339
Comp_2,11,26,0.5717907677006306
Comp_2,12,12,0.567796423874833
Comp_2,13,49,0.5365784979224633
Comp_2,14,61,0.5135045423596571
Comp_2,15,48,0.502144001548998
Comp_2,16,36,0.4667094502684152
Comp_2,17,137,0.44758355668961985
Comp_2,18,41,0.4444058522262684
Comp_2,19,37,0.42470450280484867
Comp_2,20,73,0.4128600659080174
Comp_3,1,309,0.34999918704493954
Comp_3,2,97,0.3498559932039136
Comp_3,3,159,0.31896153879185163
Comp_3,4,115,0.3126951933728816
Comp_3,5,77,0.3046472983274481
Comp_3,6,249,0.2906353505229387
Comp_3,7,333,0.2898972880391681
Comp_3,8,449,0.28865351609476736
Comp_3,9,375,0.2761855180656015
Comp_3,10,735,0.2755747632815129
Comp_3,11,128,0.2744471828714208
Comp_3,12,173,0.27431276297927737
Comp_3,13,522,0.27163971481427146
Comp_3,14,702,0.2714245228134715
Comp_3,15,287,0.26566055300790437
Comp_3,16,582,0.2645024236023827
Comp_3,17,23,0.2642912478132388
Comp_3,18,661,0.2622830905552337
Comp_3,19,65,0.25960744498606186
Comp_3,20,85,0.2556559879964978
Comp_4,1,97,0.29473350509364415
Comp_4,2,115,0.2754313639136474
Comp_4,3,405,0.27460004193841997
Comp_4,4,159,0.27119489656106666
Comp_4,5,271,0.25768719652481026
Comp_4,6,345,0.25504571972664297
Comp_4,7,279,0.2503957132322044
Comp_4,8,601,0.24759121437162004
Comp_4,9,77,0.2472533900920168
Comp_4,10,560,0.24620233400036032
Comp_4,11,309,0.24243507726441668
Comp_4,12,446,0.2390510151946547
Comp_4,13,128,0.23884687449843306
Comp_4,14,149,0.23746843477042903
Comp_4,15,680,0.23524601960170646
Comp_4,16,165,0.2322645596739647
Comp_4,17,387,0.2252581625303382
Comp_4,18,153,0.2211905140177343
Comp_4,19,600,0.22096640459773162
Comp_4,20,293,0.22042794601465548
Comp_5,1,97,0.35022157119540326
Comp_5,2,295,0.31220182224104737
Comp_5,3,159,0.30622807654403533
Comp_5,4,309,0.274981506970532
Comp_5,5,363,0.274832005002155
Comp_5,6,133,0.2700514663636005
Comp_5,7,85,0.26880762153060705
Comp_5,8,507,0.2669287234096181
Comp_5,9,353,0.2620622374173024
Comp_5,10,149,0.26199013098804597
Comp_5,11,371,0.2589285829720106
Comp_5,12,247,0.25690876010494157
Comp_5,13,400,0.2525293685613836
Comp_5,14,580,0.25029935485072236
Comp_5,15,488,0.24363280907015974
Comp_5,16,235,0.24059477048448943
Comp_5,17,115,0.23824965971062745
Comp_5,18,387,0.23430851686322673
Comp_5,19,315,0.23320760911802502
Comp_5,20,188,0.23132056899612322
Comp_6,1,39,0.7177680924765347
Comp_6,2,53,0.7132498653474103
Comp_6,3,52,0.6333257349778043
Comp_6,4,77,0.5901923713649774
Comp_6,5,27,0.535776335429031
Comp_6,6,65,0.5052000247072993
Comp_6,7,66,0.48588303170680897
Comp_6,8,51,0.48551458563559147
Comp_6,9,249,0.46887415574823654
Comp_6,10,115,0.44084828221593486
Comp_6,11,41,0.42769353873567145
Comp_6,12,61,0.40547911363069805
Comp_6,13,163,0.4000692018860533
Comp_6,14,55,0.3965915017599132
Comp_6,15,78,0.39637993326701704
Comp_6,16,91,0.38238334625815196
Comp_6,17,29,0.3818749846137106
Comp_6,18,43,0.3699544486255635
Comp_6,19,128,0.3618597093484543
Comp_6,20,265,0.3613755262951475
