component_id,rank,mz,weight
Comp_1,1,16,1.576073821792502
Comp_1,2,1,1.3060619435990304
Comp_1,3,25,1.0801381916990096
Comp_1,4,17,1.0134516024054796
Comp_1,5,24,0.8381572054792648
Comp_1,6,60,0.7348169784682025
Comp_1,7,77,0.6727723962495078
Comp_1,8,76,0.6340400298792678
Comp_1,9,19,0.6187621667374252
Comp_1,10,13,0.6029632617029608
Comp_1,11,26,0.5692757801568161
Comp_1,12,12,0.5335099156167262
Comp_1,13,49,0.46660987482206945
Comp_1,14,61,0.43582999173768516
Comp_1,15,48,0.42752576809787735
Comp_1,16,36,0.3653676045082457
Comp_1,17,137,0.3324597522874647
Comp_1,18,73,0.29153354715456786
Comp_1,19,41,0.27713687864900993
Comp_1,20,72,0.2676600761012194
Comp_2,1,27,0.567357807836849
Comp_2,2,1,0.5565425130439735
Comp_2,3,41,0.398981510429416
Comp_2,4,43,0.32881184611429837
Comp_2,5,29,0.3282394760600978
Comp_2,6,35,0.3278517528532824
Comp_2,7,17,0.30002819343401993
Comp_2,8,39,0.2839853956707029
Comp_2,9,55,0.2724647379144188
Comp_2,10,16,0.2511679544098622
Comp_2,11,25,0.2418927873243988
Comp_2,12,57,0.20000891462891698
Comp_2,13,37,0.19973522695529572
Comp_2,14,53,0.1870565283242534
Comp_2,15,13,0.18052064581937127
Comp_2,16,77,0.17156160625728048
Comp_2,17,41,0.15900098417436348
Comp_2,18,28,0.1585443753942813
Comp_2,19,42,0.15094736659685246
Comp_2,20,59,0.14689418458948444
Comp_3,1,27,0.21854361312662887
Comp_3,2,41,0.19675099208903055
Comp_3,3,39,0.1882662809992458
Comp_3,4,55,0.16497470951322382
Comp_3,5,77,0.15981436744769303
Comp_3,6,43,0.1582509202659296
Comp_3,7,53,0.1491405535229162
Comp_3,8,25,0.14145308453842695
Comp_3,9,91,0.14126909083795147
Comp_3,10,51,0.13559249014400457
Comp_3,11,29,0.13274419505626614
Comp_3,12,115,0.13097095751116877
Comp_3,13,65,0.13091629132133392
Comp_3,14,49,0.13054494317858376
Comp_3,15,63,0.11941278432984273
Comp_3,16,41,0.11321324585522935
Comp_3,17,128,0.11110067330427896
Comp_3,18,79,0.10418186145826007
Comp_3,19,45,0.10031863668879917
Comp_3,20,69,0.09560082233266311
Comp_4,1,23,0.43568554008869537
Comp_4,2,35,0.11369951555140287
Comp_4,3,1,0.10688959405887531
Comp_4,4,80,0.10327843018983109
Comp_4,5,16,0.0939704907990742
Comp_4,6,17,0.08872929882018665
Comp_4,7,26,0.08509960231875051
Comp_4,8,64,0.07092475656359938
Comp_4,9,24,0.06999075369080579
Comp_4,10,39,0.06136038590858276
Comp_4,11,27,0.060624719230770924
Comp_4,12,42,0.056996747157330226
Comp_4,13,37,0.054853189367756065
Comp_4,14,33,0.050373859040304954
Comp_4,15,97,0.04909945271042696
Comp_4,16,41,0.04753333662106883
Comp_4,17,139,0.0459731281699694
Comp_4,18,32,0.04569745033997566
Comp_4,19,59,0.04467764948056662
Comp_4,20,57,0.039923434027092836
Comp_5,1,16,0.2669526139897633
Comp_5,2,24,0.19798116473424013
Comp_5,3,19,0.1363685096995349
Comp_5,4,12,0.12371589014355744
Comp_5,5,25,0.11872084319834632
Comp_5,6,48,0.08617666442020823
Comp_5,7,13,0.07223830987026576
Comp_5,8,27,0.07148763988515104
Comp_5,9,60,0.06854641615064168
Comp_5,10,76,0.06648615255174059
Comp_5,11,35,0.06440710707973729
Comp_5,12,72,0.05871971859107552
Comp_5,13,23,0.050674725155450656
Comp_5,14,108,0.04857189351861803
Comp_5,15,28,0.04636406230218957
Comp_5,16,36,0.045405871810668866
Comp_5,17,73,0.04403142436007677
Comp_5,18,119,0.04369116217392284
Comp_5,19,29,0.037348424697975925
Comp_5,20,59,0.03396455973594472
