Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5	Comp_6
76	0.05947312915205845	0.08361536582082228	0.0492519978182831	0.009021897220988997	0.0007363037191240507	0.021071080678141306
77	0.21557825900658717	0.12816679004133533	0.13948082987781613	0.020531900359949007	0.020828876396740355	0.027284981367500846
78	0.10400284878502955	0.0611300307259715	0.08360947551956795	0.01058351666315082	0.0052360308126085855	0.02293415946847878
79	0.1377325233863351	0.05334550728589628	0.09321437523194266	0.011395712328066797	0.016315272478904318	0.008998396176533802
80	0.0605803811038585	0.024135222946994335	0.0441480740170913	0.007970963186287672	0.006673893153028669	0.00294910305295063
81	0.10653610841631714	0.016566016630289674	0.06742262329271499	0.010881154329726916	0.027736755743334174	0.006865682937221648
82	0.05144588125479868	0.012013813649671842	0.038326133289729225	0.008474522465558151	0.014620929733890689	8.563866184823115e-05
83	0.07862280133131345	0.004881179322737352	0.05964752055880359	0.022343262722224765	0.04997990642242623	0.006547572698103875
84	0.038049840787563766	0.019252659193519973	0.026225287850071034	0.010926045007499009	0.01511308587361999	0.013590768735310857
85	0.0642472974871507	0.06086265647498556	0.03835259521864778	0.011953777527312894	0.024339433291928197	0.04128827460601751
86	0.0548407013534809	0.12637803966529465	0.04867311687689984	0.009776075085717428	0.00013389784799139952	0.06281047326339029
87	0.11689589022183029	0.12904937193296176	0.06055741161410343	0.013918621037670234	0.0008087837689917452	0.04550346298128886
88	0.050071245295543965	0.07739643559938485	0.03352703857895614	0.007249467885111596	0.006226451959251482	0.030837336943906026
89	0.08179250592483824	0.10082381172505135	0.07492247470142936	0.00922348708721061	0.0031592059815301866	0.03442592242825138
90	0.04817739303977962	0.05575751393583697	0.04214271132531444	0.008811163780250297	0.0005899795919568335	0.016934946063765714
91	0.14544930251096672	0.061059357078182386	0.14955219254548185	0.012717158433260713	0.0038500386273915433	0.012762580058509323
92	0.060199620062484055	0.027659617503409454	0.05481838397585078	0.004082932587869961	0.005538170525269647	0.012666592134325663
93	0.061977432984331664	0.0221854696988972	0.059941051751533234	0.00501355368271506	0.007339755525446957	0.01236595389028941
94	0.03986491072181049	0.013206211153474964	0.040603051596418624	0.004727663485372527	0.010094104361106039	0.0009828008280828625
95	0.07101114958072158	0.010657322605164691	0.06537121926046585	0.0017366320480808673	0.012136571445659109	0.004535422372557125
96	0.03225722788935883	0.01264502613319063	0.027032732649329105	0.006213354914384451	0.009649269843752218	4.9756991984228934e-05
97	0.047039270875923654	0.0333586464181078	0.03323674181126349	0.00843392712653479	0.02496028643473109	0.024203507990866298
98	0.041403474068228655	0.1218198006772685	0.04729824541145825	0.01137592361146595	0.010137957240311168	0.06185022615417425
99	0.0518800446571246	0.09403295616816926	0.04967525313170528	0.007269484258364024	0.01616303784587717	0.04250097376038314
100	0.02996996898078861	0.04912586497845055	0.027958669726969455	0.007385364515464923	0.014191058195960329	0.01558395602278042
101	0.05172733894630152	0.06914432431609094	0.08140068496430272	0.008521759663201374	0.00016305023016511692	0.03394396368428388
102	0.06379219238180782	0.06470535663679314	0.06488521906720111	0.005906787891419856	0.001662218176021489	0.0010457784475242356
103	0.10146470950546171	0.042441966374862354	0.0697285787886003	0.011132744477803474	0.002786120257650115	0.003465963875838079
104	0.0876647695505608	0.02640018590332751	0.03651010346505978	0.010106767123854679	0.006324585360465777	0.008152518121612327
105	0.12505954787136742	0.05305766612136808	0.03003862749044395	0.005678507749664282	0.04041400972273572	0.017602544998558962
106	0.04675047971019081	0.023191098864155053	0.01950899780912548	0.001489592430410536	0.017546325604067693	0.0067546546720763335
107	0.054063051216848096	0.02026789869996046	0.047588952672109885	0.004955011946458312	0.016419872679729206	0.011770968574191774
108	0.031163738801368683	0.015118644901503631	0.02990113443938985	0.0067954758071754814	0.007515301506421725	0.015186132324550315
109	0.042723750571926004	0.048770094664968934	0.04061649610340105	0.004607715384788242	0.014616385572810772	0.031937400792046176
110	0.03178990126555006	0.0951995972217718	0.038246448934963054	0.0059930437583900825	0.005668570874088349	0.0568741794176586
111	0.04214102106099468	0.08538306447356023	0.04302724024849047	0.005554490128461588	0.014952559427558739	0.03553289347739695
112	0.03000456758823091	0.03793033887832716	0.02601427291821245	0.00428250771505288	0.008058872984164508	0.01885688016969397
113	0.05320270392947636	0.06174672246615286	0.046855096419230184	0.008186093587889253	0.008073223572656798	0.012079569155763532
114	0.03490089233070671	0.04661555078148042	0.03828485956218932	0.00512458710137904	0.0034302623346339563	0.016360146846665844
115	0.11673480113031873	0.08726293608320744	0.1450740120762027	0.007722663623144252	0.001199048672125477	0.010301123319070196
116	0.0614137648000327	0.04147567314082828	0.07435562111963119	0.006659589956463996	0.0005321526348910405	0.004025014842094948
117	0.06627392662837991	0.024909167156940637	0.057119340795993664	0.01155861372716095	0.024450349399298705	0.011439074600604995
118	0.05198495295716153	0.018171060703099182	0.02377219824407889	0.005358722358019839	0.014769393621484628	0.005280129344756483
119	0.057682962043089044	0.012881228121475474	0.03619017454371175	0.006244698820398995	0.016977290708574903	0.007404176872608094
120	0.03920607064319392	0.02272729977385449	0.018838328856647695	0.006121264693584055	0.013372128682682621	0.010606395000319332
121	0.13420397629784261	0.029752204305514125	0.03715089882333761	0.009589430777839312	0.02307096320003742	0.02093811699836499
122	0.03134014252373063	0.09004281306535149	0.02741928222682225	0.006207555344040266	0.009734859730863656	0.05022024766037125
123	0.04010799682825509	0.06164050789130794	0.03018377982780134	0.004004397748610383	0.01524025692941822	0.031788693199163796
124	0.02160307811382543	0.03111182332573936	0.018862606404864948	0.004177342493433321	0.011944583016452428	0.02136528122728988
125	0.03160933547453523	0.04554958664554936	0.028581597803569055	0.005092101545311886	0.015303879086630145	0.020402624825400065
126	0.04096178075568764	0.0683868026713504	0.0548892860581484	0.004069538005314584	0.0008060199728054216	0.01518543154304286
127	0.0638871794033285	0.061586378694961745	0.08750333434933752	0.005251807862931752	0.001077289771451007	0.004011105077731455
128	0.08733757398264594	0.061653944589949175	0.1290663142133413	0.0033160836141757906	0.00022982966459629618	0.004313521779040071
129	0.07319255512997194	0.03028656444546854	0.08808119633512676	0.004693982566799997	0.0012011224941110836	0.010043407305578267
130	0.04641519972695336	0.017905039719555198	0.03957388976765555	0.005297930577967153	0.005220724529808495	0.0051857216342050755
131	0.05563376050885733	0.014949559116767626	0.05050954791259811	0.0032723022201821793	0.01704144688058313	0.002200476284455251
132	0.030065952418691092	0.027683540331349073	0.03147381171949277	0.006747229701471913	0.003615795124171119	0.015687834612273778
133	0.047311178330930216	0.04141757823788148	0.027224323227170815	0.008157589318895939	0.019576146727054926	0.03936398580356467
134	0.031467093881778756	0.06853153759011185	0.01988674879229109	0.0053477456227447	0.01295020863218447	0.04005342602666892
135	0.04494360965200813	0.05179728391794058	0.019873670320260318	0.006213480814155768	0.024692303315281654	0.022734867477215207
136	0.029604702262550412	0.0230065389374918	0.01590272577178935	0.003059930518447291	0.011234046533482044	0.009451013251240183
137	0.04025345901804754	0.048337381144711596	0.03129204358198031	0.005190054314524692	0.013207171309846593	0.021381541023798058
138	0.02557833475084337	0.041768705458141285	0.02527687804637534	0.00374495283359741	0.009133092630072176	0.005332252954604751
139	0.06540593901896184	0.0845306477728129	0.06807991342648055	0.004607579962727676	0.013173719666619402	0.008506646412533942
140	0.029364181989843523	0.03999859764979203	0.037555579210092775	0.003697701964635416	0.00301895875914625	0.0027551088481253296
141	0.061953362213778	0.0377723467341762	0.07927145079156976	0.0024836044449827012	0.01171503760573763	0.00020913045591517594
142	0.038133372456361427	0.019331181799303446	0.047836211867815746	0.004176851407895436	0.0074448889175801145	0.0023322707885583397
143	0.038494483356646396	0.014168761279351702	0.0368399375077685	0.003995635089935059	0.016809754219272003	0.00020851569541325654
144	0.028643795107648938	0.015789842366706615	0.03189455924290347	0.0013745463293277202	0.009348966487506202	0.0046144004376525915
145	0.051102883507219754	0.017582193780301552	0.03172096658594441	0.005947012488655106	0.01307659525236388	0.014499071242696077
146	0.07945287884729223	0.0519461415189441	0.015325013790088412	0.012320415880283127	0.0038420728482268358	0.034856397336131426
147	0.07602604711840072	0.030000095303556986	0.034632753598657764	0.004591025971442987	0.017321713630324392	0.026958684131447638
148	0.028389073195840754	0.025105516471797252	0.012982834769811939	0.00470630688478912	0.014364333605620831	0.010733340818749621
149	0.040612408542384903	0.04442755552605852	0.0327833201531298	0.0007373165914622608	0.021995104606110514	0.021368727641678763
150	0.03594020206222615	0.08264768015090414	0.04182981825008581	0.0032404953921888126	0.005689199266093438	0.017817865676382404
151	0.04574699634803109	0.0771918692923384	0.0575767550534611	0.005757701021599079	0.003439184430239253	0.011860640306178278
152	0.06594157018675773	0.08204732666543663	0.09451254084441639	0.005324990296289519	0.00047683626269580555	0.002405363140259309
153	0.056452122054881926	0.045217055674394685	0.07823777931965092	0.004752742860221084	0.002579408791682224	0.0008354121541322107
154	0.03682767052508475	0.02309667968548373	0.04697991056658321	0.0032001309643161155	0.0018017062989421	0.0066973495494959965
155	0.04408824642581097	0.015451371119840903	0.06612943909763334	0.008168439708664611	0.007775801367695705	0.00891717331433036
156	0.02722190847864592	0.01637190489213605	0.028497289122070436	0.0039030066513036647	0.007878956152946584	0.005299458385255814
157	0.03273266092030921	0.022199338557139608	0.03575806597582398	0.0038477542344633117	0.008150718381903845	0.009986286239859836
158	0.02341352396089838	0.04496638431354627	0.024592543639036017	0.003319240846853681	0.0084785508898658	0.025034634821971893
159	0.03034262483181555	0.030201201056564705	0.026398510487402427	0.0116220621285829	0.032364189390555034	0.018964777757670023
160	0.02550778762928354	0.015173892630318521	0.016318589433776995	0.003233387429851355	0.010826777982036493	0.006852330737859942
161	0.04207289035097288	0.044267093430597995	0.020479035457925277	0.0027051593182587336	0.019938458937044594	0.013020181356516444
162	0.033096765542851785	0.05331777929075099	0.020407734190122182	0.004668617384327609	0.01048332791528739	0.01720916607362629
163	0.14139166906569384	0.07330428566676343	0.03997493576270216	0.008967626759811139	0.020381703983159066	0.010642443368549602
164	0.04573930756640694	0.05842763668027573	0.034662947062932985	0.003566693422829489	0.00983348543256645	0.004945573889367874
165	0.07404987813991036	0.07349872237415987	0.08322823234141057	0.0028637623412597775	0.008484850653495276	0.00330432780293447
166	0.03716266514564099	0.03398331949901881	0.04691385437339177	0.00511972537385843	0.002453386319005536	0.003473841194248437
167	0.03641375449587681	0.02277388957525451	0.03767230238550672	0.006151895670859813	0.013179666253649107	0.007368532641769849
168	0.025724903587619023	0.02200227967037978	0.028589807897701117	0.0065703066045930385	0.003478416768995419	0.010706117012585283
169	0.028845742961121787	0.018154334453024848	0.03377268410929958	0.0032597200449714916	0.010466980193875316	0.012184787280413984
170	0.02086533973833986	0.03882968646047346	0.02317859598111402	0.004337000133276458	0.006546936198884342	0.03387989205633422
171	0.04025188173587179	0.02071818036561585	0.03733450604478603	0.0028609483156013535	0.0073207294311022336	0.015549000885849845
172	0.029474576954787945	0.011569981485877756	0.01784032593495595	0.0057191761027407485	0.003125388286924668	0.012017315245443397
173	0.034990629992239786	0.024671207650214456	0.02855896117018261	0.002676001521652927	0.009182936403838866	0.008980914382635988
174	0.024009970103240727	0.06502475929512615	0.02639309388965981	0.003985262387572953	0.005904689541716621	0.025090330147083503
175	0.04092832559753985	0.05226042410434777	0.02447100858787382	0.006519988843852978	0.011343678022219347	0.005925833473384868
176	0.03991557072239029	0.07286889157639377	0.04536422442978576	0.004589200415482848	0.0029735520494663594	0.006586074708803459
177	0.04004014126450968	0.04512696864814045	0.031997482843457326	0.005775044832934263	0.015727085071840972	0.0078370212633926
178	0.047904233307291086	0.043640973933491395	0.06028234405751477	0.002224563704347792	0.006341639892311152	0.0029327623445470487
179	0.04322705700846395	0.025901949103856063	0.0413190039438401	0.003669473946292519	0.008934042313200434	0.004007209029234583
180	0.026707503804109318	0.019651530029608746	0.020332186495168127	0.0034114118521555614	0.008787013515512568	0.008568836168155873
181	0.07151784156168757	0.02178482268263899	0.019305023614510666	0.00015595741258758652	0.031510066458836236	0.01440384772418838
182	0.025234052450798964	0.03244464851204302	0.017679506528052776	0.004785009858406554	0.010307637470225402	0.01414249852889538
183	0.03663073960726192	0.02056460885536972	0.03962016596839608	0.005414116922439104	0.014968083076198164	0.013592523741514524
184	0.020913712602516125	0.012101364747739615	0.023032553355960803	0.0024956469630220608	0.006414045713401497	0.005967719428080161
185	0.02360950489534992	0.041153343919292144	0.02471607325932528	0.0051465752021905556	0.01653548318379779	0.018493128146279656
186	0.021099195624840188	0.051939129352029136	0.022756771383259707	0.004548609071563538	0.006423641405088563	0.017260867867540053
187	0.0341645653600131	0.08565681318997279	0.03531693327749913	0.006246883917963208	0.008586396044752403	0.014006403638171109
188	0.0643852366349667	0.056282799340523666	0.012163576784440756	0.009287399095806292	0.0054969490295170105	0.0014112944736324627
189	0.07318492345650172	0.07661019872875119	0.05486261229868203	0.0036508494058388337	0.010013644623226988	0.00346314520366803
190	0.038773081284185815	0.041198529581761456	0.03662665464964006	0.004157423942620785	0.005070157082955017	0.0002509628165356055
191	0.04759864453896653	0.02909301446905307	0.031904368550565505	0.002099626750710929	0.015120646203550032	0.0036960955021186227
192	0.026807022667018614	0.021113472324601288	0.02291932746429083	0.00395359289263547	0.007669203748147767	0.008824571020024605
193	0.03228422231992432	0.016235466143496136	0.015811276078064516	0.004583879359070274	0.013197139781871503	0.006128168673701203
194	0.020891754920676117	0.024607282921444526	0.017118249980333032	0.003177657855769051	0.008914462151049617	0.0145912448299087
195	0.027113054375451407	0.014862351517300209	0.024844206241127643	0.005295027748496007	0.011350390642618016	0.009576957324913262
196	0.021926528153816138	0.012334880184561213	0.013284307282112806	0.0021879655397409035	0.008958168616123278	0.0053018980952862765
197	0.028223446433576636	0.023818486229020865	0.023014690232002102	0.0013137304674304133	0.009259702113038079	0.01855632249563654
198	0.020575200258222	0.05742037760920518	0.014697732461225266	0.0031562426913349377	0.011706899395940162	0.017265679521857768
199	0.038752691158016966	0.052914715890410975	0.014978879011660833	0.00041167503534722896	0.024649206550267658	0.010632179855330184
200	0.028198816295671513	0.08051870972583981	0.027780745254182986	0.004379758153739308	0.009605883324690914	0.01227266388420076
201	0.030775343803298237	0.05948614476291252	0.02763525796350668	0.004941965930320681	0.017821535994789382	0.0016458765773793428
202	0.04133179849267445	0.06700516206624241	0.0535931475325421	0.006277129406417153	0.005076149483255599	7.852360351767263e-07
203	0.03627568223717421	0.03714421424015591	0.04104135098649462	0.0047601510787634305	0.009271294526162481	2.0910784506980484e-05
204	0.026496303984749104	0.021889579530174837	0.021929826363444354	0.004293668632469597	0.007568059562394218	0.000253278612827256
205	0.11853660860136389	0.006496124022658223	0.0157407901183381	0.011129618902047446	0.01015127756020665	0.007859951049077845
206	0.0474398391820616	0.01860781896039634	0.018015094064832534	0.003844168585824755	0.007001735334783794	0.01953831209941972
207	0.055311294588561565	0.013884751745930596	0.021219243737204914	7.905046102809813e-05	0.016680932801407325	0.006109473649078697
208	0.023449027462190856	0.01621249050118833	0.013132710854391884	0.0014424454707112348	0.008105072894203215	0.0021845044826566506
209	0.02624310117446924	0.035546537770455335	0.01646828885119878	0.004325282070261313	0.014511239471799749	0.021658522478986593
210	0.01801225689943005	0.040873931091917476	0.015870716419586105	0.0034164087229104525	0.008017267645028036	0.018786754477814426
211	0.02265719028021056	0.07234876168001413	0.022764278292536442	0.004010659136562376	0.01108063437333967	0.020508859014394667
212	0.0200535854910381	0.04892623570236003	0.015606658329840553	0.0034361646010353836	0.010514694882919439	0.004331244260122256
213	0.03982775534192524	0.07490235289220278	0.03755381435479155	0.0050259919798654835	0.004240884724905468	0.0004546235732854769
214	0.02505159714184302	0.042750632751652445	0.0317413852044872	0.000971629693887368	0.005885103283493417	0.0013266475859558965
215	0.039177013472815374	0.046432722852789376	0.041932343179016014	0.0028994744832485063	0.0071488408789479475	0.0005306059166931386
216	0.023995297981764967	0.027037715257157115	0.024617285481660228	0.0024944945243228537	0.00408648794201101	0.00017327494839388953
217	0.02782040733940954	0.016809808013180695	0.01998257024212069	0.005382894871225412	0.010243624978463399	6.450146929348573e-05
218	0.019537141796923563	0.019311869478803718	0.015783495618701893	0.004014892672411897	0.007777884565556815	0.0005064759490860562
219	0.023632207171291452	0.013019596683473394	0.01681431202980374	0.006490930213338673	0.024211946189575465	0.0023462138207101346
220	0.023000729619873414	0.014086042435456973	0.010953341933206847	0.0022728766322544967	0.009797694416184752	0.011124507689040922
221	0.029405298472169963	0.026964141390640857	0.012761402314857487	0.0053062422407405465	0.014163476883811135	0.009136291033002416
222	0.022423610075940095	0.05723060857754731	0.008559543906082783	0.0023808409989516735	0.013036694021755018	0.012265268767490812
223	0.08247743528116304	0.045430610130714255	0.019141254745680927	0.0009011185388674793	0.02607816506415144	0.020993477436106744
224	0.02945176161556465	0.08216558336260155	0.012656389913843519	0.0016187264099490368	0.01787887533887774	0.0009352992979490914
225	0.03617457380354511	0.058396872758719784	0.013006397148375157	9.186434392425694e-06	0.022779163848162955	0.00299018842284333
226	0.03199061901403597	0.072910340078684	0.030342329651934445	0.0040927242410427455	0.009264492298822318	0.0001228684400122514
227	0.028252276751390297	0.043489706130517426	0.02902413010419036	0.005921996681792756	0.008923071122364805	3.1779192602619137e-06
228	0.02266476141769837	0.03264046637807156	0.025907680576550098	0.005164363404922538	0.0034527729065648542	1.4543886469530562e-10
229	0.024881338559049858	0.022414163336846708	0.025521437044022693	0.004144680851178811	0.008095102413357258	1.3536642715386453e-05
230	0.01735502506657579	0.01638318609826785	0.01394356519268601	0.0018761314231789802	0.008583715860364917	0.003903519344378697
231	0.047144370056737765	0.00962378847174941	0.02227160626701593	0.0031302692775366453	0.00293556240752068	0.009037610469464441
232	0.033477937539261426	0.008063851017612738	0.01856620681150798	8.783347980789715e-05	0.0037653308499933434	0.008441698978698502
233	0.03179892820018739	0.03222175522145254	0.018881908424230123	0.00020348014690412677	0.011602840910422432	0.014714420846262545
234	0.017267474998931005	0.03516383659050538	0.011288889878338822	0.003476406428545309	0.005866714980325485	0.0178970535197898
235	0.027641802356827234	0.06147121746112227	0.010613457443650241	0.004378007746889195	0.01388597791338397	0.021561253273839537
236	0.019325992736368675	0.051601576472298814	0.008539715038394903	0.0029801300184336575	0.013240111991812988	0.010258641284142982
237	0.028033331986431875	0.07420523548409555	0.016904413569975463	0.006690721795379449	0.015439934853691367	0.009617490439511227
238	0.02124155970279927	0.04786026413160951	0.010006591943569499	0.0028354542225730505	0.010655606195897012	0.00012261586185933796
239	0.03343303908220318	0.06000792348132186	0.02701364130693873	0.004779737534737278	0.012387270187610301	0.0004478848071201382
240	0.023240242051164494	0.034468690990484524	0.01837896316160299	0.0008957680496240945	0.007049079330661926	0.005478075514707072
241	0.044477791369853616	0.023040849025265916	0.01077472708990244	2.7452667739261383e-05	0.027875591268810146	1.8816810303459477e-06
242	0.024455202801655952	0.018612421551122763	0.02746211501556904	1.6169624047747822e-22	0.004696832763888414	0.004972528177505014
243	0.024419411242553146	0.013008923679223029	0.014834071914877045	2.5729584142478155e-06	0.0182864253523686	0.0069872243123930726
