Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5	Comp_6
235	0.0009826081286854046	0.002822673934055635	0.0012734590677194355	0.002363476780668232	0.0019221019958191921	0.004812375263369127
236	0.000669559508936527	0.0023447661352719628	0.0010313716587701729	0.0018504563131115288	0.0016968373647140756	0.0034217510819930775
237	0.0009839193221737777	0.003378074094581758	0.0017947328856938614	0.0032707338972322235	0.0020090825374950785	0.0043753167073251175
238	0.0007527084269641513	0.0021894672863679923	0.0011877818693656482	0.0018304168032601145	0.0012724661909808955	0.0022001229987359547
239	0.0011941909578898195	0.0027788001900250383	0.0025733943683097344	0.0029277641082687406	0.00165395217607979	0.0025589548470980696
240	0.0008346645252518441	0.0016169044198170042	0.0017205072484810704	0.0012780963223203445	0.0010505748254005095	0.0018778412668757059
241	0.0015618357835904624	0.0011106732773925828	0.001693421727589279	0.0022596073755739073	0.0034095250384788365	0.0010394558296071726
242	0.0008738268425405478	0.0009290181375725511	0.0022870813784240367	0.0	0.0015164664102193417	0.0008250656047717559
243	0.0008384847238367487	0.0006264399920709932	0.001517624312567584	0.0013762468706282447	0.00243149599903753	0.001190673375711051
244	0.0004947772904554372	0.0007456512422833951	0.0011472448871331724	0.0026491979643227556	0.0017557021020897998	0.0008986478739707405
245	0.0006327965430247538	0.0009496872908895659	0.0014747101355631637	0.0025346543480897626	0.0021812841068915073	0.0018921488224654965
246	0.0006398603866422666	0.0020192971333261233	0.0011276161744823733	0.0018466198951214382	0.0012261246393118768	0.004092528202205281
247	0.0038835341126871765	0.0016819874910801898	0.0017868440089807876	0.005825520194453986	0.001081874033905069	0.0034920172671801296
248	0.002554180297651146	0.0029508757317724473	0.0021761802310425967	0.003165897616255221	0.0014821636091812496	0.004752137963759606
249	0.002267619101482924	0.002179816126267103	0.002898996707551209	0.0017873417034590423	0.0017667717048068942	0.002926542708197293
250	0.000989505757935301	0.0031925030186282705	0.00158952072251496	0.002389225421516633	0.0012071246626593512	0.0034923191781249595
251	0.0011181194859078338	0.0019785513815548036	0.001530663895081239	0.0022956317640459058	0.0016489258598600708	0.0019282604981974293
252	0.0008972959490641697	0.0020853242073805137	0.0017234786144491793	0.002442832216791633	0.0011764376871075551	0.0015700653344855671
253	0.0008624828012468775	0.0013350620712978632	0.001743146511267863	0.0018446709759291798	0.0013409683347072009	0.0008584400858640662
254	0.0005901149071118254	0.0008749237327747366	0.0011182204272195337	0.0012812355361872703	0.0011723928970133616	0.0011513846877174148
255	0.0010765502612733483	0.0007611094853495452	0.0019031138146055114	0.0012086951050185553	0.0011774311729662945	0.0007769226515900128
256	0.0009356256952617265	0.0006832062921876375	0.0017007031965624992	0.0011085994869913804	0.0008249753520954482	0.0007684965083715775
257	0.0008708186568159389	0.0014984933873158253	0.0016285035485886705	0.001305066095381187	0.0018943342581935181	0.0022606554033799187
258	0.0006053034432814235	0.0014246235246013809	0.0008756294474632478	0.0015995619319261706	0.0011063630295618445	0.002987314913169914
259	0.0007355645887434071	0.0026214825592980476	0.0009844791193902925	0.0017148905459345987	0.0024918319964001945	0.004553262911055378
260	0.0005309664675231769	0.0021320716565868076	0.0009814430778729874	0.0013448379246943476	0.0010896808165774252	0.0032836307251781333
261	0.0006695317359660944	0.0031520550434598247	0.0013985574135096917	0.00442095856912586	0.0033799457972976555	0.004626454775501305
262	0.0007674083043159366	0.0021704863880575263	0.001001643384964435	0.0017505413997249725	0.0014256373284934577	0.0025857621470395456
263	0.0011185891569177391	0.0028426347260762665	0.0019053837066914723	0.0028717980338442473	0.0017426196852170287	0.002552925925967794
264	0.0008089432187696939	0.001640353311579235	0.0012340750732506378	0.0018108318917850876	0.001291039359071452	0.002073337038656751
265	0.003661155588084054	0.0011692975271403172	0.00361407190868882	0.003906587625153816	0.0023667700962179132	0.0008536020007753333
266	0.001009553223714122	0.000988756590612462	0.0009666290256606616	0.0015846289762510286	0.002240541267005091	0.0007217642094905213
267	0.001204794616757105	0.0006588193659682208	0.001327604761507259	0.0016134185829008905	0.0021836002271136815	0.0007654895649988544
268	0.0006186371581871548	0.0008700950193487458	0.0010128535508652677	0.00153451496313922	0.0014114043229095062	0.0014367849998538024
269	0.0007092649620973103	0.0009995989849577891	0.0012905972686200163	0.0016750110095021628	0.0019469805407235702	0.0012172515506237364
270	0.0004949976431602484	0.0017202546871788397	0.0009627864521609091	0.0011360004297625251	0.0011641941925019613	0.0033592230415105556
271	0.0005977513372723447	0.0014839865973652533	0.0011838916166676719	0.0018075527811439848	0.0016931888542051998	0.003010353804125499
272	0.000499321987992362	0.0025869091204688845	0.0008783854126210807	0.001495692583869299	0.001194977950083152	0.003906704290914532
273	0.001025165816174792	0.0019918100296826085	0.002016164883281894	0.0015964644297258655	0.0014470433722997065	0.002800849496538343
274	0.0011069713813039042	0.002981039201783795	0.0014636188233214335	0.002140386767274944	0.0008815667734120217	0.0038390109095701
275	0.00109433640924343	0.001969631456766185	0.0017115537389136523	0.00130019481868914	0.0008448237179223124	0.002030395188717132
276	0.0007363769329913235	0.0023678388273895516	0.0013587596267456274	0.0020285471156125533	0.0011083161077374518	0.0023190259861836015
277	0.0009842476098502664	0.0015816673610417778	0.0014036091841110804	0.002737945561880585	0.0012427688933722512	0.0007644112224757072
278	0.0005977794639833537	0.0010505970135585173	0.0009054277224955237	0.0017952993193736972	0.000913933156303924	0.0010800457884750816
279	0.0007856831399565848	0.0008213267280297802	0.001346688637967753	0.0026176342486580293	0.002002412528848657	0.0008323092716969662
280	0.0006172545168816046	0.0008042825196111214	0.000853508291735677	0.0014310254471844022	0.0009090963023377146	0.0009171245411631869
281	0.0007962721287671364	0.0012880467775684412	0.0009933037232087113	0.002093302194814214	0.002254096308084691	0.0028045692093866276
282	0.0005783948441956783	0.001184677222332704	0.0007296266338436714	0.0011207862989583229	0.0014483440356103908	0.0024179163427589644
283	0.001598769920002409	0.00199184609458025	0.001152470481021793	0.0015312080235910157	0.0047194690360314664	0.0045218313779944895
284	0.0005072500887612918	0.0017631378175789905	0.0007591937841181711	0.0009881916654318687	0.0015627224188311934	0.00316949406448292
285	0.0008821606716938753	0.002788036925959064	0.0007412768194813838	0.0017817307858457045	0.003000907263977484	0.004233957812876254
286	0.0005022819596271691	0.001962329344482584	0.0008549675272421462	0.0014536881530070123	0.0008813019295908073	0.002509759597808167
287	0.0006139790501087877	0.002776236661639871	0.0013013029664828528	0.002290469562478863	0.0023435031779819	0.0030366639611302307
288	0.0005090008097784846	0.0016482971754079475	0.0009336417147403107	0.0013716405844447495	0.0010937618222607113	0.0013677746030169805
289	0.0008307043039173117	0.0017837302617535308	0.0016043929300970563	0.002141963180544971	0.0010596454730779203	0.0015812739851988156
290	0.002553211875479082	0.00101186689064191	0.001339899036981679	0.0038444741320525708	0.00023934484825621175	0.0012933827712436883
291	0.002095143608468664	0.0006516691236724997	0.0026809154773379694	0.0013678449313672132	0.0010147101280337618	0.0009492884190438178
292	0.0007888945148513532	0.0009397585493369077	0.0011265046731546136	0.0012505381360996709	0.0006646725034393718	0.0013773091979604832
293	0.0009765987504333266	0.0008576545362315676	0.0014003990201197985	0.0008684391768297123	0.0017330581515227178	0.001541685999117372
294	0.0005019027150930239	0.0015389835915699149	0.0007035245172079216	0.0012882366740655869	0.0009332635872282503	0.0032255529619183466
295	0.000746569072014983	0.0014061966003539954	0.0008147445128370064	0.0019074234658249573	0.0016342229284207993	0.0024222322720486855
296	0.0005029124910753927	0.0023275356533562423	0.00045668294981640817	0.0012407333376133359	0.0014043851657912416	0.004206952093522904
297	0.0006431411930659509	0.001767493676031427	0.0010563700115156626	0.0016788335756397596	0.0017014302229997672	0.0021099823982859574
298	0.0005872761943600363	0.0027174507102367593	0.0007643228448441422	0.0016154550536562017	0.0013185398087826872	0.003835228218396811
299	0.0008000099363013315	0.0018620847984452881	0.001450524238454827	0.0012021451891046976	0.0012902928843061298	0.002359465677605148
300	0.0006537317646728315	0.00241809942276061	0.0008353187389917616	0.001511541765346477	0.0009441058893821722	0.002769543040442033
301	0.001037080417865764	0.0016588302257603466	0.0006945669513939834	0.001475747927681123	0.002665260201764103	0.0020466077655478506
302	0.0005476418227437774	0.0014253466170477	0.0007814476676056294	0.0016137365863205541	0.00127595987888748	0.001327525072289692
303	0.0006220666107830859	0.0010959189152789138	0.0010829611147023372	0.0031848803202315324	0.0028453516259051275	0.0007584472490970429
304	0.00045287647941641017	0.0007728596981018399	0.0008808800379494851	0.0015738946690372847	0.0011660190122295725	0.0010739360540561902
305	0.0006695371076394202	0.001084357668295452	0.0012226724880771474	0.0017394498459761744	0.0016507683947930576	0.0019864033649684
306	0.0008058870345710046	0.0009378899973119486	0.0009144043859212494	0.001496409044062125	0.00070356750089093	0.002190990362218228
307	0.004242423045577615	0.001352726230908031	0.0029253490098606026	0.00451173322591893	0.001816791354101206	0.0033197843466866144
308	0.001172760614655303	0.001401370395676557	0.0012174819146255436	0.0009022068640412403	0.00136550720514394	0.002571685379996748
309	0.001610768514002413	0.0022697195941623026	0.0015448714753258039	0.0014999113692641206	0.0019871915649919084	0.0038818710796482683
310	0.000598827198740256	0.0017566124587642727	0.0006585079416760933	0.001168742677032078	0.0013441740880512027	0.0025434936732297076
311	0.0008232001462391797	0.0024924251782786596	0.0009246637368914147	0.0013754100472320534	0.002295576127153768	0.0033820879156510083
312	0.00048220475478033103	0.0016611675992613227	0.0006709384181623685	0.0014005212527908502	0.001002529486800532	0.0022764995799458886
313	0.0006201890578725591	0.0020140937335068063	0.0010702161140128358	0.0016908547503769551	0.0014074981610446068	0.0016695741759553736
314	0.0005068558315158037	0.0013727387748014902	0.0009128829623874862	0.001052687611186455	0.000779546763946843	0.0008859461769012268
315	0.001054358036819047	0.0010040382182603517	0.001988910283664471	0.001121593762356866	0.0008887086261116133	0.0
316	0.0004900720185034922	0.0009454186902977555	0.0009493115879068745	0.001489411460584853	0.0006872496600120517	0.0015970637363440711
317	0.0008089603156101485	0.0008512480205490602	0.0013345486350444008	0.0012117080346311555	0.001288285057668044	0.0015476836052856096
318	0.0004636327989523357	0.0014217036491446136	0.0007226165046020218	0.0015470517942004134	0.0008246831502943325	0.003224128085796885
319	0.0008394080288485766	0.0011778239816019724	0.0009852292176839794	0.0018323390450513035	0.0013902998464190338	0.0025936864319288577
320	0.0004163339977745133	0.0020252132738882325	0.0006255319208029624	0.0014655177655645243	0.001163820883198963	0.00371306693242989
321	0.0005597448590603604	0.0015724348766086188	0.0007854224680993143	0.002702097166631768	0.0027898596817678097	0.002162118107439501
322	0.0006245694576695396	0.0024160546775741578	0.0006128017189802891	0.0015935464941194111	0.0013828037965885078	0.0028504575576366663
323	0.0007339836378832808	0.0016531242983360592	0.0009264203099477252	0.0022038304892899687	0.0016574374251937508	0.002767710146486724
324	0.000722164126890883	0.0022863316832298195	0.0008036315008354436	0.0015824406882066597	0.0012570675167992368	0.0024413610908081396
325	0.0024097749761041723	0.0013657924065555145	0.00186705008681157	0.0025466719175069926	0.00355352333243176	0.002397303325147681
326	0.0007331038848416043	0.0014952926501593383	0.0007819034378388457	0.0017061937254312732	0.0016689883192333155	0.0015097653054060704
327	0.0011341375708433317	0.001088301790568257	0.0008702793471021872	0.0015975761111640785	0.0027016854325330004	0.0015327334826053833
328	0.000508447202299144	0.0008488216897402564	0.000710453233857298	0.0014869916266850541	0.0009550872161415387	0.0010944150845028637
329	0.0005778281807867654	0.0010009539927927419	0.0008595995780740693	0.0013418175130445386	0.00165689009130936	0.002673566967474325
330	0.0003849890757102748	0.0008777704594829669	0.0005780734924471605	0.0010597243450710134	0.0011693127439554036	0.0018077006241091007
331	0.0004997003766804482	0.00149498516892268	0.0009143689936416581	0.001642566313386509	0.0013923636264011172	0.002934761790825303
332	0.0004446272586323055	0.0012629920786486528	0.0007111258006005479	0.0011799928259597615	0.0010430727407627525	0.0021792829167634154
333	0.0010082495617086324	0.0019273380365183164	0.0014450092788515932	0.0012588897301154158	0.0011990778714022845	0.003093029288673432
334	0.0007153929786302231	0.0014820191628167683	0.0010609042768883184	0.0008382267596168918	0.0007471244412144457	0.0021588998491932
335	0.0008174020498355504	0.002235133829926892	0.0012175980822483345	0.0012308655290897848	0.0014561216751345642	0.0030674658052085068
336	0.00044743512692647436	0.0015447272644499926	0.0006082333630815128	0.0009725332059042851	0.0007684031539150529	0.00181329086021196
337	0.00080870375142902	0.0020366045995786784	0.0006617324257651881	0.0018479157162816305	0.0016691018781812253	0.0022252410253035225
338	0.00047567562698885195	0.0014319686636229487	0.00048050664789164367	0.0015358022547843026	0.0010280872240955433	0.0012452612826484258
339	0.0006212834070610421	0.0012054844031741153	0.0008823368799136718	0.002233373245341512	0.001783959247880399	0.0009879048973317054
340	0.00048447391905492496	0.001029168352161878	0.0005776833444039861	0.0011429372199740723	0.001311180929145008	0.0008243082390813358
341	0.0006466934386004935	0.0007528813329996639	0.0006890812289822935	0.0011352036223418991	0.0017402087315166	0.0010557820431490238
342	0.00045389671775934606	0.0010709211180141638	0.000682012984547155	0.0007370661509903626	0.001072676819358533	0.0020842340775887188
343	0.001188365282925181	0.0008545810001446567	0.0008824085372900916	0.0011668146917536832	0.00338135044951159	0.002703185828545526
344	0.00036942252768546943	0.001584148987498747	0.0004730548551123914	0.0010968423487565267	0.0016324286442336024	0.0031877846303601776
345	0.0006470706881559555	0.001368713527515899	0.0005997149598686984	0.001538224475205869	0.0022606328246613018	0.002153441349822116
346	0.00034656645075741715	0.001982811585037198	0.0005160581785273433	0.0015882457226094348	0.0014568781534447196	0.0031778199487462353
347	0.0005450792714187631	0.001460245287422458	0.001004370936110283	0.0026028246058460444	0.002029967663840925	0.0023880520595851973
348	0.0010094132540237836	0.002071929457812171	0.0017307785057065306	0.0015401401636091978	0.0009449267672410492	0.002648743826360914
349	0.005096763484235369	0.0010013783316695044	0.00291526871929693	0.005575971139926321	0.001740370278964177	0.0018650359316054574
350	0.001137157410054411	0.0016329318390746524	0.0009864351459957018	0.0016402096290058835	0.000996194087272486	0.0019047624584818644
351	0.001381669889609351	0.001140172300665953	0.0015238689972774486	0.0015048365480027192	0.0011984458658064994	0.0012527565957114071
352	0.0006098191363918867	0.0009554125768980369	0.0007043609614218995	0.0013353004590431628	0.0008254107566237997	0.0011766961720976197
353	0.0007195643457780976	0.0009673682409548696	0.0008774214739645246	0.0006620001068961872	0.0014425613408583593	0.0014672749662926936
354	0.0004397706184867011	0.0008322453301843993	0.0005933607696653227	0.001115797089526865	0.0008643701009646426	0.0015664831561290184
355	0.000498914472333023	0.0012309182158811854	0.0007504249794667994	0.0009102994179546213	0.0016115540459762769	0.002639729956649498
356	0.0003828709627648044	0.0010159404885933926	0.0006370520908107058	0.0006854695234642657	0.001316463120360329	0.002614538219071466
357	0.0009867470206569098	0.0016725486271373068	0.0018676876730851462	0.0004654437018954755	0.0009952820787476047	0.002614857142666416
358	0.000488053733597761	0.0013533868063650924	0.0007707861684776543	0.0010202714705454426	0.0009289900325352281	0.0019494992300621225
359	0.0005415566075365322	0.0019435121454131608	0.0009592700070235767	0.0010195056799163983	0.001999087852218104	0.0034032008626677344
360	0.00042867001568660764	0.0014240364845218532	0.0005864814807923878	0.0008595279655530732	0.0011104210854849031	0.0023919225382049315
361	0.0007114135150783707	0.0019333868519892357	0.0007096537229271424	0.0010185165775732207	0.0023036212963642023	0.0022568516143315707
362	0.0003815537796792801	0.0013034947194560725	0.0005535964494419139	0.0014171779249284062	0.0014066636625943963	0.0019268284602973937
363	0.0005093221740285166	0.001289544542372801	0.0007671920847133221	0.003484021518673744	0.0030765874526491703	0.0011030606227126053
364	0.0004581095096764646	0.0010123882636108494	0.0005316134016159856	0.0015182967892931833	0.001316335449692268	0.0017083564760779102
365	0.0007349504085961412	0.0008370356562988595	0.000756804645213871	0.0026866809919988957	0.0009295323875214351	0.0010759216913095177
366	0.0007873120924107367	0.0009876696650125342	0.00114937871165865	0.0015970423589489855	0.0006764792230055149	0.0016363336399117406
367	0.0019274302631880026	0.0006631940043840083	0.001855792933826233	0.0012929914018763138	0.0017046214045257444	0.002321803843364995
368	0.0007829365620302621	0.0012953771105857082	0.0006865298105515514	0.0006793093696636564	0.0018439479921939835	0.00255266496240104
369	0.000931000583495821	0.0010931906572729183	0.0007910780968165569	0.0015198566801664876	0.0018972269549976755	0.0017346481375226592
370	0.0004994019713704483	0.0016995988297934716	0.00047232557772342205	0.0003831908138857442	0.0019063854950682345	0.0031057142260066417
371	0.0005814411647641965	0.0012788628012786439	0.0008951707642411208	0.0012838211572437548	0.0015917903339052073	0.0018211712130899878
372	0.00037671851743671685	0.0018273387886712507	0.0005106027634532803	0.0009286755250287223	0.0011441928126875729	0.0026990693492334465
373	0.0005961974451396451	0.001296972799428311	0.0009614674187336663	0.0014636707040814015	0.0008994198671877949	0.0018077685606622438
374	0.0003978572862675362	0.0016946992178540907	0.0005352867275776603	0.001547266056962976	0.0006985876219419665	0.002066949555511565
375	0.000536714525242154	0.001174107015105857	0.0008933768521031492	0.0010525491090280009	0.0009029009641312009	0.0011910240550219023
376	0.0005639281118885887	0.0010623075036108093	0.0006872068125173743	0.0008737194335150152	0.0006922851397395084	0.0011405181816379379
377	0.0006253989683797313	0.0010265811671713557	0.0009287046599002374	0.0007151913353274249	0.00122820415919865	0.0008034390915286795
378	0.0004118810968478636	0.0007555476410995956	0.0005579528248492322	0.0016300893250487728	0.0007907272464022062	0.001555235040959546
379	0.0007203780701342027	0.0010461694738467377	0.0006948242497683944	0.001541070115020794	0.0011291811810507802	0.0020779403472053347
380	0.0003971239830243752	0.0009464943859144743	0.00046399140136578525	0.0011110918797844424	0.001325727162141974	0.0014998938273472413
381	0.000583255114313428	0.0014253661812244928	0.0007631269725578455	0.0017943444411291874	0.002114363051968229	0.0030096218564513296
382	0.0004224303197530398	0.0011151149502594657	0.0005371701978321527	0.0013862385690276058	0.0010642988790703191	0.0016933062502609742
383	0.0005430166676001563	0.0017120470590608807	0.0004945623330360944	0.002012627955706423	0.0016382598236815095	0.0022763825499357852
384	0.0005766964378119091	0.0012644651260148767	0.0006118287835347256	0.0007367118733225155	0.0019555511460281343	0.0016223132162584573
385	0.0011548106942581753	0.001651192569950049	0.0008374518636183096	0.0013165539916232968	0.0028050398736531213	0.002240104919620992
386	0.0004749165590202714	0.0012038728520960078	0.0004778820867411037	0.0008500560827584552	0.001527876869035008	0.001785865600324338
387	0.0006852177007820791	0.0013452068950542723	0.0004962273141741484	0.0013069721508790488	0.0021220151505761805	0.0012087241028289077
388	0.00038018938796267963	0.0010585303016156476	0.0004930318665346434	0.001404451289468845	0.0011272967438562054	0.0010517042304342135
389	0.00046720065872793534	0.0008808108663566223	0.0007937141732262055	0.0020051810245518584	0.0016702007338422347	0.0011545685865448506
390	0.0004158186238553307	0.0009404907409556199	0.0006097841841881302	0.0016780272714715504	0.000798505002112788	0.0010986604691157194
391	0.001296383972171896	0.0007172442909618453	0.0009775530370758842	0.0025585420394801553	0.0003563447911443429	0.0004875395490371237
392	0.002377529146651582	0.000896299302405996	0.0015928824629889067	0.0025078092082314518	0.0005517864017129912	0.0023176024928882708
393	0.0014704416288616115	0.0008094918093344105	0.001980291254305794	0.0004583671839742226	0.0010041344859873051	0.001700501107335419
394	0.0005631730085072141	0.0013575695403779183	0.000643528064703529	0.0005926832707527752	0.001087940588655597	0.002655816019495946
395	0.0006235420118243752	0.0010741059021202447	0.0007929923780209075	0.0005971804474914894	0.0015005139098529174	0.0019255132359418954
396	0.0003877926187219774	0.0016223182560090184	0.00045076297149504197	0.0004557161738839502	0.0014325718300178007	0.0025387838103947537
397	0.000581620684038458	0.0011767551320286545	0.0005260828437899373	0.0008747909163926728	0.0014300721038725138	0.001965774089142404
398	0.00041652207924205287	0.0015525051647709072	0.0004497851251424799	0.0010789817403092303	0.0010109630130743419	0.0016954926328844515
399	0.0004976612944501004	0.0011929261509713558	0.0006344135117517358	0.0011077646999918965	0.0014684048758372473	0.0013835513386073737
400	0.0005546988293258536	0.0010927218877751653	0.0009031995160179593	0.0009276156206875531	0.0007157884865910171	0.0009691036819215764
401	0.000578996805940459	0.0009467086381897521	0.0008078222146564505	0.0007533108111701912	0.0012640504982439707	0.0012388937080922554
402	0.0004244812166902779	0.000723913420948429	0.0005175072332124489	0.00038243353400232674	0.0015472901378817876	0.001383702738402004
403	0.0007699958089815384	0.000861357146594777	0.0004928199070535753	0.0015572170076849376	0.002057340756006174	0.0019909241927452276
404	0.00032821668260719564	0.0008017010467594435	0.0005463309797251357	0.0013353318262245594	0.0020233211501159243	0.0018325716770691317
405	0.00037308504936323284	0.001162972213544658	0.0006750175967973947	0.004018856996269844	0.004362507822021617	0.0026335261116897718
406	0.00044180730606211175	0.0009452070445257814	0.0005929494008292115	0.000980273045151168	0.0010349743146639482	0.002148608964916916
407	0.0006503079124287859	0.0014525075183042973	0.0009003924692616728	0.0010729020254321693	0.001069389653418935	0.0019581411178184794
408	0.0011362534027088414	0.0009948349381368917	0.0013083576649412215	0.0013650706191919192	0.001053857222158517	0.0020799444446137666
409	0.003876253265438635	0.0012000414598138417	0.003068944517180276	0.0030950642744613063	0.001899569865258334	0.0019414673871613348
410	0.0006420518807736114	0.0010818035758665616	0.0005874533791762371	0.0008582088872268259	0.0011491055482358424	0.0016713455419581664
411	0.0010409629071851405	0.001270469782139146	0.0007391387815745501	0.0005208750648915846	0.0014245384424417605	0.0015394901555745542
412	0.00045078688346644063	0.0010542148810388915	0.0005241897120495463	0.0010832586930918408	0.0009541123978184687	0.001130002308458342
413	0.0005397450607652894	0.0009564692616153422	0.0007360691640562365	0.0012449500914993698	0.0014947156470949928	0.0010281978422188472
414	0.00037936303556104057	0.0008909046874289024	0.00045452409795672556	0.0007530542138511181	0.0008684411493248426	0.0014407084542378873
415	0.00041862999372682176	0.0007415793819490091	0.0007046959108000155	0.0006336836501669104	0.0011545230585784242	0.0011575175547312174
416	0.0003976729981084837	0.000965535511553976	0.000712177602802152	0.0007102759005379876	0.0007245389696495543	0.0022242628065228314
417	0.0009643413431753637	0.0007686651541863116	0.0019459976252254713	0.0006142165486530195	0.000629918955419117	0.0012713943991021323
418	0.00037154457092569715	0.0012075780581367152	0.0005714024918076538	0.0008170261410982208	0.0010549545275523413	0.0023003564484457275
419	0.0005419062808958877	0.0009772106563469968	0.0006993016335501319	0.0008780494345903892	0.000930610254332464	0.001726680041685601
420	0.00043188579247567386	0.0014225691578563563	0.00051999060671651	0.0010965101031076422	0.0009232134214608909	0.0023589629506492646
421	0.0006469283340270057	0.0009744726582193539	0.0006283664343766391	0.0013930957423626612	0.001327316777598728	0.00202450321930376
422	0.00035903237437274744	0.0014576730508274963	0.0004227115669223071	0.0008758161718484834	0.0012130789069311656	0.002177407705024624
423	0.0004529464498586236	0.0010990151261581844	0.00044612192742451263	0.001007416297304403	0.0016463963342221502	0.0016824898900915863
424	0.0004194623618719767	0.001086256606489041	0.00040542881190509166	0.00128607206099304	0.0008845377833743998	0.0013827493000333865
425	0.0005917602072001995	0.0008576440496631489	0.0006989421777742272	0.0018519340798504526	0.0009136580799193643	0.0012199802734976116
426	0.000710156789820691	0.000716283015977547	0.0007542865544667421	0.0007752978395219846	0.0019519659320680564	0.0017313639903613267
427	0.0014100383358553108	0.0007197399208596139	0.000595843355057077	0.0007626842188727886	0.004456959973864865	0.002152096822042033
428	0.0005471679734014458	0.0006727404429174368	0.0004561460836680841	0.0008061180225217757	0.0012556353160961217	0.0013341345860475118
429	0.0008377633200475072	0.0008813726844386108	0.00047307466563690516	0.0008920649289957204	0.002850585569378637	0.0021580577879650865
430	0.0003713129537987543	0.0007868921040953478	0.0005736475381636533	0.0004044380443623376	0.0009481223727657386	0.0018415597031452785
431	0.00040701355479445	0.00119342119770326	0.0005494573367047133	0.0008152913698189406	0.0012963522540990519	0.0021085870834194604
432	0.00031614605441737247	0.0009627258432669907	0.0004966481450291063	0.0006148311327259156	0.0005676561756502328	0.00156748815348936
433	0.0004467083447841799	0.0013158176657279768	0.0007392889898619275	0.0013026494682337785	0.0007151918184148805	0.0017936874639922328
434	0.0005523540094588605	0.0009560495030497333	0.0008010379121834826	0.0010239147657979428	0.0007344953092730002	0.0010918122080814873
435	0.0010434959769212463	0.0012197784907954994	0.001296451206597018	0.0004568222832467722	0.0010054908797852017	0.001453348403672555
436	0.0004703615420422482	0.0009718997325558859	0.0007910887647032071	0.000349010663202576	0.000997772442661065	0.0013190809834238892
437	0.0005783522278827357	0.0010201544729111544	0.0008703829887589557	0.00032432659718624224	0.0012072968262357522	0.00037355651147537175
438	0.00040688079976557157	0.0008435238986473188	0.00043453066712047277	0.0010615340299236855	0.0009851327568338184	0.0015689752857548007
439	0.0005834692823265904	0.0007178681245237983	0.0004950510602545057	0.0011404397420614577	0.001100413151324925	0.0005841864332960663
440	0.00037850697392773395	0.0008701459194568445	0.0004278258635715347	0.0008987393570387186	0.0008875317387539805	0.0011701852081135741
441	0.0005041938055583931	0.0007585849726482692	0.0006839784313168432	0.0010928429311101464	0.0010341760282029048	0.0010769568960666092
442	0.0003543702560070152	0.0009976916244502079	0.00047734517991472743	0.0009012884867934848	0.0009611071537281485	0.0025455722659231024
443	0.0004643931348249331	0.0008379307000321467	0.0006952465960577415	0.0008010892672847911	0.0011709239158870324	0.001977495267890901
444	0.00043982855175697677	0.0011493215318805824	0.0006114586508736763	0.00022952898302465997	0.001548464388796883	0.0024059185189069837
445	0.0006120301249406876	0.000893053531613278	0.0005368327600241765	0.00026454362515371434	0.00167648721546181	0.0015850879776231669
446	0.00035665004181997903	0.001264562601065862	0.0003406764034692354	0.001013613797317225	0.0015966778739764686	0.001995590870230749
447	0.0004311618834848133	0.0009115433787585939	0.00041280145667549594	0.0009476722343652429	0.0015068198368222469	0.0016300921985327736
448	0.00035758875479320314	0.0011116339907434327	0.0004981635926956213	0.0009039660234969231	0.00146650965417822	0.0012715670825797017
449	0.0005497035550173842	0.0009447488141265879	0.0008371228380772356	0.0011880120931613552	0.0012186066988972297	0.0010191883126777974
450	0.001885220995424308	0.0006593423087131934	0.0022889664544846026	0.0015949991007817414	0.0010759374152075993	0.0006095296725658527
451	0.004812805393665153	0.0003519684591821115	0.00293481369598153	0.0038453834149013446	0.0014501525373594188	0.0008055530239278072
452	0.000801844902625966	0.0005827753680896095	0.0007433462474843957	0.0010055919940256924	0.0008583311936686277	0.0010170336377939872
453	0.0009541854238325365	0.0007143140543883535	0.000652468481659468	0.0013922774994353851	0.0008943806698995922	0.0018243854345531738
454	0.0005236174878992231	0.0007293389234965764	0.0006240189527988762	0.0007708791409774563	0.0006395950891004264	0.0011164494462503208
455	0.0005540961768192983	0.001012936549785882	0.0005295875089472243	0.0005720251615475781	0.0011704249701970067	0.0017917027835087868
456	0.0004121289039906722	0.0008179365831529994	0.0003687731495764924	0.0009680666358652782	0.0008680470363776714	0.000985362731838323
457	0.0004520142488653639	0.0011671429005469499	0.00046075854832340835	0.0011092637911586122	0.0010618237597375545	0.00153978630514896
458	0.000478596058973487	0.0008733958536682417	0.0009034071127352062	0.0005628127567029256	0.0009155032930891275	0.0014647758138712661
459	0.0009741954841337936	0.0010823002974174813	0.0018444538200973533	0.0	0.0008449549044694278	0.001664828200746735
460	0.0003862851537071874	0.0009220179329707886	0.0006265294734821242	0.0006988770801359613	0.0009770569828222932	0.0007496036773113474
461	0.00043105509630058357	0.0010138148861020633	0.0005787611314937264	0.0014022373914579138	0.0012694742828974679	0.0002860468276136776
462	0.0005142464565391768	0.0007896489835393516	0.0006396619365974333	0.0008881692955245735	0.0010345903794730584	0.0010257506755090465
463	0.000611590616551372	0.0006620730241303799	0.0005329306872797848	0.000392423667353825	0.0013236488043607932	0.001153737513868221
464	0.0003286695333683022	0.0007231080466723633	0.0004725675261399217	0.0009993967173020147	0.0017636225999951513	0.0014171130692333322
