component_id,rank,mz,weight
Comp_1,1,16,1.6106070182378285
Comp_1,2,1,1.3160182214780307
Comp_1,3,25,1.0971248340801905
Comp_1,4,17,1.0227435400992129
Comp_1,5,24,0.8602901037004634
Comp_1,6,60,0.7458847875012616
Comp_1,7,77,0.6780378778591323
Comp_1,8,76,0.6440839168546983
Comp_1,9,19,0.6349056824441291
Comp_1,10,13,0.613128414824191
Comp_1,11,26,0.5756245348449794
Comp_1,12,12,0.5474568045878083
Comp_1,13,49,0.47143608081721877
Comp_1,14,61,0.43901694274002107
Comp_1,15,48,0.437824380100991
Comp_1,16,36,0.37161483926709765
Comp_1,17,137,0.3348570809526024
Comp_1,18,73,0.29711084550225103
Comp_1,19,41,0.2788339621299378
Comp_1,20,72,0.2744213750506178
Comp_2,1,1,0.6607016693054693
Comp_2,2,35,0.4203217279323176
Comp_2,3,17,0.36342788550384214
Comp_2,4,16,0.31605574485920945
Comp_2,5,25,0.27572165103610863
Comp_2,6,37,0.2447753359923538
Comp_2,7,13,0.21449720461920727
Comp_2,8,41,0.17907192240424874
Comp_2,9,59,0.1782188474549648
Comp_2,10,43,0.162063512027502
Comp_2,11,119,0.14628570984228437
Comp_2,12,281,0.13509812592995904
Comp_2,13,49,0.12696826443380255
Comp_2,14,179,0.12416633619032183
Comp_2,15,467,0.12313486717638861
Comp_2,16,569,0.1216675699541378
Comp_2,17,365,0.12100438418008229
Comp_2,18,45,0.12047267842472624
Comp_2,19,323,0.12035759131647358
Comp_2,20,425,0.11307071634098734
Comp_3,1,25,0.20836028905981
Comp_3,2,49,0.1862323941005962
Comp_3,3,1,0.17974841855599605
Comp_3,4,41,0.16954169646946826
Comp_3,5,45,0.147527761642107
Comp_3,6,73,0.1312576457908497
Comp_3,7,65,0.11837675846308475
Comp_3,8,69,0.09284476211957844
Comp_3,9,24,0.09104882637225539
Comp_3,10,67,0.0855463653195899
Comp_3,11,281,0.08166205414250337
Comp_3,12,53,0.0808907546092608
Comp_3,13,62,0.07144890379654777
Comp_3,14,13,0.07020117854480352
Comp_3,15,48,0.0701569868157388
Comp_3,16,425,0.07015357414649243
Comp_3,17,569,0.06993480984469748
Comp_3,18,61,0.06864282576910287
Comp_3,19,179,0.06833841277162736
Comp_3,20,323,0.06820094467198189
