component_id,rank,mz,weight
Comp_1,1,16,1.6151004068739812
Comp_1,2,1,1.3207359391647162
Comp_1,3,25,1.1003497504825275
Comp_1,4,17,1.0260200036636804
Comp_1,5,24,0.8625418785617461
Comp_1,6,60,0.7479591408583309
Comp_1,7,77,0.6797451558334444
Comp_1,8,76,0.6449419647437292
Comp_1,9,19,0.6365493860593908
Comp_1,10,13,0.6150839808563886
Comp_1,11,26,0.5771714156999004
Comp_1,12,12,0.5489900141188414
Comp_1,13,49,0.47284430999876764
Comp_1,14,61,0.44014218238764014
Comp_1,15,48,0.4389708887459985
Comp_1,16,36,0.372641238540812
Comp_1,17,137,0.3357858450381147
Comp_1,18,73,0.2979555623109022
Comp_1,19,41,0.2799339331279239
Comp_1,20,72,0.2751119257998589
Comp_2,1,1,0.6522128739500135
Comp_2,2,35,0.38528839080229255
Comp_2,3,17,0.33408214170227646
Comp_2,4,25,0.31144385928926366
Comp_2,5,16,0.2769053559200563
Comp_2,6,37,0.2297489942811811
Comp_2,7,41,0.22298285068695806
Comp_2,8,13,0.21271075206361134
Comp_2,9,49,0.1775002431759609
Comp_2,10,59,0.17103926269204583
Comp_2,11,43,0.16979308115657468
Comp_2,12,45,0.16330585083429602
Comp_2,13,281,0.15465640778746892
Comp_2,14,119,0.15367005864729122
Comp_2,15,467,0.13870327199515634
Comp_2,16,569,0.13823628417372852
Comp_2,17,179,0.13719289058793802
Comp_2,18,323,0.13620694214341414
Comp_2,19,365,0.13545254581625227
Comp_2,20,425,0.1302922551129849
