Mass (u)	Comp_1	Comp_2
105	0.0019074725780272733	0.0013982924980622438
106	0.0006877974310415176	0.0007830308588041444
107	0.0008724857954801761	0.0011948690163882344
108	0.0036489562353355953	0.0008505062515018368
109	0.0034679973788845106	0.0012280941632809527
110	0.0025353094215242893	0.0009975848773003072
111	0.0016247650671550038	0.001397797518830798
112	0.0012479406695731629	0.0008038772953964503
113	0.0013772231452060194	0.001702389652110445
114	0.0006753423136644286	0.0007235002953544092
115	0.0007336734415909439	0.0013416938052881041
116	0.0007549421543751703	0.0007956982411273704
117	0.001823169392989709	0.0013797107954164863
118	0.001408238810762242	0.001133573594682059
119	0.005874457464566258	0.005332901452064576
120	0.005452656479216141	0.0006581634351798659
121	0.0058441574650719644	0.002367903791453527
122	0.0025602096234403965	0.0008523895300193844
123	0.0019925101666749445	0.001196495194338141
124	0.0008963338307516845	0.0006661246899520505
125	0.0011332840893199358	0.001017135232659767
126	0.0005879700637253019	0.0007015353433299864
127	0.0024580179521493844	0.0026065252369137214
128	0.0006343969825600033	0.0006788919343830606
129	0.0009717387485385744	0.0015494755420842922
130	0.0005388873597572251	0.0008499238706127199
131	0.0007931562432465836	0.0016034565561696412
132	0.0018466527412717617	0.0007905161793606944
133	0.0021977730156066888	0.0013678139427652657
134	0.0017544573595664377	0.0015644948449807443
135	0.0022148453814581927	0.0015972270578626083
136	0.007879897346518058	0.00048605527990438244
137	0.01156892888190013	0.002648713002283516
138	0.004496075830086674	0.00044494061937563835
139	0.0047196788107764336	0.001490167112393048
140	0.0017953833747918792	0.000709055454351869
141	0.0016005929851687555	0.0011671710181789094
142	0.0007089222542282272	0.000691839310668371
143	0.0009888907138358976	0.0018405414689567628
144	0.001911098316584243	0.0006833091272166614
145	0.0028476279435779802	0.0022363413712033877
146	0.001371106683056606	0.0008132465542814017
147	0.002190054405523593	0.001693137260834785
148	0.0006978425433261255	0.0007050995780429238
149	0.0007630902479370539	0.0016135970173402783
150	0.00047410981692004963	0.0007611500937832646
151	0.0005504362411833404	0.0011550468433969238
152	0.0004286091144083529	0.000850799257412661
153	0.0006216333737614887	0.0011306842340558316
154	0.00048808569595149617	0.0008313575561579687
155	0.0006047385803209008	0.002152519955482175
156	0.0010918095536267196	0.0007483096038723927
157	0.0013369324271384822	0.0016152517377203827
158	0.0011839532007931746	0.0008453456512059058
159	0.0009136849961118527	0.0011154207617312506
160	0.0008108839593928385	0.0008271829280980732
161	0.0012283377109141862	0.002282899851965357
162	0.00102628294087437	0.0011785166839093108
163	0.0023105676241836877	0.0024205353007942967
164	0.0008987350587622965	0.0007615318684378333
165	0.0010312500249207172	0.00136164013520286
166	0.0005777638298502356	0.000649157286317514
167	0.0006199071347949915	0.001117450827908642
168	0.0008630619784938573	0.0006106908361298341
169	0.0016805366926365393	0.0013118724762420698
170	0.0007783879296464636	0.0007100762814569049
171	0.0007156650228697379	0.0013547425192028761
172	0.0004141618468680865	0.0007229605553779625
173	0.00049342807310818	0.001836342435947567
174	0.0003551263541451676	0.0007782501342040564
175	0.0004880262685056316	0.0013905307705569462
176	0.0003779346340773885	0.0010797292612639716
177	0.0005158907755140248	0.0012600117849790407
178	0.000941730411873641	0.000991878048843357
179	0.005171642652375905	0.004760469681067489
180	0.0026071105855820236	0.0007617705997678317
181	0.002699863494738814	0.0018250570013764876
182	0.0012966703496830399	0.0007479067910636713
183	0.0011246511934733805	0.0012473263173341544
184	0.0005623580488863732	0.0007424526181399934
185	0.0020159188398570964	0.0011255796495126225
186	0.0006056610119295147	0.0007874929625600746
187	0.0006755302016480529	0.0018534947277993835
188	0.00038567442138684525	0.000981738740740712
189	0.0005845356070711173	0.0016069368279092342
190	0.00039807889991257394	0.0007437746958860998
191	0.0004770700116365825	0.0014183950562234404
192	0.0004936908462447094	0.0006165728833236355
193	0.0009099715037385317	0.0009464515998901543
194	0.0006571024118720138	0.0007251565793846276
195	0.000665086237722983	0.001268409047992457
196	0.0034834764429884663	0.0006243621267767879
197	0.006381979178200575	0.002160495185441381
198	0.0028890725873055097	0.0005446366969628531
199	0.0029667945964802103	0.001426194732438039
200	0.0011876489261076117	0.0006584553981076268
201	0.0010121634299703225	0.0011163733437934372
202	0.0004186056731280647	0.0006442740466244125
203	0.0006007999050128145	0.0015998933139897372
204	0.0006203191406222554	0.0006794916565941234
205	0.0009282238387708049	0.001966703944082871
206	0.0007593099310059477	0.0007503700220765928
207	0.000612038713567974	0.0013445000482083943
208	0.00043863872665027547	0.000655667986511533
209	0.0006235712985735101	0.0009813693424730013
210	0.0004464628094945088	0.000627777778788915
211	0.0004607050483465941	0.0010854403845898042
212	0.0003618254695488218	0.0006345325059904608
213	0.0008671154419608304	0.0011521277716777306
214	0.000484653069236639	0.0006655726109104638
215	0.0004999007309313043	0.001540009660156382
216	0.00038836109539304914	0.0005995968946363565
217	0.0005978211243202208	0.0011720965275255626
218	0.00039609973288480717	0.0006282020794148088
219	0.00038318450001097426	0.0009586012026885215
220	0.00043421293653918497	0.000855930233922364
221	0.0007740751415926617	0.003383719882238749
222	0.000617528472578107	0.0011395325082143902
223	0.0007911096482403015	0.002518432038894647
224	0.0005591987394972375	0.0007750413238022467
225	0.0006165903439501842	0.0011456099902253639
226	0.00037640771391329474	0.0006448488389022082
227	0.00035126703449863935	0.000971697139990799
228	0.0003534510233480709	0.0006350796644519989
229	0.0004985109846851361	0.0016024527367934514
230	0.0004534874170450239	0.0007286777926617693
231	0.0004530560192829308	0.0013971942623287167
232	0.0003929006578456462	0.000712209961318173
233	0.0005314976894092577	0.001338629374819265
234	0.0004235885163896411	0.0007075563966213953
235	0.000377567420074801	0.0010556572606622702
236	0.00030648383411962653	0.001015140571408839
237	0.000409568241589984	0.0013340657493030924
238	0.0007300991666701093	0.0009599165417013986
239	0.002710191933674752	0.0039832997726886405
240	0.0014026764189651812	0.0007838440608479421
241	0.001423730864141851	0.0016304048806840422
242	0.0007154008585107913	0.0007323973513024384
243	0.000586901548270313	0.001149147241328549
244	0.0003246520439849277	0.0006434142624511685
245	0.00036206184543690836	0.0014117714397280327
246	0.00032402288108420026	0.0006643708188452135
247	0.0004147995641366763	0.0018694177051234839
248	0.00031243728152039124	0.0009757628916611782
249	0.0003709383981290222	0.0014725336902020626
250	0.00029073762258198825	0.0006802880637455576
251	0.0004890247439882387	0.0012070899805717303
252	0.0003384335400632211	0.0006030879799357178
253	0.000369558375163924	0.0011892068890260307
254	0.00036597078993409505	0.0006933540599525935
255	0.0004731674351328256	0.0013219219356262134
256	0.0015703924148595687	0.0006364347164151093
257	0.0030892489313451062	0.002146742217707768
258	0.0016849096705593295	0.0005259965261169836
259	0.0017283071699165944	0.0015006081737670611
260	0.0008404200033884156	0.0006763549597054631
261	0.0006901464512940055	0.0010767071382528218
262	0.0003642771239561752	0.0009666118887070206
263	0.000948830448260479	0.001994550575426952
264	0.0003986924749297572	0.0018310850174496189
265	0.0005625710782107626	0.0024737081795999376
266	0.0004761386858790742	0.0008974311223467191
267	0.00041158067038630077	0.001256522275032657
268	0.0003012107006962055	0.0006577042175569846
269	0.00034385409685321446	0.0009518504950863771
270	0.0002094682637480109	0.0006350560183782606
271	0.000296075450447326	0.0012363446393587045
272	0.0002655124730995651	0.0009327183817003862
273	0.00028076019126713165	0.0014206898964876438
274	0.0005052909354715396	0.0006894877642922722
275	0.0008302585087614202	0.0013135095037635454
276	0.0004774639694045891	0.0005914807172291887
277	0.0005236269205578424	0.0011205694770991018
278	0.00044488271483125974	0.0007488003419867423
279	0.0003884665623805418	0.0012763475337862328
280	0.0003674740006379285	0.0015031108039547927
281	0.0006882239256749361	0.005179996500991737
282	0.00045958442245586426	0.001219745536529163
283	0.0009225731012893527	0.0019066165534829288
284	0.000412743552920206	0.0008053244440267946
285	0.0005006598579034296	0.0010947263563417804
286	0.0002888530344475122	0.0006597222807009353
287	0.00023170036008890598	0.0010322143072090213
288	0.0002561027930197915	0.0007651127151327417
289	0.0002960065012665026	0.002177617227490071
290	0.00023099186822973477	0.0009286927931005215
291	0.0003520038766404739	0.0012097135057660606
292	0.00027151371215561424	0.0006617282192735697
293	0.0002082254933524445	0.0010506161552430533
294	0.00017410609106825641	0.0006617215437811997
295	0.0002648974981579181	0.0011956141833507916
296	0.00023777511456750104	0.0007437100076062173
297	0.00027910455162934855	0.0012700185968324063
298	0.0006250820013184008	0.0010203538360533827
299	0.0017239634933218155	0.002763654097849052
300	0.0009730533688643705	0.0007914699927851068
301	0.0009126486307866573	0.001654552805992879
302	0.0005327769118940057	0.0007486614833719351
303	0.0004283430531577734	0.0010409230362170535
304	0.0002565241850548345	0.0006889848687940667
305	0.00026698334018441155	0.0013666158146698668
306	0.00023362498818424313	0.0010754859081371308
307	0.00037347548635166636	0.001927028562610048
308	0.00030041808382681804	0.000796270079113761
309	0.00029514517435613854	0.0011500360708988431
310	0.00026558874448765873	0.0006241555750413044
311	0.00024131334930750246	0.0009026037261700507
312	0.00019342164517602037	0.0005776105937221009
313	0.00043500116676894237	0.0010023189081809335
314	0.0002688068644175234	0.0007165987780833098
315	0.0003155387003942162	0.0011605254488552385
316	0.0009440995023254277	0.0007453612804649749
317	0.0019167571856909863	0.001296451217838107
318	0.001158410808938958	0.0006141885124439337
319	0.00109126862608365	0.0011041015291891926
320	0.00062084038792981	0.0006342088426750221
321	0.0005126576431520326	0.0009833511192283055
322	0.00029032828457282425	0.0023925972856938624
323	0.0003812568306553429	0.004555053315414274
324	0.0003375004219909724	0.0011653710353669011
325	0.0004318494700188016	0.0017208187669635977
326	0.0002781393811318634	0.0007531120088135156
327	0.00029267354401964424	0.0009791175972042024
328	0.00016454210301959163	0.0006357951562736589
329	0.00033405990074894656	0.000839936640339762
330	0.00021208522578009355	0.0010351758616372181
331	0.00024293004852276074	0.0019867431550475005
332	0.0001377982206979249	0.0008252137412138944
333	0.0002993363977308399	0.0010580628087452412
334	0.00034503329312001195	0.0006822972743790538
335	0.0004972931597606995	0.0009490057559287123
336	0.00033001996699124605	0.0005770383476693612
337	0.0003041020830539861	0.0008475438643238528
338	0.0002807646461167928	0.0007917543956361592
339	0.00029942857974759815	0.001209257198261055
340	0.0003271697958431318	0.0016675095819007574
341	0.0004962504588103033	0.0024010950924696147
342	0.0003147629737471593	0.0011658311305733707
343	0.00043890494757832407	0.0014281134993151731
344	0.00025404259447773744	0.0008491348898537649
345	0.00023388151888219412	0.0009682337206066685
346	0.00022719942322675703	0.0008124316825596501
347	0.00018598316132175692	0.0012694461594653828
348	0.00015232642013983798	0.0010125087301318622
349	0.00021631072338108815	0.0014148863868855292
350	0.0002647492923358224	0.0008300146326493194
351	0.00042657002241678157	0.0010431540695162473
352	0.00024042407282743398	0.0006726116770998864
353	0.00019544405884055943	0.000846460451861738
354	0.00019369631767665542	0.0007509276514627683
355	0.00016467563279585774	0.0010755454695719879
356	0.00021426453635491765	0.0007849067726590249
357	0.00025759706766456046	0.0010636603258597631
358	0.0006417234354225974	0.0009527733370076138
359	0.0011447449070484577	0.0014580354811395532
360	0.0007366976800607301	0.0007293506855719573
361	0.0006207205023391944	0.0010363345847499207
362	0.0003577426076044055	0.0007034302963430092
363	0.0002507354038671311	0.0009220156833518302
364	0.00019070637290448145	0.0031427514977015684
365	0.00031271662891553835	0.004526285142667655
366	0.00016959829961012355	0.0012963990596733602
367	0.0002526588007298011	0.0014291127259280611
368	0.0001775544075396867	0.0008668531179419652
369	0.00019566991480932068	0.0009584200649995716
370	0.00017349516941656283	0.0006977303841109036
371	0.00017299687523651873	0.0008041466455510107
372	0.00015158394580117824	0.0013396449141718204
373	0.0001771600666546489	0.0018927481730534248
374	0.00019846866033087682	0.0008708538326284462
375	0.0002456843327627285	0.0009560618062454098
376	0.0007004993321691636	0.0008083106160920669
377	0.0012157754915931211	0.00103557233825766
378	0.000775346634667204	0.0006749564373279593
379	0.0007283703277926228	0.0009223213799458369
380	0.00044209738098668173	0.0008816179114517534
381	0.0003949803223644568	0.001156413082188451
382	0.00024994455625027673	0.0015163384287761631
383	0.00028131585845746286	0.0019940998256513056
384	0.00024667271597110063	0.0011358082556936122
385	0.00028599091345433785	0.0013641896637717388
386	0.00025280661257150004	0.0008667171694816153
387	0.00027870709753812867	0.0009509021219932059
388	0.00018539050705858735	0.0009937731674087838
389	0.00019814019708443593	0.0011930060021845188
390	0.00015641784284882733	0.0008307688904866892
391	0.00017039972886015025	0.0010527287213005143
392	0.00014588261124646163	0.0008489530428945417
393	0.00023920273157044302	0.000964811700307729
394	0.00022290278110745828	0.0007081567647357829
