component_id,rank,mz,weight
Comp_1,1,39,0.727518039202938
Comp_1,2,53,0.6060715002032309
Comp_1,3,27,0.5969132100923038
Comp_1,4,77,0.5285366954710478
Comp_1,5,52,0.5169143752924233
Comp_1,6,249,0.45728506279095454
Comp_1,7,41,0.43653519542369157
Comp_1,8,29,0.42407779079160407
Comp_1,9,66,0.4150896989311195
Comp_1,10,65,0.4149669061479762
Comp_1,11,265,0.39535109882606617
Comp_1,12,51,0.38962622410218234
Comp_1,13,163,0.38926875093094643
Comp_1,14,43,0.37996297300873577
Comp_1,15,61,0.37500106796434063
Comp_1,16,249,0.369790743823629
Comp_1,17,35,0.3646802718594517
Comp_1,18,146,0.3591593270699663
Comp_1,19,55,0.35868762972628015
Comp_1,20,309,0.35699282291431933
Comp_2,1,16,1.0755031197558882
Comp_2,2,1,0.99550143731188
Comp_2,3,25,0.8951176334542756
Comp_2,4,17,0.8664207412856291
Comp_2,5,24,0.7842962474229165
Comp_2,6,60,0.722017975373125
Comp_2,7,77,0.6938916746603174
Comp_2,8,13,0.6720304645484014
Comp_2,9,19,0.6701442110392183
Comp_2,10,76,0.6647628161329947
Comp_2,11,26,0.6417766937666178
Comp_2,12,12,0.6283504954885132
Comp_2,13,49,0.5910021167604215
Comp_2,14,48,0.5603429623159257
Comp_2,15,61,0.5600736732683521
Comp_2,16,36,0.5182733076620079
Comp_2,17,137,0.4915537230441788
Comp_2,18,41,0.4710190446940769
Comp_2,19,73,0.4679573190244432
Comp_2,20,72,0.44309509844627226
