Mass (u)	Comp_1	Comp_2	Comp_3
218	0.011434920561702588	0.014392624864044601	0.01438681126080351
219	0.01104172965217979	0.021939605374048203	0.02235413179485002
220	0.01252085474175944	0.02112183769512864	0.016017445453369014
221	0.022184671815865063	0.09193925257276339	0.04368426926460314
222	0.017814406980518394	0.027553359005889982	0.022648905728286806
223	0.02275754225800404	0.06139046421098514	0.04966865330628671
224	0.016148064046622616	0.018488780483100768	0.015814927497367383
225	0.01778790721285763	0.027143944768179464	0.02417181958045366
226	0.010864184323582868	0.015010403130678255	0.01419847395750682
227	0.010115305792135381	0.022972650893719183	0.020876707845955602
228	0.01019842323268941	0.014549863178244193	0.014640688808344765
229	0.014348632923287493	0.035243197674689614	0.041141480658488744
230	0.013093040076888357	0.015861429083702097	0.01877667517736895
231	0.013043837707012259	0.03111623972885972	0.03484801606346162
232	0.011336668897578542	0.016156475858150176	0.016825405046448066
233	0.015309655662060608	0.03268308202979408	0.02612694304007506
234	0.012226382502295362	0.016130359966278776	0.016444464899034325
235	0.010867100032218502	0.025470685655586137	0.02149485965135758
236	0.008813286930292754	0.024916060855179504	0.0196240198905258
237	0.011781637703133865	0.03137258920822128	0.029215539800599214
238	0.021077751368241002	0.02508106798834842	0.014164424846866211
239	0.07822689940618408	0.10184197156743022	0.06465395859709125
240	0.04057162968092377	0.01871105888178751	0.0147530235775388
241	0.04112488941718776	0.041157539614231874	0.02732477046910059
242	0.020673991688279512	0.016905995311505582	0.016107865200979173
243	0.016929432433796028	0.02698583869284722	0.024876020534451686
244	0.009364589760542729	0.014728092792661962	0.014900233622709503
245	0.010404588866238126	0.031763708226794	0.03461234636433425
246	0.00934534838458801	0.014697354043265137	0.01670107618529204
247	0.011906857899742645	0.04177016083447585	0.04664448738588074
248	0.008992435396682095	0.022869106637670448	0.02148977337910486
249	0.010656269112971222	0.03435801086743092	0.033025599504388346
250	0.008380989998820282	0.015404581659955873	0.016245560916125133
251	0.014088938389620177	0.028638382648438217	0.0256428390437722
252	0.009766086683491814	0.013702652523818646	0.014174309437217049
253	0.010636809466826463	0.02648131832562849	0.02970091156596838
254	0.010557678359652557	0.01700402666068734	0.013154902712303313
255	0.01362450475749623	0.031001585515218224	0.02905714837371593
256	0.04543902487817344	0.014082798240698116	0.01412607139181758
257	0.08931605843650667	0.05607784628328323	0.029507137884246918
258	0.04876424925146902	0.010873359047077534	0.012988854097096356
259	0.04994838270260728	0.03998709643404275	0.0192640851001982
260	0.02429862207263741	0.014651089210903624	0.01703681484546098
261	0.01992753653063166	0.023611449960539193	0.02727080939432218
262	0.010487111342734752	0.024124025432406136	0.01762465914305416
263	0.027343315170371845	0.05228940655734658	0.029803370957278103
264	0.011430450263574511	0.045884699890322164	0.03330052592374412
265	0.016145000149806556	0.05860771815881384	0.05335855604733145
266	0.0137353988183491	0.02126135709124771	0.018948557145772225
267	0.011844006460475665	0.029661454586081965	0.027204017433884006
268	0.008685277708261085	0.015105014137611606	0.01514201204363708
269	0.009902598926217308	0.02181300456897807	0.022193966093853948
270	0.006028508353265189	0.014566896040978371	0.014820244479730758
271	0.00850570213036909	0.027478128048700454	0.031158722308356437
272	0.007641495117280673	0.02056577934656481	0.02376391006899163
273	0.008055819039932752	0.03084475014798908	0.037667251478629184
274	0.014592491417088089	0.015453978697027018	0.01658302567948179
275	0.023958526698829266	0.033928747327009234	0.020533435362172607
276	0.013793015655604752	0.013506665590592604	0.013507385169599154
277	0.015092834799462733	0.02837412530812162	0.01921530492359446
278	0.012838880800106527	0.01799199321486725	0.015099697650154517
279	0.011177312476687936	0.02915600227830328	0.03006987067577863
280	0.010537951787411789	0.04112551287445461	0.0186621583541145
281	0.019591353993526288	0.13509812592995904	0.08166205414250337
282	0.013231615072258606	0.031156441707535128	0.0203978528718259
283	0.02659244668948891	0.04924014667284221	0.030278777816869176
284	0.011901497108252536	0.01973091885936061	0.015446350693210039
285	0.014435019861884396	0.025798445443813798	0.023557221075637746
286	0.008327856679785287	0.01502481307415173	0.015517989504887903
287	0.006655290602687319	0.02277902669896884	0.026390735004506956
288	0.007373384415853145	0.01723581683341815	0.018602372872680937
289	0.008454515200885148	0.047616186497649676	0.057148759657534076
290	0.0066357553931416825	0.021472003329627	0.021322347353443107
291	0.010122707692115825	0.02747664552667765	0.02898512676994832
292	0.007826427315322198	0.015067584555089697	0.015580703777331652
293	0.005967070144769296	0.02526408002206738	0.021774610262220585
294	0.005005790912576778	0.014467064992090817	0.017255365298355186
295	0.007605091921449518	0.02600501427137717	0.03161393700876872
296	0.006843670689250552	0.017109957846443855	0.01719341398722139
297	0.008010225409682298	0.02908896470315134	0.029895105478389368
298	0.018040394046629188	0.0247760600352986	0.019903622277292754
299	0.04973846889602807	0.07418548503575736	0.03626202020685117
300	0.028129913879664337	0.01877213348653953	0.015869501932731952
301	0.02631725320624848	0.044481920235582166	0.02173715332001023
302	0.015388318096532993	0.016407171225305398	0.018903067862550603
303	0.012346724999227957	0.02317846869558175	0.025855255109360247
304	0.007389884752536602	0.015479936652019133	0.016816689537449886
305	0.007655698709359994	0.030522551018152787	0.03415997599557654
306	0.006703294959892174	0.02497110462794717	0.024481074653322967
307	0.010701658382219661	0.045402041722485055	0.04230471090199225
308	0.008655510277527579	0.017684068217065644	0.019942824837561383
309	0.008481140343299453	0.02648498699588918	0.026650036514591215
310	0.007655982027277336	0.013905902250357184	0.015485480898866871
311	0.006935514651006835	0.021423934717101824	0.019296474321866295
312	0.005568614443361462	0.01294818838480769	0.014209896393051829
313	0.01254218874646565	0.021751188537316488	0.026299480465599646
314	0.007744490732778912	0.015375925119765172	0.019325928508803467
315	0.009073462922166337	0.025481532319909992	0.029987946962384587
316	0.027293354875441784	0.017319991509194336	0.015840755621935296
317	0.055421565741308076	0.03314484658471438	0.019535330994784227
318	0.03351075594627363	0.013634271051764837	0.014036573760659693
319	0.03152938149488032	0.028155688041051542	0.01762616030331104
320	0.017943892552958453	0.013362853367895305	0.01714612568194163
321	0.014792341031981798	0.021868202754955778	0.024316245488386987
322	0.008255312349863847	0.06090346939770086	0.04148086774172184
323	0.010741560738270414	0.12035759131647358	0.06820094467198189
324	0.009702414139826223	0.028351090567826396	0.02319074870269165
325	0.012396653720681109	0.0440470510800203	0.028869072332128272
326	0.008012504480171172	0.01721972391778473	0.017615431540263043
327	0.008416543004402779	0.023241930663527907	0.02092530873767866
328	0.004728031848873272	0.014631441380958028	0.014769848990082577
329	0.00962741538468968	0.018369892500480746	0.021733533084839312
330	0.00608969417917892	0.021670555136259616	0.029431103643040905
331	0.006924620979066592	0.043571456217034954	0.05192704761169813
332	0.003944926892763991	0.018313277157290517	0.02095615802428727
333	0.008607938665963755	0.02405394726851608	0.025272261332043695
334	0.009953282599639235	0.01495335303371332	0.01747974684225402
335	0.014347026531179002	0.022489200618924905	0.019982335796642305
336	0.009523935242998412	0.013048716084082305	0.013711335578411001
337	0.008756645474818523	0.019931035260192593	0.018486662439658887
338	0.00808609016164907	0.017645287183027845	0.019712474975123483
339	0.008602235163200196	0.02734998448837695	0.02930085278460877
340	0.009369104484909959	0.04276181452763474	0.027898974625087503
341	0.014214576520301324	0.0627762998807729	0.03717465808802067
342	0.00904067698775133	0.029630288170485	0.020076178346094837
343	0.012618555928566316	0.03701365901496864	0.02269029275405688
344	0.007308769118706932	0.01923355581086827	0.020428227628469076
345	0.006717590247582115	0.02223461070963335	0.02261738393805174
346	0.0065377457627665645	0.017506202790877605	0.021754102345603123
347	0.005317000771571542	0.028246392649373536	0.03205678106929622
348	0.004353177208297178	0.02288847081085723	0.02471998132805403
349	0.006182208741034332	0.03292317508319339	0.03216263248065925
350	0.007619315812991569	0.01840754645544114	0.020960656332690477
351	0.01229447319177034	0.023436479400139727	0.02540193578029417
352	0.006926603947935813	0.01465368118931697	0.017553612257260015
353	0.005609884592093529	0.019311279584748705	0.02014812559662405
354	0.0055722587813498365	0.015362905153293227	0.022182536768375775
355	0.004712532734792188	0.02267659035901885	0.030304963564254796
356	0.006163850369032776	0.01711581276677689	0.020525122380816885
357	0.007399555720243796	0.023867102039748685	0.026256817217265544
358	0.01852655299669626	0.022763718616343066	0.019441767260545847
359	0.03305826009383321	0.036833543415142715	0.02452587722565387
360	0.021288943139901376	0.017524678987191775	0.014292872141390084
361	0.01790847538493362	0.026307682356009655	0.017429113765709416
362	0.010323064263225242	0.015198461156022598	0.018504677884707568
363	0.007209631544288165	0.020213888591743247	0.023912715927575913
364	0.005325812707939447	0.07892615653298744	0.05743720009577621
365	0.008752963766808453	0.12100438418008229	0.06441502844093347
366	0.0048349849797351754	0.030716664416304874	0.028138775755126636
367	0.00723092929290255	0.03447974424740367	0.029379083092526213
368	0.0050934290798346805	0.019766156986103282	0.020626223987647796
369	0.005611280842809986	0.022341023637693615	0.02160260047409428
370	0.004986467711904215	0.01541363336197676	0.017794707490997177
371	0.004964002401226918	0.017864585514953662	0.02034861909088195
372	0.004319308576076644	0.02863848029842462	0.036828507638584335
373	0.005029600824875868	0.04163238532835119	0.04913476348941019
374	0.005699935375957911	0.018818170132832254	0.023318210550040488
375	0.007063950539787561	0.020844611244309974	0.02505304659182773
376	0.020238050817188085	0.018278803795375314	0.01887876004822662
377	0.03514299453316529	0.025044202240754668	0.01964026662836503
378	0.022414043495151675	0.015121496993719523	0.01582401054156242
379	0.02103757427903676	0.021839612144260404	0.01916099108709203
380	0.01275502941788472	0.01936378149243559	0.02243319976500544
381	0.011371442840675663	0.026208491832358637	0.027740996761718956
382	0.007147886843418936	0.03650371374623669	0.03138603766710384
383	0.008022007495132875	0.049528934197005596	0.037598983950816116
384	0.007075966631234125	0.027985933297129426	0.021774549279942042
385	0.00819717189991454	0.0339537730643404	0.025391495034254075
386	0.007272642795611167	0.01958854989433561	0.02095567235181285
387	0.008015675550479912	0.02184486174775886	0.022141942546849577
388	0.00531584323643572	0.021401886538386497	0.026823886171141707
389	0.005671475461708358	0.026788578344893427	0.029512451752487
390	0.004485535045469705	0.01788576112576384	0.022435309920371363
391	0.004881291179110201	0.02317551372392571	0.0271030001480672
392	0.004176427456189854	0.01887683260228015	0.02149052790591777
393	0.006873713776983781	0.02171107682713943	0.023619912960388838
394	0.00641675315145895	0.015472001216865375	0.018427911463600982
395	0.007935248539141392	0.018673164491999936	0.0189140196118142
396	0.006655630406661652	0.01800085613887851	0.027307967933646277
397	0.005607659717696463	0.022682462860985374	0.027895259716160376
398	0.004408533316985523	0.016426787556136028	0.020972808644688805
399	0.006455568532919324	0.020129435823850694	0.021031318769150036
400	0.009379244504794949	0.033505843630415755	0.02465824759408544
401	0.01382690744063502	0.04666628510510156	0.028458295950047317
402	0.009020582010713655	0.023415299190377836	0.017715099892821905
403	0.007889082085372225	0.030986960500533407	0.019090529825879516
404	0.006733825412052144	0.0169999203518086	0.02017695393661464
405	0.006763625494748417	0.018461064803116642	0.02294002917647512
406	0.005491434525332767	0.015428432329606508	0.019869375905796908
407	0.004205896284375173	0.02177035440942309	0.024150238553096684
408	0.0024081548088842808	0.032500208973995644	0.03390958558718156
409	0.003011224791666859	0.036505635567268956	0.03786678180576883
410	0.004135332394570374	0.018009177294037837	0.02060943690645238
411	0.00509169620981877	0.01992624281306772	0.0201262453505373
412	0.0024855178189359074	0.014366567717648993	0.018040674003396987
413	0.005513825094858857	0.01477595704248691	0.018575865107884712
414	0.004018099668448405	0.014349103161612073	0.018621174486493454
415	0.0054481401152547	0.01744205916176071	0.021903463486645913
416	0.0038171137129564756	0.02076762912480733	0.028835378845452432
417	0.007488623982053701	0.02069813820159169	0.02691734673104053
418	0.017743522967193153	0.022363132479428897	0.018897494526606197
419	0.02457627870698329	0.027750489138034514	0.016769581161380342
420	0.017213222161430057	0.01828951931997167	0.01672246562504525
421	0.01475050156438969	0.023338360751862994	0.01668833531701674
422	0.008794107242654838	0.017756012697633133	0.01983445998911303
423	0.007871817602288018	0.019549854927790003	0.021150055099497786
424	0.006365148404123154	0.06704500753966285	0.044086977314088074
425	0.005988165040505389	0.11307071634098734	0.07015357414649243
426	0.005769504672973019	0.029410028798627343	0.022957625967217826
427	0.007369656421267057	0.03882500880597301	0.02460822526326963
428	0.0054793846484708164	0.017266118161970524	0.018880289178233194
429	0.00459406458917313	0.018671131253622755	0.019101401881684976
430	0.004635501067167362	0.014377860954492384	0.018150817931238454
431	0.0031219514352948167	0.014545023581869888	0.019712028919740644
432	0.005523840564483616	0.023980406615051648	0.034557171751236994
433	0.0043818987617773465	0.03927445867055543	0.05042670101602768
434	0.004622577412469896	0.018984711511981802	0.021939921248428737
435	0.004796873563844207	0.02036394039498774	0.021895069479716738
436	0.01714529012993061	0.014889626841495024	0.01911006541955246
437	0.029163561736354458	0.013754724994908457	0.016188185855423934
438	0.01900616290704184	0.012031139913950628	0.015973974888530373
439	0.01802121164831935	0.01420135856038951	0.016360807723473172
440	0.010782725365653598	0.01883136479744655	0.025912422574117012
441	0.00920042256853496	0.022180644312857378	0.02775319856010392
442	0.0067450849391619125	0.04674926530964302	0.03142145670837021
443	0.006667778202254172	0.05343453416026229	0.03060180794873406
444	0.006240512269424729	0.03009187588930024	0.02119435924420324
445	0.008101999439220752	0.03316801218526986	0.02114466007769899
446	0.006062425075134389	0.019398225510089795	0.02084441969156963
447	0.005709783820547375	0.017444639917738262	0.018486105677028693
448	0.006002265385927815	0.01702947045673327	0.023356777414054394
449	0.008004215435219715	0.021802360651601314	0.02842772287706081
450	0.005562549810698397	0.025456984319924443	0.026356329848559963
451	0.003455886018205348	0.03150750778468285	0.030565292831466737
452	0.0015594698765679582	0.018985932626205307	0.02258846614084505
453	0.004191194428916081	0.0207176150119749	0.02123078201928217
454	0.0046229636142981825	0.016322140354879125	0.02031570274966546
455	0.005265923068737835	0.014374168840103028	0.01630085452086296
456	0.0039625814975110365	0.015546516807922598	0.02414997917677589
457	0.005065031676239219	0.018859016825757694	0.026570682507627428
458	0.0029409675020172755	0.01826053492338751	0.022816878813710282
459	0.0022573476410447458	0.01997286343611089	0.02504995897343361
460	0.006413216895243503	0.023524853941081128	0.01950743497602996
461	0.00672227031669274	0.02322777928581805	0.018056780449796844
462	0.006002100518677584	0.01897803052128869	0.01506617709326118
463	0.006684948883537587	0.01778308577691908	0.01571268533693084
464	0.004600137764542359	0.016356468869967604	0.021644622374508836
465	0.00146872496051025	0.017736809281344666	0.023139227227005864
466	0.003592516128181076	0.0829510128734443	0.06341353101800977
467	0.004900766133883986	0.12313486717638861	0.06772732087325761
468	0.0034631499662102086	0.02631223938027724	0.025636333434336196
469	0.0038990535430112935	0.027663697678449187	0.022651478844009587
470	0.0041377606907178725	0.01794591611376362	0.020294746332502896
471	0.0038777905290923193	0.01693973972638497	0.016503780974921903
472	0.0041066575949497384	0.015098657710382438	0.019253394077034372
473	0.0043455292667228165	0.014694182127673384	0.018627747460773874
474	0.0023099111928853956	0.03335980220847751	0.04712245947519197
475	0.0010018401585970532	0.04333530009714174	0.05263590097751331
476	0.004799989934963149	0.01807029984122497	0.02173300613896625
