Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5
173	0.0120935646523962	0.044596059821469844	0.033514373198743404	0.010228177921557335	0.014802679319785987
174	0.008031605529991628	0.015931704450105104	0.019607613556536268	0.026963685029452667	2.462377439463279e-13
175	0.011823316918716232	0.03319251638485668	0.025995956481483756	0.013922921865479897	0.013049107096746608
176	0.007356902919287291	0.024127494024155764	0.022248022484848945	0.027193859696350107	0.01566864309374934
177	0.01409916730591585	0.029487111482065467	0.02604464551148275	0.009264398186192907	3.4497031562041646e-08
178	0.024391827063764263	0.025714787185914998	0.012143444111542282	0.02719490889453783	0.00765120092376436
179	0.14595218689103778	0.12174252496882464	0.07147676819132916	0.035213511218118825	0.010587834469890874
180	0.0750818366820635	0.016374082065363626	0.017546539067991834	0.005833521254289785	0.0009854720641643828
181	0.07577401370881275	0.04395210175246573	0.0323303229488871	0.014453833295343286	0.015444248972805785
182	0.03479149611392294	0.014922355538782366	0.018549101234490713	0.020677114261216163	0.013418000267330248
183	0.03096401256942399	0.031330682254870915	0.01968559347914505	0.0014230282051398448	0.017728193211688312
184	0.013906306327192185	0.015705754025800003	0.017168548257795894	0.022009967826924784	0.0067276281816248925
185	0.05756874961333694	0.024854418924831867	0.026159015157070694	2.911728302477763e-16	0.010526713342432778
186	0.016536376161677257	0.01653415620961406	0.02012136921335872	0.01195496629171513	1.636273324943583e-20
187	0.01943955929728247	0.03997906346132202	0.047410169459995447	3.1955530614755564e-09	1.8608827960174492e-06
188	0.006830600889089056	0.01892724029483924	0.02628178876055774	0.017742881512320192	0.034405383600038975
189	0.012971955407190471	0.03533411812759044	0.03585944520576084	0.019284061330291334	0.027628889300081953
190	0.010012592990600075	0.01612885308458236	0.01727484660332238	0.011946065690229737	0.006069879092148557
191	0.010945753077619698	0.03162908146663192	0.031261798677076756	0.011568117755977316	0.02221082459733832
192	0.013438348136939776	0.013786666188859164	0.013894525555851505	2.418581447627405e-23	0.010200552500267189
193	0.021976077122412774	0.019750566208850972	0.02122939481101089	0.02428464680035594	0.028874631806881556
194	0.018602506263684544	0.01721263041757431	0.014324734319216858	9.414559871572461e-09	0.004968865948425732
195	0.01731889997518441	0.029429899043825123	0.02562595909392747	0.015992960933729632	0.006849444942410428
196	0.09606623185351193	0.011570504950147196	0.013466576789981395	0.030796820689433506	0.0306627991247548
197	0.1775886421395281	0.04959010753567434	0.03728325990160543	0.06667870177058585	0.025313012200759384
198	0.08235222848369689	0.00995095594380136	0.0148642753441579	0.014138939805690745	0.00416581278162573
199	0.08219842229955743	0.03635228691021825	0.01813222404684951	0.03520809358079069	0.01137580292577331
200	0.03386346804001554	0.014528146025239245	0.014886251713182586	0.005186621739132509	0.0016923642919483717
201	0.028031772223431624	0.024303712642755885	0.026462609342898562	4.364294181627866e-05	0.01523513298850745
202	0.011425046444133051	0.0142602914624556	0.014818874504931386	0.00654216099270572	0.0016333661822939961
203	0.015694372143666088	0.034274752474070046	0.03973761012797313	0.019032146494599153	0.0005097080362924164
204	0.017948246064472324	0.015164615408140564	0.016135754502485722	2.0756342776110915e-15	1.4732303609927921e-08
205	0.026747721755290353	0.04614257581988429	0.041465115850027115	0.00016916090557850467	7.621820747656424e-06
206	0.01954846629230573	0.015267020381374743	0.018680157673472742	0.013248099351480908	0.016401165299812063
207	0.01578983103045998	0.030027200257864147	0.030064780930133837	0.015026705163497052	0.007597909693221053
208	0.011765404345812785	0.01350943904621335	0.017158046333766382	0.009458306349634495	0.0016769806919340983
209	0.017702920159129623	0.02252139695843263	0.021460787566002764	3.986038101464456e-05	0.003737373130417118
210	0.01193183481168972	0.013609139954751475	0.01483591240594912	0.0002464217033924058	0.011608729482470706
211	0.00962366801252958	0.022015355190139932	0.02747961703848357	0.018137920359381707	0.02640311210660769
212	0.009844874806056239	0.013864427359881658	0.015091044622777876	0.006863880048222069	0.0004851632871138765
213	0.02435481929605214	0.02424246060237526	0.030072246885562388	6.968778781452102e-14	0.008724618700143034
214	0.012454215106326081	0.014818395507563035	0.014301099034522516	0.008268842830618748	0.01070230296495168
215	0.008849432806420629	0.03731621374554343	0.024629564610993398	0.03528597578811675	0.03194945503297982
216	0.009883972691608456	0.01287695600574631	0.01406544844966928	0.007397686216310642	0.008904185651559114
217	0.01446032662573651	0.028467405372420887	0.019789694900316648	0.017667898884627154	0.016279855013104715
218	0.011442058966556048	0.014149350857826396	0.014636136101489203	1.8283523982708709e-09	8.544069684982205e-11
219	0.010801256935072286	0.021517162190930344	0.022327169909062947	6.978626630752896e-10	0.0028430494898585086
220	0.009660399055307767	0.01967834407053836	0.01621524815850059	0.020283795778696444	0.01466407702296576
221	0.020021474457394984	0.09054583306093796	0.044046414515692786	0.005452389015991874	0.020289214909657596
222	0.016943068547229455	0.026714576005524474	0.023137517630367466	0.010695939918689576	2.3713526788379782e-05
223	0.02223505291665184	0.06023851548078889	0.05022629877812228	0.0059809447546967905	8.863800808838043e-09
224	0.01403222303146889	0.017181904190858018	0.01640481403250342	0.023024071305194276	0.003015239850167394
225	0.017413105639152496	0.02656926679244729	0.024417310622557864	0.00426117598397604	0.00038759789854527556
226	0.009945398659576934	0.014272766509012968	0.014692312043566398	0.011284595305598999	2.1576500414613287e-19
227	0.010104817268979872	0.022596834307516397	0.021152306690877223	2.411361814833728e-17	1.1497063913485212e-07
228	0.007078357534258475	0.013046374285831629	0.01466646025042336	0.020863701604080995	0.01725842333904335
229	0.01249486789188038	0.03376131684815109	0.04106169826404919	0.01254426234878513	0.009784059477342144
230	0.012024623013786477	0.015039060251025999	0.018974982910704208	0.01100603519662463	0.0021421527146822813
231	0.012970198600635975	0.030456389930385915	0.03498434848794392	0.0006588369363477969	1.2492068109820057e-16
232	0.007386442952842085	0.014263782645772263	0.01686618738663793	0.026932233613947733	0.02132150393210932
233	0.013482465547079134	0.03152908315675643	0.026264736703203152	0.011191812248383894	0.011010729818473666
234	0.00914061828253745	0.014485887961282029	0.01674999174972591	0.02604388805182073	0.011704145910700124
