Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4
317	0.02338557602239645	0.018178426403804838	0.014644952729163692	0.0014129729135460825
318	0.014088179785529526	0.03305289949966298	0.007122666019408	0.0037355171816130053
319	0.024465335387678512	0.026526014974256166	0.009266910590319	0.004067941142479804
320	0.013118189528563452	0.046268987515434866	0.00640782732125193	0.0036219149012009693
321	0.017971693945296126	0.03473699603964046	0.010215413966623356	0.009092401930137908
322	0.018236860922198984	0.052718153889626605	0.005878819217877478	0.003870179143035312
323	0.021761558201059173	0.03676806010078458	0.009611889074132029	0.0058921476149161375
324	0.02061477987166334	0.04922771215094006	0.008004919669089396	0.003414154736826656
325	0.06820197882682526	0.02752467005801484	0.014224095934852526	0.0029240004407373667
326	0.021218820492487835	0.0317121222806403	0.008168597785054405	0.004378422364662999
327	0.033089724674931854	0.02282222818933574	0.007653617020259367	0.0033506331545698088
328	0.014651089120902655	0.01815526895392095	0.007748133115654369	0.00396402968228795
329	0.01794173129341745	0.023472848708920475	0.009210064186310714	0.0030201493055528298
330	0.011922171296392085	0.02001747979388062	0.006411507769489419	0.0026676034949305602
331	0.015506151633096696	0.0340836449566621	0.010365482651484513	0.004118452879802312
332	0.01340975296969315	0.028307102511281344	0.007778459539943379	0.0026727898555988423
333	0.028837286131106286	0.04210394982295931	0.014547598286301304	0.00048340755422372034
334	0.02029712753659275	0.03214303793265147	0.010777255118128484	0.00013888651411273192
335	0.02388732548658199	0.048780328098343026	0.013014882869233895	0.0006225614145635405
336	0.012879332131298646	0.033522652903079334	0.006419399403740097	0.0018711735758236443
337	0.023264519051189165	0.043772760081518834	0.00586221004789951	0.004684203894364561
338	0.013579065547363356	0.030462003606642904	0.005049432215787755	0.004439168749675378
339	0.018250991570738402	0.02522248638507916	0.01065527164720239	0.006811879025533686
340	0.014145779183934098	0.021545099745615776	0.006622334323831583	0.002998203756668014
341	0.01913333751033775	0.015962989820877998	0.007318622279041927	0.002614816028739233
342	0.013751530332299583	0.02418765590384978	0.007252037847071441	0.0009433594824439241
343	0.035922715055298086	0.019680665554282734	0.007249410017698603	0.0015209838788523226
344	0.012285273995487985	0.03661435386265702	0.00502750076461375	0.0028155384499550778
345	0.019863841819517503	0.03030675510993491	0.0062443609935163066	0.0042710783148414404
346	0.011293992108987296	0.044816374180941775	0.00589484651868379	0.004648907265825861
347	0.017059754151170337	0.03262886102781477	0.012410807802226424	0.008115923941987943
348	0.028413377571019877	0.044324395673116516	0.018679014041694923	0.0012267445750193178
349	0.1374231319424315	0.014582535466020292	0.010440861005511826	0.006505500133940465
350	0.031404930675223826	0.03429474843559643	0.00768374341877051	0.0024751938456270208
351	0.03818729284276088	0.02268018798832217	0.01402041918358703	0.000861594858018794
352	0.01719565351559399	0.020266230618696455	0.006890136802450813	0.003036988720297725
353	0.020957408593261773	0.020700452716264195	0.009013118486116306	0.0001269533209288748
354	0.012969841226259866	0.01861190883447447	0.006090831809524655	0.002660776145295704
355	0.01569079168131662	0.028255306186130074	0.008219922453872885	0.001566936371425438
356	0.01239088299821651	0.023987863805589878	0.006948459876407774	0.000959745515912336
357	0.0278291777959517	0.03600813295894959	0.020431687940034134	2.7057044503608977e-09
358	0.014321151950704757	0.029704489035020605	0.008415478806032026	0.0018397837502282391
