Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5
291	0.056782886454008676	0.010940107373585124	0.0257286625518165	1.4222861431234664e-05	0.003871434609246709
292	0.021732987612916747	0.0198318474335372	0.010998893853951981	0.0017972356241523222	0.004360364721434437
293	0.027663610363617967	0.018251062045709057	0.012753831903467062	2.9703677312448956e-08	0.012518122909729295
294	0.014833186543757003	0.03535388727083412	0.005599119958995848	0.0021209161739163722	0.007158988528234059
295	0.02154509872833378	0.03130695421882388	0.00563239276661685	0.003198622779911651	0.012671069175431779
296	0.01529608448899461	0.053033921400490895	0.0011973798770882821	0.0014659053087574178	0.011530738176829635
297	0.01864117429529574	0.038261325302406154	0.010282702529348995	0.0025177923684612806	0.012448938917676816
298	0.017084387877423918	0.0601832718742849	0.006322468645530724	0.0030496846239013763	0.009342181944172209
299	0.022668325909183745	0.040041917319035246	0.015174034344056548	0.0005576138062068531	0.008930493187398213
300	0.01819052833082098	0.05231703487142867	0.007764338168292776	0.0031130625193249656	0.006105191078383649
301	0.029812005595701494	0.03575758274616656	0.000914647436755964	2.0839327652216914e-05	0.022183201089279535
302	0.015481504440940352	0.030292944591634258	0.00743392612802018	0.003132001974188245	0.009510178384046197
303	0.01862917535801161	0.0230634699914718	0.010396666281267428	0.006575860337213543	0.022332643821042743
304	0.01313966838697719	0.016726653972531997	0.009175958375055792	0.002999252580765478	0.008964810626579034
305	0.01962755478655013	0.02408454939813437	0.01203861112070662	0.0023354812089409847	0.012632101976062763
306	0.022512316602691644	0.021056243698127922	0.0073011472354545925	0.0026476419205745823	0.004902416321553475
307	0.11464756733714052	0.025901844886551246	0.014307887445657579	0.005527526807148451	0.012285787921742597
308	0.03273690309079571	0.030498972485278553	0.008975115673268084	2.497563879685725e-06	0.00920163299591551
309	0.045056382517957905	0.049521065695643844	0.010265242762616802	3.095981903344818e-05	0.01441062675986643
310	0.017305323913045182	0.03875214036434052	0.004559103316444073	0.001197070012960559	0.010380383964287724
311	0.02411841493174893	0.05477234501967845	0.006180586314255904	9.979996256458607e-05	0.018072381450092347
312	0.01383746263378096	0.03652030808979092	0.006009579194146453	0.0027701876740379755	0.007341586065833508
313	0.017457566869441124	0.04259037773136203	0.011475197319009993	0.003231417745135841	0.009423063188048237
314	0.01390439374101759	0.028423715733731394	0.010242173338022504	0.0018244917522192258	0.004888311098472199
315	0.028541803909154728	0.018475875025176315	0.022766562918431314	0.0003161961908958103	0.004557342287817053
316	0.013909180480616524	0.020790673653061427	0.010233062519772823	0.003246674869455496	0.004502466344629788
317	0.02301457502818613	0.018329581480658656	0.013075606312445849	0.0003490749696699458	0.009644335889528299
318	0.013776012985346756	0.033008519590270555	0.006205776898813103	0.0032382760274508268	0.006197027879381676
319	0.0240434551378456	0.026651702430002987	0.007397091185686432	0.0028385238548213477	0.010761709089090613
320	0.012725991256540975	0.04617331796623132	0.004985822572673393	0.00282740101512596	0.00853042629255443
321	0.01731822382626582	0.03494421243271824	0.005793113387281786	0.005028308897900685	0.022228061322796977
322	0.01778006180807714	0.05263203084413191	0.004218234489794601	0.0030558321885317654	0.009847870916999762
323	0.02127250949699254	0.0368400554103152	0.007375967306547887	0.00421812738551459	0.012677980964905876
324	0.02017216818049939	0.04915106095179481	0.006760129767067537	0.0030006308122404956	0.00836686202390842
325	0.06722711122447488	0.028170224180086145	0.008766478038651392	5.34031130480636e-05	0.02814206567227392
326	0.02075972146426708	0.03181172929176347	0.005916352962014846	0.002766761079644497	0.012388111023456754
327	0.03246801502606605	0.023206129188048555	0.003063067035434188	1.3893696520492184e-05	0.022071477737715218
328	0.014360346613384275	0.018220715686442478	0.006583162862397919	0.0030470396535730855	0.007119146821603255
329	0.017527880209987676	0.023627229741756683	0.006567191808442483	0.0008292372017527091	0.01363658286487846
330	0.011610695958562301	0.02009413151906283	0.004657806468897617	0.0013015775564343872	0.00927597983881006
331	0.01509027714295388	0.03410209110119981	0.008582771276225266	0.0028180622059845706	0.010406437708728357
332	0.013085629676901791	0.02831175066404575	0.006503260894241463	0.0018713789742790957	0.007630681936325638
333	0.028377141138904376	0.042116136135728864	0.013438348050081761	0.0004891451662953716	0.008290689862994749
334	0.019987598091082106	0.032113053548712585	0.010341868959354046	0.0004842668773874614	0.004473262198425111
335	0.023365443493837255	0.04876726524323803	0.011229331177664208	7.14057256771878e-05	0.011036956246723718
336	0.01258668285992172	0.033459087138694714	0.00563841545925561	0.0016582768045986648	0.005401150685140871
337	0.022780799373986662	0.043810163705992305	0.003617408602070965	0.0033071903466166835	0.012274808018217582
338	0.01325702465341518	0.030450417217297458	0.003817124088800373	0.0035590302436202402	0.007398367355860298
339	0.017781778759101263	0.025358426507917135	0.008176077508302279	0.004580138580617553	0.01364650947707007
340	0.013800514047302436	0.021636781648875923	0.004720062664241515	0.0015414078266928932	0.010113096786087603
341	0.01874145177925554	0.016189288658486806	0.004383215597594377	3.991349128783331e-05	0.01457705087335334
342	0.013430793357500047	0.024238102672200182	0.0057059550509519	4.103760196735302e-05	0.008480063253949404
343	0.034938688153800176	0.020193193520667133	0.0013984123618851793	1.1347946734504624e-09	0.026822646243405582
344	0.011874153667903748	0.03665221541853746	0.002369841978849059	0.0008500791448979314	0.013124153239025507
345	0.01935927956636843	0.030508014146373674	0.0024092170742468708	0.0012004749201087145	0.018354252274828335
346	0.010871272488459332	0.044754103874106575	0.003924097961267874	0.0032079470197982976	0.01082263359112837
347	0.016527954692791447	0.03273563707396899	0.009600514676659722	0.0055013877789009645	0.015474703495652902
348	0.02797514866892497	0.0442560085674364	0.01854841414851647	0.0021332623210592325	0.004689118836114916
349	0.1364807721480079	0.01542520746213506	0.01007711234643232	0.008796924808843776	0.010391121990661186
350	0.031008872845139604	0.034351563883634875	0.006800405071613924	0.002567251705942653	0.006717306186853886
351	0.037758849730033364	0.022873184548187566	0.012829090450774698	0.0006998167224747074	0.008551619939734129
352	0.01691787100727204	0.020315396642653184	0.006018416597684415	0.0025712976324827924	0.005821986979546499
353	0.020449348089099324	0.020853873772244243	0.007009683466844609	2.374437617441347e-08	0.010829949164696389
354	0.012710053166536681	0.01865782017911309	0.005012279409604803	0.001924726868497514	0.006379108311971742
355	0.015246665545336087	0.028358073629437954	0.005732929859797574	1.1779484833484143e-06	0.012826471569293429
356	0.011993663180804654	0.02406451356267121	0.004927232411437598	3.941048188995583e-08	0.010439479200558564
357	0.027549436835786964	0.03597634458459859	0.020374763780035034	1.4501672749955051e-08	0.004142670555042804
358	0.014005386537880561	0.029691775525414122	0.007366912886997096	0.0013481633339769033	0.00671683951553583
359	0.016719399076417715	0.04392908298686876	0.008319344856511996	7.10737780435866e-07	0.015481146278870579
360	0.012739584361678167	0.03195661784615351	0.004609086452206584	0.0006583410486408877	0.008338533837897285
361	0.020841701036634325	0.04196874161977951	0.004095742362131934	6.566157424488766e-07	0.017690668001517494
362	0.011532839690298684	0.029025563454088216	0.004520377653864714	0.002567804804039722	0.010615608897946086
363	0.01580885994375425	0.02785959487417204	0.00632191835153668	0.007810569155168549	0.02420424499550525
364	0.013488523469326098	0.022672637435537903	0.0036361320277962825	0.002781424225416956	0.010522335320588334
365	0.020202687287288426	0.0176955892789283	0.006173086319209887	0.007105423987272149	0.006786504411951203
366	0.021787198890203384	0.02120004554245801	0.011441695404897178	0.0032104182201615865	0.003674609795084889
367	0.05322021799488471	0.01390132915939787	0.012896218620542205	9.135256625853507e-07	0.011936724964486245
368	0.022720145952316143	0.029181126869454073	0.0029993472706195666	5.121608624525123e-09	0.014014466480627279
369	0.02652942182145094	0.023717203473031818	0.0038563123609341517	0.0008823575595253967	0.015297000467830746
370	0.015273290004728322	0.03868866944352629	0.0014995925976315281	3.9964637098405544e-13	0.014398600284040023
371	0.017036011258002824	0.027994661624021516	0.008026470485766156	0.0011246492139269674	0.012243444053800165
372	0.01129577784979396	0.04072524692014389	0.00390815170686317	0.0010654161328578088	0.008723681755665166
373	0.016809410051712877	0.02813832335118596	0.0097008799056331	0.002809210877291101	0.006054087224171084
374	0.011188559933434768	0.0370066518704923	0.0050529721845562585	0.003982006132710413	0.004792525656389511
375	0.015040063744329027	0.0248213711112522	0.009275385083596255	0.0014959870732583727	0.006117638525204967
376	0.015562373754396466	0.02244048410817747	0.006171532629795709	0.0011098142557378844	0.004759982611253946
377	0.01754211556258033	0.021165293462347516	0.009001219881056673	1.4324326194914808e-06	0.008916981007358646
378	0.011892161497437593	0.017157997088768036	0.0048223997752698325	0.003969393132516294	0.005716024231558763
379	0.020449919829158357	0.023409791828046873	0.004352517981035646	0.0025733361207297832	0.008682712124590717
380	0.011845884902817582	0.02110984981140678	0.003025298068346169	0.001422809131819732	0.010622551213677158
381	0.01791529515107121	0.0329229136525754	0.004978759538071941	0.002258516678407101	0.017119045255318318
382	0.01229246908588275	0.02471482006087488	0.004294794788478981	0.002763479311060057	0.008104224886798675
383	0.01586602406621267	0.03773903360243065	0.0025580525184401913	0.004235484692206921	0.012783055345189602
384	0.016985309076462195	0.02755768074055867	0.0037297413588424206	3.6770764108684816e-09	0.014971940632472045
385	0.03309833413047201	0.03566670835832418	0.0023226618894619778	4.0548202519680576e-07	0.022009942051594244
386	0.014101614534981169	0.02667401387340504	0.002453943217452748	2.2967007947852973e-05	0.012415388394465456
387	0.019850310537608246	0.028594851060503152	0.0010693477457619704	0.000548550471327379	0.01751338166172402
388	0.010955079018029357	0.022719285812709034	0.004344277386329144	0.0030557415839718703	0.008103019116407628
389	0.013868771666280366	0.019206710210183695	0.007522553974073659	0.004031641861131798	0.012992735118970564
390	0.011698493245979652	0.02023737620051598	0.006017744504780102	0.004238622977227791	0.005586500232549351
391	0.0343797583735959	0.013348215159174621	0.006725771879890319	0.006594148088986431	0.001282112691891515
392	0.06399834840234372	0.017904347943874754	0.007406649636977069	0.0034770527180655	0.0034788982832594387
393	0.040250547861780395	0.016336905132267283	0.01897593671583672	2.8526468955468148e-09	0.004002349878811169
394	0.016381627388215594	0.030743425450080086	0.004344355019918487	1.1103131251029216e-08	0.008258781321750418
395	0.018110456339053695	0.02386793156147663	0.0061627033489601345	8.842627676720554e-09	0.011064154981771851
396	0.011784546353771885	0.03635304528313328	0.0026449887244924778	8.442024371017792e-10	0.010802514885461233
397	0.01694422963514584	0.026189332039721343	0.002429111487064611	2.468581786730707e-05	0.01156447762158894
398	0.011871884643703447	0.033612780207539966	0.003452374052818891	0.001981569574521867	0.00724454238073355
399	0.01449092271330449	0.025780804617076512	0.0050351943455512515	0.00102683194966444	0.011475024520316967
400	0.015303595890064923	0.022755357442229743	0.009541351887292724	0.0012392765167343507	0.004577589498658164
401	0.01656025887035757	0.02029930347208215	0.007099472226913185	3.858169232727526e-06	0.009692606070762598
402	0.012733361231878331	0.01633866921136711	0.0034000587773135053	2.6708936653612543e-12	0.011648737089717347
403	0.022531254516380387	0.019756212118986892	9.364160152256782e-05	0.001308782152753628	0.01707508836755242
404	0.010868730555460893	0.018914981983733505	0.0036579473822396535	0.0011892664627864596	0.016721445225503492
405	0.01403372455738821	0.028120449051053476	0.0033336633256409844	0.007823944797253617	0.03633102705670804
406	0.013135484074476992	0.02183526224186786	0.004438589087925463	0.0010282358316930083	0.008169634721314352
407	0.01840898761754134	0.031476932609056894	0.00816670465538992	0.0009139716751238172	0.007737245621559771
408	0.03158646438691715	0.021504525516380275	0.0107506962209995	0.0008904426311094119	0.007277493089405966
409	0.10470334568803642	0.021179461415536924	0.019085790397940817	0.000638697098741982	0.012746084172888576
410	0.01823519194026059	0.023646396099412825	0.0033597406059108054	9.518070865195737e-05	0.009120635122552777
411	0.028678086504654615	0.026681850509250312	0.003233739408725259	9.987380880714498e-09	0.010227679585249363
412	0.012733544621130822	0.02256604182561077	0.004304556169041802	0.0018625044029153437	0.007079544251101502
413	0.015594086339357415	0.020372302253817996	0.0063248474766504905	0.0014015114405467911	0.011564188312229091
414	0.011024350773193303	0.019778219235285974	0.0033821151348387927	0.0007500751502477511	0.006634027603369132
415	0.012294342562518792	0.01624332542006207	0.006567325132718582	6.944307383854888e-07	0.008873194647904953
416	0.011799760163407178	0.022281866555669275	0.006648182938413586	0.0003656258575775633	0.00548587756641168
417	0.026583026266533683	0.015569877705449098	0.02199509138827481	5.3618665467434736e-08	0.001924033733099812
418	0.011247877137423026	0.027496947120135073	0.0045662089384251245	0.00039288570635125455	0.00859548941534383
419	0.015546570614061702	0.021652695974199054	0.005740635806537668	0.00038212484354977627	0.007061532326192857
420	0.012604055534010774	0.03186952236890957	0.0038902400135801154	0.0018967344484841792	0.006708956926956392
421	0.0186884191735978	0.022045007803354996	0.003529363570213285	0.0018300068089271333	0.0107263455229432
422	0.010823114268156466	0.032520171901832075	0.0026499208874098206	0.000815537734837551	0.009539295195928381
423	0.013633084120620366	0.024477420040315213	0.0019802416828391955	0.00033643737464767506	0.013513725381154777
424	0.01189758841645826	0.023672723025473175	0.0027273244074319074	0.0027717310327277853	0.006666564364268226
425	0.016544448387404723	0.018481739003368705	0.005979968586586207	0.004339762973851089	0.006569940793440431
426	0.020835663841585767	0.0163199276849117	0.0045040188697896815	8.033000200983281e-09	0.014974057541338808
427	0.0404307599599898	0.016460023399068692	5.894802624442739e-08	5.857846415624129e-12	0.03060350626614755
428	0.01585540955210892	0.015044184986277598	0.0017936868278907126	3.683462426840314e-05	0.010106339970155288
429	0.02468877382521767	0.020390536119098523	2.798375392552071e-06	6.336631834421475e-10	0.02145383274593437
430	0.01110166436695719	0.01820245387197331	0.004755075055190534	6.682267092027241e-09	0.007059550892434304
431	0.012312244215515432	0.02694346736507132	0.003950522967304643	0.0001064158471205315	0.0103304453540806
432	0.009145511343826393	0.021417393697821925	0.004595141640094569	0.0006816939807060922	0.004194010531326801
433	0.012651981645683801	0.02873790552054628	0.007607267342411004	0.0028883502795970335	0.004459594077109701
434	0.015347538412132536	0.02020608708700517	0.00788054342684922	0.0015993195010328553	0.004865558342813501
435	0.028578351501025993	0.025206199523261412	0.011933951492770456	2.7573838659664095e-08	0.005372885506224379
436	0.013455930353766564	0.02098448834784444	0.00787649017920172	1.864711773483318e-09	0.006552502723462233
437	0.016001702078198704	0.02044842089102712	0.008915165467658675	2.2914488978350221e-10	0.007690901014045845
438	0.011897253575038666	0.019026079388375163	0.0026809346772732933	0.0016395159735966723	0.007902400873416827
439	0.01626231578761944	0.014788798386387168	0.0029588346881439746	0.0016578909995829045	0.0085120608584482
440	0.010881374067661315	0.018988154916789953	0.003201233805453098	0.0013859081361950968	0.0066270175722093535
441	0.014390083935208976	0.016359896874426922	0.006045071346769204	0.0015413502663091528	0.007610040259772744
442	0.010903764655594153	0.02362528289149085	0.003103522157360892	0.0009712298357904327	0.007766315330664442
443	0.013862419293935828	0.019354050522071675	0.005616241835372397	3.3923764775617984e-05	0.009452917913850648
444	0.013394124037662974	0.026404050320577216	0.004474070093731895	6.840719994846456e-14	0.010793591523639545
445	0.01772405364466122	0.01980824196748726	0.0024492121086872047	2.458105975818107e-13	0.01225403534583547
446	0.0111045439699976	0.028473273801021628	0.0008806012972123279	0.0007896392667234853	0.013112986137927931
447	0.013010193792019396	0.020596663215789266	0.0015634630213716828	0.00025491417383739204	0.012655088962699571
448	0.010773559528759545	0.024197825863561076	0.003937248402432943	0.0006054510947347213	0.011390508904598647
449	0.0156664776778056	0.01999443851805015	0.008041031750522704	0.0015477180123176244	0.008835451212415255
450	0.05109546435263481	0.011107586833437055	0.021216012000930047	0.0002063775485701388	0.0059721759695612435
451	0.12884479215643585	6.726517979168101e-38	0.011774543954006993	0.0024506462125831623	0.009905897592819084
452	0.022172339916694494	0.01219408571314384	0.004954267994376418	0.0006475274041501015	0.0067589061325698824
453	0.02646998522326049	0.01589902211090105	0.0022056560332501638	0.0018147712200524773	0.007299043986891435
454	0.014605920658422434	0.01569475070541425	0.005218454140030731	0.0007414173710009002	0.0047601424689866535
455	0.01595608163041066	0.02254395742759263	0.0030003655142637232	2.7119328706029666e-09	0.008854272510768374
456	0.011665295129851273	0.017632515087755304	0.002199142132202768	0.0016505386926695346	0.006645347191270741
457	0.01298154231164635	0.025509210439169833	0.0030841443792562115	0.00183394157601909	0.007959664783789067
458	0.013808528240261825	0.019143709759164317	0.009280814871228144	7.70689157725417e-07	0.00631224340870944
459	0.02686446407372332	0.022519306017780318	0.020623321279262623	2.236090466157697e-12	0.0016945809875463136
460	0.011016514943266617	0.019357908600977733	0.006194564274381365	0.0002781069400573678	0.007464237223161927
461	0.012101299062664132	0.02062507235862903	0.0056255823894093455	0.002880173715188372	0.00908227355221453
462	0.014641178037963382	0.016905037299313988	0.005282353643449541	0.0005568045672200417	0.007896912429673447
463	0.017421671682753593	0.01441041114619056	0.0027796096368386284	4.0534858325795283e-10	0.009543497710249212
464	0.010526634005918783	0.016644111492551485	0.0029582258848605365	0.00022223533514712567	0.014638538975364926
465	0.010964782848480268	0.015296411778671266	0.004273472729055605	0.004782062998969933	0.023125184060708927
466	0.01208270022100118	0.019474443471953574	0.003828915345936853	0.001786631174162139	0.006241318483056583
467	0.016850619480059503	0.015102594207806776	0.004375089441386727	0.005137063140897377	0.00489100371209148
468	0.023843893555279085	0.020757446972754386	0.007036774463150931	0.0013218926112038712	0.00654661901535286
469	0.0262179395314135	0.01602611948140859	0.0020774876807946653	0.0007331505477366021	0.010514151867572858
470	0.018939382340628756	0.02311987878353656	0.003384238428996076	4.491126859278663e-08	0.01182061796529506
471	0.018233853958655937	0.01855377050774484	0.0025281651636509432	1.2472885535181764e-11	0.012593486089404781
472	0.01398815799774764	0.022282083813607984	0.002598070931994777	2.7234548831639075e-09	0.011014563853431405
473	0.013063783659870945	0.01778658006994349	0.004843487508438172	0.00204079490432584	0.010594312421653814
474	0.011211008266067173	0.016188636054609632	0.006368182943955723	0.0020752933979704194	0.004053613617634125
475	0.01531927031689729	0.01469570942702639	0.006262912833683509	0.0007678442098807481	0.004794662470333513
476	0.010173962487565285	0.014138118722798274	0.003466262952171958	0.00017082241120828669	0.008195337169960785
477	0.012045349579356912	0.016929415167789116	0.004083585738352908	0.0010383457622258647	0.00705259887021258
478	0.01132087598932466	0.013780176723741532	0.004142702351298373	0.0023210616930062987	0.0055597625084144574
479	0.01294184199283978	0.019230520418246404	0.0054343242378888925	0.0015060656469810141	0.00485969189782072
480	0.012796336522690271	0.015598261868387829	0.005940229122444905	0.0022514805309656735	0.005163673943886009
481	0.016612468424022985	0.020538810544438495	0.0013982193839574511	0.0023484761270204423	0.005262709539203918
482	0.011933939678030057	0.01714267236010754	0.003947802200015238	0.0008599951987073055	0.009244255170971485
483	0.014258477180448256	0.023454803439857817	0.004154613773840824	0.0011450011653962987	0.012786287693577869
484	0.01087232045540443	0.017437862402090214	0.003373150750735665	0.0018506201525190448	0.0074982212166788366
485	0.01293188338006932	0.018985873256329656	0.0017900793691964264	5.640662997977475e-05	0.011019203170746342
486	0.01908317770949126	0.015364899054875127	0.004685722203606336	1.4753747125678227e-08	0.0107970752898478
487	0.020366631914634066	0.013858105224084346	0.0019828790811686776	5.582966120645218e-10	0.011681945118091485
488	0.013338267688282631	0.015020709343068008	0.003430059072579867	0.0015155906965416597	0.007663493410855556
489	0.01454715596073794	0.013249658067284733	1.3084675899759452e-05	6.826324192079161e-06	0.011207794664591361
490	0.010490487827125139	0.016791949006917196	0.0037923497986168766	0.0016308881252364872	0.006430781072013794
491	0.012285447492607324	0.013479385272401	0.0038240177951110264	5.89473458916338e-07	0.013369816931279388
492	0.011564721360322173	0.018570481009320156	0.0046373908273233165	0.00035045609554920073	0.006508014878166543
493	0.03941093399946755	0.011615103943342728	8.722690505601567e-05	0.0028577771009279766	0.005583342554768592
494	0.04389857766633046	0.01610768777458463	0.008043694016531535	5.1367707449388186e-06	0.003556648661845387
495	0.02425919543045738	0.014515167144601429	0.009087814935496845	6.573889808613961e-11	0.00639336832501104
496	0.015311670811914977	0.018835939525624783	0.006310454653275364	3.558606604493847e-05	0.0035054831348555813
497	0.014395989619103922	0.01553894529166705	0.0050574471158796415	6.834177067566334e-05	0.007283760787518397
498	0.011836367430439126	0.016740774178145533	0.002677042323440385	0.0024672162114506633	0.006270511884239512
499	0.012890466788685677	0.015258834636380093	0.0019877964038288354	0.0010317195479061401	0.0070131734073728335
500	0.011018511586777604	0.013295537848447656	0.0036753734283421903	0.0008365093619260152	0.007271661059153063
501	0.012783178232419574	0.01474659841946309	0.002683268326553516	0.0018141431042853256	0.008211175789630471
502	0.01405007383131179	0.012161454631530443	0.006503500632607567	0.001199856193576843	0.004004752615079148
503	0.01191241749907832	0.016606720790936322	0.0042831003256630406	0.0008117564642492054	0.006045941808463029
504	0.012964836878387299	0.013696305520270948	0.002971497374764675	8.208420610847467e-17	0.013443560821889125
505	0.015372183234522328	0.017146150073762027	1.201178087914349e-06	1.124080024237691e-07	0.017272599351123723
506	0.010470226895878156	0.014815695028195016	0.002971835143789527	0.004182854691002461	0.017670402260742287
507	0.012378757695836344	0.018928074993204452	0.0006274026487995504	0.004688494080741622	0.03009098832793396
508	0.012375671378656838	0.01572394931466989	0.0036363747243538603	6.132605751877542e-08	0.010573638339830325
509	0.015981134694251425	0.01741847746105222	0.005263618106215083	0.003109541597823498	0.005352154980363201
510	0.03639650404918297	0.010818468547221825	0.012965686263828404	0.0009573104606162964	0.003912613311496046
511	0.08053306954833782	0.004810341596935766	0.016109916079043544	1.748587607828019e-05	0.006456962141858797
512	0.019533657845754712	0.013191290893723702	0.0040385190169488746	0.00016185280712082548	0.0058777453659821085
513	0.02534400475641456	0.009617595935451041	0.002777924905114886	1.3358478708552975e-05	0.0077076335605473275
514	0.011904654680205773	0.013635693842015227	0.005672436486890703	0.00025451880356501034	0.008230009237189606
515	0.012647891151907236	0.010478391085438656	0.004164482672013131	0.001072556760512051	0.007839041835408234
516	0.009428222790348561	0.015612509602517664	0.004322764393017527	0.0013424760707453271	0.005801322263882994
517	0.010596864324451638	0.013489561306076835	0.0033345718033858883	0.0009281176626142893	0.00665630868006389
518	0.01042230327862658	0.018746092680210113	0.0066563791307869685	0.0021564076850700826	0.0043688471880945195
519	0.020180116546612815	0.011552484481986664	0.01630666932905166	0.00024979206694858734	0.0010223470162604848
520	0.01043543816096112	0.019130134975380214	0.003931510419837215	0.0007893780697211569	0.008587133645363641
521	0.012108057799051879	0.01539527503409103	0.003409076767340112	0.00042416917200536347	0.00854746635739191
522	0.01424424778383011	0.015554180474084325	0.004264766351510759	0.0011391762153781177	0.005843118960177602
523	0.014950979442508913	0.012884828622159632	0.003943071636186055	0.0028929472200952366	0.004308815590687979
524	0.010798364742791045	0.012871869675428712	0.00223739212745014	4.1453869480237217e-05	0.010914512553134793
525	0.011207947571400792	0.013017022734581368	0.0022479866995275036	2.7020258494770337e-07	0.01134905694090323
526	0.011569960952034025	0.011794437709957938	0.00343394347641116	5.8383994262330855e-08	0.009180121914473193
527	0.013079084004339244	0.013574551303572106	0.003664724701316528	0.0012162697841578147	0.007419674673632409
528	0.02571272689708952	0.00962542604669749	0.004377720478097159	7.756901276386452e-13	0.0170229572649256
529	0.035549584572010226	0.012883980840372573	1.6148731714173718e-07	1.9965919761538893e-14	0.02516044166942366
530	0.016150207887647223	0.01174934385539757	0.0012321708838717402	6.098467842835684e-14	0.016869408279005252
531	0.021592818611412934	0.01564848368670324	9.70167935484301e-10	4.004338294914653e-10	0.015578088107725693
532	0.010833850384753265	0.013206870582173949	0.0030236815983384073	9.024838132291168e-09	0.008817475016602344
533	0.01104511939018241	0.01597474786062833	0.002524578604902155	5.912433001799735e-10	0.007118423652332649
534	0.009586062260792763	0.013760313217238205	0.004418476515626815	0.00036005357320822014	0.006831793588156309
535	0.010715029472296092	0.014740457989119918	0.005969916541161781	0.0015507030077882473	0.0030591397009270367
536	0.013280901487632552	0.011291532013800933	0.008570141267552985	2.0317111613218676e-05	0.004328763914226786
537	0.01761778335864365	0.009297963986661486	0.006917577181594492	3.396582083914193e-05	0.005123446226074622
538	0.011755738999968223	0.011998807477617942	0.007927042801188836	3.872217341054613e-09	0.005297950754549328
539	0.012121446659296245	0.009946977142775877	0.006369641304925429	0.0008964823095885789	0.006383482933278851
540	0.011605521841962552	0.014570709131356194	0.003494538970204905	1.5180387783039462e-09	0.007682986823137871
541	0.012548602708176756	0.012026358085237252	0.0015800275445517716	2.3766965947656573e-08	0.007984276548942362
542	0.009946382250449493	0.015646370414210433	0.0039007241463753202	3.5128317114985895e-05	0.009165760958967765
543	0.011414233686223428	0.01269966131169967	0.002754129031516586	2.1407567898459508e-07	0.009132413574734294
544	0.010383997311012992	0.016539562410349148	0.003612991085502486	0.0010797261716644002	0.004774715607492998
545	0.010881942662194015	0.012400366138189775	0.003874780414537895	0.0015180832328429935	0.0058214076236702385
546	0.015088563117540565	0.01405601423966262	0.0018145621769548308	5.662623189396101e-07	0.013264729046133582
547	0.013702038100709477	0.012148049690074025	0.0004085021019377405	6.379916815767813e-05	0.01258360419535304
548	0.011008174402696184	0.011811855644896858	0.002540858337981813	0.00029168490617387255	0.011157363528864704
549	0.011064475613618735	0.012560964797275646	0.0005883153493590021	0.001241629950515634	0.009445920991861418
550	0.010359623978195943	0.010248943106684852	0.005697690183048696	0.0007941246574267953	0.008739486675138323
551	0.012983316601398589	0.011874013160022514	0.005142998090754206	9.326955176881348e-06	0.009688178859269673
552	0.056365466296673106	0.002758043593710303	0.01643257042637061	2.442575211253262e-07	0.00738904449903268
553	0.1085302696728951	4.484745140941853e-47	0.006269571839096038	0.0007569932182869155	0.007037969343449025
554	0.01966004754143006	0.009665735428684472	0.0038537271318094288	6.966257818620583e-08	0.007127038685564656
555	0.023259305497338272	0.01265423022927423	0.0011035942953252027	6.841552720375682e-06	0.008741830648060823
556	0.014218526186512773	0.01249629340666907	0.005354343760984549	0.0012760547099512738	0.0018452774885969491
557	0.013000723059098667	0.013585310851004983	0.0036320796674672324	1.1244520271743077e-08	0.004889833794655264
558	0.010535733744173638	0.013270913708077762	0.003680019823496011	7.79862152729985e-11	0.006848053630570009
559	0.010650857688235404	0.013999607156731287	0.004418234352639603	0.0019201837205910547	0.004593351328543951
560	0.01466304600553637	0.010210603473820053	0.011211872519580694	7.833710545881094e-11	0.003787393317689313
561	0.02139763998078799	0.008698086586543497	0.015854762067502276	2.9112075771457594e-17	0.0006458303510644319
562	0.010633048960559981	0.010566643204661363	0.0036054452568429927	0.0007779609976427624	0.008181477511754711
563	0.011244419675549209	0.008778190394282376	0.003248231233452114	5.195117759892102e-12	0.00942776476204672
564	0.013623323506034036	0.010838920452923307	0.005053982977100147	0.0014802926987275435	0.007547133904127537
565	0.01249672314086847	0.009759204143811697	0.0018700083018821962	0.0006998184890178146	0.007069837469494923
566	0.010700204891708287	0.012954115475445865	0.0020739150627231513	3.958980097861618e-06	0.013424616481936881
567	0.010315802938272977	0.010066631642566106	0.001721817708531738	0.004499210712676114	0.016047396845911943
568	0.012246649734417532	0.013597630919547587	0.002846678000818332	2.4083230171180546e-08	0.008455480688365345
569	0.014177747670085237	0.01088899326098727	0.0027376548888960717	0.0048083500954672915	0.004465021271542678
570	0.024082366448173183	0.011680473675142237	0.006966673816040135	1.8801919880261582e-08	0.006870168361426689
571	0.021184468867338	0.009445337242039184	0.001495183126132519	1.2312913300543743e-06	0.00676653475652607
572	0.018019707999261003	0.010243357925333348	0.0009733605471425207	2.277684125946633e-12	0.01062142370805286
573	0.015280854109082613	0.01060975183598359	0.0018430386900790943	5.187269485272555e-08	0.007515787094047242
574	0.013245452000948493	0.009089120259132454	0.0035247983878047566	0.0006456428644131913	0.006191187297218991
575	0.011540322747263377	0.010659946165409478	0.0020612299238888347	7.529476033041034e-06	0.00991145027597793
576	0.011461400611274522	0.008623973805418317	0.0070320141336362284	0.0014581884277656484	0.004992876027022928
