component_id	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
Comp_1	0.09683127493672355	2.05842333115907	0.06282864908155958	0.04682339825397525	0.04014403586832071	0.06481689186619302	2.159238252964492	0.05953681760386316	0.04317612219934807	0.030119099057906756	0.07397743927367882	2.1617388232985477	0.06158940766489082	0.051206060915915994	0.04448962504581486
Comp_2	0.7924319496308817	0.0386836216225119	0.6404330837634852	0.5081621248972285	0.4367561642563935	0.7371450959719429	0.007140228640007941	0.6503276353694339	0.5018530256926252	0.3937974692052938	0.7407146534318556	0.022983889385918072	0.6608585407093535	0.5149905284270231	0.4388949497869788
Comp_3	0.001197732920493954	0.03916083168864642	0.13805315202317853	0.34278708726419266	0.44894304548186686	0.01394035546877253	0.007354541609040716	0.1262956591496102	0.353376677438149	0.43313133593676484	0.006189176670446696	0.0012254306858147323	0.12280743119730232	0.3393458101906515	0.4634734395345925
