Mass (u)	Comp_1	Comp_2
84	0.17273443548094253	0.031463428255837145
85	0.1495460165627752	0.06129744783965707
86	0.10905880733104868	0.048464045797315364
87	0.06868576330991873	0.05813703943931979
88	0.048401376152472836	0.02768457024312546
89	0.07083091846937391	0.05752495065060429
90	0.03293617260605845	0.026001489970921134
91	0.030508964683613724	0.052339125617403726
92	0.03515036320841478	0.031122952361798725
93	0.04111302761358766	0.05767117796549597
94	0.020865460756896347	0.029759757805042204
95	0.030549401813959605	0.07231061285507188
96	0.17074929505155984	0.02773707562213836
97	0.19647323904154515	0.0700175553418043
98	0.0841300592080563	0.023843713504888404
99	0.05369752271630668	0.04334468678062824
100	0.049038443193979056	0.0184396650003402
101	0.08495570453738215	0.04641028790019605
102	0.04219891740692561	0.04108062177341648
103	0.0889924194169322	0.09053887530258432
104	0.0419308201719944	0.020390825813374897
105	0.05536667262225658	0.03985811614902177
106	0.019966129589437834	0.022721674176106363
107	0.02532486808505691	0.034894768939734026
108	0.10590041426166227	0.021630701180896987
109	0.10065668136464083	0.03308508361253744
110	0.07358525803547664	0.027187585397522734
111	0.0471617059368435	0.04014669634041326
112	0.036221167422453154	0.02276385681501633
113	0.039977218964717766	0.04955263263620587
114	0.01960190720342154	0.02097302813892735
115	0.021297302847530467	0.03943893204845487
116	0.021914684818741	0.023031340228632166
117	0.052915985392242626	0.03942636617799297
118	0.04087812588177032	0.03244341650060247
119	0.17050001939386664	0.15367005864729122
120	0.15826011159722425	0.013806893112411922
121	0.1696235782057326	0.06470495226668024
122	0.07430957665694228	0.022788232703597193
123	0.0578329605773518	0.03372700681091765
124	0.026015407081791488	0.019016950439081828
125	0.03289519750166508	0.029271175321035726
126	0.017067487656850677	0.020395208032130494
127	0.07134211005750814	0.07554978543763015
128	0.01841442240013312	0.019670574026240756
129	0.028205392418422143	0.045430002583006696
130	0.015640754639705032	0.02492037743543649
131	0.023021509137106638	0.047249201596204306
132	0.05359686133418294	0.021726482711053933
133	0.06379013117770707	0.038649243754404546
134	0.0509271482928797	0.0449970353898272
135	0.06428735788456695	0.045499178662524106
136	0.22898301765255813	1.2062865122893148e-07
137	0.3357858450381147	0.0668652300629809
138	0.13049552964766992	0.008445832459460855
139	0.13698610705622838	0.03958635683993286
140	0.05210923452539748	0.01933321406567358
141	0.04645600659653313	0.03328840198900167
142	0.020575513374754165	0.019995577819662724
143	0.028703805428086475	0.05413999803315586
144	0.05546531116518242	0.01845725213246009
145	0.08265101488514129	0.0640129422773599
146	0.03979368914975432	0.022931589864773047
147	0.06356290284272866	0.04844843244707724
148	0.02025464199681676	0.0203991954778343
149	0.0221490413413841	0.04758461675904934
150	0.013762511261925695	0.022309849219176746
151	0.015979548655397687	0.034031884647934336
152	0.012444057556555291	0.025030070027315075
153	0.01804252719514875	0.033254361042429154
154	0.01416762962589036	0.02440597370713938
155	0.017552780980549312	0.06392916522778562
156	0.031686240189069584	0.02129513375970619
157	0.03880289000378791	0.04702471041547596
158	0.034364003592071236	0.02407751625217061
159	0.026520466520840162	0.032467682681745276
160	0.023536753485329985	0.02392967962056407
161	0.03565288655479925	0.06715952016856154
162	0.02978973271038274	0.03422775717989249
163	0.06706549474333247	0.07010204536099048
164	0.026086656938145852	0.021863407986197885
165	0.029929304771648877	0.03975869656886626
166	0.016769728706074856	0.018848230498741934
167	0.01799533145621582	0.03283334519422497
168	0.025049004840475973	0.01739603569138198
169	0.04877662299131242	0.03754153659145552
170	0.022592755113372047	0.020458139081214213
171	0.02077467344905335	0.03984975927638445
172	0.012025332315155719	0.02120446302446193
173	0.01432334621585571	0.054551390603822456
174	0.010312133900870483	0.02292518321205434
175	0.014166480333914674	0.04118038880415391
176	0.01097145683965653	0.03197061818824612
177	0.014976758837865844	0.037219930018133215
178	0.027335722047759487	0.02871823921994061
179	0.15010843767852874	0.13719289058793802
180	0.07566966813205132	0.02002786604319965
181	0.07836151041882139	0.05183772176433133
182	0.037635348147206774	0.021032759703266044
183	0.03264055378725175	0.03622367278978275
184	0.01632431185515225	0.021649045155391212
185	0.05850778234431372	0.031614377136131466
186	0.01758324484537111	0.02293507547010686
187	0.019609575316664452	0.054861266866097116
188	0.01119161722171571	0.02906190528171627
189	0.016965652620589876	0.047586745051644654
190	0.011555384460615008	0.021874394085214743
191	0.0138465167970232	0.04204595268692028
192	0.014327510525259901	0.017979858579192192
193	0.026410283451992145	0.027422724036825687
194	0.019071651389857145	0.02104988690119985
195	0.019305960937526463	0.037319717120803404
196	0.1011026612073094	0.014974691185160342
197	0.1852347849536874	0.05788401437151204
198	0.08385349150492401	0.013202407464205724
199	0.08611132478196862	0.039557926442614355
200	0.03447122942075619	0.01846539024966486
201	0.029376001428339096	0.032413743795057515
202	0.012151035724106668	0.01886747019004986
203	0.017442257553608967	0.04731750345435959
204	0.01800514186114308	0.019709820337722093
205	0.02694402930153519	0.05798218542115574
206	0.022037878990509862	0.02169823207200598
207	0.017766359935308014	0.03966010005272912
208	0.012732795004118357	0.019184940649428057
209	0.018099440931058197	0.02876569407398496
210	0.012957102618186314	0.01836420564693248
211	0.013370881014745943	0.03207850602901685
212	0.010503317301153586	0.018634209842308402
213	0.025166817808249455	0.03363743586683684
214	0.014066655312044147	0.01944702136202536
215	0.014510602975615865	0.045657477370853204
216	0.011272083031563929	0.017569684265288116
217	0.01735248937561276	0.034512893674479364
218	0.011497831722476762	0.018409486043094524
219	0.011122612482916197	0.02834117379044379
220	0.012603687567781127	0.02520461839778139
221	0.022468867018562967	0.10067888340255893
222	0.01792611667404601	0.03349971587991513
223	0.022966543128547224	0.07466748175715889
224	0.016233453420250447	0.022622898345883994
225	0.017898036715735827	0.03369081079778061
226	0.010928368021823894	0.018911803357619123
227	0.010196732303459697	0.028764226948614743
228	0.01025904022667895	0.01867049411061224
229	0.014471258224024659	0.04752428673908646
230	0.01316395722010147	0.021357964205610865
231	0.013153354191840227	0.04140181948471875
232	0.011404082892966502	0.020941773043323324
233	0.01542798561945034	0.039577769804350196
234	0.012296364157281055	0.020754757166419814
235	0.010955203815867261	0.03129850850548168
236	0.008897255415701367	0.030113424845863053
237	0.011888217576582896	0.03958063189909866
238	0.021189498630145916	0.028022400430842403
239	0.07866674870401472	0.1165405933669675
240	0.04071344974247044	0.021984027038423483
241	0.04132421222996309	0.047367279325586945
242	0.020764441938864852	0.021197650504760104
243	0.01703742123952484	0.03381963236429105
244	0.009423803568204703	0.01894618229377244
245	0.010508037572379251	0.041975927276177216
246	0.009403750151292006	0.019591682393193737
247	0.012039734502836177	0.05564258285863192
248	0.009072467894657099	0.028903914955969355
249	0.010767846723281656	0.043770258404533254
250	0.008439925982698446	0.02008536075497056
251	0.014193154298902768	0.03569521288403725
252	0.009823751756857506	0.017721617311269255
253	0.010729311364292763	0.03525646986231081
254	0.010626557709612718	0.020368637252581416
255	0.013734684730817027	0.039142410777381675
256	0.04557974419999769	0.017392144835141576
257	0.08966527995753226	0.06104951336943626
258	0.04890466558147142	0.013943277103452752
259	0.0501667704942183	0.04312025427331751
260	0.024391156526940592	0.019397133683077217
261	0.020034476550923053	0.03153018059755893
262	0.010571676444097672	0.028620972745442917
263	0.027537223946936147	0.05883843263923172
264	0.011572651403314682	0.05450544611204083
265	0.016331018504489397	0.07359456335802166
266	0.01382136559613656	0.02639731145703869
267	0.011945800535445519	0.03725895245086324
268	0.008743959605962345	0.019395742595768053
269	0.009980424143613609	0.028187087000137126
270	0.006078308641192405	0.018841302569163713
271	0.008595367700271393	0.03676095681270555
272	0.007713884689047965	0.027633307293725422
273	0.008153898254054952	0.042282361687026565
274	0.014664945354867934	0.02014866043386712
275	0.024100512595934757	0.03848926848290635
276	0.013859165194950805	0.01722117579054277
277	0.015200040537051956	0.03303854373034986
278	0.012914801600150898	0.021965722824213864
279	0.011277700940427635	0.03785434454046103
280	0.010666336641939321	0.04469928091728189
281	0.019979155346825605	0.15465640778746892
282	0.013342105379895613	0.03607610442194359
283	0.026778710194023045	0.05619667080702178
284	0.011977613438835771	0.023735558528499158
285	0.01453408693938683	0.03228217101174699
286	0.008385481745776491	0.01946795507134549
287	0.006729459424985879	0.030682820580856113
288	0.0074339953591283075	0.022674288156125478
289	0.008594995511308426	0.06499225941986285
290	0.006705293237176005	0.02760900281586301
291	0.010214013316654974	0.035942236860536915
292	0.0078833271276111	0.01953714848775484
293	0.00604538776825927	0.03128468263787437
294	0.005053919596003266	0.01966240239960224
295	0.007687918198791312	0.035595188286414364
296	0.006902908956760592	0.022044244700477226
297	0.008102862752040915	0.0377891761567137
298	0.018145966455795724	0.029910020224487254
299	0.05004282018559655	0.08100644050965469
300	0.02824199226138535	0.022696427655225514
301	0.02649062617099647	0.048644038778746596
302	0.01546627019787058	0.021862862902459538
303	0.012434394019882031	0.030752878379290267
304	0.007446219517562573	0.020389508122520213
305	0.007750499199224389	0.04070597001807506
306	0.006782749338635626	0.03200190999951042
307	0.010840645148494404	0.05741323985915394
308	0.008720781364270298	0.02355620658088684
309	0.008567886139221888	0.034176258780788615
310	0.0077085946209954955	0.01844069432956865
311	0.00700598090088796	0.026805022160873423
312	0.005613712756453201	0.017124781340027137
313	0.012625280605179446	0.029608232613197165
314	0.007800071863079674	0.021228349739301055
315	0.009158847267875568	0.034477374971794955
316	0.02739902890560209	0.021367426485823144
317	0.055634333704313026	0.03680818603667328
318	0.03362312835273182	0.01716433837030452
319	0.031674123210769276	0.03194047913132766
320	0.018018836648863345	0.01836337640282399
321	0.014883308012066915	0.028918389744501338
322	0.008428722378700283	0.0714617552290145
323	0.01107316015887486	0.13620694214341414
324	0.00979717443182553	0.03459057366158705
325	0.012538075966881286	0.05113347929897457
326	0.00807540386054785	0.022274183779739297
327	0.008494276144640952	0.029066643973160278
328	0.004776296061235719	0.018895049079234397
329	0.009695289243211275	0.02484715341404019
330	0.006159753695116713	0.030796551314675864
331	0.007050096128857737	0.059361306313693844
332	0.004000415113271209	0.024605142469305508
333	0.008687472594222284	0.031430083240771615
334	0.010013835587132388	0.02010445824564826
335	0.014438975728890786	0.027890009173825624
336	0.009579127946997041	0.016952898832710617
337	0.008827980190804434	0.025088399015396605
338	0.008149433375335089	0.023450168064492093
339	0.00869126660265605	0.035957006126477446
340	0.009500240581629597	0.049643922445675115
341	0.014407402972488324	0.07147578812551285
342	0.009136885107774493	0.034632222959061904
343	0.012742244945845912	0.04234806697983593
344	0.007374422905211697	0.025195872202544878
345	0.006789832133802359	0.028786563930902235
346	0.006598619002629074	0.024094376418448953
347	0.0054013079036800945	0.03786232783678042
348	0.004420832523798428	0.030220835710239626
349	0.006279714046885638	0.04220993938316847
350	0.007682783205708979	0.024631837124301115
351	0.012381984554187377	0.030830140608327866
352	0.006980043309530693	0.019905808849255528
353	0.005671056194775698	0.025202270075283747
354	0.0056248795181985155	0.022297118626767053
355	0.004780942315124181	0.03208426571528751
356	0.006222682838887606	0.023286996559725517
357	0.007476293997646089	0.03164094366441021
358	0.018627721899146157	0.02787524246633057
359	0.033228891165770616	0.0424793418822739
360	0.02138187370028767	0.0210893107560178
361	0.018016876622247296	0.03041645518939095
362	0.010385948853262402	0.02069612174345596
363	0.007277091095763237	0.02739849562704451
364	0.005538493000507855	0.09407168829300278
365	0.009080033629462247	0.13545254581625227
366	0.00492440816810592	0.03870072855627846
367	0.007335234291259369	0.04259228114491874
368	0.005155813813468138	0.025798043520331014
369	0.005680918489018917	0.028532156838234367
370	0.005037855732015926	0.020728803314801605
371	0.005020241565713954	0.023950687062289484
372	0.004402143222744134	0.04001320000378909
373	0.0051480985088091565	0.056550930187540996
374	0.005760375570323325	0.025917356603742663
375	0.007133128480729081	0.02840210642133179
376	0.020330795566640077	0.02350204933173033
377	0.03528718730041297	0.029754995919426912
378	0.022503964589981173	0.019412349884810002
379	0.02114239496561074	0.02686935615880168
380	0.012834242665192262	0.025951917160691344
381	0.011463350882833019	0.034278600906068636
382	0.007257342821049375	0.045204800497060646
383	0.00816574987551614	0.05952606272211918
384	0.007165071560704785	0.03376564995506555
385	0.008302265545361454	0.040611557094770566
386	0.00733935916593377	0.02571766264386828
387	0.008089506049072045	0.028229931502729323
388	0.005382689851284694	0.029603223430957445
389	0.005751700238834392	0.03557703828813195
390	0.004541988187121249	0.02474143602686567
391	0.004954232188426151	0.03132967947511882
392	0.0042328857290854826	0.025328018200581618
393	0.006945406793112171	0.02866805825801197
394	0.006471201488877995	0.02099412539924434
395	0.008000787367011347	0.02410675207052666
396	0.006717294338164363	0.0266138703181658
397	0.00567912788486477	0.031171198195354563
398	0.004461242327089407	0.02285230345555701
399	0.006520947046992499	0.026267694251317662
400	0.009484945080069675	0.03991281427237046
401	0.01397750101643827	0.053380141074709404
402	0.009101338152823026	0.02801523613255265
403	0.007986248077343223	0.03553963819429967
404	0.006791938990089808	0.023055696626410875
405	0.006827316594065875	0.025412645458226663
406	0.005544212211902029	0.021500317193009273
407	0.004270814409020265	0.02897598066284088
408	0.0024950587218361534	0.04254544402885619
409	0.00311029155876863	0.04769415027695077
410	0.004191223884154959	0.024185740140953628
411	0.005154477003693955	0.02576065018959028
412	0.002529095495913489	0.019894343733007327
413	0.0055656345373984025	0.020412350577391356
414	0.004063655533470568	0.020078054513768446
415	0.005504325730590365	0.024128526135715287
416	0.003881051883145036	0.029772053616754904
417	0.007559201368007702	0.028942976215607933
418	0.017842157537474704	0.027315654906361588
419	0.02470282075980809	0.03138821540752389
420	0.017298826001170702	0.022770694897994152
421	0.014844965786459007	0.02745092519130297
422	0.008858221536844322	0.023594479046447972
423	0.007939112596262735	0.02574902053994362
424	0.006550284509538639	0.07813014829372268
425	0.0062902848282146645	0.1302922551129849
426	0.005857293491673154	0.03556052345723103
427	0.007485516041831764	0.04483217604891557
428	0.005534949621091454	0.022847228134629003
429	0.004651891481767873	0.02423663232698145
430	0.004682618127522294	0.019918143865776543
431	0.0031663011617436157	0.02067681147397758
432	0.0055964887843292285	0.034857325396185954
433	0.004489940395310261	0.05489093238901979
434	0.004681097500327381	0.02557911473820973
435	0.004860019536728229	0.026826582068199916
436	0.017222144850900373	0.020517016254223308
437	0.02926636048016886	0.018152574698834353
438	0.019081256145588064	0.01666989489895377
439	0.01809977919081778	0.01883344713475785
440	0.010855268794066519	0.02679321376794429
441	0.009278043369955408	0.030595837199662138
442	0.006878481250163305	0.05469654825207497
443	0.006817820316105957	0.06056890995881917
444	0.006331643527592162	0.03552323056372529
445	0.008206154024440884	0.038302523913430114
446	0.0061260185150487974	0.02552196373444764
447	0.00576756087153836	0.022850838905137175
448	0.006058674067545305	0.02427588811033662
449	0.008077848047833257	0.030521005209515128
450	0.005640180153840394	0.033170599995472026
451	0.003543971588304492	0.04035773993484758
452	0.001612284511285001	0.025866390701515633
453	0.004252686890388923	0.026928379420880385
454	0.004674862148265591	0.022517307273565216
455	0.0053142024882782395	0.019219922777740945
456	0.0040110099247402525	0.0232342801912235
457	0.00512498903177921	0.027164608627421774
458	0.0029963229343525715	0.025244511296090903
459	0.0023136718978100748	0.027682227815323746
460	0.006487148608896672	0.028838819243750344
461	0.006797362790562001	0.028010477743449277
462	0.006062507793482324	0.02301093855731422
463	0.00674581164015158	0.022117496294832867
464	0.004652418910711831	0.023038859920151544
465	0.0015188688874569363	0.024912640473966033
466	0.0038123884024188746	0.10002898278112958
467	0.005226447995809086	0.13870327199515634
468	0.003538751866744054	0.033727197985416735
469	0.003979185596571786	0.033859811983932134
470	0.004193483137651113	0.024010743977348824
471	0.003930122200099143	0.02168351656043445
472	0.0041552562861990215	0.02099462832689772
473	0.004392752086437561	0.020392689276933777
474	0.002401674641219012	0.048213228510909104
475	0.0011159080420312553	0.05949789132713848
476	0.004855897562142835	0.0246609198240651
477	0.006744039520407611	0.022921911356331905
478	0.013982476780786256	0.024106930870961406
479	0.017214202539542513	0.021343658189815814
480	0.013249546370499498	0.02025324037903866
481	0.011751639735511086	0.02122334446602983
482	0.005745059204057203	0.02879778124610668
483	0.004559503394114051	0.03183086582859667
484	0.006296155595045328	0.03948046814810329
485	0.00537317322368319	0.034595836940991276
486	0.00453410813037276	0.030431638614191132
487	0.005893696229355775	0.03132136918060659
488	0.004972263623553836	0.027068972654195056
489	0.004981136926144104	0.023763187490870807
490	0.0019105409742757847	0.03459285515728227
491	0.0028814339103906132	0.032095559463645854
492	0.0036086476446865867	0.021512369192552984
493	0.0011798258488489493	0.020630696375790677
494	0.003027887936026408	0.023367164433147958
495	0.007111361991462088	0.02129571301706205
496	0.01643440520141848	0.0187374124098791
497	0.018932326933973825	0.017898595749645422
498	0.017691891251089845	0.028351212749474542
499	0.013694795035851729	0.02578410946734743
500	0.009300694291163513	0.021229915575770055
501	0.008457672260998505	0.01997134467547499
502	0.007377802250499514	0.03655934975099333
503	0.006154951640704071	0.03418688749916516
504	0.004996236700370731	0.026164075739976048
505	0.004883978092543481	0.025414451750342067
506	0.003265971977895482	0.022546147618928553
507	0.004798421484758704	0.021572425826864233
508	0.003667856741784508	0.02029726145110525
509	0.004857142272983983	0.027697957124143593
510	0.0003297202699111245	0.04207045834193396
511	0.003769066178995985	0.03402048753980179
512	0.0016524580287971265	0.02322628251117874
513	0.0037448427377323908	0.019564836541602456
514	0.007195191990917915	0.018375075421946833
515	0.006923503367108546	0.01675036788482149
516	0.007285418421203157	0.01818287963961579
517	0.006597103612474514	0.018792892056234255
518	0.003946173196972711	0.024632104837246895
519	0.004526941922676489	0.02028721666799501
520	0.00732797406475292	0.0265665213013438
521	0.0070401878236676435	0.02677472502818059
522	0.0049690832372581	0.02388474423077563
523	0.004668305854556608	0.024296360056257467
524	0.0025594001140376017	0.023320844529529965
525	0.002609180415133637	0.022135702678975317
526	0.0025173280473225314	0.06701285715108275
527	0.002760397477953607	0.10732891399307588
528	0.0037726582443102746	0.03135766259570907
529	0.002356997545027525	0.038632489734644566
530	0.0031416018802695365	0.022157843860578657
531	0.003556481674691924	0.019805805141652692
532	0.0017629444441814271	0.017902908762769804
533	0.003616120206809407	0.015975272353237816
534	0.0037425639341990167	0.03134281598525155
535	0.001478292283295314	0.04395844086274168
536	0.002255582098584304	0.022299148092284362
537	0.004904017859161924	0.01981532162695891
538	0.009616717830884684	0.01903555894754184
539	0.011800671210289503	0.014930938441190752
540	0.010743235699991714	0.01576792310401734
541	0.007377275177766311	0.01480727253337717
542	0.006762496292407952	0.02305456070920583
543	0.004935912318649038	0.02328672968225348
544	0.005685385607345527	0.050410632453949854
545	0.0034705781150843676	0.05171866068068915
546	0.0019119248853350973	0.0328418987778913
547	0.004987802487665822	0.033617300738699306
548	0.0016822436981536399	0.021466946710962255
549	0.0031106367989184977	0.017450273537676947
550	0.0017175413195568675	0.020851835035065384
551	0.0017805334861435863	0.023813252509186564
552	0.0024702134604253595	0.02963777994022753
553	0.00043429149118072625	0.03481866771422529
554	0.002208210990637908	0.024339585044951262
555	0.006078997633021266	0.022097267545586996
556	0.009004165149492491	0.017551421798905176
557	0.011169553825997486	0.014254601316171444
558	0.008967902405846129	0.020121344960075956
559	0.0065849018328161535	0.019482058814165985
560	0.0045713619444196435	0.022661963119548177
561	0.006169734226796571	0.02164427387443122
562	0.004342612720151491	0.024180511458300004
563	0.0034962963855584986	0.019207473597307376
564	0.003565025195631302	0.019665585326307498
565	0.002974238530140502	0.016474509178566108
566	0.002053986150386582	0.022242686513415624
567	0.003946894201134094	0.021907726199619396
568	0.00449249124445727	0.09197696998561149
569	0.0020198758575959872	0.13823628417372852
570	0.004824849431770157	0.029452088808934754
571	0.0010742013764571733	0.032142514821491636
572	0.0007537942052892802	0.020058250908977497
573	0.0029130247883059467	0.0176117689245712
574	0.004422820851571714	0.018075713566202273
575	0.005581257659721151	0.016024337939528746
576	0.004266322716856369	0.04331254061152073
577	0.003801760660264908	0.05170512808434067
578	0.002239545540839058	0.022178932080794085
579	0.003941668470451278	0.01914344077238315
580	0.00469115470965252	0.021525829531435
581	0.004985624334288282	0.01646101061091694
582	0.0044187222676305956	0.018643113516144227
583	0.0037249216793585438	0.016507805896748884
584	0.0006838719849564936	0.02670323383933021
585	0.0023288759393938203	0.027275718941517195
586	0.001736962889626738	0.027549799116788336
587	0.002591264357549505	0.021700174658123197
588	0.0031637969371081454	0.025225532543186133
589	0.0023950952234677893	0.022443411905622632
590	0.0016821851020686787	0.023311202760000937
591	0.0015941134031264182	0.01919539741018057
592	5.365103766547756e-31	0.03204475793045731
593	0.0020399879663634676	0.026511360109407925
594	0.001870960831023751	0.017818434202598564
595	0.001909837893314817	0.015123358750957858
596	0.002147128003323373	0.018692943214918423
597	0.004467659391169571	0.016276993253784677
598	0.009815961991665732	0.017863014836795713
599	0.009909743022674528	0.016169837842728296
600	0.007622242203838507	0.02696207763023913
601	0.00583480935372957	0.022210277614777934
602	0.003932957533646676	0.018736142832403203
603	0.0017541758213982775	0.016382635575610555
604	0.0019575210894875964	0.029449087153310762
605	0.004636404868649637	0.019210619721474947
606	0.0027006554025030263	0.02218142988936929
607	2.191327173584567e-30	0.018247756111214816
608	0.0025711518627974917	0.022118597328193906
609	0.002796724173141911	0.019070035096023768
610	0.0032437512431422524	0.018423709885081397
611	0.002579087423706312	0.020044441377871203
612	0.0010575881468351121	0.02889386663459545
613	0.003502658548660409	0.02367996946069378
614	0.0024369289750001107	0.019303975538676976
615	0.00556695887335758	0.01444533425690783
616	0.009791804878910397	0.01633577988715957
617	0.010197853917523552	0.013103610835364746
618	0.00992693070385836	0.014748204224373776
619	0.006602939235245903	0.015316261667630218
620	0.006106860019477709	0.019880010675014298
621	0.0029336366527426996	0.016048473996660206
622	0.003005270232905271	0.024594423365389653
623	0.0018013045370451877	0.022833893248807302
624	0.005013647393658345	0.022123379610954064
625	0.0016836571767751274	0.02136232964680582
626	0.0006460970679626083	0.02004703697941449
627	0.0018551839116770885	0.01923371233230802
628	0.0018978670669308312	0.05530162209680321
629	0.002668625519982131	0.08704538084750384
630	0.0024966213360236946	0.028197413886466027
631	0.001954736980270676	0.03281431676939735
632	0.0006329665096384372	0.02070033229143726
633	0.001234843185458193	0.01682447669707836
634	0.000703342759773788	0.016004136722737147
635	0.0029674436615886304	0.01312516725657412
636	0.0019804685519589586	0.027093792406747624
637	0.0020693140605222518	0.03446342645909199
638	0.003237917003465594	0.018701158566595287
639	0.0017642298266236911	0.015662659227897186
640	0.0048299132981108805	0.01695245058312316
641	0.0033252200226459067	0.013169164792089927
642	0.004085708398979869	0.01468981352402152
643	0.00289255163467458	0.01286966437123953
644	0.0026229749259682315	0.020716128148261067
645	0.002474431900853677	0.019805371757025698
646	0.0019234250793779082	0.04538441221530008
647	0.0018150574033154938	0.04204123956702416
648	0.0027986848520030966	0.028962265611469872
649	0.003318007129017852	0.027379027949929434
650	0.002814160286956562	0.018301904956465206
651	0.0027311446632292424	0.014510014223169896
652	0.0007695956892209278	0.018594111021932654
653	0.0028857755022689683	0.019591966146774723
654	0.0016197630986342266	0.027758618652378123
655	0.0020031784089935495	0.029133027032196643
656	0.0035846565301238553	0.02276497157538509
657	0.0027640950371734105	0.017266765135340992
658	0.006410481296583475	0.015675635738239452
659	0.006037187029464822	0.011423501973318791
660	0.003599680707024877	0.018550222013570004
661	0.0034453045965513194	0.01626244509228489
662	0.00390700679546263	0.021287927402685293
663	0.004310524636832591	0.018404756520545514
664	0.0036106656494426545	0.020324716218068015
665	0.0023603762323261756	0.014336881191812529
666	0.0010802258525887767	0.01728366431735178
667	0.0017898346338800664	0.013965901239352308
668	0.0018300662349370997	0.020395267457127712
669	6.501084982886537e-31	0.0214744020773394
670	0.002778787482817726	0.08345309072853087
671	0.0022693047643648416	0.11737775384273022
672	0.0035763375558443794	0.02703566693288136
673	1.3153169620660985e-29	0.028357309879853354
674	0.001874542859995474	0.017634455740305685
675	0.0031536062238467885	0.0137628022245424
676	0.007940483672734554	0.015131017262721976
677	0.007354583613974758	0.013695357770832702
678	0.006908632180428756	0.04040801394703575
679	0.005518736839835057	0.04376366762656678
680	0.005571555476083172	0.0195259008270927
681	0.0013881116898110733	0.016710512740832184
682	0.004772752682834617	0.018227029161516986
683	0.0028937218162440616	0.012787562297675074
684	0.0032885233291514416	0.016492348867379845
685	0.00370948371914771	0.013625893988826635
686	0.0016107314612207322	0.02571602383819981
687	0.000730687710055212	0.024001510524447094
688	0.0017015974371888997	0.022669525576797425
689	0.0038784959047780455	0.01774938012284305
690	0.0010120615623611048	0.022147704816821153
