component_id,rank,mz,weight
Comp_1,1,16,1.5993920334259832
Comp_1,2,1,1.3033407289386212
Comp_1,3,25,1.094507683921554
Comp_1,4,17,1.0137161377909125
Comp_1,5,24,0.8516522260620663
Comp_1,6,60,0.7442167632422091
Comp_1,7,77,0.672469960641664
Comp_1,8,76,0.6447530215735986
Comp_1,9,19,0.6239770898869031
Comp_1,10,13,0.6081208587395461
Comp_1,11,26,0.5472872416272555
Comp_1,12,12,0.540450736131255
Comp_1,13,49,0.4698460582805497
Comp_1,14,48,0.43419920022337094
Comp_1,15,61,0.43412659957164046
Comp_1,16,36,0.36886376491192946
Comp_1,17,137,0.32994580833834725
Comp_1,18,73,0.2936944190480085
Comp_1,19,41,0.2736112915931855
Comp_1,20,72,0.2705430076592724
Comp_2,1,1,0.632514165731964
Comp_2,2,35,0.4084381279671588
Comp_2,3,17,0.33985027604441814
Comp_2,4,16,0.2903124047995592
Comp_2,5,25,0.27375324720754646
Comp_2,6,37,0.23813266655682383
Comp_2,7,13,0.2062870173690863
Comp_2,8,41,0.17541381615631998
Comp_2,9,59,0.16311414283141262
Comp_2,10,43,0.14966564570398241
Comp_2,11,119,0.13945868689439592
Comp_2,12,281,0.12947504936936724
Comp_2,13,49,0.12939384706107906
Comp_2,14,179,0.11996126698164016
Comp_2,15,467,0.1191667016210407
Comp_2,16,569,0.11877508959725287
Comp_2,17,45,0.11753235739925236
Comp_2,18,365,0.11637200725871297
Comp_2,19,323,0.11606163756967212
Comp_2,20,425,0.11135431912536595
Comp_3,1,25,0.21390830521978935
Comp_3,2,1,0.21108347189049476
Comp_3,3,49,0.17852768226084106
Comp_3,4,41,0.16286132708070986
Comp_3,5,45,0.1385957267229201
Comp_3,6,73,0.12266642475986472
Comp_3,7,65,0.10983098026024436
Comp_3,8,24,0.09540119301780593
Comp_3,9,69,0.08653718265388156
Comp_3,10,67,0.08110429584089113
Comp_3,11,13,0.08080844409231867
Comp_3,12,16,0.0786563835490135
Comp_3,13,17,0.07831041846642635
Comp_3,14,281,0.07783361181096254
Comp_3,15,53,0.07506650536224531
Comp_3,16,48,0.07176222283763171
Comp_3,17,61,0.06817077631189
Comp_3,18,62,0.06815509422307221
Comp_3,19,179,0.06803102993180135
Comp_3,20,425,0.06768315690985931
Comp_4,1,26,0.2580348131049183
Comp_4,2,1,0.17032613123414322
Comp_4,3,35,0.12987148842809315
Comp_4,4,17,0.12087993111482674
Comp_4,5,42,0.11170870154253548
Comp_4,6,77,0.08793676879614698
Comp_4,7,50,0.0767948777297684
Comp_4,8,61,0.07336376248933271
Comp_4,9,197,0.07239435612303231
Comp_4,10,137,0.06962611489982111
Comp_4,11,37,0.0634206573916876
Comp_4,12,41,0.062098688985027406
Comp_4,13,257,0.06166663374957278
Comp_4,14,127,0.058719909424007705
Comp_4,15,38,0.057171847053194
Comp_4,16,33,0.04917754470448955
Comp_4,17,45,0.048916121015485634
Comp_4,18,79,0.046957619227144025
Comp_4,19,74,0.046255094718095476
Comp_4,20,66,0.04603762712811229
Comp_5,1,16,0.14572508358818362
Comp_5,2,24,0.12712781379513427
Comp_5,3,35,0.12097191993151825
Comp_5,4,19,0.10701041428002828
Comp_5,5,26,0.09919978451067113
Comp_5,6,12,0.08611165342874114
Comp_5,7,127,0.052449918878955684
Comp_5,8,48,0.052191629567412086
Comp_5,9,108,0.049803228203379374
Comp_5,10,37,0.04673309813573327
Comp_5,11,72,0.043517683321701806
Comp_5,12,331,0.04127002656220413
Comp_5,13,281,0.0406477844846544
Comp_5,14,235,0.04012209953544935
Comp_5,15,13,0.040041086713508804
Comp_5,16,257,0.037891467918044305
Comp_5,17,25,0.03695492097571818
Comp_5,18,156,0.03498189432023924
Comp_5,19,188,0.03364327710506962
Comp_5,20,42,0.033641640024036266
Comp_6,1,1,0.181840162816374
Comp_6,2,80,0.15421762304945105
Comp_6,3,16,0.1469351769068217
Comp_6,4,17,0.13042105758511593
Comp_6,5,26,0.11655703639454174
Comp_6,6,64,0.11105046635708259
Comp_6,7,59,0.08444208618463839
Comp_6,8,42,0.08122038751770892
Comp_6,9,97,0.07701564276110613
Comp_6,10,33,0.07156701554123471
Comp_6,11,43,0.06915871306296514
Comp_6,12,32,0.0652312595443484
Comp_6,13,25,0.05980031152325494
Comp_6,14,13,0.058160368576118615
Comp_6,15,139,0.05480520821188527
Comp_6,16,35,0.05321389402801487
Comp_6,17,96,0.05183363121321691
Comp_6,18,81,0.04707146982815235
Comp_6,19,119,0.046869785888556
Comp_6,20,41,0.04278318303867055
