component_id,rank,mz,weight
Comp_1,1,1,0.6380381556550494
Comp_1,2,27,0.5688122045005063
Comp_1,3,41,0.3977717776796924
Comp_1,4,16,0.3861924275010546
Comp_1,5,17,0.3743779112212241
Comp_1,6,29,0.32822473995453844
Comp_1,7,43,0.3275077918153165
Comp_1,8,35,0.3259795588814127
Comp_1,9,25,0.3187987866222699
Comp_1,10,39,0.2889808192741781
Comp_1,11,55,0.271513294967659
Comp_1,12,13,0.22346111319193307
Comp_1,13,37,0.21177338340952384
Comp_1,14,57,0.2011517609460337
Comp_1,15,53,0.18853456404827376
Comp_1,16,77,0.1724059759778873
Comp_1,17,41,0.1714866419114308
Comp_1,18,24,0.16323200617466765
Comp_1,19,28,0.1601780089431026
Comp_1,20,59,0.15239482079118127
Comp_2,1,16,0.4964685193656093
Comp_2,2,1,0.38483768794372203
Comp_2,3,25,0.3348005341423219
Comp_2,4,17,0.3069477812573324
Comp_2,5,24,0.26796461002738786
Comp_2,6,27,0.2441664554823916
Comp_2,7,45,0.24237013640638563
Comp_2,8,60,0.2367029008662434
Comp_2,9,39,0.21827611036060926
Comp_2,10,77,0.2129560902409552
Comp_2,11,76,0.20595552061145322
Comp_2,12,19,0.19954634181434833
Comp_2,13,63,0.19598764567145538
Comp_2,14,51,0.19003480205213008
Comp_2,15,28,0.18436073058663802
Comp_2,16,13,0.18405206450664066
Comp_2,17,26,0.17945715652924651
Comp_2,18,12,0.1685377575179137
Comp_2,19,74,0.1483293967271252
Comp_2,20,53,0.14816759722895845
Comp_3,1,25,0.153424004455578
Comp_3,2,49,0.1505121764188744
Comp_3,3,41,0.13177734631984286
Comp_3,4,45,0.11851850042772306
Comp_3,5,77,0.11627909701285566
Comp_3,6,91,0.11384487171619193
Comp_3,7,39,0.11199113971738829
Comp_3,8,73,0.10883519800578412
Comp_3,9,115,0.10848587312819136
Comp_3,10,65,0.10013176321041735
Comp_3,11,53,0.0998954626164003
Comp_3,12,55,0.09798315294608137
Comp_3,13,41,0.09610412841444424
Comp_3,14,65,0.0960979701225055
Comp_3,15,51,0.09586147585566264
Comp_3,16,128,0.09491831503361574
Comp_3,17,63,0.08892100528480604
Comp_3,18,1,0.08794088613176844
Comp_3,19,23,0.0789066477880616
Comp_3,20,79,0.07721822270134483
