Mass (u)	log2FC	p_value	mean_500	mean_15000	std_500	std_15000	n_500	n_15000	t_statistic	q_value	significant
421	2.0653935040931635	0.031468726445585536	0.0042861663347864	0.0179396690171616	0.0006894580950544441	0.004474058217904599	3	3	-5.224042626450159	0.034080621110836956	True
422	2.656775545783794	0.0013171375960280736	0.0025647330225300334	0.0161737717136315	0.0005416154753227277	0.0014211988250976907	3	3	-15.498363999628078	0.002182685159132236	True
423	2.9106008117284885	0.0006136952500975126	0.0023133181543250336	0.017394563383296664	0.0004065510779339275	0.0011213893988319943	3	3	-21.89909723317352	0.001191774258001866	True
424	4.397267290293239	0.00020559004010930142	0.0021490855844036334	0.04528590838190536	0.0003803228174415612	0.001533320719886232	3	3	-47.29454339447846	0.000547802297149247	True
425	5.021538790254264	0.0001677307642498084	0.002269202300121	0.07370671129118127	0.0006204470849784362	0.0023900353211008096	3	3	-50.109592978749056	0.000472251666334412	True
426	3.5974492885426876	1.808043225374751e-05	0.0017846285017334665	0.02160170300180887	0.0002656308991248942	0.0005511687441257988	3	3	-56.100034798776065	0.00011827049669744613	True
427	3.521133926833182	0.0003304001618784731	0.0022753618194886996	0.026122660999833968	0.00011456881148097799	0.0008390944759036391	3	3	-48.772835648916136	0.000776886867119653	True
428	3.2563620579542363	0.002960904946311551	0.0016290317028828667	0.015566544457920667	0.0003967367605271397	0.0016228419409841644	3	3	-14.449896632102492	0.00420226313750579	True
429	3.527058191996194	0.0035249938806964443	0.0014030625946773667	0.01617437050004057	0.00017046309917408988	0.0015903047772010187	3	3	-15.996262843311216	0.004860430272643841	True
430	3.3251718786252886	9.809927135352316e-05	0.0013866553216961331	0.013897767025292869	0.00028221326959427043	0.0006035775373234927	3	3	-32.52291126158123	0.0003373374153263445	True
431	3.8770408110335275	0.0010437320054397573	0.0009793214764136666	0.014389009472867934	0.0001896785177637148	0.0009145845668518948	3	3	-24.866278975907328	0.001794202525079067	True
432	3.861275842369539	3.1524155036210295e-07	0.0016963527336426667	0.024653355423535566	0.00043308528256533744	0.0004113150280972406	3	3	-66.57300098215046	1.8717575208111848e-05	True
433	4.653232122294302	2.1521496154386777e-05	0.0014658684997194999	0.036885653852067664	0.0007791544080721973	0.0013553970127398157	3	3	-39.24096903806018	0.0001239980242007715	True
434	3.623973265194489	9.538616901489515e-06	0.0013979080510213	0.017234682651514	0.0006371517896130482	0.0007075878500829769	3	3	-28.80774168199304	8.911905525364262e-05	True
435	3.5690921320588025	4.197603909165232e-05	0.0014874708943356997	0.01765437276592383	0.00061070965961023	0.0002972357771020071	3	3	-41.227638121227855	0.00019020392713404958	True
436	1.640895768686622	0.007828394423807164	0.004901466455017466	0.015285684340841934	0.00027770535160328164	0.001725695968223158	3	3	-10.290071094743114	0.009525458949247877	True
437	0.7729903863863982	0.006215677104583186	0.0082660731696428	0.014125132815738366	0.00037109130578907027	0.0010795850326850525	3	3	-8.889573220687813	0.00787138148615338	True
438	1.2359467474159418	0.005366554032028938	0.005422817060612467	0.012772679135434666	0.0005437133085959274	0.0013659102265952622	3	3	-8.659220179151786	0.006958125198010694	True
439	1.406192650003002	0.0010284843735800895	0.0051377549568246	0.013616941118513632	0.0007965928194776853	0.0011983282193990166	3	3	-10.206383183897342	0.0017824330777184818	True
440	2.60978317825662	0.00011075519131226866	0.0031439446064079	0.019191013720157166	0.0001469101717871682	0.0004962139052863038	3	3	-53.708407570756826	0.0003658624423647265	True
441	2.9695842993542354	4.437613449070112e-09	0.0027228343566769665	0.0213282481268729	7.876450975958407e-05	0.00010189983803309048	3	3	-250.21334810710172	3.860723700690998e-06	True
442	3.929960230094683	0.007438976579165627	0.0021247554912746667	0.032385073752741335	0.0005808231632008341	0.004756106691760849	3	3	-10.938757086093563	0.009141115287957762	True
443	4.00336467709668	0.006314106457839618	0.002129702085945167	0.0341547984420986	0.0005755154757438235	0.004649710109674492	3	3	-11.839236560513475	0.007949743297135265	True
444	3.4937008745358527	0.01128929240467064	0.0019189923628457333	0.0216163332009169	0.00015257781184906596	0.003673293512013159	3	3	-9.279792563247351	0.01321895611314059	True
