Mass (u)	P1_2000μC-N	P1_500μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_2000μC-N	P2_500μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_2000μC-N	P3_500μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
218	0.00855029651243988	0.003053549731555394	0.01003673502413884	0.011588057014255582	0.012397153935217634	0.009994436161543467	0.0030648499353138113	0.01043518713600767	0.011682586349551676	0.013657699669306637	0.010199489864906982	0.003729191602283886	0.010277051699227088	0.011069575308285716	0.01214693181030925
219	0.013632561168830328	0.002933738611817212	0.014806007434695208	0.017215001239430795	0.018067174188708793	0.014817913714108302	0.0031899977319616007	0.015704436165846908	0.01805939806045507	0.021192474819092828	0.013801711246716003	0.0035274522799295933	0.015251810292259282	0.017149669107634612	0.01822760331661856
220	0.013455112286536364	0.004061596168221246	0.014050724099177101	0.014776162207303226	0.015740163689157084	0.013417617667228715	0.003647896301075871	0.013377338146010286	0.015538289524069587	0.01674666265804132	0.013857633417393666	0.0032011152989436615	0.01469522665418883	0.014733184286389391	0.015707301077807434
221	0.055881897371735545	0.006337691556818775	0.0543439237054001	0.05484868270467419	0.055646627868060086	0.05568533166495604	0.007022544626217336	0.056273903443444365	0.056957739838549286	0.05499463052109368	0.055899085944986895	0.0066270041094758205	0.05661821525348199	0.05728382406856928	0.05669797377833814
222	0.016807601647284846	0.005422830149569752	0.018577677918526245	0.019900244686321622	0.021471866862698825	0.018123708428972946	0.004764521755120996	0.018930512631628923	0.02075062674027597	0.021221827766019906	0.018342520594474748	0.005273897695552166	0.01908877540207345	0.02047519026715991	0.021749998297593772
223	0.03599029966790115	0.006668596383590059	0.03947695763039921	0.043999917947113644	0.0472264077235975	0.0400051898273826	0.0061297417671269125	0.04095250977289579	0.04544110989442798	0.046145724502719754	0.039707414870944285	0.007359701423818897	0.041173933577458396	0.044489361933139696	0.0461110915512085
224	0.011892817973608975	0.005356287867647414	0.012057808309927944	0.013595676902242657	0.01446834839911541	0.012908033042124095	0.0041498281088349145	0.013234139564450128	0.014375695874051802	0.01599110271831648	0.01235044531747535	0.004445488737663898	0.012899397769032097	0.013693449677781928	0.01512641977109114
225	0.016559670489304026	0.005151526603804566	0.018458424578874727	0.021003543160985006	0.02125065305111818	0.017969252311378237	0.004926075153669172	0.01895852355300017	0.02103382313855549	0.023562650454636295	0.018523130177594896	0.0053428409830783355	0.018284895467677625	0.020818663847908713	0.02132059246528163
226	0.009650192588932125	0.0033875938621625796	0.010254924248462296	0.011322149636408914	0.011780379834328069	0.010124059841513964	0.0025024331290133452	0.01082659902548676	0.011969108293589482	0.013666921071497777	0.009627364118530057	0.0035274459474217076	0.010312056562132979	0.011990884949184492	0.012688213872211971
227	0.013259879562113658	0.0025406927043514407	0.015535667211384956	0.0164081469269669	0.0179229776523252	0.015673393459755134	0.002797812764149902	0.01576976568783194	0.017595243150751422	0.020783078697886915	0.014983662540182536	0.003527458612619359	0.015556604266980337	0.017495935083908502	0.018226900153827167
228	0.009258924170485265	0.0033876003236514764	0.01018261342351221	0.011614101603898704	0.012104434467805158	0.009748899492349923	0.003064847986706825	0.010550663087197045	0.011770372749190515	0.01359173472217548	0.009586666073890793	0.002419807142097451	0.01022396764550811	0.011783500907484725	0.012085055974360747
229	0.020623290177535922	0.004400636208111272	0.025463505113865942	0.030337376125316357	0.03209290962537305	0.02326185000353965	0.004149825230464887	0.025624079666459985	0.029764872596768615	0.03249704603946208	0.023380296275263585	0.004191264890029391	0.025160471177062636	0.02940329636209414	0.03169526957963501
230	0.010198394115916186	0.004061605599844776	0.011763383201580765	0.013324000195632894	0.015079772159640424	0.010852655344556589	0.00353898499540387	0.01170405691213543	0.01376780050349875	0.015247023187149083	0.010389497760981255	0.0037291916024666805	0.012471441046857433	0.013659695235737977	0.015037196162763508
231	0.018615000946379297	0.0036915555740776964	0.021542540786195174	0.025883648310071415	0.02789331711329466	0.02078910764462478	0.003310408768055959	0.022384480178405917	0.026097094234783937	0.027980630774916866	0.02034585164338901	0.004527064371032115	0.021856951928607794	0.025506093505847257	0.02791557576650662
232	0.010637035175327596	0.003880984431963212	0.011118309503952406	0.012775564812360904	0.013984456550605968	0.010766475852355554	0.003426608576732807	0.011079982122347662	0.013354705662968152	0.014727750419281923	0.011010850843686219	0.0025665925150687146	0.011458645576996534	0.013363387173639184	0.01425180512691178
233	0.01835556767180947	0.004560716309282299	0.022556165963693794	0.023295613516021493	0.024194929200324084	0.022111274006287103	0.004423735800752582	0.02317739969664721	0.02341750303858088	0.02873846438598729	0.02069866910293614	0.004445512606815277	0.022013302488782152	0.022312135943142256	0.023328696662491093
234	0.01051355273451929	0.004234519143170355	0.011200908210303444	0.012905934358995407	0.01414743472176023	0.01114077762845851	0.0033104123761250113	0.011342819566722688	0.01307577838881726	0.014934308214592186	0.010408207578077637	0.0030846659376840536	0.011800846262372338	0.012689602046566219	0.013750262374656281
235	0.014393519114845982	0.003053537186680234	0.017301610396648487	0.018354530361948854	0.019011345624214596	0.017063966463044963	0.004243096237686481	0.018000500805509263	0.018654146644499176	0.023059044618308544	0.016770746611123405	0.002263525400810462	0.017119056020853854	0.01787975278656304	0.018911561820958347
236	0.014226173354656207	0.0029337423423370338	0.016130776697772364	0.017108724967063626	0.018217021816989948	0.016530852316201567	0.0025024331290133452	0.017221793176524006	0.01822172231641542	0.01947669576416563	0.015735705010117944	0.002419809449848289	0.016560307411362923	0.017896863378492084	0.0182682150280098
237	0.02001260493254352	0.00349186554010853	0.02055056836341118	0.023697871255029923	0.025730797250345213	0.019937042032191175	0.003647897938234459	0.02126291790780166	0.024039811868030007	0.027665879956320014	0.019996159344121037	0.003313454441994375	0.020847732824288808	0.023372360596995635	0.025030753470725624
238	0.016546923551924112	0.006048145533172188	0.015357089318923834	0.01588010755183165	0.017221059125724282	0.016921403303711766	0.006441091525909491	0.0165959972163074	0.017007752887012322	0.01801848617607554	0.016453148701691223	0.005610139101428777	0.016273610596366676	0.016574147098438602	0.017490756916123437
239	0.061837330187541444	0.02290354373370592	0.065131571631512	0.06848664006716887	0.07061557766952717	0.06837015084420917	0.021927931078985344	0.06866358236464758	0.07135562399286442	0.07129813845425809	0.06774901086170047	0.02255958429244516	0.06961139185909031	0.07194426903542302	0.07173428914287269
240	0.012977889645851975	0.011977656687447059	0.014375940637329063	0.015183423593898503	0.015325296764214567	0.014602435536095795	0.011121481176555915	0.014887511226248613	0.01559568667207749	0.017595081042694413	0.014054291654008608	0.011350474339610393	0.01468356593071199	0.014765150587469095	0.01471587464446638
241	0.02416651595074192	0.01179669321155315	0.027814283403929066	0.029153882222438712	0.028808653040029514	0.029641558752439127	0.011637597913643584	0.029335723161743838	0.030163000692474476	0.03339960934552361	0.027935206744118295	0.011793428424978342	0.028310470210516255	0.02863385929878782	0.027842606730009413
242	0.01117574571701986	0.00580610674663862	0.012057731223764948	0.013437710707285765	0.01455708452068053	0.012010339211427277	0.00586877982928801	0.012888831262320169	0.01398020539889881	0.01607031471000122	0.011360508080951692	0.005988804560685901	0.01299704305400305	0.013270789033897895	0.014209677824185148
243	0.016052538080008363	0.004790816593751223	0.019270623577809166	0.020614860779254424	0.02168431760886538	0.01805200983359596	0.0044237331005636095	0.020070160852049334	0.021131487172134845	0.024716389975698517	0.017546532278055367	0.005478118046509729	0.017965078733109402	0.020467216419292274	0.02080112125291486
244	0.009784594789684463	0.002933749803590138	0.009999803040044459	0.011860608378712357	0.012512131866790873	0.009938291995635652	0.002654228339907142	0.01056723889104311	0.011310503684314804	0.013998843470906052	0.009545737617403944	0.0025665925150687146	0.009697436508276957	0.01162571134487408	0.012840079610806982
245	0.01904198210232114	0.0025406991658615623	0.022464698874346385	0.025655299053072126	0.027816451028489474	0.020904499899757307	0.0035389731824351047	0.022086563955890166	0.026291247535832053	0.028167286901181296	0.020354616551588878	0.00320110134261809	0.021913169221096065	0.025958477312814626	0.027868692764286378
246	0.009627597565588312	0.0028088468809739954	0.01052126680400953	0.012763437684395017	0.013105508776517963	0.009729787472937347	0.003064842140759501	0.010648878762862872	0.012368838797354974	0.014152983814507998	0.009647616130001261	0.0022635204666306133	0.010468692952076199	0.012003605282796481	0.013564246166717355
247	0.024085160588236426	0.003787458081585191	0.029448066158811893	0.03446583884576506	0.03669938769789997	0.02739334155397566	0.004054410579940256	0.029927591401273917	0.03500745017359606	0.036630379967541024	0.02710831946973943	0.002963650155638833	0.029162177100909226	0.034509474895971476	0.03639408452055495
248	0.01439363085748887	0.0030535443552178877	0.01565457975391528	0.017365059440525937	0.018475127988117353	0.014331801133211525	0.0019783433215128416	0.015604718655373676	0.01796922779182715	0.019085715359808686	0.014289160302840614	0.0029636445027684246	0.015452202327186271	0.017417367847972855	0.018552574700543483
249	0.01950639415619639	0.003053535394597881	0.023448720884264997	0.026438755922122182	0.027609485975644544	0.022338874230325087	0.003189986498867665	0.02419782795978326	0.027174649783939017	0.0292694530582169	0.022354670174744577	0.003313464554153161	0.023433506770201014	0.025855956834484856	0.027663607471679466
250	0.009491089243642503	0.0029337460729090352	0.011233822511715277	0.012811224967448999	0.01297364358071128	0.010360634788021402	0.002340807385686453	0.0114494043758077	0.012663379423398548	0.014500481010344114	0.009545882988501744	0.002095613124933787	0.010623179263911516	0.012016559691897244	0.012909803533079632
251	0.016414463053526705	0.0035930927412462206	0.019781502927637903	0.020894825282361196	0.022183062360940278	0.019203438909202543	0.0044237479514795345	0.020700589214119464	0.02206834795369058	0.025376157674073935	0.018638911977319057	0.00427769132587436	0.019305885607263307	0.021999830111229437	0.02190139770386541
252	0.008601045534775219	0.0032800224017137036	0.009661956461223432	0.011375737616890988	0.011768031347376633	0.009787113856137123	0.002797806360108844	0.009403615199397211	0.011297500594301069	0.012868404839336944	0.009062348041533956	0.002419807142097451	0.00958486391854421	0.011013707344732648	0.011515446743743928
253	0.015983970243925692	0.003593092741199744	0.018754920171096985	0.021574706580114855	0.02366495589385135	0.017759518647185793	0.0027978020909137083	0.018782815044677922	0.021898285408183504	0.025252355439929017	0.016886623644519667	0.0030846568858823144	0.018820324355626965	0.021307295418522464	0.023250668540622278
254	0.010430517585311022	0.0032800390853643378	0.01152577396581016	0.012001151747648606	0.012995695124935345	0.011140887423852113	0.002167169283120621	0.011111252407889174	0.01261669404959276	0.013916691457115223	0.01109934378932506	0.003729187109718896	0.01150592080100044	0.012105894322830508	0.012232545279158957
255	0.018949842873494067	0.004234499758438206	0.02080815082223776	0.024016111909152243	0.025164951534631767	0.02007536789143021	0.004054410580030161	0.021456305317086387	0.02366041759006614	0.027216524314159087	0.020228635957851775	0.0037291766271528347	0.020984415062681686	0.0237233711217258	0.024484822485557438
256	0.011018956292837839	0.013093855109162698	0.011637298307306043	0.012988363665000068	0.013557362449273715	0.01249718237330401	0.012730137600457466	0.01196782401075176	0.013671063678467548	0.015578511416684069	0.011931458740083133	0.01263264338090718	0.012310939445580014	0.012918121692024246	0.013630431683014298
257	0.03265381740015946	0.026467255111925304	0.04167408775818896	0.03895500999625589	0.03679184742754556	0.0431316154204576	0.025094075805693606	0.04292664306103309	0.04029768430359302	0.04730430266084503	0.03933814267096628	0.024461248618419983	0.039976780834273355	0.036295648144763444	0.033878116663043474
258	0.009695243502381382	0.013604190383394619	0.010468640841846963	0.011254638084354873	0.012292542261432882	0.010538997694213811	0.013272025217200103	0.011032917840159345	0.011388599749122676	0.014526890049474942	0.00960705606192881	0.014291369005022333	0.010099462468831286	0.011665457057947507	0.01179752162340971
259	0.026680203153204934	0.015198669540291143	0.027148347452518692	0.025874390136706373	0.025067500297268567	0.028088321732833064	0.013563941299721584	0.02871342919032639	0.0266432397486056	0.034126339623539455	0.025614849488601127	0.013901925499715796	0.025699623455563765	0.024758882606659597	0.023832890589557197
260	0.010177076973693171	0.006880349796751105	0.01204250358876647	0.013483066760849977	0.014015121023331478	0.010539024690523074	0.007295921944681492	0.011909680657245554	0.013299378947651708	0.015380402972819758	0.01057603075137007	0.006515613699312995	0.011816200558929013	0.012941967429436542	0.013944602970068134
261	0.015159402748162363	0.006337716599352814	0.01789892468560035	0.019976210140613456	0.021729896908911354	0.016451532607546008	0.005234263769833136	0.017835244959766915	0.020571518289659314	0.024834458002527388	0.01539603438001387	0.005675006869066349	0.017023348568995827	0.019668326027776663	0.02071406387124672
262	0.014736839511981075	0.002808844932775809	0.015806262401983046	0.01635152948844944	0.017043757959175603	0.015153350441025571	0.003538981620369602	0.014365019778196816	0.016770710270218852	0.018602611547640015	0.015648032140621652	0.002837473912713311	0.017202632813933923	0.017887157061898796	0.017378216113097096
263	0.032743825057278506	0.006668593099999177	0.03277731612924349	0.03453186624305487	0.03490120291964168	0.032988863768925035	0.00857811712758413	0.03431555518041583	0.03464080993895538	0.0351899710923749	0.03264152274357354	0.008426194071859046	0.033242159129271004	0.03438108144429577	0.03444920081921436
264	0.027639661528037242	0.002933740477077716	0.029009147894438807	0.032065754408407525	0.033391758914270715	0.028236891525588496	0.0036478913895457384	0.029171924239259867	0.03232759373636224	0.0315827818592215	0.02889756470785877	0.0037291751296409923	0.02990793936435123	0.032084073645830005	0.032903080312944366
265	0.03359914129206168	0.005081411254841959	0.03956421876903876	0.04448611843907227	0.04666056106318186	0.03777792846614363	0.004926077578318486	0.04021873862877929	0.044850023503971714	0.04574731794163392	0.037275389373411384	0.004607199477676809	0.039967261769577725	0.04388912528859777	0.0461114337412274
266	0.01342304073711096	0.004061608294848775	0.014693167539772473	0.016574324518334627	0.016540663547504615	0.014015899245751773	0.0037536584444422395	0.014084974613130926	0.016415669924555756	0.017529585539399473	0.013758771670392807	0.004103002028673466	0.015048492108216563	0.01664761511058207	0.017127679572269544
267	0.017217087631068172	0.0030535407708964747	0.02012369214976515	0.022819556702130275	0.023841560812622724	0.01945396177610242	0.0037536600353270133	0.021024370984372816	0.023113331112863504	0.026276502224320885	0.019319326572318902	0.0036297145594443203	0.01986905883561457	0.021545942635150608	0.022520091287792792
268	0.008923817276434654	0.0026781270763655872	0.010468576555459566	0.011847829931787941	0.012984658682000712	0.010414498825147549	0.002340807385686453	0.011142261998087682	0.011969099812976903	0.013582451041017848	0.009828374458353429	0.002566590339297938	0.010571872518204647	0.011835761377607418	0.012498237201537319
269	0.012792099222906899	0.0028088468810334496	0.015595341465922181	0.01684795271966608	0.017930720205493852	0.015153527036858043	0.003064842140759501	0.015835957179998455	0.017902903709141913	0.021155186676401094	0.013251995259012253	0.00283747784882756	0.015358109728626099	0.016517799117329115	0.017719545115726577
270	0.008776274151292143	0.0011976930114523073	0.010308598948333183	0.010911019170477602	0.01245457984012512	0.009748864775070006	0.0021671665273645573	0.009549966886132171	0.011732632852323706	0.013278094712841158	0.009586590431788423	0.0019130277061671322	0.010259259913372792	0.011303321500159988	0.01269955693876273
271	0.016240738895210605	0.002933740477077716	0.01918359865722705	0.02309050735248104	0.024406555945258535	0.017999438910386256	0.0025024307424604845	0.019640732999911432	0.022945513660397515	0.025768689841821752	0.017745453092930536	0.0022635204666306133	0.0193516688970197	0.02220058887335135	0.02376008656684448
272	0.012253439450235822	0.0031688064897776405	0.014967143294599224	0.01756545695929549	0.01861448873962771	0.013679233901716685	0.0008847420299470872	0.014758710887169622	0.017265683799495318	0.01829277211117401	0.01317795131836618	0.00283747784888762	0.01392471987376176	0.016941801845784674	0.01864894461507321
273	0.017923511401115984	0.002933738611817212	0.02221008536506963	0.02658152405907239	0.029203069835039386	0.02017902871262042	0.0017694840598941742	0.021985643598829523	0.02627751563925192	0.028679894653497944	0.020584895115071073	0.002705425599026458	0.021209305756040617	0.026286615821732306	0.02809228038035559
274	0.009828951307767076	0.004318372710895512	0.011413029879695356	0.012823107896680841	0.014045761553902204	0.010662004500600848	0.004511351295317059	0.011644653200162444	0.012790792375015868	0.015010641036729045	0.010612843264262184	0.003729179622083319	0.011552961235222791	0.01249384540203614	0.013652157332959823
275	0.01873181206351975	0.00708579801595888	0.023863087076126038	0.02212092285629959	0.02181649077153937	0.023779857436099214	0.006501586850255757	0.02442664774278332	0.02292087247590287	0.03047965073061125	0.021249745455911018	0.007106712492930947	0.022218860272460943	0.020692248824810848	0.02031328000874161
276	0.008948186620549596	0.003787452302263748	0.009527337320331456	0.010513118463858903	0.011620877097857288	0.009198098744704938	0.0037536679907118455	0.009958862597792908	0.011271361012906527	0.013364433710901402	0.008997341951453163	0.0042776887151317585	0.010329542567365237	0.010773414952838069	0.011567240632088393
277	0.016347925044969104	0.0044813996427929366	0.01871682064923195	0.01870809277827667	0.01859884634523506	0.019106616139512235	0.004149823791323044	0.02037959593638128	0.019722752422164484	0.027441468069295243	0.0175912426052747	0.0045270693053773275	0.018471710825340174	0.017513809647611015	0.017668887363665224
278	0.011330349603708264	0.003880998532498146	0.012194626181231596	0.013232109177414752	0.014547199653436088	0.012072199191978522	0.0033104159843552966	0.012310682827806348	0.013409706808694521	0.015179700615382674	0.01159900831740065	0.003920543847302757	0.012786545782722302	0.013071984232054294	0.013879845786432223
279	0.018128476590498467	0.003691552609189544	0.020405864064660422	0.02374236705450063	0.0247344458284794	0.01863102820987028	0.0030648440893702045	0.020327431224883293	0.023151177536991443	0.026241929957402217	0.01848053003982799	0.0032011100651490264	0.019750218256968714	0.02321885507785544	0.02401763035318525
280	0.025508044627873868	0.002808844932775809	0.023526542732023595	0.023353470649190328	0.023586368891862077	0.024815950113882688	0.003310406963937375	0.023379675011988014	0.025341708409495244	0.02514413921643165	0.025572455917904267	0.003313461183419851	0.02598214279099439	0.026095219597425015	0.025978945011871948
281	0.07832067087086828	0.006107143371046947	0.08162157538118121	0.0860473646627866	0.088526689982754	0.08316888815557444	0.006738097377103183	0.08523012268290255	0.08895680028060572	0.08660201978367033	0.08301459011446105	0.005739131771911679	0.08583413811048402	0.08893733968226615	0.08916496896468191
282	0.017543022266257452	0.004400631233731351	0.019957921439053974	0.020945182485217484	0.021182284413709514	0.020408639868754387	0.0035389748700339137	0.020691825615181854	0.021345957710429634	0.022973016358685656	0.020025768948403782	0.0037291886070888324	0.02079497466628638	0.020840121457314814	0.02045294002616537
283	0.028134262937996934	0.007715808156886203	0.03143062967387439	0.032691388601805635	0.033625602284728974	0.032865214612881825	0.007713188042424571	0.03340057109687594	0.03344214736118759	0.03597888604877062	0.032084707331160645	0.0076999639486633785	0.031975988327544676	0.03244220930862143	0.031739882803054655
284	0.011502072821381505	0.0026781372928551474	0.013772513063020712	0.014484848546963405	0.014586560575034685	0.013362199013099853	0.003956707774577505	0.013557740585239463	0.014579120754889326	0.01663235697242407	0.012968352103912924	0.003629719174987323	0.013149376053264423	0.013783027482306559	0.014500988182062016
285	0.014648357035160996	0.003972353438237646	0.0181657072747839	0.01993059023007003	0.020486225664223073	0.018113489197668083	0.0037536584443451314	0.018948901434269964	0.01993861571451928	0.023217690526918133	0.01630966520223977	0.004839653517297787	0.017547029366773288	0.018787201692571014	0.020024610741520527
286	0.009739995351603423	0.002395386022904614	0.010272769947603731	0.01251029321064119	0.01271663892055237	0.009938210720452721	0.0021671665273645573	0.009993590385738146	0.012103687383294748	0.013934658627538657	0.009708203519680533	0.0027054235349087993	0.01045146536840473	0.012444328479505133	0.012545819510741055
287	0.013471595722026126	0.0020744677855831103	0.015736536895969617	0.01911854046189857	0.020604568062267802	0.015054787971862677	0.0012512141779526737	0.016699493842083038	0.019268054700049556	0.021395284700039752	0.014425088244970314	0.0027054276631425416	0.015822190805835242	0.018389060368710828	0.02029156377455176
288	0.010554876165042972	0.0020744651477055693	0.011653030816730052	0.01390548160935815	0.014497889206638413	0.011140758492529702	0.0021671665273645573	0.011342867642361322	0.014649669231722234	0.01584600815701118	0.011947820841024087	0.0022635204666306133	0.012281431237378775	0.013805283561285171	0.015554581424376334
289	0.027729026230101254	0.00267812503307547	0.03379439066193218	0.04096159001166986	0.04399893603602593	0.030530000152475163	0.0025024283559053474	0.03344309062876297	0.04057636751683935	0.04171704805959954	0.030716913076380425	0.00283747784888762	0.03358851448393917	0.0405134304568297	0.04347995101267823
290	0.01306157673809623	0.0016937937003553274	0.015041192021934257	0.016417696351406802	0.017899196352304234	0.013278328071360675	0.0019783433215128416	0.014711717891756895	0.016989960013568426	0.018500780246208232	0.013558378673033417	0.0022635278679716416	0.01478185959678305	0.01734588576303608	0.017284393125717258
291	0.016011397867671702	0.002395386022904614	0.01908741996126245	0.02207921000229135	0.02365418631877018	0.01842973513417775	0.0038565274263098184	0.020017698249614507	0.022609042020663387	0.024514277268964504	0.01745678388994296	0.0027054359198430936	0.01926785335032873	0.021809168806042136	0.02316854823955677
292	0.009282368356648085	0.002240678451694026	0.010450883068853379	0.012013667832753552	0.012817919181237007	0.01014244238939497	0.001769487434991207	0.010648890188800905	0.011857783000889544	0.014438530214982233	0.009708275140658721	0.002837473912713311	0.010434118345701158	0.011704961437227605	0.012978982913255055
293	0.014498939638663517	0.0022406833360919037	0.016847194736326922	0.017823547450667453	0.018843982046958863	0.016337828697903095	0.0017694840598941742	0.01806731589055601	0.01840683729454874	0.022660758635334108	0.015673205205843217	0.0014818203671102491	0.01627347766281122	0.017792989199003795	0.01868055662614716
294	0.008776269611557272	0.001466868373277761	0.009962765520257183	0.01188616369501584	0.013028523893711954	0.009691332687372276	0.00153241814745998	0.009871389083155858	0.012054895131423769	0.014500211863504054	0.009566155883666853	0.0014818203671102491	0.010537556843209214	0.012431966120490733	0.013420267204532292
295	0.014898517153917993	0.0023953883073739397	0.018567500212076152	0.02227772701120884	0.024063208490758693	0.01771762258193044	0.00279780422551209	0.019534541839658033	0.022146968653392548	0.02628105518467748	0.01688686950388748	0.0017110620393407472	0.01811529959867696	0.02105378303783747	0.02338032306596611
296	0.010779269143783937	0.0016937937003553274	0.011396885014289166	0.01304673370352371	0.014328640495821405	0.01114080034970508	0.001769487434991207	0.011219885283945932	0.013756961545382194	0.01574907483898421	0.011046324870962613	0.002566590339297938	0.01180079853946357	0.013693330390104794	0.014282981959564558
297	0.018591095137555816	0.002678131163003501	0.019650077132396485	0.022839807911789124	0.024560923644363783	0.018540834818716607	0.002340815039681867	0.01972962282327259	0.023291642558648486	0.026194275048279855	0.017932445323914196	0.0022635204666306133	0.019342777037911405	0.02259452399382279	0.024493621513746452
298	0.014603206516069507	0.005743975818567221	0.01722605173625102	0.017346284265467263	0.018247215090310628	0.016732313915838112	0.004681637733573957	0.0153009559307524	0.01899752245107015	0.022698451119255475	0.017253906485974083	0.005204023954828974	0.01816508348368374	0.01803304961329197	0.017794780131004106
299	0.04027813172143302	0.014670097557059513	0.04926060718868281	0.04738911621135511	0.045339097191220146	0.051380746078900155	0.013447962125788991	0.0522978606454776	0.04788515812230437	0.05475016542708402	0.04672336442464627	0.014844237879548293	0.047562523186509664	0.044658114663117504	0.04137406944580965
300	0.01170821058640214	0.0077621423055145985	0.014024495301024783	0.014796704539312104	0.014791427547925081	0.014318221020743017	0.008060551699909725	0.013506330080167514	0.015222020125632722	0.018052690409989858	0.013485721890175138	0.008116424733849938	0.014584212677408755	0.014774944996446748	0.014613659715347135
301	0.0249647957324544	0.007136197798868607	0.029379170798040685	0.02812938904096428	0.02710019493269995	0.02999259999542014	0.0074551362934437305	0.030758491794922294	0.028813047108020986	0.03400825254404392	0.027524832358720032	0.008161435495095534	0.027702071405493113	0.02653409404613281	0.024206184951347274
302	0.010198366440736193	0.004790828017168626	0.012345149230173597	0.014003804815363674	0.015446182998598281	0.011207532625849854	0.003956703246473003	0.01257547054878574	0.014074832361748772	0.016408214923403504	0.011531413899355733	0.004527076707393261	0.012281542047606947	0.013905385205728307	0.014756451379898726
303	0.013869700231108608	0.003880990072045639	0.016934446218544053	0.019118667270167016	0.02046538460263129	0.01563806467854968	0.0034266016050776968	0.017639624570155884	0.01942082175402709	0.022535994715870172	0.014931812206232895	0.0035274522799295964	0.01617304168509895	0.01844787486024281	0.020299078875050895
304	0.009398881378451284	0.002240680893894296	0.011118231234866448	0.012437194389497709	0.013725386815009025	0.009919495283966757	0.0021671665273645573	0.011235340027476228	0.012905452090481492	0.01436769740032936	0.010370536900083509	0.0020956104601679926	0.010775242950985957	0.012332594352438692	0.013431380831377996
305	0.01774041178266932	0.0020744651477055693	0.0211623060441443	0.025124395543668337	0.027183355245812165	0.020243831880187295	0.002340815039681867	0.021401432595031848	0.025426853603025247	0.02694662912931813	0.019641309800659184	0.0025665946909040455	0.021166966148911653	0.02486332683849309	0.026917332493387593
306	0.015158918689133966	0.0026781270763655872	0.016911921009894006	0.018633173248491494	0.020547373424421363	0.015708819190749238	0.0019783433215128416	0.015890067738649094	0.019502829569088387	0.02118333421963624	0.016054927021798643	0.00148182413565578	0.01800410697604845	0.01929578247854243	0.020727558387857448
307	0.025754529417317224	0.0026781270763655872	0.03158145508309344	0.03499877486661117	0.036646936976255554	0.02951932568241231	0.003538983307912888	0.03210624575118587	0.03507496977795296	0.0370411117725088	0.028122691247241077	0.003527450696827844	0.029868748399314762	0.033666492410106365	0.03514433985772226
308	0.011038584270213144	0.003053535394597881	0.01259659583525273	0.014796929291671533	0.015353109441507378	0.011583682954183225	0.0025024307424604845	0.012644260752366755	0.015154165809239534	0.016784991296889498	0.01156519480796195	0.002095613124933787	0.012471413579951685	0.014448447422283175	0.0157740776817513
309	0.014810800176981994	0.0025406927043514407	0.018637297938715883	0.021291930446761826	0.022092056191907548	0.017760270632374307	0.0025024355156367615	0.01916744332050419	0.020991647178743213	0.024030408869755458	0.016689043567869336	0.002566590339297938	0.01821553827107204	0.019887455951864558	0.020830500580008605
310	0.008726560211126418	0.0020744677855831103	0.010218796278983557	0.011415799442962336	0.01278430432814332	0.009034556078998245	0.0023408226939636927	0.00994148834534299	0.0118203754819797	0.013191526742264505	0.00888805343997977	0.0022635179995366557	0.010152976475485328	0.011479098219909436	0.011835271282293018
311	0.013487535042712096	0.0016937969310812898	0.014155945283445423	0.015589269902929045	0.017361650988172588	0.013334335668503878	0.0017694840598941742	0.015323587978809916	0.01628064008723656	0.018815889296833473	0.012983562937129411	0.0027054297272570507	0.01389861453516825	0.01570515568562957	0.016369661197716705
312	0.007997977136803188	0.0011976930114523073	0.008654641301772209	0.010367233987010439	0.011167852481517705	0.00867673424257017	0.001769487434991207	0.008594328152532485	0.010707983801605266	0.012798681336675157	0.008997345932267893	0.0019130247870672858	0.00887957969073357	0.010380342290233529	0.011847837598421998
313	0.013194193912356534	0.0029337460729090352	0.016096195762080885	0.019285576930683845	0.02064004253482383	0.014955748907862469	0.0038565150370370245	0.016172118412253966	0.018518904203876158	0.0218922202093995	0.014879331132488568	0.004103004750610771	0.01490380026354079	0.017991621030304914	0.020482754248238467
314	0.009513907600919644	0.0016937937003553274	0.011266542182765849	0.013784434429371578	0.014936206578427319	0.010160781049135181	0.0027978084947691113	0.010648948591704784	0.013199091702534495	0.015313565610802573	0.010557414235220082	0.0022635204666306133	0.011537226228006407	0.013351664219555361	0.014756226552068116
315	0.01533080431876808	0.002933747938221718	0.01799210844236582	0.021759528791441406	0.02370371575052675	0.016964959343707012	0.002934365490690806	0.0190036380448615	0.021669784030185657	0.024162838323440995	0.016476763440201207	0.0022635179995366557	0.017381468655048252	0.020959003013579808	0.02258112671052659
316	0.01095944049616145	0.007575046208659019	0.014246663553363903	0.01423014008602278	0.014308485994738072	0.013221961185500576	0.00844009070550733	0.012861730549170745	0.013906189636755115	0.018603801902033926	0.012190962029865002	0.007208930310742407	0.013688577364007918	0.013328541408424408	0.013630095288769148
317	0.01970660288744248	0.0165327852687384	0.026033773939220264	0.02380886173441494	0.022946927654627393	0.025279747593002312	0.015452808141252891	0.026839093448594798	0.023875760587869693	0.031286625518655645	0.022943117904805056	0.015185606662432532	0.023441622858253353	0.021489796205188236	0.02004767799302618
