mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
499	3.5078732309525726	9.482028617299465	13.171502303258476	14.136257591996477	20.049138831854645	4.42918109663781	12.671315499409017	20.495376481543808	19.2679967998422	18.578039126515662	3.030255900469249	12.619241003753888	16.61694378872041	12.63266894112708	19.90190911205887
500	3.180413009729344	10.516003455880737	12.695773060880361	12.74542574946048	15.0834747815378	1.8678847387627255	11.616622070347244	9.476473243703	13.142129741297932	19.235152577267456	2.655276657895974	9.58230039581646	10.591312344905077	14.118229266029426	14.708824765543959
501	3.2951718404154895	7.843378117442058	9.139560684134539	13.10603400538656	11.66267755957545	1.4457022874346959	8.57522421676244	9.904742046089462	13.018827398635036	14.424061072314348	2.758384282364799	8.454189433859026	12.082311006480825	14.502749520086645	11.825865710629742
502	1.954909629432494	14.886043222683845	20.51126346374233	20.10811578483031	21.311973191100456	2.1174940442295584	17.024216151168055	22.268869574129635	26.452547532039542	28.83051471066615	2.3325054661843576	18.58011866532084	23.92935127510984	16.92218181369121	14.862676790135108
503	1.927590938526135	16.322022346001802	17.863025729157005	16.648615976383287	18.520835092298007	1.9421418367896912	21.28778390533644	19.571805396959817	18.93985314769845	26.381338377826903	1.54648957324386	17.227676234233098	16.964089968146105	17.600212591326038	15.850602422518389
504	1.7336857966595993	12.614810738414798	13.761796057306322	18.44204154518184	16.221712762334864	1.6529981745306572	13.780432460075179	15.556343782050273	17.070610081493086	17.098991008291204	0.8720253390506116	14.748892474324462	13.69411475965633	14.720801990107908	12.71336148798371
505	1.68412853489719	10.392822454080854	14.831631553348169	15.309002734975843	17.3507275047573	1.2465878476305299	12.552839868383725	14.379793955087981	15.77147448066444	19.395788934436787	1.7071712234102685	13.274081205832912	17.25925156393326	13.43329497027673	10.412336216706086
506	2.0535556775707517	9.693556304139594	9.691122094197105	15.3888990859135	16.20618682758608	0.0	8.298795069125326	13.637605635416227	15.421703797251729	16.482439859544566	1.0900751563802453	9.440539312701276	12.51036092492176	13.575575653842284	11.90728575702982
507	1.4498827333823137	9.094879380809402	13.111559906899235	13.19027841258466	12.959820773097892	1.856915362602356	11.836758533382277	10.745672500174006	13.9263412267754	19.096688204428176	0.8115482095169471	8.34100561294256	12.051969393941915	12.564408568973969	13.772735071261206
508	0.8208524174050188	8.745138786660858	15.7481649363845	13.595841504888735	12.987446522145046	1.1745380187650918	10.157876134954423	11.216718853332894	11.304226672706081	13.877140171861726	1.1152171495276677	8.805799797801559	12.506790793218428	13.338263173372393	11.94715781963549
509	1.5094112780355546	12.529798648937936	16.50132051960255	18.43706083818565	19.13679162036544	1.7244078604119724	12.80653887680952	13.79491545276404	14.081779321722525	14.95967459331992	1.1768564536379007	12.316592493546596	14.139441670010923	17.585496611498392	16.942971834823208
510	0.9064421029678988	18.484677534536758	19.918027551029084	28.6265621984228	26.43334488201036	0.0	25.546578023513334	21.138248629096996	28.06101649730346	24.511503336996647	0.0	18.224705265264003	28.358607322423712	23.768692852317653	23.584537530415744
