mass	P1_500μC-P	P1_2000μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_500μC-P	P2_2000μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_500μC-P	P3_2000μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
242	164.9754005202319	216.73022297281813	692.9104958270111	1352.0823514583662	1915.8490830676387	93.38695293027611	496.747134599479	575.0878484502803	1180.421967812478	2885.283826876667	81.99249398933925	310.56255050863234	420.93821278974315	766.1999559403237	1571.841485591341
243	60.45524777800366	258.48133244528316	1165.0592606226764	520.5623444951875	1335.0254034642533	76.10175301620392	243.60749773781015	893.8935718036705	1073.8114575880952	2537.756701796622	71.4675716280786	410.72151394442284	344.2057702468675	700.1609269713326	841.9569779123949
244	85.98665742128625	224.64007425027498	302.25695972714055	306.2893356456008	660.0689080343161	61.339954118016735	254.65428670772053	199.3132098285504	559.7213712871547	1366.7998153323006	86.08298524153088	197.61447240702233	280.8892393483339	342.50034312823203	384.44278463664716
245	135.56350694800972	316.28660573283724	337.4845373806216	520.3202957461427	937.8229511163354	141.01713041975282	368.95673123537637	653.6672958443991	926.4855713488938	1271.6287841223993	85.83973595412441	320.03914153033446	313.04753735669897	827.1143393724197	549.3240094152694
246	634.4647162200716	377.1005936280133	277.6763389882081	479.96905536163644	845.9417909806641	544.1089022103675	257.4273331688872	439.6984159561379	535.3242830323439	643.4663846595209	616.4810700227262	357.97429543285875	326.37994791362865	535.1351110628044	999.8341952962312
247	487.25537440428815	9960.665816489089	9139.255003377926	8568.796092111837	11751.18421146148	521.1527635430939	8664.660163600971	10886.370060198784	11895.270557156242	10017.411102076037	621.9226205920113	7497.538191649266	6629.288777654077	9924.456316959418	5818.276098646366
248	1412.7618209477623	2877.4841225031064	4440.580198764178	5840.290555472243	5415.6991496995	1209.4212177322427	2900.3973491497322	4267.222769431153	6817.886821635479	4514.4317083406095	1124.8643636497852	3907.6823525772857	3273.456601066682	3715.729526739095	4026.3093875672903
249	704.911404903096	4214.703369941358	3595.173597411312	5686.493459762534	6027.982800891286	762.0429947652946	2753.8436253918308	3616.841071143087	8115.800233360894	9312.812590000414	841.8159766847642	2992.988866175573	2121.272963910224	3828.1561463021144	4180.964536459272
250	1210.3206631830765	527.3050493208711	1013.7007021041668	977.3483094469286	1531.318379632448	1384.285677513339	496.01856485947565	920.7854278993774	1079.445598432313	1539.60969210737	966.1945110174756	553.0014455507763	639.1214470652683	922.6056724672871	1210.8815397970627
251	711.2827988695996	501.1179385446451	664.975912258795	1399.9314605662728	1384.7886360489	498.0947758788544	518.0790018977576	751.4645556115023	1426.1339508225942	2065.9852038053295	569.7841923360494	674.0757350636387	788.6157096048792	1010.9870995146806	1505.981105532299
252	522.0040265295652	420.29386928960537	839.3296638326688	1098.300406537266	1913.578569445657	366.08301415302907	501.5767973051039	508.28866606756793	909.3969186246629	1467.3279513807952	658.7820028801369	549.8547537762013	440.45145143460206	1151.6239083197897	1361.7414479202998
253	292.70297641274254	717.7336900847178	585.8529555259103	1377.637621107866	1556.6910146069315	286.2717642905916	565.716056708945	494.2699681249016	1796.7027224266428	1309.1897181317736	194.20717370532475	487.2558786162087	471.8645910836566	1561.4617192973096	1251.6637639139572
254	138.44507997108758	139.37895526964311	506.6601169646561	288.86782145407415	538.1024235330307	83.41328606137566	272.88960815953004	256.8283317541123	248.87551061818166	819.153508274754	72.87385215373153	244.1213457700489	238.74127852539505	563.2791187296068	382.10773737110713
255	139.40600014054658	556.0013849091221	865.7955081184037	1069.8332201891453	1305.3377422660674	73.17631466994162	758.52977768538	1018.5738752609029	1122.0760894485666	1380.7898384191674	78.08370676778952	720.4555564918975	592.6313720507117	734.7382506092639	1841.4224511467028
256	102.96188549716801	676.2243061498482	650.7504052045575	1196.1422417350482	1083.411421390762	74.26304394280982	472.5014181889466	568.0668263465602	1556.8666832305091	1300.7086876522915	57.04469145632374	362.825255347313	327.2209282769722	771.6694606464611	1322.878783663813
257	378.5507623945049	331.7755530985805	592.9647715304635	1558.6346457630607	1208.0704095913766	396.30284052753825	815.1498757807169	511.6048698793646	1339.4205018113573	1112.4687971863282	256.2746530954867	730.4885855501952	672.8847285686716	1346.4671863178382	1606.8424112630032
258	338.2803812712827	284.9324902879497	287.0914673570298	478.55709365141627	543.514714518863	327.47312511440043	417.55730289527276	183.32688320052586	526.5568837447788	575.200641282706	243.9487443523455	240.82432986288342	140.90742798028336	405.2883833845518	591.8418785961021
259	1022.2354632610188	419.34273540612946	405.08147413083407	1036.610771179498	848.6978582402317	973.0322833823976	263.29608701830836	394.25565934401374	444.2861137680336	1418.7968620591214	717.7636270302249	471.7249851988153	410.76947828602687	616.5687155080207	597.2971890156699
260	608.4297905757513	205.0639806809666	414.29033588585173	347.1550893637148	483.8218485578108	528.7121349117857	170.5446703302204	278.23268625959054	667.3498117037877	776.3382905308443	522.651523162411	192.88179639253045	164.44390002932124	355.76709554418625	332.5992382125341
261	1713.707277610949	319.05779312291537	497.204637378681	586.4662721479345	1075.3106637773312	1315.0844965597546	712.3425546411909	581.5595425371417	867.5195999064669	1558.8570821778458	1280.0631399397714	556.2860000730217	655.9043426538761	981.6900181925595	729.5494706801128
262	748.1312920103796	544.9329014784608	502.57417048594016	488.5972783304268	989.4253140243701	534.4751974134236	378.9531253405084	263.40689568865685	638.8071296228572	907.2093648808926	668.5333971988056	337.4701160981334	793.5754020711399	515.7625031461469	461.4418584849213
263	917.9769062523211	815.2374212144407	881.3497529022978	2093.9445177991333	2101.847317579837	615.9289704630698	582.5313775141503	1225.188765642001	1365.149445493596	3192.8434554237015	1234.2465690249824	720.9178055648063	807.4459939118447	1577.7069436082286	1428.8166076556533
264	391.05450398736565	472.30346297095025	571.7215847507027	758.4300836076898	857.89957115998	211.22825865925657	249.71934518120153	462.9595850563269	711.2583923519985	1364.667465160421	238.6378750084588	432.56227197785694	585.9764634907324	784.0306371729816	1127.39361392354
265	318.36441143547324	4962.7803974441595	12222.158872160384	10496.958352367787	12317.828782988758	182.1450804338166	9258.085044153482	8670.999593567643	11596.86864328176	10948.182036190117	255.74000201657338	8761.890505166279	8242.00479350209	7261.240945455905	7581.728843691083
266	218.4917336539656	492.2377396250388	929.9009805743397	1259.0532344770786	1197.874050828784	102.2022935850254	681.7315030856782	682.1768296115696	1475.0642147124026	2587.1778369563867	139.2171166226161	626.6536626390815	320.4547681308543	1061.5001564451666	769.0679129443887
267	66.80927194828472	805.1032689415521	771.1109904040835	1263.0278333865401	2117.0006617013437	58.42501594188835	1004.4722543418666	1094.533877345822	1243.8223209954078	3424.0088058379897	106.09918608191799	697.3847140822813	1165.801330143739	1183.4458015774908	2400.3276184892047
