mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
748	0.0	682.5799641424592	970.5671638343806	1628.4989797874894	1301.1599902873843	0.0	1420.2590704536562	1935.9958429495757	1439.23521518594	3667.289245252154	0.0	984.2620838808232	1018.3232208939773	1687.713017353355	1867.060855697835
749	0.9585914102419293	552.6748382211039	1662.7802211887092	1377.3172475312767	1755.9808087326326	4.952755361376903	1625.6311556631601	1110.25150137573	1324.170360843471	2282.41110304527	0.0	840.0049373249686	1176.925955496707	948.949115384426	537.1061846202094
750	1.9263718602315965	231.9450818971788	627.8991478771934	541.662089077592	573.4157227257173	1.105950188301839	670.8951494679512	796.551790343043	911.4036106854205	1244.039020805348	0.0	437.89197920768976	420.7223514471227	593.0784133389654	534.3079067985199
751	0.0	227.90231036560186	685.5631505974284	994.6244919733286	488.7527069805723	0.0	864.3135187880149	516.2912601900154	446.45129417389336	1604.0341468657628	0.0	282.0503456818567	284.76367423921243	532.6569493232703	608.5594767184003
752	0.9471534158964445	89.91077610190429	243.58442968883517	329.18341457303006	327.2640436572488	1.1087543069916845	90.72339245867386	191.19878227149084	643.2816468689329	521.5678835641995	0.0	144.67194666069742	198.8840930668472	316.56333784542807	301.0707539740392
753	0.0	40.58345892422422	105.33021495759462	197.07027867920053	221.2135566522478	0.8384692622996391	82.92717744505428	83.36630685675935	319.3600614170508	274.4509314137555	0.0	101.82770620905639	136.34929798283449	167.5010292530106	155.74424033479096
754	0.0	113.28572931820749	156.06464915959845	337.25492411139527	411.66651719343304	0.0	127.73371177532833	125.18277040505552	364.23375961074487	345.95556063433986	0.9174951155388692	152.2080329596211	224.55126194358303	355.3678843626944	244.66751621978847
755	0.0	128.91803050627217	172.6001290393141	589.7187118150435	410.9538632973637	0.0	175.40937985753686	109.63070866208292	427.2496130512593	583.4778298700306	1.170874723182046	155.62211920650836	127.797633260319	342.8449572301804	514.0875805777032
756	0.0	276.1717273731804	380.77975566417524	934.2157647110271	770.0636464571367	1.359070264061752	546.8307891354295	284.18554540249613	935.1734753766282	1254.7676305885107	0.0	410.86529986271063	856.6334823374208	451.65920725125693	791.1481912626149
757	0.8571396973692944	159.40198839294496	487.7028557577738	535.9677904936424	638.5091640217045	0.0	216.0196709817218	404.9617635015194	718.014454043544	786.49065009118	1.346064800443249	282.38985449443584	365.79670566755635	497.4144046496874	528.9523273600482
