	PC1	PC2	PC3
m408.000	-0.002159990344610859	-0.0004389879341691538	-0.007173639802874672
m409.000	0.052897168360663924	-0.012233097149933625	-0.024303907437848955
m410.000	-0.015391923019458525	-0.008364972988695586	0.00100463481154367
m411.000	-0.011515638520258636	-0.014908100105820736	-0.0033201534837165544
m412.000	-0.017923174841668388	-0.0038824239931874592	0.0034463707514214956
m413.000	-0.01250353883524724	0.002161084870828272	0.0014041974446251041
m414.000	-0.01590354665083203	-0.0045081760938926905	0.0017898520284007986
m415.000	-0.009996974211208572	0.003264443717027663	-0.002965774959336622
m416.000	-0.0182498778710647	-0.0015129583016150092	-0.001961931614212964
m417.000	0.0025338898572604927	0.02025990317690948	-0.02317899699110837
m418.000	-0.02522672746258705	-0.005698059796242767	0.002070535366372869
m419.000	-0.014701647357671965	-0.0029727813914959293	-0.0007619136272447907
m420.000	-0.029859464093096366	-0.009989582516581481	0.004978759910958411
m421.000	-0.012760932480493228	-0.00551191572039749	0.0042448493311352505
m422.000	-0.03194429520818526	-0.010535506060369647	0.005522471074839047
m423.000	-0.019608129179952482	-0.006270141644059258	0.005101125169480565
m424.000	-0.020082507318121254	-0.006622731227265948	0.006782301712947649
m425.000	-0.009651619210670507	0.0008503529435420744	0.005382181788292589
m426.000	-0.0036188664516744497	-0.0011297792359865183	-0.0024576896253110827
m427.000	0.01134110080522104	-0.016084479772610173	0.001580610385526547
m428.000	-0.006371446182609593	-0.005054145451205551	0.0015790354408744467
m429.000	-0.005927691119775497	-0.011078173759943076	0.004087095118632171
m430.000	-0.013732496116152763	-0.0022109865326922617	-0.002493672265464995
m431.000	-0.023693915296366677	-0.005903024170299982	0.0023732481561773776
m432.000	-0.01940063331677019	-0.004047355612325781	0.00028661304749893584
m433.000	-0.02547981322712134	-0.002324072337506964	0.002541513071689744
m434.000	-0.012811384094896391	0.0009980935155785673	-0.0018864196391505821
m435.000	-0.009080175313671337	-0.001699624102002022	-0.012937623942128322
m436.000	-0.015159777733150269	0.0006948738861590664	-0.005838303421904575
m437.000	-0.01239840918329523	0.0025769765434608795	-0.0075075696898781455
m438.000	-0.014228304904516037	-0.004403848566521469	0.004312919997611488
m439.000	-0.005616770980327899	-0.002738291906405177	0.0031458096001983787
m440.000	-0.014996450595796735	-0.003828635130253785	0.0031495761476627365
m441.000	-0.00864603079440434	0.0018617988731570096	0.00020741586285233086
m442.000	-0.02079619287377599	-0.006450726143264684	0.0033893191595631765
m443.000	-0.012884818588294268	-0.0003634178009398816	-0.001051295642042732
m444.000	-0.02211743961721363	-0.006588092302108538	-0.002501340945244506
m445.000	-0.010764785252323491	-0.007470434450091194	-0.002191889615061833
m446.000	-0.026603268098614064	-0.009228158577067986	0.007248559116071
m447.000	-0.015258189346471012	-0.00535903379165529	0.004524686638240108
m448.000	-0.0211888844556875	-0.0026764673639697156	0.0034036573541228743
m449.000	-0.011986302725413503	0.0038713612187860832	-0.0006960267854142647
m450.000	0.026304849905130896	0.014622045691480422	-0.02286928293427607
m451.000	0.0950396168168438	-0.025002989489266263	-0.02163388437614269
m452.000	0.001958156580913004	-0.0022517046727919526	-0.0025494176660978414
m453.000	0.00021123926035968068	-0.009889392291945692	0.002220069875188221
m454.000	-0.008082470861476562	-0.0016880552388476994	-0.0016809399217527134
m455.000	-0.01573801709918864	-0.008170634090822868	2.108035795293417e-05
m456.000	-0.012782251555423223	-0.004994601502754348	0.004279922780635835
m457.000	-0.02156108469744215	-0.007205077004192258	0.005131399833263835
m458.000	-0.012481730516763058	0.004122875910546878	-0.006481291038359735
m459.000	-0.006180279944071437	0.012528962514378466	-0.024832051367374444
m460.000	-0.01498538319101996	0.0012560955902596075	-0.0010957533134684672
m461.000	-0.015499927226488752	0.001905750846824501	0.004682338489178354
m462.000	-0.00930865407793225	-0.00023325659885932597	-0.000489586117705751
m463.000	-0.004386434794927479	-0.00495479056091166	-0.002524851772628323
m464.000	-0.01174280635983694	0.001438711282127528	0.003933115484800972
m465.000	-0.008445556096814019	0.012457520673398956	0.014132786135375271
m466.000	-0.014636808533692204	-0.0036237711268646902	0.0030317450424477963
m467.000	-0.0054049960408851655	-0.001077782345612888	0.007426524308115721
m468.000	-0.007327067672998982	-0.0036019666191677703	-0.002342179981825563
m469.000	3.5537149987770815e-05	-0.008471424271942153	0.0016210393009373038
m470.000	-0.013956233107675102	-0.007328737264738131	-0.0005400570578472564
m471.000	-0.008775636287267966	-0.006445750426871108	-0.0016782562033361168
m472.000	-0.016673425592162235	-0.006749709228067975	0.0009018928968680929
m473.000	-0.01129687747786069	0.0016132067346400836	0.0037035141973714653
m474.000	-0.010947647141935656	0.0018996400141572348	0.00025711591505810506
m475.000	-0.00613640212086077	0.0003953826445249493	-0.002663065681207249
m476.000	-0.009319809791536255	-0.00017805140713884253	0.000766592437746607
m477.000	-0.011430485145190773	-0.0016528108603536585	0.001382274387712783
m478.000	-0.007996319523639845	0.0003297039805974626	0.0027935658063377306
m479.000	-0.013657426080530017	-0.0020286890835090467	0.00033987966173374513
m480.000	-0.008999265523553268	0.0017626295484954946	0.0010229055705392833
m481.000	-0.01301653119811365	-0.010504858249310627	0.005575364394221113
m482.000	-0.011629755860909523	-0.0008340205671908622	0.0019674516115570605
m483.000	-0.017547061292250803	-0.002324148207945686	0.004176026965717161
m484.000	-0.012906312867519103	-0.0019101904631137225	0.003955879867242923
m485.000	-0.013418147085433619	-0.005214596565615444	0.003143678374410666
m486.000	-0.003998422838479541	-0.001804487093197924	-0.003392861659095191
m487.000	-0.0014051029858578251	-0.0060824193925368185	-0.0018234763039629666
m488.000	-0.008041449861110312	-0.0016173335673202167	0.0024861490067501126
m489.000	-0.0051933311576907275	-0.007186432278653541	0.003527788294735473
m490.000	-0.0124275338930067	-0.0016893580531468948	0.002726698763782199
m491.000	-0.006460313061194507	0.002870324810506504	0.0011757755002558704
m492.000	-0.013874111429357279	-0.0021029984600141167	-0.00019261251829739103
m493.000	0.014759454426396776	-0.018380737842859075	0.0037505279994904626
m494.000	0.012871516547505221	-0.011240929310476062	-0.012417937498124849
m495.000	0.000978862708807983	0.0007451502343885528	-0.011595763283362984
m496.000	-0.011568349624714609	-0.002937683878161268	-0.0044450182193483
m497.000	-0.007901173609646497	-0.000564825586378379	-0.0018615889702371566
m498.000	-0.011440900854449116	-0.0032283106941264723	0.005140102244094789
m499.000	-0.008950513447903919	-0.004806764234448608	0.0028433399263093208
m500.000	-0.007628282916246342	-8.451867816947918e-05	0.0011264997798449087
m501.000	-0.00815348616311899	-0.0022253451384953507	0.004062337754849619
m502.000	-0.0038869381315576805	0.0023311594883324914	-0.0026662185742829425
m503.000	-0.011209627456758225	-0.0019765233660506785	0.00025115274994146004
m504.000	-0.006355102844471409	-0.0009016265938652641	-0.002601497574394613
m505.000	-0.008986008787403948	-0.006663048183624242	0.005389420217057902
m506.000	-0.008860796661381409	0.006842876847972642	0.0121816093044929
m507.000	-0.011879210409153608	0.008614821073373484	0.019231031296214864
m508.000	-0.00947325489343735	-0.0008116268247796845	-0.00032632782377306794
m509.000	-0.009024603101183155	-0.001082673626932442	0.003031625418242093
m510.000	0.014805643436210415	0.005399448503640725	-0.012052671779202793
m511.000	0.05500661807896364	-0.004104408575539203	-0.026122978305173697
m512.000	-0.0014502600189306562	-0.004075194415523749	-0.0021956705769099203
m513.000	0.007292396742531086	-0.006161321177253209	-0.002799264184151593
m514.000	-0.007121054945906695	0.003341844487441287	-0.001398928670376666
m515.000	-0.002757072825416171	0.002172784198149941	0.0005394629669079194
m516.000	-0.011724018038513046	-0.00013561208553123782	0.001393335466207917
m517.000	-0.008281881079242508	-0.0010634946425940675	0.001262196512542988
m518.000	-0.014703045198354763	0.0017315970413360345	0.0007236762413968284
m519.000	0.0022052824841814586	0.01551604970722269	-0.0149075369529606
m520.000	-0.015307559047709623	-0.0018166243760431933	0.0019767344214420128
m521.000	-0.009446533961201082	-0.00154925334840008	0.0012623036030639733
m522.000	-0.008172549856391188	-0.0023993205683421033	0.0003095434430217803
m523.000	-0.004246722637048156	-0.0012179326386679043	0.003081113654677816
m524.000	-0.0071835798366269455	-0.0004328453961696299	0.0022300638067513554
m525.000	-0.007045036297275816	-0.0005483035732160898	0.0016887198110415952
m526.000	-0.005289418575902316	0.00026745318121106684	-0.0009775944094988552
m527.000	-0.00644144299495657	-0.0006012507716455009	0.0015027505830457616
m528.000	0.00855312090098291	0.00037093999463907453	-0.006596689831879865
m529.000	0.011807771217170665	-0.014554570681481057	-0.0021218924752193966
m530.000	-0.0014434033135068047	-0.0016219254112799211	-0.0003481073737428572
m531.000	-0.002650546873975904	-0.013403344715896435	0.0038069773202216
m532.000	-0.0076746648464770155	-0.001056847600406944	-0.0006277126792167727
m533.000	-0.011214238728601701	-0.004828960205052065	-0.0008819365858423725
m534.000	-0.009237261545193864	0.001251521829678985	-0.0002421893424932964
m535.000	-0.009689869689227505	0.0011713225727266149	-0.0010796159252813243
m536.000	-0.0031645459185212776	0.006476419682612801	-0.0066735536850536965
m537.000	0.0023656472210659184	0.0032273505165370036	-0.005856300142056669
m538.000	-0.005164001419756547	0.005683243385030876	-0.006728575068552987
m539.000	-0.002324283900413524	0.0056536620571104946	-0.0021987813991329306
m540.000	-0.00888306815970508	-0.002261865219688385	-0.0018114539188444781
m541.000	-0.005201978419339656	-0.004235604992459694	-0.00029711041601078437
m542.000	-0.011260846114413177	0.000409996834624396	0.0006711453383987933
m543.000	-0.0065961120802869614	-0.000985372630768804	0.000424558889868924
m544.000	-0.012374760536913696	-0.002976667636453665	0.0012738339021379057
m545.000	-0.006638299271669932	0.0002807352950606886	0.0016387693686213684
m546.000	-0.00541583667508901	-0.0023937503695605294	0.0020624922382759545
m547.000	-0.004258442197070435	-0.0033336478813746915	0.0036345589571419364
m548.000	-0.005628375222354491	0.0007078197837026294	0.0023507228609895973
m549.000	-0.006819957188348955	-0.0032573706377589384	0.005072013165674102
m550.000	-0.00390979512474432	0.006271693717185126	-0.0006185885855535935
m551.000	-0.004078924438880036	0.0034557811929594737	-0.0016727970256214066
m552.000	0.04010590520095083	0.007096335504757735	-0.02410716131578401
m553.000	0.08063337415399564	-0.02891832755063189	-0.018931217442379498
m554.000	0.0031883652047775585	-0.0027319624470467947	-0.004373617877884624
m555.000	0.0018013246055226517	-0.009184960355035642	-0.0007651657907209476
m556.000	-0.00450533284425799	-0.0008760159189893637	-0.0021157470184758197
m557.000	-0.006824588379271631	-0.0037657787433044336	-0.0033490158351425895
m558.000	-0.008026576569645326	-0.0013247388249814761	-0.0026485040473284427
m559.000	-0.008814422518018377	0.00017509084348086619	0.0017325551950204958
m560.000	-0.0005256559963010967	0.009912533786921638	-0.012096768683200601
m561.000	0.006620731835973422	0.012691815712125333	-0.02318847544073488
m562.000	-0.004408689503589721	0.0019144721070513797	0.0010578683020968753
m563.000	-0.001680887486602707	0.0014373239709090007	-0.002192645406344829
m564.000	-0.0023952136323550552	0.0032064251881546483	0.0003676979929575046
m565.000	-0.0023384334925651527	-0.002264974654811257	0.0017444342230123302
m566.000	-0.0072143859039367824	0.0005618367204325179	0.0029328758672716197
m567.000	-0.0032496207142125827	0.006201225341761341	0.012714408294127798
m568.000	-0.007237478366376138	-0.0021960261803928064	-0.00014864969125063705
m569.000	-0.00230566654143571	-0.0009804477749839702	0.008052557332706286
m570.000	0.0042448745310869306	-0.0003692674558404557	-0.008387276039703285
m571.000	0.004269415382430961	-0.0074669073399885105	-0.0021274436645039624
m572.000	0.0012520295059589182	-0.005587132432474482	-0.002384244138491112
m573.000	-0.001419479868586689	-0.0045324952967884585	-0.0011962014907622906
m574.000	-0.0008329834623850892	0.00021707818781579633	-0.0005858638349785952
m575.000	-0.003988339173618152	-0.0005894100945746557	0.0013219460031287569
m576.000	-0.0011082789216871924	0.007129725360591133	-0.0024069899041380565
m577.000	-0.0058846107519288935	-0.0005301445119474775	-0.005301374450878382
m578.000	-0.003974086529631661	0.0024718598216770795	0.0009141765000179657
m579.000	-0.005109331769284118	-0.001735328893862482	-0.0002256299897116788
m580.000	-0.0040062947186098475	0.0036075602075154966	-0.0024415475926709675
m581.000	-0.008182227231393056	-0.0012750412387169683	0.0015681490353091914
m582.000	-0.0036678736642595357	4.8568313872534476e-05	0.0012561317796033718
m583.000	-0.003448931522124183	-0.0023986029523548544	0.0052832567920622665
m584.000	-0.002445348986410854	0.00481460805164829	-0.002658813584330622
m585.000	-0.0021897635137135443	0.0026498132170669317	0.0010180454335075907
m586.000	-0.004371036475835785	0.00013246946341780055	0.0005240236693822652
m587.000	-0.0020444339276697978	5.4237637163124687e-05	0.00468398684944754
m588.000	0.0036128205303245504	-0.0013154582861295207	-0.0052377518309527265
m589.000	0.001488547024864806	-0.005456246512065437	0.0012647437100201048
m590.000	-0.004153691947439551	-0.005118316399624626	0.0009415935283963109
m591.000	-0.002829961841345441	-0.006824424482972577	0.0015464589993651866
m592.000	-0.005558052259474019	0.005639731501615678	-0.001580661206338745
m593.000	-0.003073152404885711	0.005995791446929032	0.0008428112970443239
m594.000	-0.005380158127262729	-0.0014905260052296898	0.003828375798105697
m595.000	0.02056869003709037	-0.012153719448643912	0.0021836506489447847
m596.000	0.01886622768527526	-0.003973674384969325	-0.017024438569463334
m597.000	0.005838476934999977	0.0021189823220974942	-0.011587489509638416
m598.000	0.0004269130775004612	0.003024998294021305	-0.005351749358102552
m599.000	-0.0013539734482072333	0.0013681824911873665	-0.003438654436183554
m600.000	-0.0009080526811732991	0.001454034980797126	-0.002292993899029687
m601.000	-0.0043036641254998575	-0.001924389832703137	-0.0011438613296928968
m602.000	-0.0015632479328438246	0.0026018560846221886	0.0008602439342642531
m603.000	-0.004706247361012173	0.0015996639434965956	-0.0015065775075835896
m604.000	-0.0011071765458888594	0.0018327006362802744	-0.00533638937187233
m605.000	-0.005415077182225957	-0.000701024793691796	-0.002045711717058068
m606.000	-0.001564153976519681	0.0011576781691575889	-0.0034676574424547663
m607.000	-0.0038942511923774083	-0.005923033432367323	0.004057098202218779
m608.000	-0.00183152289690679	0.015527080641286986	0.01164998272632424
m609.000	-0.0012585134722575136	0.010940129412420178	0.017505333212398215
m610.000	-0.0006035183870952836	0.0045126338567603695	-0.003995764455538681
m611.000	0.0018116469339989531	0.002983867778602508	0.0008678650362932619
m612.000	0.022833781302758597	0.014056721232846394	-0.014714533224668336
m613.000	0.05073182878124707	-0.0126163231466017	-0.02386343300823372
m614.000	0.004440972509716598	2.6425710304799237e-05	-0.0052828445677641205
m615.000	0.007229365388679756	-0.011189385246726278	-0.0036601871426843397
m616.000	-0.0026716033514906294	0.004672028674332989	-0.0035709749747349267
m617.000	-0.003525743724359859	-0.0013384486170223196	-0.00254886761529951
m618.000	-0.006524584055631014	0.0019203556837303927	-0.0009931168820517182
m619.000	-0.0034284480887399344	0.00015906022112988603	0.001017095873701342
m620.000	-0.0021085308277329316	0.007065426934735311	-0.006044266630690989
m621.000	0.0034191674671470644	0.011460679972389646	-0.013534706701522558
m622.000	-0.0015055485055752293	0.0073331387115388	-0.0030833862268584054
m623.000	-0.001941599575956186	0.0008270263942883945	-0.0023057640386886656
m624.000	0.0026986699722217657	0.0012555704294086839	0.00040006330690171556
m625.000	-0.0005901327963911458	-0.0011052195182692736	0.0005007800668678908
m626.000	-0.0008334511181810129	5.927504751059218e-05	0.003602550533956077
m627.000	-0.004720374420034938	-0.003688591133435958	0.0021131365929808986
m628.000	-0.0007309826097476418	0.002097149651339838	-0.0025841048707090776
m629.000	-0.0028709918930092896	-0.0016242958793663625	0.0001654196222610887
m630.000	0.012543106758400471	0.006976691183326689	-0.005806625533820677
m631.000	0.012027314931997858	-0.017871603397905427	-0.0009629977271598247
m632.000	0.004012671917353995	0.005128381965780779	-0.00030851982654780773
m633.000	0.004185916584138909	-0.01142863124440691	0.0006632862912904889
m634.000	-0.0019000590321077745	0.002141471744524925	-0.004591596364427942
m635.000	-0.0014707844290659056	-0.0030609354522335105	-0.0025985297549866405
m636.000	-0.00383309228493059	-0.00030529980084352727	0.00028569843827570027
m637.000	-0.0017090899190612481	0.00191335774852276	0.0013346303649206378
m638.000	0.0002201055152689345	0.008493741658243209	-0.007850874683761206
m639.000	0.002350759247466719	0.0005542905044738949	-0.001919860405168644
m640.000	-0.001112050071013365	0.005883165767219043	-0.005436958324788908
m641.000	-0.0008515847527909669	0.0008225002924965797	-0.0031363745310125715
m642.000	-0.0013527350653572848	-0.000494214206807704	0.0021369850469284014
m643.000	-0.003100003921542002	-0.005689136188524665	0.003154061824738519
m644.000	-0.003065814593626318	0.0009113206623043569	0.0019736882919977935
m645.000	-0.0025937297959823732	-0.002416311732506787	0.0018319866312312475
m646.000	-0.002392302423953616	0.003581011807397442	-0.0006028600858260792
m647.000	-0.002865376582210069	-0.004518982326840327	0.003064725349520804
m648.000	0.0025267062546187593	0.003572013921203302	-0.002379381396376797
m649.000	-0.0013076542304028694	-0.0017876744711642835	0.00349237282556233
m650.000	0.0005417844191028702	0.00012181423225392891	-5.9465520576407584e-05
m651.000	-0.0021178238890492457	-0.0019994003654827787	0.002852832457943783
m652.000	0.00220232879311671	0.006036973476396928	-0.0029217633279274586
m653.000	-0.0007775248003199813	0.0010957764101653968	-0.00020605544011520285
m654.000	0.05495196500945637	0.036380974780802544	-0.04183993158189448
m655.000	0.06163833246574783	-0.069598252819714	0.0071710608650594684
m656.000	0.007731375148442937	0.0010712875774952085	-0.006423951029977437
m657.000	0.0069431467534051775	-0.011629889345279882	-0.0004909022994754075
m658.000	0.0015852128306932138	9.894320750369536e-05	-0.0013509253678092056
m659.000	-0.0007011270400404406	-0.0029141623628374013	-0.00066262970286178
m660.000	-0.0013595064655001544	0.0016335925505741257	-0.002704139218430339
m661.000	8.816895909482861e-05	8.966763474801204e-05	-0.0033238286967623943
m662.000	0.004787243107375094	0.015823351679348	-0.018628415333290467
m663.000	0.006461225400143405	0.0017048125362297039	-0.01085552746653955
m664.000	-0.0015553868060675963	0.008150407877183848	0.0003914387234121212
m665.000	-0.0007224140287326626	0.0017808222124463258	0.0003154478405521154
m666.000	0.0016917734824284565	0.0020257043274934114	-0.0016409746252147742
m667.000	-0.0006480770503792452	0.00019440357773012413	0.002148535804187395
m668.000	-0.001474129843127568	0.006732866319773503	0.004334742831452897
m669.000	-0.0016304251384777469	0.0032066394426170748	0.005624334198881759
m670.000	0.0010267815137724448	0.0042098300474365845	0.00022445036952145156
m671.000	-0.0005503432204497049	-0.0023706693758204127	0.011045015426776121
m672.000	0.010746452464433521	0.00196474064396159	-0.009107732808501969
m673.000	0.00530147083278237	-0.004155940000411741	-0.0011166921022685555
m674.000	0.005387885958947212	-0.0033466816733076867	-0.002479460705153167
m675.000	0.0016017345781895941	-0.0022619494229759005	0.0031423041368542556
m676.000	0.0016845048609363848	0.001591612138157802	1.8326198936347854e-05
m677.000	-0.002097952582849888	-0.00405628794155535	-0.002768149831966024
m678.000	0.0007801238976039851	0.006264355358788388	-0.0013820647303298423
m679.000	-0.0017424676835219501	-0.0016706208236522235	-0.0023868365329943755
m680.000	-0.0021810915943284302	0.0017453367015875846	0.0037647119792349262
m681.000	-0.0028868785899510436	-0.0005488682556912408	0.0007449733120501251
m682.000	0.00033428532339875724	0.0008450175835116251	-0.0001204747378400033
m683.000	-0.0005227756766467956	-0.0011794290019319694	0.00047625179035902727
m684.000	0.003118444432083417	0.0034217944693181817	0.0005790313731812119
m685.000	0.0001005455398627199	-0.005074147256800231	0.0014879559963432182
m686.000	0.002939056459734265	0.008308738685406644	-0.0030560301158669718
m687.000	0.0011675912743105005	-0.0014081987507366936	-0.0024036065201212993
m688.000	0.0016281878506391404	0.0041106719785177	-0.0016706976742134482
m689.000	0.0004097048558395423	-0.0028132802459605887	0.0019026419283093843
m690.000	0.005839988634261175	-0.00153284535017304	-0.005234827597411865
m691.000	0.0025037425159484586	-0.0019851272278045445	0.0018564600073169761
m692.000	0.001737675566314505	-0.0007902226442831245	0.0014479780375315835
m693.000	0.0007806589342525628	-0.005240010542456681	0.0012936104820849088
m694.000	0.0014001853565199988	0.008799667565537668	-0.0033347762204341343
m695.000	0.0006902559046248844	0.003957786896798982	-0.001124064119483066
m696.000	0.00310040536696728	0.0029672715000456143	0.00046902686753321214
m697.000	0.023701864046652886	-0.004013169169557601	-0.009599112027994475
m698.000	0.013864476141698988	-0.006876555270848098	-0.01087198008393659
m699.000	0.005988454974733523	0.0002116272098239772	-0.007444479976037871
m700.000	0.004203927473304974	0.0005888829099633089	-0.008037531125377322
m701.000	0.00046326377230877157	-0.0006571678772070319	-0.006031900312519672
m702.000	0.001568149279469593	-0.0002705621971231313	-0.003418568239117088
m703.000	-0.0023274168658833044	-0.004116950865060971	0.0012887615980166525
m704.000	0.0010705585920025623	0.0013928176807683377	0.003167359623196164
m705.000	0.0018206062325024793	0.0031982578667062926	-0.006431267079568439
m706.000	0.0024004763819469232	0.000806806507082142	-0.003619521718247061
m707.000	0.000713185115277057	-0.0003991691014729217	-0.002007510266835758
m708.000	0.0041023346427384215	0.0037236618110576955	0.000852468727869247
m709.000	0.001770517715630424	-0.0036435842697206625	0.001090421955820699
m710.000	0.004204592935454025	0.018812224374244426	0.015075172097711738
m711.000	0.0025656223202411097	0.003633351768109504	0.006709245882084202
m712.000	0.0034594024084511417	0.0044339443071873975	-0.0028687437024934904
m713.000	0.0032096488375343317	-0.005323334058222264	-0.0008919415099264943
m714.000	0.03696725639046476	0.0260743472216728	-0.03284722313044266
m715.000	0.029765448509766885	-0.037087097463600276	0.00038296638406190087
m716.000	0.010169975079230136	-0.00011278017829249401	-0.011809821880716723
m717.000	0.00637358112775537	-0.013688511318936206	-0.000675171455987574
m718.000	0.0023070494471233633	0.0031959934698522945	-0.0007677798160903224
m719.000	-0.0008160954285880878	-0.001881919439568989	0.003385721000217612
m720.000	-0.00044238051009279513	0.0035769819338055354	-0.00025747447222402653
m721.000	-0.0018480381384615833	-0.000980300411990984	-0.0022738799426138216
m722.000	0.005549461000723483	0.016271569832793122	-0.011119101354566154
m723.000	0.0035437178670763504	-0.0005183177965091253	-0.007525493786822608
m724.000	0.000817852552483622	0.004984777793003313	-0.004312722516541264
m725.000	-0.0009827235491638958	-0.0018287163590719295	-0.0005636939515736662
m726.000	0.00567392219074988	0.0018220447169938038	-0.0014606675309340046
m727.000	0.0005582573077217321	-0.0037318088113657277	0.0011242395023439995
m728.000	0.0015564761268795388	-0.000750906307204152	-0.000963624357546069
m729.000	-0.00033132229335049434	0.0005358954660867686	0.001371109941957481
m730.000	0.002795330312601045	0.0020741236580289735	-0.0025701916461297494
m731.000	8.165674159963805e-05	-0.0020494741320674073	0.0008900599478208843
m732.000	0.02035441257922587	0.005921933632936307	-0.013557861085976848
m733.000	0.008542197459451395	-0.015101348296315088	0.0023446458242763245
m734.000	0.009305559237564591	0.0038210963543941676	-0.006515147883221536
m735.000	0.004703156942476502	-0.010997472257586611	0.0020511814282811315
m736.000	0.0016297886620681042	0.0028633194585022696	-0.0011839361707496315
m737.000	0.0011397265130870594	-0.0006840647513740741	-0.0016229034511461063
m738.000	0.00047857660511826326	-4.902337008745328e-06	-0.003937292272566235
m739.000	0.0007086410049923168	-0.001833277356271521	0.0016684069314346498
m740.000	0.00513719916780615	0.006177676614983373	-0.005149763824764041
m741.000	0.0019852275593142854	-0.0019564609888706695	-0.0027405116650045733
m742.000	0.0034666846261870647	0.006561117771714785	-0.008764101121929125
m743.000	0.00011452972988831651	-0.0010218869815808373	-0.001060696398370427
m744.000	0.0016270783837123433	-0.0015935299918930228	0.0010072265611374342
m745.000	-0.0006626550120588277	-0.00463972718773409	-0.0006907228876283722
m746.000	0.0015715066263759236	0.0014346695518506706	0.0009051623795534551
m747.000	0.00012515468400136037	-0.001080263839714797	0.00036746596703754935
m748.000	0.0016048679837408258	0.0015556062561445845	-0.001707165991477203
m749.000	0.0008075699088810266	0.001245637094179602	0.00015031476776183978
m750.000	0.004112501845187741	0.0018684074773425829	-0.001339580348372682
m751.000	-0.0013742958676906196	-0.00030089715334157224	-0.0014134598837042326
m752.000	0.001921114689211226	0.001136614405092872	0.00024807716031354903
m753.000	-0.0019035832180574418	-0.0010665698783121622	0.00608021916209384
m754.000	0.003458799753628146	0.005738641372221808	-0.003221819683848406
m755.000	0.0036431893339472343	-0.0022096031422988286	-0.002722075019197482
m756.000	0.06787966831179841	0.0007061352908110112	-0.02895926134373939
m757.000	0.03319574491624723	-0.05377262112741352	0.015597871971916751
m758.000	0.012391899198755295	-0.0009496631319698928	-0.0047576843167099125
m759.000	0.006252860653083709	-0.009828770419173209	0.00354485160825758
m760.000	0.0024563978354109894	-0.001817054468288039	-0.0032032460238290397
m761.000	0.0021126056008224994	-0.0006456891960450341	-0.0006169732688330965
m762.000	-0.00015528547391932434	-0.0009125597775962177	0.0011413147096634832
m763.000	0.0017162659002605994	1.4394428358846435e-05	-0.00044357796698193784
m764.000	0.009161321868803762	0.018675391000412368	-0.022069612105155945
m765.000	0.0029524629627723778	-0.0009042524888755394	-0.003440711003893379
m766.000	0.001832206924205446	0.009032240016792939	-0.002699388924786602
m767.000	0.000279138301279781	0.0020499735432621203	-0.0020325781963597034
m768.000	0.007355362538605931	0.0011811535738328162	-0.005614674891387764
m769.000	0.0023109365661792454	-0.004548196515471441	-0.0001372859358462235
m770.000	0.0008220156089046748	0.00844501214675946	0.006806628069010681
m771.000	0.0009768959250821881	2.8595518309237824e-05	0.002715515140843677
m772.000	0.0038991064154320822	0.004184889704099623	0.0036999569905433113
m773.000	0.0006515342202488475	-0.005252536009220089	0.002754215695912674
m774.000	0.009189991649190462	-0.00023196182791752524	-0.008232674291955566
m775.000	0.005722938793043432	-0.00276972070130819	-0.0029951523813466956
m776.000	0.004967266388130717	-0.003532196408608806	-0.0062015047376268295
m777.000	0.003096404679360098	-0.002927919787168976	-0.0021155230074969412
m778.000	0.0023485554214626677	0.0013209411708724455	-0.0020220547141304467
m779.000	0.00018058595546593207	-0.0034729943258866858	-0.003694253009473872
m780.000	0.0047323553315970655	0.006249155122382349	-0.005758049508218049
m781.000	0.001154982978278963	-0.0009228915683841681	-0.0021487599778650234
m782.000	0.000838128207349148	0.000718174660738342	0.00044223757288316723
m783.000	0.000755462228698647	-0.0013501360447360235	-0.00421892323037807
m784.000	0.0017443276094815273	0.0025668880361513825	-0.0015584629903494644
m785.000	4.690569555010943e-05	-0.0005143377643580126	0.0015191258414878346
m786.000	0.0032277226062007182	0.0034375324734677534	0.0003407519490875685
m787.000	0.002134219836828657	-0.0014076645384195658	-0.0006326190929091038
m788.000	0.004848786008022502	0.00858820683985266	0.000649195261781692
m789.000	0.0017186338210452472	-0.0018207626214171687	-0.0020881836124932883
m790.000	0.0018046020898826794	-0.00010566532455635241	0.0031340459924533333
m791.000	0.0017981075935188922	-0.0010752565517996708	-0.003156846977185496
m792.000	0.006187635509883692	0.00031860902303826327	-0.0032213855863905995
m793.000	-0.0001965896837958513	-0.001793584728110558	-0.001978867105045333
m794.000	0.004565606212662328	-0.0026431581230412643	-0.00239517956825789
m795.000	0.0005816730220361704	-0.006388578220842064	0.0013457432864175775
m796.000	0.0035729052151887474	0.005501765641110205	-0.001243985314178947
m797.000	0.0014013710818312083	0.002086318125747518	0.0007719154926072039
m798.000	0.0041584982494622886	0.0026096389001727233	0.0013434889112830287
m799.000	0.023124130805197082	-0.004105339308097853	-0.011988273175748363
m800.000	0.009907933978412683	-0.0021682030063781338	-0.0068199961118400815
m801.000	0.004086086207768712	-0.004763725982120819	-0.0023683214754776937
m802.000	0.0031480764083677204	0.0007797506991226038	-0.0035143734290983514
m803.000	-0.0005301097825322676	-0.0006773362277711396	2.490736049882828e-06
m804.000	0.002843884156879513	-0.0005439986348977334	0.0017734469063532235
