Mass (u)	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
661	0.14233446808300246	0.1618805264568678	0.1537435575367055	0.17635767354345738	0.18108615385841173	0.14866809571305015	0.0	0.1537530218850688	0.17625119832189773	0.1678359890762393	0.14364983240580806	0.270636043989052	0.14234814365926066	0.177248561621816	0.18485509830834132
662	0.2461050090657545	0.2726667029503955	0.2838516468492663	0.3112926864364977	0.3102225781247072	0.2791246689758735	0.24276853860149736	0.26898352878647225	0.3148183707311453	0.307924655793617	0.27831991835506076	0.16645291265172404	0.2760034946036674	0.3068988553184345	0.31718159352155856
663	0.23219291159543773	0.16042474338694188	0.2501371594059523	0.28407911983236267	0.2823851477850381	0.23922246735519395	0.2473964038129596	0.2637006547706604	0.2770817397733571	0.26183292556681254	0.23952145633355557	0.3392519659380214	0.22784856088899189	0.2674147998673342	0.2800601480480861
664	0.2681102774598345	0.24420376831110593	0.31457632152315773	0.30361088249690954	0.31684716135779306	0.2997030314398466	0.1882974309393797	0.31798247297102816	0.3041178496481696	0.3187240113173076	0.3111521258722176	0.2582101948238469	0.2975001238579069	0.29969466404654305	0.29536794846669584
665	0.16599218579979708	0.0	0.16049222686475395	0.1756059740358728	0.1708802494168794	0.1625497214387443	0.14797412148538477	0.17621821371623425	0.17155353141192958	0.1821565320464883	0.15593399829246055	0.2029152843297664	0.165041071745571	0.17215658883707632	0.16701511467519786
666	0.1329067448516249	0.1536582866473918	0.16149330198638148	0.15708368417463117	0.1535309109076173	0.17432404314232314	0.0	0.16127319575672291	0.16875694126330634	0.17292816724880036	0.16089291932613323	0.0	0.16254731672103154	0.15684022744473192	0.15632087454734994
667	0.15988865253850448	0.13863975390409602	0.15879805119518442	0.16970231536969854	0.1737085204805824	0.1800618677710904	0.0	0.17562567026632292	0.16171261958616592	0.19545927270830793	0.15335478972718514	0.14659150476458382	0.1463412362075791	0.15409938582200455	0.16899751743739896
668	0.174710411985077	0.0	0.19564363120312686	0.20524816052254868	0.2060562191785012	0.18221430060528362	0.12104332710299993	0.18788964925721743	0.20121760147490322	0.20795101727473372	0.17747363758670687	0.11736938945028194	0.18526653844072916	0.19978424870728567	0.21652694352683544
669	0.1594665552642313	0.0	0.16239505925914471	0.17648142852381324	0.16833294539356677	0.14624519897844343	0.0	0.15291600481263554	0.17658603843491352	0.16512753231069893	0.16701491730519358	0.0	0.15640087744975092	0.1684210817075592	0.17325141080181475
670	0.36925794033204795	0.0	0.35301871179100974	0.34237117179271154	0.33208781650001234	0.37409446345219943	0.09508530349792275	0.34870098513338177	0.3530027992919001	0.31570839073386175	0.39131735133881285	0.10646252400280368	0.3774176857401697	0.3581381466293168	0.3532429221452585
671	0.46951277763807475	0.05824005350936522	0.4128784017586952	0.38103605707216165	0.3673672244825724	0.44126361676082115	0.063508052714496	0.4392819179180374	0.3899356802567517	0.31825078747457675	0.4434563380946601	0.04354394688893138	0.4308223738634069	0.40193828740679244	0.38304530462139363
672	0.2727959444282528	0.12035164747991961	0.2744556553296364	0.27381452911447696	0.2748909712728502	0.29218269835659433	0.18559833197103134	0.2862846669275704	0.27942111058338626	0.2602520469355018	0.2991730291527832	0.17996500449706165	0.28506951962687127	0.2838992997408268	0.271967715328945
673	0.20811891229645021	0.0	0.1900519600682279	0.18475914345180153	0.17720790089748256	0.19185267283195348	0.0	0.20404692304850985	0.17968855685987156	0.15871901124060173	0.1976376185227666	0.0	0.19520703976372003	0.1833208586582703	0.18282761280020138
674	0.17040232961135973	0.0	0.17997239366870865	0.18395775864106773	0.1899790150436771	0.18206765457174473	0.1338030821792216	0.1880304212878118	0.1896380948346697	0.19144562239810325	0.1791720761486286	0.12974185721595158	0.1863053950567474	0.19547718399000744	0.1998981820489401
675	0.14228911475301573	0.0	0.1469352281454659	0.15866704294821496	0.16180859454796634	0.15828804810838926	0.19782963554601699	0.1520702743829769	0.16096725170387424	0.15532153920796743	0.15141484647964368	0.23493735648463818	0.15346707528948555	0.16002351522729258	0.15361192634630388
676	0.11058895910168948	0.29711149095308886	0.13652804808671856	0.14425663275516018	0.1561761317934207	0.12176095332796098	0.21599060093268807	0.13600153075312613	0.14842149399106502	0.1483763127677296	0.11940934025112315	0.3141524657623874	0.12084165890253588	0.14296040399155246	0.14910002902892688
677	0.1289317090626062	0.2581840915986776	0.1276331384758288	0.1391907492998726	0.14414488972666514	0.11880929393514827	0.2815391008744311	0.13085452251483523	0.12560031380436723	0.1463692947855649	0.11307356247006856	0.2729930606584835	0.12609523021673938	0.1320441201652714	0.14314640752465263
678	0.33684914389613524	0.2987981803376523	0.39819209759872387	0.4367301747855068	0.43306869624564437	0.3504872881399806	0.30165513108781145	0.3674443161851879	0.4152192384284623	0.40210001883263163	0.3729722371020843	0.2670141011161793	0.38302968329979764	0.42632566984164105	0.4402045582739567
679	0.3117963166795691	0.15636990827397007	0.3387963667594062	0.36214756428060474	0.37756211353029795	0.31351569264367274	0.22013304964201832	0.34243821057995105	0.36357020457484623	0.3129754815963823	0.3108967252696686	0.19091691242382847	0.3173615034271881	0.36117256668609565	0.3815341852252077
680	0.19434132546776972	0.39061166052860335	0.20857557934977186	0.23055641401499272	0.23304049615480232	0.21022799589341476	0.2007916321404479	0.2210855991695752	0.2345242248150977	0.24115873874964486	0.2041876399040173	0.19469789650656683	0.21618709486631918	0.2405442424942731	0.2498944400550324
681	0.13694125478069707	0.1877467081635942	0.1571946271449102	0.16521683019912045	0.16409836202157574	0.1380121430780441	0.0	0.15822072295508152	0.1618034260448827	0.16509734508098664	0.1381077005183318	0.0	0.14682084408508952	0.16714091661216776	0.16277553355850433
682	0.34008859669931496	0.30660889071998293	0.35441428248391255	0.34620068494980216	0.35012182299475203	0.3433735134038562	0.4094844409986015	0.3410932350738763	0.364235359503897	0.39314481053863565	0.33663108136940717	0.3970556657658554	0.33191503277176915	0.32622130392792414	0.3301272789091963
683	0.28359141537987603	0.27932737033903304	0.3005330191105481	0.326479652089528	0.318630840390044	0.29379409108973303	0.3045934248195749	0.33747498786125246	0.3200738018030495	0.3628384987853189	0.3105005760449897	0.2953483282165815	0.3023750457939961	0.29936971084437697	0.2873172355878581
684	0.24569874665024666	0.18775713737736646	0.26339380104991106	0.27104066403160326	0.26600826210697026	0.27510745445338336	0.2895466098102995	0.27464495377944065	0.2668610165035908	0.32260168263237826	0.2795621391757809	0.19852603977844824	0.25364657652766626	0.25072001548491635	0.265948631013607
685	0.24982703433413336	0.29720748090429494	0.23624717836837966	0.25012041000330737	0.2511034068229571	0.24980956172597152	0.2291668367662055	0.24751493768858904	0.2424426279634224	0.32281623722527764	0.23361217651711813	0.31425396126417043	0.23302444387119503	0.24887775719912594	0.25266207243101924
686	0.20343329695343584	0.09428381439592515	0.19732632647962733	0.22106747416079392	0.2353229547105027	0.1762474150411689	0.0	0.18768097700099678	0.21998449740972287	0.2254266699008964	0.18004793339126132	0.09969150866211297	0.19428006856005364	0.21604134504477573	0.2367329283555675
687	0.20383630401171332	0.0	0.17188402330574498	0.19822102045100715	0.2056985019824835	0.15597926120380076	0.09853593428661353	0.18151906491212647	0.19281978167571368	0.17904833210669868	0.15852178364447045	0.0	0.17333639535744041	0.1927442792993099	0.20744916903717267
688	0.20226520425051897	0.10480900597979022	0.2019949544038799	0.19361662269081772	0.19663105775610418	0.20871219708096522	0.11428931595414998	0.19985007644529001	0.19740766292543388	0.20018328980202385	0.2136577785147435	0.0	0.20545109528890096	0.20629179998513475	0.20630134553516305
689	0.23808393314459497	0.15775179159248293	0.231377902377264	0.24464311557477683	0.22986154138623316	0.2657104463541702	0.17202094593973163	0.25179683476975	0.2435020755010883	0.23425214436176398	0.2575434601400107	0.3336000817397703	0.2410126692817496	0.24358811699727975	0.23444856266321254
690	0.169008176481129	0.1366527292781052	0.1795771489357877	0.1822528681869241	0.1753477635290192	0.18427299464420077	0.0	0.1824028641919117	0.18887985214446282	0.18395559083139565	0.19408594308505814	0.0	0.1838859873633007	0.17781434008635286	0.1781751214317987
691	0.1478876104800823	0.0	0.15964965785778645	0.17539293968854403	0.1725149350648155	0.16904735025325635	0.0	0.1719508114148756	0.16390369325714554	0.17462413395728205	0.170081746586433	0.15721785732634094	0.16519548730473	0.16705646537359106	0.16227835722547135
692	0.14185271454276446	0.0	0.16807385730959556	0.1840156538585795	0.18823977831443933	0.1628341937475053	0.0	0.1703722701475732	0.1859226784518756	0.17882617294341946	0.1645562080831657	0.10446206622145462	0.1707591017565157	0.17670982782566488	0.18248132903782124
693	0.17138721540361032	0.0	0.1699404335235744	0.1876812290882978	0.1913898908575752	0.1644905138931813	0.13947191198417974	0.1838936556760953	0.19041008848502072	0.18822030523416286	0.17526743307876266	0.13523862526611705	0.16771309603257933	0.185809870826839	0.19108041094569378
694	0.30922562834031475	0.27877407969483076	0.3411964771703128	0.3687113811702729	0.3690471672826552	0.307062493702001	0.21495304211996752	0.32377108767836427	0.35052553500341216	0.3425887422660773	0.31667094644316135	0.2552720218725179	0.3346535054795261	0.35390853773152386	0.36875738847429446
695	0.20373328991981848	0.18795010476768062	0.187362510379227	0.2168317673521367	0.22379641541220327	0.18348567986290978	0.0	0.19632756542732865	0.20525751736325917	0.19381752030711621	0.16636061825147586	0.25655981499005315	0.17573216619133722	0.21082271926853385	0.22706907860693734
696	0.23607813386476573	0.32884401709008976	0.23734231884496879	0.2538674422747807	0.2657865961746707	0.23001269262944116	0.20703146186764257	0.2498381797524689	0.267855608240782	0.2713704590599123	0.2260340624035998	0.20074759061875047	0.23536451265227867	0.2810019686994454	0.27919189296808855
697	0.15947081981991848	0.14575699283745291	0.1681721595486385	0.16719034873000013	0.16148336247341055	0.15330513426157347	0.1589411792545633	0.14947305023906798	0.16280792556025886	0.17116399506248195	0.1604263525485091	0.0	0.15185171610892687	0.16929145861821374	0.17558601982109212
698	0.2327275413013038	0.26051996332811556	0.25005394614919135	0.2687234621216075	0.27107114790100595	0.2273015039137529	0.34793320542572115	0.24991150241451895	0.2622109608293662	0.2730570875845091	0.22759456210385856	0.1947811989019146	0.24556512079582765	0.25856741199814803	0.2780428118471343
699	0.14910576805241443	0.0	0.16746398829400228	0.16457962719619135	0.16968206970837804	0.14642514232832246	0.15180757753633622	0.15961686383124013	0.15988300995667223	0.16465018549831315	0.150910877878414	0.20817206042504674	0.1424452546487498	0.15092939849440945	0.16903765009987673
700	0.2831350707342945	0.1979941347160216	0.2770717888281756	0.2943262607515387	0.30621068710376226	0.27490501878618795	0.3053334284391287	0.2751419042874205	0.29157406617956355	0.34245823764112654	0.2642183757361896	0.2960658710592705	0.2581630622840294	0.3018450455048501	0.2812542786314083
701	0.14016748947704066	0.0	0.13744547516032038	0.1393340824668125	0.13774333711349526	0.13911928769129947	0.0	0.14948610958570502	0.1358515556664473	0.15640670452166067	0.1273770106375567	0.0	0.13110379818150228	0.1395247278389266	0.14452571930243469
702	0.17446565656198762	0.09664641813648976	0.20646092818062464	0.23059641668978975	0.23035954526850103	0.19298744821689806	0.0	0.20225780531802126	0.22867815650196655	0.2402490292341124	0.18999931892965718	0.22850293846938255	0.20027365545290268	0.22825809994392776	0.22938491848749018
703	0.17110305068885442	0.1658718467507681	0.18179146123988454	0.19456532929763834	0.20434228977954785	0.17661645048147365	0.12789828275110895	0.1811219760512723	0.20598473816537788	0.2158907285620774	0.166833201338975	0.0	0.15422675882727926	0.20039127380320923	0.2095644511520168
704	0.14881731393658548	0.17499358514143337	0.16752253498373368	0.19513436206276208	0.1886111163601917	0.17229346179210803	0.0	0.1636807306643046	0.1928969315415507	0.21274858961169887	0.18574623024857287	0.13083627019808552	0.1736366285376455	0.18646164697369474	0.19098445213653673
705	0.1390464322321678	0.0	0.14084406591176316	0.1606330690131279	0.145407948685385	0.14746931220567583	0.0	0.15255191290020167	0.14942789205030002	0.16246981125980872	0.13621623335347655	0.12591814400810855	0.13610939137298364	0.13589859274739274	0.15233125394214694
706	0.19087742808091812	0.0	0.21275365847096525	0.19511618824500032	0.1977409610655233	0.2298141082292366	0.1088301399492975	0.22449963794620204	0.20282809345931846	0.212326412860526	0.22026145962937987	0.10552690003942572	0.21431452628998698	0.19041874967123587	0.18912759457375175
707	0.2730984710911177	0.3328143167619644	0.30490458502387646	0.28563607211285685	0.29684354349392633	0.3286098023946296	0.25662208760958255	0.3376174439918836	0.3120932276729144	0.29364725084994603	0.31724574756270285	0.24883302915627625	0.2880780924153992	0.28068118370498096	0.291301241316741
708	0.20083139451652543	0.0	0.19263743440088674	0.18302893278034388	0.17241597490093255	0.20916582098255238	0.1262418305044871	0.19688899394494785	0.18782819331859124	0.19798108880248125	0.20308586850305269	0.1224101065628293	0.1955425334716324	0.17851350629620485	0.177814277037245
709	0.16912248674140093	0.13317509404079436	0.17500313287879407	0.17266276415457804	0.16742236408050012	0.19060290960981638	0.0	0.1914751823299926	0.17511343628271	0.1768003346065709	0.1819040157849449	0.1408134166633733	0.1656143906731907	0.1650523445036914	0.16762091645552107
710	0.17108883426631039	0.0	0.18001013486982662	0.21881810603580912	0.21260211373052768	0.16331077003470126	0.17232262542784185	0.19003877838447952	0.19585455163342816	0.22159818683296167	0.1786572903415179	0.11815205991473314	0.17726963057469017	0.19882435155815195	0.2207703371485252
711	0.1694621378794709	0.0	0.18425567032175866	0.18146768419633869	0.19476664998491156	0.1617694312116522	0.138547780536716	0.18307574907646623	0.1813838941158808	0.19548864016136322	0.16781432034766763	0.13434254328988113	0.15301673941963606	0.18222816859605612	0.19587036303943048
712	0.13910276402062682	0.0	0.162342842143758	0.1585678039588505	0.16067651604968242	0.1483479105117008	0.12069630204798662	0.15808556093370976	0.15938544799105844	0.17353121038376862	0.14363032002994508	0.0	0.14873846842826033	0.16555835784044481	0.1683276615833954
713	0.17386944831269507	0.12109449170731636	0.17601083964514563	0.19714883525437896	0.19810751162211365	0.1719126436403598	0.13204787597845677	0.1585133999093945	0.18923415402691482	0.18521681975694726	0.17832200667459625	0.0	0.19609547863562776	0.19266005673750208	0.1959821154101155
714	0.16736105870908932	0.0	0.182380327227653	0.19780655695399135	0.20613003405235264	0.18296341024385535	0.0	0.19035553325849247	0.19953437057548237	0.1828900566040215	0.19068289367553692	0.09359618872183899	0.18343052631884393	0.2010158248746348	0.20395992690113757
715	0.19109400912981117	0.20421222693628238	0.18310641223673874	0.1978034083719031	0.20841770867483364	0.18344431460219127	0.12856659594412748	0.19085656934803708	0.20077836785120348	0.18079874433995777	0.188062612138035	0.0	0.17902024736353706	0.19935095357765045	0.20893077358495418
716	0.13484447050925366	0.0	0.1431715996612844	0.14576167098452678	0.1509074523279682	0.13678717942581453	0.0	0.15179661866864158	0.14717443474185254	0.1549093265626325	0.14559871607767816	0.0	0.13567912909489896	0.14873171345667122	0.1522715483116131
717	0.11069766588681863	0.0	0.12518602134669995	0.13830711595774267	0.14600245144129936	0.1270692757604711	0.1891388263743277	0.1331486418790359	0.13764635676433642	0.13441973475525903	0.1184545853893035	0.0	0.11275819853452812	0.13484225444826448	0.13122398474268024
718	0.13763837450447866	0.28945965281688285	0.15675127169123446	0.19757350975455723	0.19324735858763822	0.1502528117563767	0.19962935387009925	0.15880587894834927	0.18533635779178417	0.20197068500025755	0.1580176622329557	0.3060617527092079	0.16345995314554448	0.17953086617598835	0.1988263994918908
719	0.1458266851702014	0.22849291577522013	0.15303194795329103	0.17341784972588775	0.1923357290711298	0.16306623473851542	0.17618331332836085	0.14994188636425423	0.16427397084363207	0.17968043928466795	0.15193705168511368	0.29589620373653003	0.16225585800688103	0.17011315778351982	0.1784526952626669
720	0.13125982093493277	0.22575928883299995	0.14539986705311583	0.17611758671231398	0.16976244318964964	0.15731911715726915	0.14213169254071908	0.140408569709872	0.16871431816525284	0.1787598301444265	0.14908832412548922	0.0	0.15114717504784295	0.16328659018786862	0.16702142924468427
721	0.18076018592186693	0.25884329173418896	0.1850816438930267	0.19483817793850605	0.19281774888028516	0.16026502910071577	0.32592172761154853	0.18277912701060017	0.19102229654721037	0.18093971700239883	0.1824226297351719	0.22346643914381367	0.17514406914224154	0.18801072714827483	0.19217120023472392
722	0.23057751198108853	0.3576513923736171	0.23195029312665955	0.2519128766823159	0.2715296176007258	0.24829146406106287	0.17441344532889463	0.25025010538937037	0.26385619073925726	0.2531717589155907	0.23421504121875295	0.2929237473088275	0.2377376378170864	0.25879977017022826	0.26757289850564137
723	0.13691544725018234	0.13708595061552226	0.14932475630221304	0.1631541100358346	0.1754714590668822	0.1398370966469062	0.21140486485778437	0.1516594565577373	0.16539291950889126	0.1584260727758433	0.14550675285434306	0.0	0.12816301586552042	0.16195721833100063	0.1657997376973986
724	0.14514636831805824	0.0	0.17682509576772526	0.15749599914092377	0.14849810099820007	0.1863990971053914	0.0	0.17858461241253099	0.15668503547954882	0.20601079482149007	0.17173858013311924	0.0	0.1676512213468755	0.14816391516123295	0.13705127846045764
725	0.15146288686450698	0.0	0.18807772653817356	0.15706264222031752	0.14143921276763965	0.1864327139110346	0.0	0.20452539851191304	0.16135358567618838	0.18592429370598101	0.15777584607702255	0.10611167474210864	0.16400674418138927	0.14252950094403374	0.12065621109265016
726	0.17932478387696754	0.0	0.18838216340990996	0.18274271038490864	0.17995691043495998	0.19381581672171302	0.11878495309687216	0.19097726331311082	0.18776138386519944	0.2565375939984014	0.18690484350626416	0.11517956218269491	0.19916563821689529	0.17285125633145712	0.16441507779336442
727	0.1617037652800507	0.0	0.1774310931523168	0.15266545500688336	0.137208074104415	0.17253457286556886	0.11278823666760464	0.18945515978496122	0.1485207966129021	0.20733016561706577	0.14535110841178386	0.0	0.1503660439213273	0.13067720819079462	0.12285212551597535
