mass	P1_500μC-P	P1_2000μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_500μC-P	P2_2000μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_500μC-P	P3_2000μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
228	4.279388882507322	-1.5667726444423766	-0.523499579331866	0.9156369072771627	1.9811997661173906	0.2873786964006086	-0.968135562558686	-2.541502549689038	0.30515620146246314	0.21818007023252547	4.208370601632776	-4.425131644890482	-2.6626597391490994	-0.7325614225281394	1.2249520169594428
229	-1.3495717041190305	-3.6286676682395957	0.17445415062122466	3.055142946452832	-0.4263005379431412	0.4829899774821541	-2.840743417598596	-3.8478533947353113	-2.006340535750986	3.410595826689269	-0.49540562400489857	-1.3637805580248774	3.3423422870287895	0.8634734668828963	4.629664785259247
230	0.7808076755113074	0.38521685318633847	-0.7131211913270222	2.3621495272023783	2.413899880532357	-1.0191379421015594	0.3870642189186038	-3.4573767452787645	-0.06862299983211904	-1.4364902629562022	0.19179947853057736	-1.0687816361511722	0.36602645177293053	-0.5036626682772086	1.380229360269579
231	-5.452076153890655	1.721166857734465	1.476815923366302	2.059910178462599	1.0586498215830848	-6.33315822512233	0.6016758728993449	2.280432822998816	-0.2795006000883885	-1.4323501922567496	-7.186088519645357	2.0803891957447855	6.480427594260771	2.7708087766767306	0.1528966472765483
232	-5.151177574589152	1.7389510039775717	-0.6194959902800302	2.531030427835486	0.23103495156079587	-4.956472735570693	1.724034709073797	0.6231771958532693	1.3458456163942205	0.876443383505534	-5.631161237108812	1.4848689377895772	1.3544186489975474	2.072510507335944	2.3759921552249494
233	2.7559948818027546	-4.028305416555253	-4.453103531051343	1.1062068379240344	-0.38350862396499674	2.841861088338129	-2.182250076750416	1.5825269873285932	0.7704046563990243	1.6369339789807844	0.1760442508182625	1.1681921346195925	-0.31386395240476567	1.892240837155247	-2.5693740526396245
234	5.441011590313849	-1.22502782566449	-3.5808543204023096	0.6994337847876718	-1.3150699330658193	4.8986465390743446	-2.7029418948876973	-2.8144297756868153	0.25596901702674857	0.19275898626146407	3.473848839042448	-0.26456694398538766	-0.19671049752076183	-1.270663831291576	-1.591403734001657
235	6.09287571843971	-2.8896394900583515	-2.896868336501362	-2.239680470596505	-2.1000257694500535	4.608124972066197	-2.41515314877996	-2.0465408795107325	-0.4405036185784108	1.1784513403415195	9.515769232150094	-1.8660387929937052	-0.14922069457055995	-1.637092277033769	-2.7144577849241265
236	4.844846726375235	-2.062652474074277	-2.8449083805860433	-1.7475739992215722	-1.9059692172149445	5.219713195637726	-0.6928368521944567	-2.201233711180309	-2.0167446495968884	-0.6686320793385742	9.225349562387763	-1.4616882908249886	-2.488835718767689	-1.4102816629124975	0.21144755151153322
237	8.347197718914991	-2.723913972650658	-3.234194175496351	-1.6543605809187854	-1.6546839006030538	8.199236871935335	-3.694853608617091	-2.5860181860910076	-1.991868207087062	1.3753521531127557	7.932566834356807	-3.393586611575603	-1.5143052516871878	-2.646869124702535	-0.7596999588905411
238	5.506073591812432	-0.4617676610832134	-1.8604594832256527	-1.867528947532787	-1.5242960215630286	5.009792904857735	-1.5511731197936562	-2.419667303852665	-1.9562981115118425	-1.0886649478811838	7.399219854295566	-1.3911113925317555	-1.6613163363074173	-0.6504578720380931	-1.4823451536444308
239	6.135222289166813	-1.7733877696010225	-3.047625245920537	-3.1591159878652793	-1.6733662476250524	5.03323764435931	-2.6783558809993746	-2.9150810272073278	-0.03417242749571489	0.1515456197450296	9.110287531290401	-3.06245126125148	-0.5292601347274272	0.19779671485543637	-1.7552738167237707
240	3.8662893670545375	-1.1207981352775047	-3.14107007014902	-0.6424864324462791	0.4642936581112914	4.2617502133799405	-2.9713717728144564	-2.1346832790137698	-0.5135333624917707	0.7975891450433482	3.9962327498532675	-0.6835014360855146	1.849492858521838	-1.865583865885239	-2.162619637800686
241	-4.259402915563927	-2.7305120414124717	2.7625983331004123	4.569421038015123	0.9059204922534834	-4.310009267289164	0.6380510285675414	1.5399783870841464	3.083112458232516	-0.9558817418037893	-4.144743940928317	2.88556214968997	0.3236125216970744	-0.2305896390230058	-0.07711686261962535
242	-0.4256091097909839	-3.6215369185060378	-0.024477823621051307	2.3789277586826514	3.5595078414057566	-2.237875227225691	-0.5712304544692974	-0.7487492171794298	1.251810282406805	4.408636769927387	-3.1197935666664187	-2.3172215011960198	-1.4949396094290426	-0.41592238753464045	3.3784731631960225
243	-3.373740262607842	-2.038789423008921	3.990187537832549	-1.4867604789441928	2.2183366701747693	-2.062626174668547	-2.5355810398573104	2.5742935491333356	1.6729194910189285	4.443884060399481	-2.6345690341397883	-0.15280147401280475	-1.3794504342195653	0.10651414229300846	0.658182870606927
244	0.057226683418129545	-0.42853040225030276	-0.47200268284040864	-1.6384761686933051	1.5923083465592975	-0.8495701326037935	-0.19343003525676034	-2.2625953203486824	1.322177899011418	4.650442604035007	0.4280175567457955	-1.1054592018513645	0.16165551229951036	-0.7449565805924386	-0.5168080776321065
245	0.2624445505560732	-1.0296682699364306	-2.394725557363542	-1.3688134944436692	1.3566493372922217	1.703419960790213	-0.581892035522925	2.102597984893842	2.166925590284829	1.4551768692543845	-2.1127974881828533	-0.989050104217097	-1.757114465547022	2.2294027508405176	-1.0425556286985456
246	6.452820535542177	-1.1429246755382152	-2.8185746943990493	-2.0665986570480386	-0.8763682618917801	6.535901362672405	-2.457893481360084	-1.4854863778780951	-1.9025910946190674	-2.5069242913777106	6.709944529085032	-1.322120843230254	-1.914735710656137	-1.552232299643577	0.3477839603424021
247	-8.309797890429225	6.920668174268724	2.598709979456773	-0.3103008622512082	0.973489527603867	-7.186647366372492	4.380556961876874	4.878114718823199	2.2422657148081573	-2.7343843473182026	-6.787872721683076	3.6456131403280465	1.3383696598809287	1.6661158557333369	-3.3149005447256954
248	3.452733340440619	-0.6682726426063206	0.8139865423956512	1.1037219845161799	-1.68600017820325	3.586351937450747	-1.4691147111501026	0.8260711692175654	2.4006410754089695	-6.16437213625811	1.390600309074315	2.9504659720675046	-0.5025754744121079	-3.0622493810540647	-2.971987806887539
249	-3.469542470868324	4.949494725520362	-0.7033487762872691	1.6778793946995423	0.3611468156672448	-1.0259732242620605	-1.1600572143653713	-0.19035274272366506	5.649616805696568	2.0575097381645326	-1.033274634482501	0.5970358580691798	-4.056345305315118	-1.9137985197618583	-1.7399904497512702
250	7.418894124731902	-2.404011112483625	-1.2069268679501255	-2.2052698984511507	-1.2378636233180838	10.024396504534641	-2.835883856433248	-1.411060285451024	-2.0423439841675326	-2.2295593348173774	6.18004336400516	-2.2689157648935705	-2.15325358044718	-2.1589293515197645	-1.4693163333390156
251	6.313877345929556	-2.575555433262125	-2.6721048651326034	-0.24096634363549913	-1.2056260261289644	4.708062905265871	-2.782635044335269	-1.9359010003786306	-0.41274386800193374	-0.6373470625379751	4.984970312683381	-1.2013366498759308	-0.9557140694197723	-1.5623685953909714	0.17538839422087413
252	4.594207959099093	-2.523843742500831	-0.808093355026101	-0.7141491834907948	1.3731007582037638	3.2246183933616384	-2.1295789203661717	-2.8166629192156245	-1.82206377440264	-1.5275440535143223	7.030495121143792	-1.3901317619516596	-2.789975234005363	-0.10841709223035326	0.40803780489554997
253	1.7746996491567049	0.6497701554481258	-2.5076127071064755	1.3505794417439934	0.9940808228218503	2.903494074724582	-1.4259150176141215	-3.1902398067511655	3.034181995984765	-1.9915085403606116	-0.6332269052524104	-1.8573520325037016	-2.6454622508431807	2.8809934532105643	0.6635176673411158
254	2.8944651546439957	-2.5682680235384345	2.50761408368718	-1.844086209294703	0.35531395217089823	0.7878393630799858	0.17043590357474891	-1.0583681384830097	-2.666602908557858	1.0829811397694198	-0.46939084853590085	-0.017140865702055398	-0.6858096958589035	2.0466327826566832	-0.5356156896120493
255	-1.8787453526509434	-0.04359945732318941	0.8107136644510791	0.5682707091623779	0.7452138579428167	-4.038756101178154	1.4125569577190915	2.1839247026689175	0.5552287546404344	-0.6682986530581626	-4.178526931074016	1.5785346599245516	-0.3411278626290123	-1.206144725588718	4.5007557769929045
256	-2.1391514785542913	2.30298426910636	0.24212440408157956	2.4045740406362426	0.7422962837239409	-2.8066819721676235	-0.2741085716944503	-0.2683777486463212	3.889676092989369	0.13722179592657438	-4.1296881006584725	-1.21489861797695	-2.1760161034128465	0.20120683307531953	3.0888388735715355
257	3.0673907587503884	-3.8378510345312464	-2.5726209948517607	1.6630027504207938	-1.0341786740470156	4.791355071284142	0.48797283198451763	-3.0834446165184493	0.3161830543585555	-2.9698185121547542	0.7483577785743374	0.2732460414506375	-0.882225255243383	1.1490897017547355	1.8835410987684946
258	5.1717888360662725	-0.7325909726579785	-1.7011848962744034	-0.8586663589694142	-1.0075984999018037	6.0598199452406964	0.4056629196680318	-2.8147944166874073	-0.6991523293950733	-1.7516570645262923	3.5883856644371814	-1.31406824793143	-3.085455049209164	-1.1755852237948048	-0.08490430606440273
259	7.954891294060615	-1.5797274266635741	-2.48765521124692	-0.46742191173904524	-1.6400480607932824	8.872736497597797	-2.9696121403611895	-2.453819129157711	-2.970200836488471	-0.9616613701600774	5.89430129382676	-1.2429733018684455	-1.958510329803833	-1.8562351022765236	-2.1340642649261317
260	6.9093912814165055	-1.8808994552703362	-0.8686224141570333	-1.9456579815438524	-1.5661102294339562	7.07818329871571	-2.4520751757409305	-1.7859576158945851	-0.3490106082444647	-1.098410511890587	6.34145840351892	-2.030769995720277	-2.58933913282889	-1.721982385296447	-2.040197477629759
261	9.706626724836577	-3.211420310107846	-2.8939841740914614	-3.0905216548877448	-1.985395127354525	8.866905556395983	-1.287329375197097	-2.4016140190809465	-2.243332915966249	-1.753461969917436	7.849692877320105	-1.808266229842444	-1.6436968880247205	-1.539676685053513	-2.5645258090287038
262	7.092107114854078	-0.295030306374689	-1.6160986446660126	-2.4213360844620975	-0.7666523402459122	5.871370946574566	-1.7946465936329266	-3.236459723101583	-1.7984597450559077	-1.980631354870987	6.743997943581937	-1.9136278821236958	0.7575011645171678	-2.0702028723771395	-2.5718316226167923
263	5.687268893748672	-1.7237155995875126	-2.724993287059633	0.2761760537997371	-0.6327358104326287	3.842444157707702	-3.4801129538316546	-1.0316547146808732	-2.129921303424786	0.051415814291566775	9.001539524357252	-2.302121980229567	-2.2832542705694796	-0.8590661333795262	-1.69126839070928
264	5.646574555043526	-0.40142715483682345	-1.0236251733457173	-0.848092924607618	-1.1026915042152987	2.163400431951254	-3.7889953091689788	-1.8885231057133496	-1.4451386254246814	-0.150199874081278	2.3142911994311937	-0.9112895384970081	0.18323861818348658	-0.2666551901013478	1.5191335953826408
265	-8.514627647830526	0.3680895672735077	5.764427341579771	1.9532120937007569	1.8586057672754084	-9.701595764036401	5.208707611871692	2.8266068713036727	2.3857912823787992	-1.2891386188230602	-9.00715672732776	5.423536211893935	3.7434434647342805	-0.40722707567942995	-0.6126743783146525
266	0.5972552210771801	-0.9752691511221067	1.2595096689352336	1.654992722123392	0.08204309430886864	-2.998422993082428	0.6394287627706511	-0.5837926251595672	2.49445620715385	3.728821635886327	-1.8546569412329401	0.5821455832357314	-3.92867376974799	0.929821948428502	-1.627659363574695
267	-5.22363697719638	0.680892636179021	-1.1587997522748854	0.09457313985691229	2.1546563519603117	-5.134882970215213	1.5164034593859959	0.9303852953439194	-0.2552259661234792	3.4482720586328743	-3.529922124232096	-0.14407677635704727	2.2535517141708934	0.13176199637782562	4.236047914491352
268	-0.15204216549564936	1.0772232237412644	1.3542678701846986	0.3716444763197966	-1.8921824587726823	2.0796134344105024	-1.4327714586639375	-0.23225722446610503	-0.7975839013665764	1.8365551366999544	1.6325371277309362	-3.0785399422182564	-0.5842575877763373	0.7979774747643066	-0.980184005091936
269	2.15293573921537	-1.2734757961846166	-2.605081221320563	0.5705227460480952	-0.8483977017318066	3.0147154446389917	-2.767805279020593	-2.1338073436164993	1.2722709345780956	1.227449384639096	-0.41373373854869794	1.5515530251990606	-0.7683638588986534	-0.9136801043411925	1.9348977693439113
270	5.556194368645163	-0.7499777994000886	-1.1755176230584459	-1.5289603148028896	-1.0858145025989063	7.701471829392631	-1.9721369748041753	-1.930809124479678	-1.2286043998032619	-2.111462920915087	4.936735736984173	-2.2126336868123833	-1.8439150541186833	-0.9037991270973716	-1.4507704071310008
271	2.099491974918335	-1.6178272919218326	-0.5156207952819762	-1.2903672919101028	-0.5817073848847901	5.824523504147139	1.6705297203631864	-3.441077381946527	-0.6021575490857839	-1.64814587561368	2.9478988034890805	-0.26724366339983413	-1.5498058887093473	-1.5787333242516906	0.5502424440878256
272	7.370261361674802	-1.3028391456680803	-0.13031401646851176	-2.0702607244944202	-1.19059532454774	8.905230345608965	-2.483138800308249	-2.8471342562081583	-1.9467251218317632	-1.287067729082191	6.266950736052591	-2.6311214186412593	-2.7272862155727693	-1.5925509681166883	-2.333408722396515
