Mass (u)	log2FC	p_value	mean_500	mean_15000	std_500	std_15000	n_500	n_15000	t_statistic	q_value	significant
149	-0.6701808908022207	0.0634795832719962	2.5354388553110137	1.5933404838190472	0.48554522360362595	0.18655623716939979	3	3	3.1370914350492685	0.08513849769027164	False
150		0.00021841229337781398	8.069208045330472	-0.45358620489460927	0.3741946367577453	0.6635103935000921	3	3	19.37886980806169	0.001940684231784118	True
151	-2.4802669202251364	0.003032491180547846	6.093901753844182	1.09209572723485	0.7841548717443879	1.0072876404410533	3	3	6.786668850311283	0.008593737465140574	True
152	0.7395586388663646	0.30605484092667273	2.374801087399355	3.9651221699722563	1.408997745100509	1.8500134288343326	3	3	-1.1844975203974775	0.34486760807193106	False
153		0.0016599353783062043	-3.2033056418137953	4.821824782770094	1.2567247389984146	1.3391425462414057	3	3	-7.568790018410583	0.005949264191996606	True
154		0.002361035251466894	-3.7640682494878646	3.746416798664941	0.4628010926217916	1.0689774159089738	3	3	-11.167477376630796	0.007323502070913674	True
155		4.186031563087913e-06	-6.157792144262867	4.79828269927888	0.2726433277145737	0.36245201819554596	3	3	-41.840059820220546	0.0002490628664134232	True
156		9.417177819596199e-06	-3.4589235649698047	2.88743363436936	0.2611763354275431	0.19635625399896917	3	3	-33.64053110294714	0.0004352912812656047	True
157		0.00014039673865761954	-3.1340527130547	3.252082016074391	0.5506442162076752	0.420849282265671	3	3	-15.959965016980153	0.0014920196873955214	True
158		0.0010922581369889972	5.703828879561439	-0.12004053266568195	0.5360448715792693	0.1897199350866494	3	3	17.739609039912235	0.004802557684802137	True
159		0.20758129819671126	-0.06769223755061299	2.9185577566186756	0.5140017207376306	2.8436620016090757	3	3	-1.7898954069330284	0.2444581498777064	False
160		0.0011211798691020494	-3.2390076865826103	1.9134824236413326	0.3882592520556305	0.09514779552793075	3	3	-22.325009334483415	0.0048794205527757555	True
161	-2.826298539463397	0.0008285286756954649	3.054117941330942	0.43061104696717917	0.16895306924153913	0.30720780697658495	3	3	12.960698965460827	0.004019672173004945	True
162		7.35206610618573e-05	5.850322412782957	-0.7214788288996306	0.28968982701180546	0.43298965718103866	3	3	21.849421083319903	0.001062934303148547	True
163		0.01578966177138677	-7.711015015319073	0.7653744931437313	0.6513268390732856	2.211180934555802	3	3	-6.369117158192526	0.02634500249889137	True
164	-2.5335108631552226	0.01546573230275619	4.34951205906816	0.7512383931182253	0.8935746654196788	1.1726994261198274	3	3	4.227221963396476	0.026227176250996083	True
165		0.03306180407840739	-0.22094679970371736	4.341114456157425	1.4360095646438116	1.9063038967010837	3	3	-3.310794692672494	0.048125800134610076	True
166		0.0055869622260502376	-1.3158940305482705	3.6107470110934763	0.9024342797119241	1.1814850059413735	3	3	-5.739664156247038	0.012662890150804554	True
167		8.774422540254871e-05	-3.879951634321433	3.499415099071135	0.4315159015339309	0.24427615049017107	3	3	-25.776321242671095	0.0011608342056611755	True
168		0.004397917330443588	-1.2400315115633804	2.913757203281452	0.14302058450566785	0.5798488176470352	3	3	-12.046639973050096	0.01109888604398929	True
169		7.301343059940439e-05	-3.2820169734386506	3.2411406082557974	0.18245841264773807	0.05855210194546889	3	3	-58.96177989107867	0.001062934303148547	True
170		0.01285910778871866	5.353671322580515	-0.09288832278587537	1.161866013495535	0.20112753883095996	3	3	8.000467528597397	0.022947319966060704	True
171		0.00017008142273784694	-4.507785206127571	2.8708439440637292	0.56303190203047	0.685059413091373	3	3	-14.41249089829394	0.0016675799263837175	True
172		0.00020444992659677174	-4.34919890840085	1.648574746183029	0.43130427437246094	0.5701709627057101	3	3	-14.530815303949453	0.0018357451303899612	True
173		0.0030509552158780747	-2.8727760533417115	2.5039994042348233	0.13357602452649067	0.6114645394423102	3	3	-14.879499199940879	0.008617433109748336	True
174		4.34366792763452e-06	7.771043341474857	-0.9406911434726327	0.3057925269594711	0.3158581454648514	3	3	34.32234285814605	0.0002490628664134232	True
175	-5.983173546601077	0.0013969966601298535	4.4542906702402965	0.07041478322823774	0.7126914943652101	0.6081936862252556	3	3	8.104271527149693	0.005466491821403744	True
176	-3.8471878114544382	0.0015139731257628848	6.5199167169352386	0.45302598984488435	0.8823611905803788	1.0041615602825336	3	3	7.860975956515722	0.005765263733373842	True
177	-0.3325843889615886	0.40219742742688996	2.4287349185268154	1.9286891603067131	0.7196408981362944	0.5728741309376372	3	3	0.9416029133742897	0.441537201538143	False
178		0.005397675560449471	-1.5339685905039622	4.21005746451408	1.2024434924983687	1.3379837796167269	3	3	-5.530546031104694	0.012410289091815092	True
179		0.0004445909412610506	-4.295183454330768	3.5855108472077055	0.7574462587141189	0.9408377621377821	3	3	-11.300880111209077	0.003023215346274655	True
180		0.000986341086866222	-2.2013662160430454	2.319557141301832	0.6358013033663623	0.4292429435733403	3	3	-10.207448426267824	0.0045254870816549145	True
181		2.1309174275970112e-05	-7.291472238088278	1.4697310525452079	0.219771773183491	0.36102158577546345	3	3	-35.903734819419974	0.0005389923496169904	True
182	-3.424681167754383	0.00044470187728368475	3.5919014254448	0.33449732757495343	0.35499372582770233	0.23095868220527607	3	3	13.321909897225828	0.003023215346274655	True
183		0.00010620367345299518	-4.2323759344490535	3.5281114902336266	0.13610373000459963	0.33074281421790763	3	3	-37.58277385722285	0.0013004856705807258	True
184		3.2032410484954e-05	-3.1050660449174337	2.700030512110768	0.33950653779286916	0.26398376545500035	3	3	-23.379780047715126	0.0006505630034206133	True
185	-3.0140677488768786	0.0013970635604525394	4.8567947749488525	0.6012082772695521	0.26192445930761993	0.5408227675947019	3	3	12.266201677710004	0.005466491821403744	True
186		2.1483868566210638e-05	6.673798292352725	-0.5854271746831561	0.10336852429522331	0.21443557461150084	3	3	52.8181571610904	0.0005389923496169904	True
187		1.2073757426658353e-05	8.520396234478687	-0.7740154790966104	0.44065415093261456	0.4034452398665952	3	3	26.9452615907339	0.0004352912812656047	True
188		0.12581197361544105	1.4296029257586564	-1.9419335545926817	1.2913892994037888	2.4619971626863317	3	3	2.100504266314501	0.1568970957514199	False
189	-0.21650535294011033	0.8458494236499119	2.4504761455419115	2.1089965714508345	1.5495601781791977	2.3605662259976516	3	3	0.20946107092191524	0.8599637167739866	False
190	1.2050935529207192	0.2760636182843808	1.1040951425710783	2.5455158539725287	1.3768865943327984	1.4236938976291633	3	3	-1.2605430281772587	0.31355827749211296	False
191		0.0005698666218193215	-4.2807821283793155	2.8762112188550844	0.6977204279892496	0.9054109963124124	3	3	-10.844830316001415	0.0033756682528602866	True
192		0.005310663354578009	-1.7600196837695037	2.710732743743657	0.14431925430089834	0.657314804477861	3	3	-11.506533320709783	0.012276411494458107	True
193		0.002785573934293371	-4.094132660940713	1.8494319092152791	0.6138654739080726	0.10910213478832731	3	3	-16.51130102951916	0.008126784780594157	True
194	-1.4296141583153956	0.028448974559866606	2.5320018236600252	0.9399554498054089	0.6265777252959877	0.3582382745649976	3	3	3.820540971394637	0.04198438633142944	True
195		0.00043685026052464447	-3.6901454415073434	2.630617338089633	0.14782669027800854	0.40919123383949096	3	3	-25.16321092924313	0.003023215346274655	True
196		0.0001959213702282828	-3.1276700249251532	1.6909949722336224	0.31516687259089377	0.1556545563365997	3	3	-23.743845119691063	0.0017778822213268641	True
197		0.0642260162722509	-0.5220636202258653	2.211537710425935	1.4722361029783897	0.803185086858047	3	3	-2.823208438707462	0.08585243170097707	False
198		2.5668045844081466e-05	7.447379500354978	-1.2226051102888031	0.23175561752127324	0.10003138999313167	3	3	59.491028987567084	0.0006255669458571855	True
199		0.0001959082715642011	5.196889142840409	-0.9129709271001302	0.3558551739100751	0.15800403919834158	3	3	27.179714837654174	0.0017778822213268641	True
200		9.450454932534782e-06	8.624450636464646	-0.9649970230004788	0.42631320381931426	0.39866034717720084	3	3	28.45675337961229	0.0004352912812656047	True
201	-6.07246878667577	0.0017152248804956918	6.15358979208531	0.09143938346368019	0.7910346949686153	0.35867904068730844	3	3	12.088999748088108	0.006033778729574072	True
202	-1.5161625495221995	0.05855195037499285	5.022648755929933	1.755991471922261	1.700893377179133	1.0420930478168848	3	3	2.8364650630176746	0.07940351934796328	False
203		0.03455562802457373	-0.14055656311874984	3.3177749945555335	1.4185951533726693	0.6709698035864473	3	3	-3.817061864758971	0.049959238482985405	True
204		0.005696913551273076	-1.7264465200130463	2.535090222391863	0.9497583475160715	0.5283473358423376	3	3	-6.7915147481708456	0.012788071734831406	True
205		0.0034212339090021558	-11.02350566092551	1.2279980415183018	0.12955744034024844	1.2928486500720044	3	3	-16.331744412099884	0.009413911368963997	True
206		0.0013894436828870342	-5.222525570486535	1.0268575665259572	0.7660807764258202	1.0079774253312865	3	3	-8.549580419025428	0.005466491821403744	True
207		0.0005360322738327168	-6.851049687645286	1.7383597343750312	0.2563403024758585	0.6497706527733256	3	3	-21.298698694091996	0.003364677921825175	True
208		0.0009707982006811393	-2.4523063858887144	1.7184883595279203	0.5391248110629071	0.6133299829958558	3	3	-8.846513219362903	0.004525086694978206	True
209		0.003133758434483206	4.213606257745656	-0.10568814089789713	0.7080526348956667	0.3254104924463354	3	3	9.60056156363428	0.008793078765178205	True
210		0.0005467946168696765	5.910235499906519	-0.620300275598744	0.41545955988891276	0.13044524755988504	3	3	25.97552787227177	0.003364677921825175	True
211		1.13906856123102e-05	8.48803884688452	-1.2139701378357088	0.10022406022395049	0.21603612392079471	3	3	70.5614841534275	0.0004352912812656047	True
212		0.0009555298179161857	6.419180969873234	-0.7675328788192687	0.4910372772088902	0.11345434343522375	3	3	24.69921226845233	0.004478389751002783	True
213		0.0008340937568837928	6.924875292475639	-0.19551375104350163	1.0086799664625339	0.8319469828213278	3	3	9.432368783213377	0.004019672173004945	True
